isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
5774,x2,1,0.2536,0.4472,-0.6228,1.1301,0.32,0.5706
5774,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5775,Intercept,1,-2.5382,0.3358,-3.1964,-1.8800,57.13,<.0001
5775,x1,1,-0.3860,1.0531,-2.4501,1.6781,0.13,0.7140
5775,x2,1,-0.0507,0.5660,-1.1601,1.0588,0.01,0.9287
5775,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5776,Intercept,1,-3.0291,0.4082,-3.8292,-2.2289,55.05,<.0001
5776,x1,1,-24.3806,160362.2,-314329,314279.8,0.00,0.9999
5776,x2,1,0.7882,0.5774,-0.3434,1.9198,1.86,0.1722
5776,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5777,Intercept,1,-2.5852,0.3349,-3.2417,-1.9287,59.58,<.0001
5777,x1,1,-0.8547,1.0512,-2.9151,1.2057,0.66,0.4162
5777,x2,1,0.2089,0.5353,-0.8402,1.2580,0.15,0.6964
5777,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5778,Intercept,1,-2.9037,0.3799,-3.6483,-2.1591,58.42,<.0001
5778,x1,1,0.4561,0.5699,-0.6609,1.5731,0.64,0.4236
5778,x2,1,1.1238,0.4747,0.1933,2.0542,5.60,0.0179
5778,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5779,Intercept,1,-2.5129,0.3018,-3.1044,-1.9214,69.33,<.0001
5779,x1,1,-0.5515,1.0453,-2.6003,1.4973,0.28,0.5978
5779,x2,1,0.7289,0.4579,-0.1686,1.6265,2.53,0.1114
5779,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5780,Intercept,1,-2.7655,0.3536,-3.4585,-2.0726,61.19,<.0001
5780,x1,1,-24.3007,128182.4,-251257,251208.7,0.00,0.9998
5780,x2,1,1.0407,0.4647,0.1299,1.9514,5.02,0.0251
5780,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5781,Intercept,1,-2.3703,0.2902,-2.9391,-1.8014,66.70,<.0001
5781,x1,1,-0.2601,0.7561,-1.7421,1.2219,0.12,0.7309
5781,x2,1,0.3971,0.4365,-0.4585,1.2527,0.83,0.3630
5781,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5782,Intercept,1,-2.4039,0.2887,-2.9697,-1.8381,69.34,<.0001
5782,x1,1,-24.2398,132338.1,-259402,259353.7,0.00,0.9999
5782,x2,1,0.4670,0.4756,-0.4652,1.3991,0.96,0.3262
5782,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5783,Intercept,1,-2.6503,0.3540,-3.3442,-1.9564,56.04,<.0001
5783,x1,1,-0.9911,1.0334,-3.0166,1.0344,0.92,0.3375
5783,x2,1,0.8549,0.4598,-0.0462,1.7560,3.46,0.0630
5783,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5784,Intercept,1,-2.8716,0.3799,-3.6161,-2.1271,57.15,<.0001
5784,x1,1,0.1235,0.6502,-1.1508,1.3978,0.04,0.8494
5784,x2,1,0.9296,0.4970,-0.0445,1.9038,3.50,0.0614
5784,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5785,Intercept,1,-2.5427,0.3054,-3.1413,-1.9441,69.31,<.0001
5785,x1,1,-0.1348,0.7736,-1.6510,1.3813,0.03,0.8616
5785,x2,1,0.3985,0.5215,-0.6236,1.4207,0.58,0.4448
5785,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5786,Intercept,1,-2.2313,0.2689,-2.7583,-1.7044,68.87,<.0001
5786,x1,1,-0.8209,1.0452,-2.8695,1.2277,0.62,0.4322
5786,x2,1,-0.2692,0.5300,-1.3081,0.7696,0.26,0.6115
5786,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5787,Intercept,1,-2.7856,0.3540,-3.4795,-2.0917,61.91,<.0001
5787,x1,1,-1.3750,1.0404,-3.4141,0.6641,1.75,0.1863
5787,x2,1,0.8637,0.4796,-0.0762,1.8037,3.24,0.0717
5787,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5788,Intercept,1,-2.6734,0.3569,-3.3728,-1.9740,56.12,<.0001
5788,x1,1,0.9143,0.5245,-0.1137,1.9424,3.04,0.0813
5788,x2,1,0.6406,0.4569,-0.2550,1.5362,1.97,0.1609
5788,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5789,Intercept,1,-2.7941,0.3780,-3.5349,-2.0533,54.65,<.0001
5789,x1,1,-0.3547,1.0607,-2.4336,1.7241,0.11,0.7381
5789,x2,1,0.4928,0.5175,-0.5216,1.5072,0.91,0.3410
5789,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5790,Intercept,1,-2.4051,0.3162,-3.0248,-1.7853,57.84,<.0001
5790,x1,1,-24.5399,132515.5,-259750,259701.1,0.00,0.9999
5790,x2,1,0.4393,0.4595,-0.4612,1.3399,0.91,0.3390
5790,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5791,Intercept,1,-2.4559,0.3171,-3.0775,-1.8343,59.96,<.0001
5791,x1,1,-0.3817,0.7655,-1.8821,1.1187,0.25,0.6181
5791,x2,1,0.4991,0.4593,-0.4012,1.3993,1.18,0.2773
5791,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5792,Intercept,1,-3.6731,0.5778,-4.8056,-2.5406,40.41,<.0001
5792,x1,1,0.0894,0.7929,-1.4647,1.6434,0.01,0.9103
5792,x2,1,1.4971,0.6824,0.1596,2.8346,4.81,0.0283
5792,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5793,Intercept,1,-2.7280,0.3536,-3.4210,-2.0351,59.54,<.0001
5793,x1,1,-23.7883,94692.12,-185617,185569.4,0.00,0.9998
5793,x2,1,1.0295,0.4743,0.0998,1.9592,4.71,0.0300
5793,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5794,Intercept,1,-2.4013,0.3015,-2.9922,-1.8103,63.43,<.0001
5794,x1,1,-23.5572,99268.25,-194586,194538.6,0.00,0.9998
5794,x2,1,0.4422,0.4647,-0.4685,1.3530,0.91,0.3412
5794,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5795,Intercept,1,-2.2940,0.2887,-2.8598,-1.7283,63.15,<.0001
5795,x1,1,-23.2484,101980.2,-199901,199854.3,0.00,0.9998
5795,x2,1,0.0236,0.4564,-0.8710,0.9182,0.00,0.9588
5795,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5796,Intercept,1,-2.9794,0.3814,-3.7269,-2.2319,61.03,<.0001
5796,x1,1,-0.2608,1.0565,-2.3314,1.8099,0.06,0.8050
5796,x2,1,0.4133,0.5923,-0.7475,1.5742,0.49,0.4852
5796,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5797,Intercept,1,-2.4771,0.3166,-3.0977,-1.8566,61.21,<.0001
5797,x1,1,-0.7317,1.0261,-2.7428,1.2794,0.51,0.4758
5797,x2,1,0.8649,0.4104,0.0605,1.6693,4.44,0.0351
5797,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5798,Intercept,1,-2.4944,0.3179,-3.1175,-1.8714,61.57,<.0001
5798,x1,1,-0.1864,0.5653,-1.2943,0.9216,0.11,0.7417
5798,x2,1,0.9163,0.4273,0.0788,1.7538,4.60,0.0320
5798,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5799,Intercept,1,-2.4354,0.2960,-3.0155,-1.8554,67.71,<.0001
5799,x1,1,0.4083,0.5701,-0.7092,1.5257,0.51,0.4739
5799,x2,1,0.3042,0.4524,-0.5825,1.1909,0.45,0.5013
5799,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5800,Intercept,1,-2.6791,0.3333,-3.3324,-2.0258,64.60,<.0001
5800,x1,1,-24.4636,115588.2,-226573,226524.2,0.00,0.9998
5800,x2,1,1.1419,0.4410,0.2776,2.0062,6.71,0.0096
5800,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5801,Intercept,1,-2.2990,0.2831,-2.8539,-1.7441,65.94,<.0001
5801,x1,1,0.1973,0.5083,-0.7990,1.1936,0.15,0.6980
5801,x2,1,0.5410,0.4007,-0.2444,1.3263,1.82,0.1770
5801,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5802,Intercept,1,-2.6661,0.3342,-3.3211,-2.0111,63.65,<.0001
5802,x1,1,-0.1480,0.7680,-1.6533,1.3573,0.04,0.8472
5802,x2,1,0.7571,0.4721,-0.1682,1.6823,2.57,0.1088
5802,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5803,Intercept,1,-2.3899,0.2800,-2.9386,-1.8411,72.86,<.0001
5803,x1,1,0.0507,0.6315,-1.1871,1.2885,0.01,0.9360
5803,x2,1,0.5144,0.4192,-0.3072,1.3359,1.51,0.2198
5803,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5804,Intercept,1,-1.9240,0.2307,-2.3762,-1.4718,69.55,<.0001
5804,x1,1,-0.6094,1.0281,-2.6244,1.4057,0.35,0.5534
5804,x2,1,-0.3240,0.4457,-1.1977,0.5496,0.53,0.4672
5804,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5805,Intercept,1,-2.7594,0.4085,-3.5601,-1.9587,45.62,<.0001
5805,x1,1,-0.8261,0.7570,-2.3099,0.6577,1.19,0.2752
5805,x2,1,1.0546,0.4956,0.0832,2.0259,4.53,0.0334
5805,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5806,Intercept,1,-2.2308,0.2887,-2.7966,-1.6650,59.72,<.0001
5806,x1,1,-24.1121,84633.09,-165902,165853.7,0.00,0.9998
5806,x2,1,0.6584,0.4003,-0.1262,1.4430,2.70,0.1001
5806,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5807,Intercept,1,-3.1889,0.4473,-4.0655,-2.3122,50.83,<.0001
5807,x1,1,-1.7226,1.0351,-3.7514,0.3062,2.77,0.0961
5807,x2,1,1.8397,0.5249,0.8110,2.8685,12.28,0.0005
5807,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5808,Intercept,1,-2.5069,0.3162,-3.1267,-1.8871,62.85,<.0001
5808,x1,1,-24.0426,134101.9,-262859,262810.9,0.00,0.9999
5808,x2,1,0.4712,0.4595,-0.4294,1.3717,1.05,0.3051
5808,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5809,Intercept,1,-2.6860,0.3333,-3.3394,-2.0327,64.93,<.0001
5809,x1,1,-24.2048,127184.1,-249300,249252.0,0.00,0.9998
5809,x2,1,1.1398,0.4495,0.2589,2.0208,6.43,0.0112
5809,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5810,Intercept,1,-2.0504,0.2601,-2.5601,-1.5406,62.15,<.0001
5810,x1,1,-0.4678,0.7530,-1.9437,1.0081,0.39,0.5345
5810,x2,1,-0.1298,0.4299,-0.9724,0.7128,0.09,0.7627
5810,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5811,Intercept,1,-2.4703,0.3022,-3.0626,-1.8781,66.84,<.0001
5811,x1,1,-0.9146,0.7562,-2.3968,0.5676,1.46,0.2265
5811,x2,1,0.8330,0.4266,-0.0030,1.6691,3.81,0.0508
5811,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5812,Intercept,1,-2.3877,0.3015,-2.9786,-1.7967,62.71,<.0001
5812,x1,1,-24.3211,117869.2,-231044,230995.0,0.00,0.9998
5812,x2,1,0.7082,0.4264,-0.1275,1.5439,2.76,0.0967
5812,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5813,Intercept,1,-2.2491,0.2595,-2.7577,-1.7405,75.12,<.0001
5813,x1,1,0.4197,0.6453,-0.8451,1.6845,0.42,0.5154
5813,x2,1,0.3416,0.4280,-0.4974,1.1806,0.64,0.4248
5813,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5814,Intercept,1,-2.2249,0.2673,-2.7487,-1.7010,69.30,<.0001
5814,x1,1,-24.3430,101583.1,-199124,199074.9,0.00,0.9998
5814,x2,1,0.5048,0.3934,-0.2663,1.2758,1.65,0.1995
5814,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5815,Intercept,1,-2.1647,0.2582,-2.6709,-1.6586,70.28,<.0001
5815,x1,1,-0.5409,0.7554,-2.0215,0.9397,0.51,0.4740
5815,x2,1,0.6092,0.3769,-0.1294,1.3479,2.61,0.1060
5815,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5816,Intercept,1,-2.7010,0.3785,-3.4428,-1.9591,50.92,<.0001
5816,x1,1,-0.7429,0.7538,-2.2202,0.7344,0.97,0.3243
5816,x2,1,1.0795,0.4694,0.1596,1.9994,5.29,0.0215
5816,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5817,Intercept,1,-2.5857,0.3333,-3.2390,-1.9324,60.17,<.0001
5817,x1,1,-24.2840,117257.3,-229844,229795.7,0.00,0.9998
5817,x2,1,0.8644,0.4410,0.0001,1.7287,3.84,0.0500
5817,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5818,Intercept,1,-2.5751,0.3162,-3.1949,-1.9553,66.31,<.0001
5818,x1,1,-24.2294,130643.1,-256080,256031.6,0.00,0.9999
5818,x2,1,0.5184,0.5164,-0.4937,1.5306,1.01,0.3154
5818,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5819,Intercept,1,-2.3057,0.2774,-2.8493,-1.7621,69.11,<.0001
5819,x1,1,-23.8112,98546.39,-193171,193123.6,0.00,0.9998
5819,x2,1,0.2865,0.4494,-0.5942,1.1672,0.41,0.5237
5819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5820,Intercept,1,-2.9476,0.3780,-3.6884,-2.2068,60.82,<.0001
5820,x1,1,-22.7165,132150.2,-259032,258986.8,0.00,0.9999
5820,x2,1,-0.7958,1.0690,-2.8911,1.2995,0.55,0.4566
5820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5821,Intercept,1,-2.6999,0.3536,-3.3929,-2.0069,58.31,<.0001
5821,x1,1,-1.1970,1.0575,-3.2696,0.8756,1.28,0.2577
5821,x2,1,0.7324,0.4985,-0.2446,1.7095,2.16,0.1418
5821,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5822,Intercept,1,-2.8668,0.3782,-3.6080,-2.1256,57.47,<.0001
5822,x1,1,0.0790,0.6440,-1.1832,1.3411,0.02,0.9024
5822,x2,1,1.2575,0.4780,0.3206,2.1944,6.92,0.0085
5822,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5823,Intercept,1,-2.5052,0.3019,-3.0969,-1.9135,68.86,<.0001
5823,x1,1,-1.1481,1.0385,-3.1836,0.8873,1.22,0.2689
5823,x2,1,0.9435,0.4428,0.0756,1.8114,4.54,0.0331
5823,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5824,Intercept,1,-2.9326,0.4085,-3.7332,-2.1320,51.54,<.0001
5824,x1,1,-0.8382,1.0321,-2.8612,1.1847,0.66,0.4167
5824,x2,1,1.2829,0.4909,0.3208,2.2450,6.83,0.0090
5824,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5825,Intercept,1,-2.4201,0.3162,-3.0399,-1.8003,58.57,<.0001
5825,x1,1,-23.9009,102309.6,-200547,200499.2,0.00,0.9998
5825,x2,1,0.1080,0.4928,-0.8579,1.0739,0.05,0.8265
5825,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5826,Intercept,1,-2.2995,0.2673,-2.8234,-1.7756,74.01,<.0001
5826,x1,1,-0.4749,0.7486,-1.9422,0.9924,0.40,0.5258
5826,x2,1,1.0008,0.3696,0.2764,1.7251,7.33,0.0068
5826,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5827,Intercept,1,-2.6538,0.3536,-3.3467,-1.9608,56.34,<.0001
5827,x1,1,-24.6092,123838.2,-242743,242693.7,0.00,0.9998
5827,x2,1,0.8008,0.4859,-0.1516,1.7531,2.72,0.0994
5827,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5828,Intercept,1,-2.3481,0.2897,-2.9158,-1.7803,65.71,<.0001
5828,x1,1,-0.2430,0.7614,-1.7355,1.2494,0.10,0.7496
5828,x2,1,0.3041,0.4396,-0.5575,1.1657,0.48,0.4891
5828,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5829,Intercept,1,-3.1915,0.4472,-4.0681,-2.3150,50.93,<.0001
5829,x1,1,-24.1975,127279.2,-249487,249438.5,0.00,0.9998
5829,x2,1,1.1195,0.5855,-0.0282,2.2671,3.66,0.0559
5829,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5830,Intercept,1,-2.8146,0.3539,-3.5082,-2.1210,63.26,<.0001
5830,x1,1,-0.9056,1.0352,-2.9346,1.1233,0.77,0.3817
5830,x2,1,1.0827,0.4605,0.1801,1.9853,5.53,0.0187
5830,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5831,Intercept,1,-2.4676,0.3337,-3.1216,-1.8137,54.69,<.0001
5831,x1,1,-1.2857,1.0240,-3.2928,0.7213,1.58,0.2093
5831,x2,1,0.8611,0.4139,0.0498,1.6724,4.33,0.0375
5831,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5832,Intercept,1,-2.2901,0.2774,-2.8337,-1.7465,68.18,<.0001
5832,x1,1,-23.7136,88027.24,-172554,172506.5,0.00,0.9998
5832,x2,1,0.4470,0.4206,-0.3774,1.2714,1.13,0.2879
5832,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5833,Intercept,1,-2.3790,0.2889,-2.9453,-1.8127,67.79,<.0001
5833,x1,1,-1.2719,1.0304,-3.2914,0.7477,1.52,0.2171
5833,x2,1,0.8069,0.4042,0.0148,1.5991,3.99,0.0459
5833,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5834,Intercept,1,-2.7431,0.3550,-3.4390,-2.0472,59.69,<.0001
5834,x1,1,-0.7176,1.0284,-2.7333,1.2980,0.49,0.4853
5834,x2,1,0.9885,0.4575,0.0917,1.8852,4.67,0.0307
5834,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5835,Intercept,1,-2.5383,0.3165,-3.1585,-1.9180,64.34,<.0001
5835,x1,1,-1.4831,1.0278,-3.4977,0.5314,2.08,0.1490
5835,x2,1,1.3036,0.4111,0.4978,2.1094,10.05,0.0015
5835,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5836,Intercept,1,-2.5201,0.3019,-3.1117,-1.9284,69.69,<.0001
5836,x1,1,-1.2851,1.0351,-3.3139,0.7436,1.54,0.2144
5836,x2,1,0.7082,0.4312,-0.1370,1.5534,2.70,0.1005
5836,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5837,Intercept,1,-2.6843,0.3539,-3.3779,-1.9907,57.53,<.0001
5837,x1,1,-0.9475,1.0534,-3.0121,1.1170,0.81,0.3684
5837,x2,1,0.7096,0.5100,-0.2899,1.7091,1.94,0.1641
5837,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5838,Intercept,1,-2.8097,0.3336,-3.4636,-2.1558,70.92,<.0001
5838,x1,1,-0.0746,1.0724,-2.1765,2.0272,0.00,0.9445
5838,x2,1,0.6638,0.5460,-0.4064,1.7340,1.48,0.2241
5838,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5839,Intercept,1,-2.5155,0.3181,-3.1389,-1.8921,62.55,<.0001
5839,x1,1,-0.6036,0.7462,-2.0662,0.8590,0.65,0.4186
5839,x2,1,0.8291,0.4242,-0.0022,1.6604,3.82,0.0506
5839,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5840,Intercept,1,-2.1347,0.2588,-2.6420,-1.6275,68.04,<.0001
5840,x1,1,-1.1352,0.7490,-2.6032,0.3329,2.30,0.1296
5840,x2,1,0.7188,0.3868,-0.0393,1.4768,3.45,0.0631
5840,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5841,Intercept,1,-2.5072,0.3162,-3.1270,-1.8874,62.86,<.0001
5841,x1,1,-23.9098,123779.2,-242627,242578.8,0.00,0.9998
5841,x2,1,0.8547,0.4369,-0.0017,1.7110,3.83,0.0505
5841,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5842,Intercept,1,-2.5405,0.3333,-3.1938,-1.8871,58.09,<.0001
5842,x1,1,-23.9930,145991.0,-286161,286113.1,0.00,0.9999
5842,x2,1,0.5344,0.4595,-0.3661,1.4349,1.35,0.2448
5842,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5843,Intercept,1,-2.5359,0.3536,-3.2290,-1.8428,51.43,<.0001
5843,x1,1,-1.8380,1.0245,-3.8460,0.1699,3.22,0.0728
5843,x2,1,1.1614,0.4237,0.3309,1.9919,7.51,0.0061
5843,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5844,Intercept,1,-2.9146,0.3780,-3.6554,-2.1738,59.46,<.0001
5844,x1,1,-24.4834,152366.0,-298656,298607.3,0.00,0.9999
5844,x2,1,1.0896,0.4928,0.1237,2.0554,4.89,0.0270
5844,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5845,Intercept,1,-2.4543,0.3064,-3.0548,-1.8539,64.18,<.0001
5845,x1,1,0.1786,0.5559,-0.9108,1.2681,0.10,0.7479
5845,x2,1,0.6481,0.4158,-0.1668,1.4630,2.43,0.1190
5845,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5846,Intercept,1,-3.0398,0.4084,-3.8402,-2.2394,55.41,<.0001
5846,x1,1,-0.6064,1.0536,-2.6714,1.4587,0.33,0.5649
5846,x2,1,0.9860,0.5365,-0.0655,2.0374,3.38,0.0661
5846,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5847,Intercept,1,-2.5687,0.3192,-3.1944,-1.9430,64.75,<.0001
5847,x1,1,-0.0642,0.7528,-1.5397,1.4112,0.01,0.9320
5847,x2,1,0.5544,0.4517,-0.3308,1.4397,1.51,0.2196
5847,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5848,Intercept,1,-2.5509,0.3333,-3.2042,-1.8976,58.56,<.0001
5848,x1,1,-24.4515,113638.8,-222752,222703.4,0.00,0.9998
5848,x2,1,0.6399,0.5040,-0.3478,1.6276,1.61,0.2042
5848,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5849,Intercept,1,-2.4362,0.2887,-3.0021,-1.8704,71.20,<.0001
5849,x1,1,-0.9396,0.7630,-2.4351,0.5560,1.52,0.2182
5849,x2,1,1.0614,0.4143,0.2493,1.8735,6.56,0.0104
5849,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5850,Intercept,1,-2.7404,0.3536,-3.4334,-2.0475,60.08,<.0001
5850,x1,1,-24.5028,123418.6,-241921,241871.5,0.00,0.9998
5850,x2,1,1.3284,0.4564,0.4338,2.2230,8.47,0.0036
5850,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5851,Intercept,1,-2.5269,0.3337,-3.1809,-1.8729,57.35,<.0001
5851,x1,1,-0.9270,1.0520,-2.9890,1.1350,0.78,0.3782
5851,x2,1,0.2711,0.4959,-0.7010,1.2431,0.30,0.5847
5851,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5852,Intercept,1,-2.7316,0.3215,-3.3618,-2.1014,72.17,<.0001
5852,x1,1,1.1506,0.7104,-0.2418,2.5429,2.62,0.1053
5852,x2,1,0.0365,0.6028,-1.1449,1.2180,0.00,0.9517
5852,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5853,Intercept,1,-2.5732,0.3333,-3.2265,-1.9199,59.59,<.0001
5853,x1,1,-24.4284,120584.0,-236365,236315.9,0.00,0.9998
5853,x2,1,1.0164,0.4336,0.1665,1.8663,5.49,0.0191
5853,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5854,Intercept,1,-3.2208,0.4488,-4.1003,-2.3412,51.51,<.0001
5854,x1,1,-0.2620,0.6575,-1.5506,1.0266,0.16,0.6903
5854,x2,1,1.3673,0.5536,0.2822,2.4524,6.10,0.0135
5854,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5855,Intercept,1,-3.4038,0.5005,-4.3848,-2.4229,46.25,<.0001
5855,x1,1,-0.0216,0.7806,-1.5516,1.5084,0.00,0.9780
5855,x2,1,1.2584,0.6047,0.0732,2.4435,4.33,0.0374
5855,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5856,Intercept,1,-2.2811,0.2890,-2.8475,-1.7148,62.32,<.0001
5856,x1,1,-0.4360,0.7525,-1.9108,1.0389,0.34,0.5623
5856,x2,1,0.5512,0.4022,-0.2371,1.3395,1.88,0.1706
5856,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5857,Intercept,1,-2.8394,0.3780,-3.5802,-2.0986,56.44,<.0001
5857,x1,1,-23.6190,115914.6,-227212,227164.9,0.00,0.9998
5857,x2,1,0.6504,0.5175,-0.3640,1.6648,1.58,0.2089
5857,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5858,Intercept,1,-2.6657,0.3335,-3.3194,-2.0120,63.88,<.0001
5858,x1,1,-0.6392,0.7560,-2.1210,0.8426,0.71,0.3979
5858,x2,1,1.0373,0.4365,0.1818,1.8929,5.65,0.0175
5858,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5859,Intercept,1,-2.1371,0.2673,-2.6611,-1.6132,63.92,<.0001
5859,x1,1,-1.4620,1.0351,-3.4907,0.5666,2.00,0.1578
5859,x2,1,0.4125,0.3912,-0.3543,1.1793,1.11,0.2917
5859,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5860,Intercept,1,-2.7012,0.3539,-3.3948,-2.0077,58.27,<.0001
5860,x1,1,-1.0360,1.0541,-3.1020,1.0301,0.97,0.3257
5860,x2,1,0.5768,0.5103,-0.4235,1.5770,1.28,0.2584
5860,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5861,Intercept,1,-2.5167,0.3025,-3.1097,-1.9238,69.20,<.0001
5861,x1,1,-0.8491,1.0392,-2.8859,1.1878,0.67,0.4139
5861,x2,1,0.4554,0.4700,-0.4658,1.3766,0.94,0.3326
5861,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5862,Intercept,1,-2.7070,0.3413,-3.3760,-2.0380,62.89,<.0001
5862,x1,1,1.0772,0.6442,-0.1854,2.3398,2.80,0.0945
5862,x2,1,-0.2783,0.5815,-1.4181,0.8614,0.23,0.6322
5862,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5863,Intercept,1,-1.9619,0.2294,-2.4116,-1.5123,73.14,<.0001
5863,x1,1,-23.8677,85245.94,-167103,167055.1,0.00,0.9998
5863,x2,1,0.5966,0.3599,-0.1088,1.3021,2.75,0.0974
5863,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5864,Intercept,1,-2.3147,0.2677,-2.8393,-1.7901,74.79,<.0001
5864,x1,1,-1.1347,1.0355,-3.1643,0.8950,1.20,0.2732
5864,x2,1,0.6331,0.4197,-0.1896,1.4557,2.27,0.1315
5864,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5865,Intercept,1,-2.0230,0.2529,-2.5187,-1.5272,63.97,<.0001
5865,x1,1,-0.6567,0.7320,-2.0914,0.7781,0.80,0.3697
5865,x2,1,0.3824,0.3599,-0.3229,1.0877,1.13,0.2879
5865,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5866,Intercept,1,-2.4572,0.3031,-3.0512,-1.8633,65.74,<.0001
5866,x1,1,-0.1774,0.6275,-1.4072,1.0524,0.08,0.7774
5866,x2,1,0.7279,0.4108,-0.0771,1.5330,3.14,0.0764
