isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
1809,Intercept,1,-2.1331,0.4702,-3.2141,-1.3301,20.58,<.0001
1809,x1,1,0.2326,0.9193,-1.9985,1.8448,0.06,0.8002
1809,x2,1,0.4604,0.7180,-1.0322,1.8767,0.41,0.5214
1809,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1810,Intercept,1,-2.1910,0.5327,-3.4526,-1.3008,16.92,<.0001
1810,x1,1,1.1745,1.0061,-0.8163,3.3449,1.36,0.2431
1810,x2,1,-0.2300,0.9525,-2.3607,1.5535,0.06,0.8092
1810,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1811,Intercept,1,-4.3891,1.3724,-8.9363,-2.4935,10.23,0.0014
1811,x1,1,0.6793,0.9922,-1.6094,2.5901,0.47,0.4936
1811,x2,1,2.4550,1.4607,0.1812,7.0652,2.82,0.0928
1811,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1812,Intercept,1,-1.7743,0.4223,-2.7321,-1.0457,17.65,<.0001
1812,x1,1,-0.4896,1.4497,-5.1588,1.6724,0.11,0.7356
1812,x2,1,-0.3693,0.7429,-2.0072,1.0255,0.25,0.6191
1812,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1813,Intercept,1,-2.5711,0.5345,-3.8382,-1.6785,23.14,<.0001
1813,x1,1,0.8286,0.9759,-1.5051,2.6331,0.72,0.3958
1813,x2,1,1.1963,0.7559,-0.3539,2.7465,2.50,0.1135
1813,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1814,Intercept,1,-2.0798,0.5322,-3.3397,-1.1901,15.27,<.0001
1814,x1,1,0.0380,0.9523,-2.2592,1.7497,0.00,0.9682
1814,x2,1,0.5633,0.7406,-0.9246,2.0931,0.58,0.4469
1814,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1815,Intercept,1,-1.8664,0.3907,-2.7420,-1.1861,22.82,<.0001
1815,x1,1,0.5268,0.9482,-1.7509,2.2055,0.31,0.5785
1815,x2,1,0.3612,0.6970,-1.1344,1.6708,0.27,0.6043
1815,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1816,Intercept,1,-2.7646,0.6287,-4.3101,-1.7409,19.34,<.0001
1816,x1,1,-0.7951,1.4511,-5.6019,1.3021,0.30,0.5837
1816,x2,1,1.6879,0.7383,0.3386,3.3678,5.23,0.0222
1816,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1817,Intercept,1,-2.5803,0.6191,-4.0847,-1.5648,17.37,<.0001
1817,x1,1,-0.3011,1.4320,-4.8666,1.8704,0.04,0.8334
1817,x2,1,0.7347,0.8565,-1.0306,2.5225,0.74,0.3910
1817,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1818,Intercept,1,-2.0604,0.4708,-3.1496,-1.2602,19.15,<.0001
1818,x1,1,-0.4048,0.8896,-2.6455,1.0990,0.21,0.6491
1818,x2,1,1.0970,0.5936,-0.0388,2.3546,3.41,0.0646
1818,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1819,Intercept,1,-2.3099,0.4714,-3.4008,-1.5088,24.01,<.0001
1819,x1,1,-0.3661,1.5119,-5.2673,1.9670,0.06,0.8087
1819,x2,1,0.8135,0.7127,-0.6837,2.2254,1.30,0.2537
1819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1820,Intercept,1,-2.4731,0.5340,-3.7255,-1.5750,21.45,<.0001
1820,x1,1,0.7771,0.9161,-1.4427,2.3948,0.72,0.3963
1820,x2,1,0.8284,0.7489,-0.6943,2.3581,1.22,0.2687
1820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1821,Intercept,1,-1.6837,0.4264,-2.6539,-0.9499,15.59,<.0001
1821,x1,1,1.1195,0.9759,-1.2142,2.9240,1.32,0.2513
1821,x2,1,-0.0527,0.6838,-1.5138,1.2695,0.01,0.9385
1821,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1822,Intercept,1,-1.5637,0.4264,-2.5339,-0.8298,13.45,0.0002
1822,x1,1,-0.8891,1.4676,-5.7598,1.2456,0.37,0.5447
1822,x2,1,0.2401,0.5794,-0.9078,1.4249,0.17,0.6786
1822,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1823,Intercept,1,-2.5328,0.5308,-3.7864,-1.6438,22.77,<.0001
1823,x1,1,1.1221,0.9724,-1.1823,2.8907,1.33,0.2485
1823,x2,1,0.3755,0.7879,-1.2438,1.9624,0.23,0.6336
1823,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1824,Intercept,1,-2.6636,0.6325,-4.2213,-1.6352,17.74,<.0001
1824,x1,1,1.7367,1.0328,-0.6546,3.7539,2.83,0.0927
1824,x2,1,1.1497,0.7888,-0.3561,2.8962,2.12,0.1450
1824,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1825,Intercept,1,-2.0485,0.4664,-3.1239,-1.2537,19.29,<.0001
1825,x1,1,-0.7320,1.4610,-5.4191,1.4706,0.25,0.6163
1825,x2,1,0.2334,0.7693,-1.4358,1.7111,0.09,0.7616
1825,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1826,Intercept,1,-2.7471,0.5345,-4.0142,-1.8545,26.41,<.0001
1826,x1,1,-0.0846,1.5492,-5.0113,2.4242,0.00,0.9565
1826,x2,1,1.1868,0.8281,-0.6051,2.8232,2.05,0.1518
1826,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1827,Intercept,1,-3.2142,0.8028,-5.3275,-1.9628,16.03,<.0001
1827,x1,1,-0.4982,1.4490,-5.2148,1.6509,0.12,0.7310
1827,x2,1,1.7382,0.9223,0.0951,3.9798,3.55,0.0595
1827,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1828,Intercept,1,-1.7430,0.3887,-2.6126,-1.0654,20.10,<.0001
1828,x1,1,-0.0329,1.4175,-4.6510,2.0289,0.00,0.9815
1828,x2,1,-0.3199,0.7207,-1.9377,1.0085,0.20,0.6571
1828,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1829,Intercept,1,-2.8512,0.6300,-4.4011,-1.8259,20.48,<.0001
1829,x1,1,-0.7387,1.5318,-5.6098,1.7013,0.23,0.6296
1829,x2,1,1.1034,0.8891,-0.7375,2.9611,1.54,0.2146
1829,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1830,Intercept,1,-2.6960,0.6285,-4.2393,-1.6715,18.40,<.0001
1830,x1,1,-0.0002,0.8874,-2.2248,1.5055,0.00,0.9998
1830,x2,1,1.4871,0.7304,0.1628,3.1560,4.14,0.0418
1830,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1831,Intercept,1,-4.0546,1.4142,-8.8881,-2.1448,8.22,0.0041
1831,x1,1,-0.0252,0.9058,-2.2863,1.5323,0.00,0.9778
1831,x2,1,2.6447,1.4676,0.5100,7.5154,3.25,0.0715
1831,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1832,Intercept,1,-1.9937,0.4247,-2.9557,-1.2605,22.04,<.0001
1832,x1,1,0.0647,0.9897,-2.2421,1.8455,0.00,0.9479
1832,x2,1,0.0588,0.8179,-1.7285,1.5648,0.01,0.9427
1832,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1833,Intercept,1,-2.8817,0.6290,-4.4283,-1.8577,20.99,<.0001
1833,x1,1,-1.0012,1.5242,-5.8485,1.4122,0.43,0.5113
1833,x2,1,1.4801,0.8867,-0.3512,3.3335,2.79,0.0951
1833,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1834,Intercept,1,-2.0944,0.4697,-3.1806,-1.2958,19.88,<.0001
1834,x1,1,-1.3100,1.4614,-6.1361,0.8211,0.80,0.3700
1834,x2,1,0.8356,0.6319,-0.4129,2.1423,1.75,0.1861
1834,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1835,Intercept,1,-2.3302,0.4789,-3.4264,-1.5105,23.67,<.0001
1835,x1,1,1.9892,0.7470,0.3141,3.3655,7.09,0.0078
1835,x2,1,0.5759,0.6680,-0.7730,1.9257,0.74,0.3886
1835,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1836,Intercept,1,-2.9298,0.8056,-5.0549,-1.6758,13.22,0.0003
1836,x1,1,-1.4999,1.4468,-6.2488,0.6167,1.07,0.2999
1836,x2,1,1.7328,0.9059,0.1525,3.9656,3.66,0.0558
1836,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1837,Intercept,1,-2.2745,0.5320,-3.5336,-1.3850,18.28,<.0001
1837,x1,1,-0.5572,0.9496,-2.8501,1.1453,0.34,0.5574
1837,x2,1,0.8401,0.7389,-0.6417,2.3675,1.29,0.2555
1837,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1838,Intercept,1,-2.6994,0.6277,-4.2417,-1.6768,18.49,<.0001
1838,x1,1,-0.2784,1.4546,-5.0714,1.8437,0.04,0.8482
1838,x2,1,1.1911,0.7549,-0.2114,2.8888,2.49,0.1146
1838,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1839,Intercept,1,-2.9574,0.7981,-5.0505,-1.7100,13.73,0.0002
1839,x1,1,-0.7894,1.4745,-5.4494,1.5120,0.29,0.5924
1839,x2,1,1.0173,0.9988,-0.9042,3.3243,1.04,0.3084
1839,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1840,Intercept,1,-2.3492,0.5266,-3.5887,-1.4654,19.90,<.0001
1840,x1,1,-0.1073,1.4198,-4.7808,1.9354,0.01,0.9398
1840,x2,1,0.9020,0.6668,-0.3850,2.3244,1.83,0.1762
1840,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1841,Intercept,1,-2.2400,0.5267,-3.4800,-1.3562,18.09,<.0001
1841,x1,1,-1.1672,1.4248,-5.8348,0.9017,0.67,0.4126
1841,x2,1,0.9523,0.6941,-0.4166,2.4097,1.88,0.1701
1841,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1842,Intercept,1,-2.7276,0.6268,-4.2604,-1.7024,18.94,<.0001
1842,x1,1,1.4365,0.9239,-0.8095,3.0699,2.42,0.1200
1842,x2,1,0.9457,0.7886,-0.5604,2.6765,1.44,0.2304
1842,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1843,Intercept,1,-2.2984,0.5275,-3.5421,-1.4140,18.99,<.0001
1843,x1,1,-0.2767,1.4176,-4.9875,1.7304,0.04,0.8452
1843,x2,1,1.2429,0.6232,0.0890,2.6127,3.98,0.0461
1843,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1844,Intercept,1,-2.1917,0.5308,-3.4426,-1.3012,17.05,<.0001
1844,x1,1,0.1536,0.9497,-2.1172,1.8561,0.03,0.8715
1844,x2,1,0.3172,0.7723,-1.2586,1.8826,0.17,0.6813
1844,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1845,Intercept,1,-2.6764,0.6276,-4.2155,-1.6521,18.18,<.0001
1845,x1,1,-0.1472,0.8939,-2.3725,1.3839,0.03,0.8692
1845,x2,1,1.2339,0.7423,-0.1288,2.9140,2.76,0.0965
1845,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1846,Intercept,1,-2.4989,0.5331,-3.7620,-1.6083,21.97,<.0001
1846,x1,1,-0.4190,1.4800,-5.2704,1.7853,0.08,0.7771
1846,x2,1,1.1063,0.7098,-0.2961,2.5981,2.43,0.1191
1846,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1847,Intercept,1,-2.3721,0.5345,-3.6393,-1.4796,19.69,<.0001
1847,x1,1,0.3566,0.9428,-1.9431,2.0424,0.14,0.7053
1847,x2,1,0.9281,0.7127,-0.4839,2.4252,1.70,0.1928
1847,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1848,Intercept,1,-3.2948,0.8101,-5.4371,-2.0363,16.54,<.0001
1848,x1,1,-1.3893,1.4591,-6.1914,0.7496,0.91,0.3410
1848,x2,1,2.0029,0.9122,0.4115,4.2546,4.82,0.0281
1848,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1849,Intercept,1,-2.2065,0.5260,-3.4423,-1.3230,17.60,<.0001
1849,x1,1,-0.3519,1.4284,-4.9419,1.7821,0.06,0.8054
1849,x2,1,-0.0907,0.7969,-1.7910,1.4895,0.01,0.9094
1849,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1850,Intercept,1,-1.8335,0.4219,-2.7885,-1.1048,18.88,<.0001
1850,x1,1,-0.7855,1.4184,-5.4375,1.2632,0.31,0.5797
1850,x2,1,0.1277,0.6650,-1.2831,1.4167,0.04,0.8478
1850,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1851,Intercept,1,-2.4249,0.6291,-3.9688,-1.3987,14.86,0.0001
1851,x1,1,0.2368,0.7245,-1.4248,1.5414,0.11,0.7438
1851,x2,1,1.2765,0.7245,-0.0281,2.9381,3.10,0.0781
1851,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1852,Intercept,1,-1.7449,0.4262,-2.7145,-1.0113,16.76,<.0001
1852,x1,1,-1.2102,1.4585,-6.0692,0.8883,0.69,0.4067
1852,x2,1,0.4798,0.5609,-0.6154,1.6395,0.73,0.3923
1852,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1853,Intercept,1,-2.2120,0.4687,-3.2951,-1.4147,22.28,<.0001
1853,x1,1,-1.1106,1.5734,-5.9354,1.4944,0.50,0.4803
1853,x2,1,0.5057,0.9316,-1.6802,2.1817,0.29,0.5872
1853,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1854,Intercept,1,-1.7968,0.3933,-2.6760,-1.1110,20.87,<.0001
1854,x1,1,0.4715,0.9272,-1.7569,2.0909,0.26,0.6111
1854,x2,1,-0.5966,0.7637,-2.2866,0.8047,0.61,0.4347
1854,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1855,Intercept,1,-2.3354,0.5269,-3.5769,-1.4516,19.64,<.0001
1855,x1,1,-0.6036,1.4358,-5.2698,1.5131,0.18,0.6742
1855,x2,1,0.4462,0.7354,-1.0478,1.9570,0.37,0.5440
1855,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1856,Intercept,1,-1.9146,0.3898,-2.7862,-1.2354,24.13,<.0001
1856,x1,1,0.3318,1.4055,-4.2246,2.3849,0.06,0.8134
1856,x2,1,-0.4315,0.8699,-2.5661,1.0765,0.25,0.6198
1856,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1857,Intercept,1,-2.2378,0.5304,-3.4925,-1.3505,17.80,<.0001
1857,x1,1,-1.2165,1.4741,-5.9997,0.9970,0.68,0.4092
1857,x2,1,0.7053,0.7459,-0.8102,2.2380,0.89,0.3444
1857,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1858,Intercept,1,-2.0155,0.4255,-2.9792,-1.2816,22.44,<.0001
1858,x1,1,0.6836,1.3711,-3.5658,2.7695,0.25,0.6181
1858,x2,1,-1.4701,1.3711,-5.7195,0.6158,1.15,0.2836
1858,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1859,Intercept,1,-2.5319,0.5312,-3.7872,-1.6427,22.72,<.0001
1859,x1,1,0.0684,0.9345,-2.2007,1.7228,0.01,0.9416
1859,x2,1,0.9687,0.7290,-0.4818,2.4820,1.77,0.1839
1859,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1860,Intercept,1,-2.2376,0.4656,-3.3069,-1.4425,23.09,<.0001
1860,x1,1,0.4252,1.4198,-4.0757,2.5672,0.09,0.7646
1860,x2,1,-0.0714,0.8982,-2.1983,1.5540,0.01,0.9366
1860,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1861,Intercept,1,-3.2106,0.8165,-5.3764,-1.9446,15.46,<.0001
1861,x1,1,-0.5657,0.9428,-2.8653,1.1202,0.36,0.5485
1861,x2,1,1.7525,0.9428,0.0666,4.0521,3.46,0.0631
1861,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1862,Intercept,1,-4.1738,1.4142,-9.0073,-2.2641,8.71,0.0032
1862,x1,1,0.3759,1.5119,-4.5252,2.7090,0.06,0.8036
1862,x2,1,2.3820,1.5119,0.0489,7.2832,2.48,0.1151
1862,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1863,Intercept,1,-2.3892,0.5260,-3.6268,-1.5063,20.63,<.0001
1863,x1,1,0.4823,1.4650,-4.0724,2.7667,0.11,0.7420
1863,x2,1,0.0646,0.9357,-2.0797,1.8160,0.00,0.9450
1863,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1864,Intercept,1,-1.9298,0.4704,-3.0178,-1.1302,16.83,<.0001
1864,x1,1,0.6017,0.9620,-1.7114,2.3475,0.39,0.5316
1864,x2,1,0.1489,0.7046,-1.3118,1.5508,0.04,0.8326
1864,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1865,Intercept,1,-2.3967,0.5260,-3.6322,-1.5136,20.76,<.0001
1865,x1,1,0.5533,1.4869,-3.4805,2.9656,0.14,0.7098
1865,x2,1,-1.2771,1.4869,-5.3108,1.1352,0.74,0.3904
1865,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1866,Intercept,1,-1.7070,0.3922,-2.5882,-1.0253,18.94,<.0001
1866,x1,1,-0.6843,0.9211,-2.9615,0.9258,0.55,0.4575
1866,x2,1,0.6555,0.5794,-0.5293,1.8034,1.28,0.2579
1866,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1867,Intercept,1,-4.3903,1.3684,-8.9597,-2.5161,10.29,0.0013
1867,x1,1,-0.0600,1.4565,-4.6925,2.1880,0.00,0.9671
1867,x2,1,2.9060,1.4565,0.6579,7.5384,3.98,0.0460
1867,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1868,Intercept,1,-2.9965,0.8095,-5.1354,-1.7376,13.70,0.0002
1868,x1,1,0.1192,1.0082,-2.2307,2.0288,0.01,0.9059
1868,x2,1,1.2482,1.0082,-0.6613,3.5981,1.53,0.2157
1868,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1869,Intercept,1,-1.8139,0.4220,-2.7687,-1.0850,18.48,<.0001
1869,x1,1,-0.5606,1.4167,-5.2102,1.4827,0.16,0.6923
1869,x2,1,0.0977,0.6648,-1.3140,1.3856,0.02,0.8831
1869,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1870,Intercept,1,-3.1520,0.8041,-5.2706,-1.8994,15.37,<.0001
1870,x1,1,-0.1528,1.4423,-4.8821,1.9565,0.01,0.9156
1870,x2,1,1.5802,0.9036,0.0037,3.8059,3.06,0.0803
1870,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1871,Intercept,1,-3.0284,0.8162,-5.1932,-1.7629,13.77,0.0002
1871,x1,1,-1.1692,1.4898,-6.0521,1.0654,0.62,0.4326
1871,x2,1,1.6012,0.9424,-0.0835,3.8996,2.89,0.0893
1871,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1872,Intercept,1,-1.6041,0.3408,-2.3539,-1.0020,22.15,<.0001
1872,x1,1,-0.6452,1.4066,-5.1790,1.4110,0.21,0.6464
1872,x2,1,-0.6893,0.8500,-2.7805,0.7609,0.66,0.4174
1872,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1873,Intercept,1,-2.5855,0.6291,-4.1303,-1.5597,16.89,<.0001
1873,x1,1,0.8491,0.7429,-0.8359,2.2074,1.31,0.2531
1873,x2,1,1.1994,0.7429,-0.1590,2.8843,2.61,0.1064
1873,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1874,Intercept,1,-1.7082,0.4683,-2.7902,-0.9113,13.30,0.0003
1874,x1,1,-1.2135,1.4720,-5.9970,0.9880,0.68,0.4097
1874,x2,1,-0.2123,0.7036,-1.6757,1.1855,0.09,0.7629
1874,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1875,Intercept,1,-2.2352,0.4769,-3.3278,-1.4192,21.96,<.0001
1875,x1,1,1.3010,0.7537,-0.3839,2.6923,2.98,0.0843
1875,x2,1,0.2673,0.6736,-1.0930,1.6261,0.16,0.6915
1875,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1876,Intercept,1,-1.4340,0.3915,-2.3131,-0.7534,13.42,0.0002
1876,x1,1,0.0081,0.9078,-2.2484,1.5714,0.00,0.9929
1876,x2,1,-0.0002,0.5728,-1.1615,1.1389,0.00,0.9998
1876,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1877,Intercept,1,-2.2898,0.4694,-3.3731,-1.4905,23.80,<.0001
1877,x1,1,0.9186,0.8338,-0.8757,2.5230,1.21,0.2706
1877,x2,1,0.3627,0.7399,-1.1671,1.8134,0.24,0.6240
1877,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1878,Intercept,1,-1.8353,0.4234,-2.7928,-1.1042,18.79,<.0001
1878,x1,1,-0.2078,1.4207,-4.8639,1.8513,0.02,0.8837
1878,x2,1,-0.0110,0.7418,-1.6730,1.3702,0.00,0.9882
1878,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1879,Intercept,1,-2.5586,0.6191,-4.0640,-1.5432,17.08,<.0001
1879,x1,1,-0.2052,1.4338,-4.7761,1.9703,0.02,0.8862
1879,x2,1,0.3631,0.8571,-1.4025,2.1529,0.18,0.6718
1879,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1880,Intercept,1,-2.3132,0.6226,-3.8365,-1.2957,13.80,0.0002
1880,x1,1,-1.1537,1.4248,-5.8525,0.8951,0.66,0.4181
1880,x2,1,1.1670,0.7282,-0.1650,2.8198,2.57,0.1090
1880,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1881,Intercept,1,-2.6144,0.6316,-4.1694,-1.5871,17.14,<.0001
1881,x1,1,-0.8072,1.5067,-5.6909,1.5088,0.29,0.5921
1881,x2,1,1.0320,0.8264,-0.5981,2.8207,1.56,0.2118
1881,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1882,Intercept,1,-2.8739,0.6314,-4.4283,-1.8469,20.72,<.0001
1882,x1,1,0.1499,1.5418,-4.7528,2.6278,0.01,0.9225
1882,x2,1,1.1719,0.8921,-0.6832,3.0350,1.73,0.1890
1882,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1883,Intercept,1,-3.1228,0.8060,-5.2495,-1.8684,15.01,0.0001
1883,x1,1,-0.6442,1.4767,-5.4107,1.5998,0.19,0.6626
1883,x2,1,1.3797,0.9593,-0.3822,3.6699,2.07,0.1504
1883,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1884,Intercept,1,-2.8266,0.6263,-4.3573,-1.8019,20.37,<.0001
1884,x1,1,0.5094,0.9621,-1.7735,2.2602,0.28,0.5965
1884,x2,1,1.1097,0.8402,-0.5494,2.9015,1.74,0.1866
1884,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1885,Intercept,1,-2.7914,0.6290,-4.3381,-1.7674,19.70,<.0001
1885,x1,1,-0.2698,1.4525,-5.0821,1.8303,0.03,0.8526
1885,x2,1,1.5462,0.7388,0.1958,3.2273,4.38,0.0364
1885,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1886,Intercept,1,-1.6776,0.3244,-2.3886,-1.1025,26.74,<.0001
1886,x1,1,1.5371,2.0000,-3.6798,6.7541,0.59,0.4422
1886,x2,1,-1.7283,1.4510,-6.5874,0.3345,1.42,0.2336
1886,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1887,Intercept,1,-2.3622,0.5312,-3.6194,-1.4741,19.78,<.0001
1887,x1,1,-0.2699,1.4814,-5.0757,1.9644,0.03,0.8555
1887,x2,1,0.7388,0.7479,-0.7823,2.2751,0.98,0.3232
1887,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1888,Intercept,1,-2.1564,0.5345,-3.4235,-1.2639,16.28,<.0001
1888,x1,1,-1.4993,1.4676,-6.3700,0.6353,1.04,0.3070
1888,x2,1,1.2134,0.6630,-0.0457,2.6483,3.35,0.0672
1888,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1889,Intercept,1,-2.0603,0.4653,-3.1306,-1.2663,19.61,<.0001
1889,x1,1,-0.1312,1.4480,-4.6707,2.0873,0.01,0.9278
1889,x2,1,-0.3847,0.9038,-2.5013,1.2546,0.18,0.6704
1889,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1890,Intercept,1,-1.9718,0.5271,-3.2142,-1.0880,14.00,0.0002
1890,x1,1,-0.7135,1.4547,-5.3705,1.4859,0.24,0.6238
1890,x2,1,-0.2002,0.8038,-1.9071,1.3961,0.06,0.8033
1890,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1891,Intercept,1,-2.5384,0.6325,-4.0961,-1.5100,16.11,<.0001
1891,x1,1,0.9810,1.0328,-1.4103,2.9982,0.90,0.3422
1891,x2,1,0.6710,0.8944,-1.1962,2.5381,0.56,0.4532
1891,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1892,Intercept,1,-3.2348,0.8103,-5.3780,-1.9760,15.94,<.0001
1892,x1,1,-1.6642,1.4598,-6.4691,0.4761,1.30,0.2543
1892,x2,1,2.3976,0.9126,0.8056,4.6503,6.90,0.0086
1892,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1893,Intercept,1,-1.9093,0.3909,-2.7864,-1.2291,23.86,<.0001
1893,x1,1,-0.0255,0.8909,-2.2554,1.4850,0.00,0.9772
1893,x2,1,1.1969,0.5643,0.0613,2.3240,4.50,0.0339
1893,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1894,Intercept,1,-2.3651,0.5318,-3.6240,-1.4763,19.78,<.0001
1894,x1,1,-1.3716,1.4579,-6.1826,0.7532,0.89,0.3468
1894,x2,1,1.0834,0.6784,-0.2241,2.5337,2.55,0.1103
1894,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1895,Intercept,1,-2.5414,0.5292,-3.7921,-1.6555,23.06,<.0001
1895,x1,1,-0.5771,1.4871,-5.3231,1.7100,0.15,0.6980
1895,x2,1,1.0931,0.8123,-0.6323,2.7051,1.81,0.1784
1895,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1896,Intercept,1,-2.2030,0.5272,-3.4454,-1.3189,17.46,<.0001
1896,x1,1,-1.3098,1.4242,-6.0009,0.7409,0.85,0.3578
1896,x2,1,0.9374,0.6684,-0.3513,2.3643,1.97,0.1608
1896,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1897,Intercept,1,-2.0248,0.5345,-3.2919,-1.1322,14.35,0.0002
1897,x1,1,1.0568,1.5492,-3.8699,3.5656,0.47,0.4951
1897,x2,1,-0.5137,0.8281,-2.3057,1.1227,0.38,0.5350
1897,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1898,Intercept,1,-2.8422,0.6268,-4.3747,-1.8169,20.56,<.0001
1898,x1,1,0.2225,0.9232,-2.0223,1.8541,0.06,0.8096
1898,x2,1,1.4861,0.7881,-0.0188,3.2160,3.56,0.0593
1898,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1899,Intercept,1,-2.2816,0.6325,-3.8392,-1.2531,13.01,0.0003
1899,x1,1,-0.5956,1.4771,-5.4729,1.5808,0.16,0.6868
1899,x2,1,0.8569,0.7628,-0.5647,2.5728,1.26,0.2613
1899,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1900,Intercept,1,-2.0420,0.4219,-2.9974,-1.3134,23.42,<.0001
1900,x1,1,-0.2087,1.4167,-4.9002,1.8074,0.02,0.8829
1900,x2,1,1.0131,0.5900,-0.1745,2.2031,2.95,0.0860
