isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
2729,Intercept,1,-2.5143,0.2990,-3.1603,-1.9783,70.72,<.0001
2729,x1,1,0.8391,0.5269,-0.2748,1.8263,2.54,0.1113
2729,x2,1,0.3502,0.4645,-0.5866,1.2550,0.57,0.4509
2729,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2730,Intercept,1,-2.8124,0.3657,-3.6234,-2.1701,59.13,<.0001
2730,x1,1,0.5468,0.6713,-0.8969,1.8050,0.66,0.4153
2730,x2,1,0.3363,0.5797,-0.8457,1.4644,0.34,0.5618
2730,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2731,Intercept,1,-4.0083,0.6305,-5.5553,-2.9793,40.41,<.0001
2731,x1,1,1.2520,0.5598,0.0948,2.3396,5.00,0.0253
2731,x2,1,1.9272,0.7165,0.6510,3.5808,7.23,0.0072
2731,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2732,Intercept,1,-2.2411,0.2539,-2.7803,-1.7793,77.91,<.0001
2732,x1,1,1.1125,0.4447,0.1807,1.9467,6.26,0.0124
2732,x2,1,0.1611,0.3999,-0.6476,0.9348,0.16,0.6872
2732,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2733,Intercept,1,-3.2318,0.4258,-4.1998,-2.4984,57.61,<.0001
2733,x1,1,0.6925,0.5212,-0.3759,1.7068,1.77,0.1840
2733,x2,1,1.5060,0.5458,0.4594,2.6455,7.61,0.0058
2733,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2734,Intercept,1,-3.1161,0.3961,-4.0014,-2.4245,61.90,<.0001
2734,x1,1,1.2930,0.4228,0.4311,2.1095,9.35,0.0022
2734,x2,1,1.1879,0.4682,0.3135,2.1796,6.44,0.0112
2734,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2735,Intercept,1,-2.3446,0.2807,-2.9457,-1.8378,69.77,<.0001
2735,x1,1,0.6563,0.5209,-0.4977,1.5933,1.59,0.2077
2735,x2,1,0.4815,0.4097,-0.3451,1.2818,1.38,0.2399
2735,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2736,Intercept,1,-2.7419,0.3629,-3.5337,-2.0970,57.08,<.0001
2736,x1,1,0.9425,0.4467,0.0119,1.7913,4.45,0.0349
2736,x2,1,0.7066,0.4348,-0.1309,1.5994,2.64,0.1042
2736,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2737,Intercept,1,-2.8083,0.3664,-3.6197,-2.1644,58.73,<.0001
2737,x1,1,0.0988,0.8693,-2.0841,1.5576,0.01,0.9095
2737,x2,1,0.0382,0.5917,-1.2047,1.1750,0.00,0.9485
2737,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2738,Intercept,1,-3.0601,0.4250,-4.0239,-2.3266,51.84,<.0001
2738,x1,1,-0.4905,0.8479,-2.6687,0.8913,0.33,0.5629
2738,x2,1,1.2347,0.5137,0.2671,2.3250,5.78,0.0162
2738,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2739,Intercept,1,-2.6830,0.3427,-3.4390,-2.0787,61.29,<.0001
2739,x1,1,0.4534,0.5277,-0.6609,1.4529,0.74,0.3903
2739,x2,1,0.9332,0.4652,0.0207,1.8738,4.02,0.0449
2739,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2740,Intercept,1,-2.8935,0.3920,-3.7725,-2.2111,54.49,<.0001
2740,x1,1,0.1250,0.5753,-1.1925,1.1324,0.05,0.8280
2740,x2,1,1.4039,0.4533,0.5652,2.3731,9.59,0.0020
2740,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2741,Intercept,1,-3.4629,0.4743,-4.5523,-2.6520,53.31,<.0001
2741,x1,1,0.8070,0.6286,-0.5755,1.9660,1.65,0.1992
2741,x2,1,1.2357,0.5857,0.1221,2.4780,4.45,0.0349
2741,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2742,Intercept,1,-2.4924,0.3257,-3.2042,-1.9137,58.56,<.0001
2742,x1,1,0.1600,0.6002,-1.1888,1.2348,0.07,0.7898
2742,x2,1,0.4208,0.4556,-0.4810,1.3312,0.85,0.3557
2742,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2743,Intercept,1,-2.5297,0.3007,-3.1786,-1.9902,70.80,<.0001
2743,x1,1,1.0118,0.4653,0.0249,1.8788,4.73,0.0297
2743,x2,1,0.7076,0.4092,-0.0970,1.5255,2.99,0.0838
2743,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2744,Intercept,1,-2.2248,0.2717,-2.8089,-1.7354,67.04,<.0001
2744,x1,1,-0.7387,0.8578,-2.9387,0.6636,0.74,0.3891
2744,x2,1,0.4201,0.4158,-0.4204,1.2308,1.02,0.3124
2744,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2745,Intercept,1,-2.5331,0.3091,-3.2055,-1.9817,67.14,<.0001
2745,x1,1,1.1147,0.5663,-0.1061,2.1643,3.88,0.0490
2745,x2,1,0.4169,0.4630,-0.5109,1.3274,0.81,0.3679
2745,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2746,Intercept,1,-2.7295,0.3655,-3.5404,-2.0878,55.77,<.0001
2746,x1,1,0.0677,0.6200,-1.3078,1.1959,0.01,0.9131
2746,x2,1,0.5899,0.5035,-0.4014,1.6061,1.37,0.2413
2746,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2747,Intercept,1,-2.8739,0.3585,-3.6584,-2.2384,64.26,<.0001
2747,x1,1,1.3662,0.5003,0.3290,2.3240,7.46,0.0063
2747,x2,1,0.6009,0.4812,-0.3502,1.5652,1.56,0.2118
2747,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2748,Intercept,1,-2.8442,0.3430,-3.6002,-2.2388,68.75,<.0001
2748,x1,1,0.9465,0.4593,-0.0063,1.8217,4.25,0.0393
2748,x2,1,1.1068,0.4434,0.2535,2.0158,6.23,0.0126
2748,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2749,Intercept,1,-2.7919,0.3430,-3.5481,-2.1866,66.24,<.0001
2749,x1,1,0.8009,0.4157,-0.0505,1.5993,3.71,0.0540
2749,x2,1,1.3019,0.4292,0.4843,2.1898,9.20,0.0024
2749,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2750,Intercept,1,-2.9195,0.3912,-3.7973,-2.2387,55.68,<.0001
2750,x1,1,0.5314,0.7536,-1.1685,1.9118,0.50,0.4807
2750,x2,1,0.4142,0.5890,-0.7830,1.5770,0.49,0.4819
2750,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2751,Intercept,1,-2.8562,0.3671,-3.6696,-2.2112,60.55,<.0001
2751,x1,1,0.7801,0.5739,-0.4498,1.8517,1.85,0.1740
2751,x2,1,0.7009,0.5089,-0.3016,1.7259,1.90,0.1684
2751,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2752,Intercept,1,-2.4463,0.2945,-3.0847,-1.9197,69.01,<.0001
2752,x1,1,-0.2199,0.8623,-2.4291,1.1948,0.07,0.7987
2752,x2,1,0.8013,0.4229,-0.0414,1.6389,3.59,0.0581
2752,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2753,Intercept,1,-2.8113,0.3648,-3.6218,-2.1717,59.40,<.0001
2753,x1,1,0.4743,0.5730,-0.7557,1.5456,0.69,0.4078
2753,x2,1,0.8202,0.4970,-0.1538,1.8276,2.72,0.0989
2753,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2754,Intercept,1,-2.6914,0.3424,-3.4466,-2.0876,61.79,<.0001
2754,x1,1,-0.5835,0.8627,-2.7925,0.8331,0.46,0.4988
2754,x2,1,0.9432,0.4571,0.0501,1.8712,4.26,0.0391
2754,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2755,Intercept,1,-2.4190,0.2986,-3.0642,-1.8833,65.61,<.0001
2755,x1,1,1.0411,0.4291,0.1530,1.8562,5.89,0.0153
2755,x2,1,0.5819,0.4008,-0.1992,1.3882,2.11,0.1466
2755,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2756,Intercept,1,-2.5425,0.3065,-3.2013,-1.9915,68.84,<.0001
2756,x1,1,1.4854,0.4612,0.5317,2.3669,10.37,0.0013
2756,x2,1,-0.1123,0.4501,-1.0302,0.7592,0.06,0.8029
2756,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2757,Intercept,1,-2.6792,0.3427,-3.4340,-2.0740,61.11,<.0001
2757,x1,1,-0.1737,0.6895,-1.7942,1.0238,0.06,0.8011
2757,x2,1,0.8533,0.4673,-0.0651,1.7961,3.33,0.0679
2757,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2758,Intercept,1,-2.5825,0.2984,-3.2273,-2.0473,74.89,<.0001
2758,x1,1,1.1340,0.4124,0.2720,1.9093,7.56,0.0060
2758,x2,1,1.1090,0.3807,0.3755,1.8832,8.49,0.0036
2758,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2759,Intercept,1,-2.9431,0.3959,-3.8282,-2.2518,55.26,<.0001
2759,x1,1,1.0284,0.3923,0.2262,1.7817,6.87,0.0088
2759,x2,1,1.2783,0.4524,0.4436,2.2466,7.99,0.0047
2759,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2760,Intercept,1,-3.1225,0.3923,-4.0020,-2.4392,63.35,<.0001
2760,x1,1,0.6353,0.5416,-0.5504,1.6243,1.38,0.2408
2760,x2,1,1.4639,0.4803,0.5562,2.4728,9.29,0.0023
2760,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2761,Intercept,1,-2.7871,0.3650,-3.5972,-2.1466,58.31,<.0001
2761,x1,1,0.9930,0.6588,-0.4345,2.2227,2.27,0.1317
2761,x2,1,0.3156,0.5543,-0.8048,1.4060,0.32,0.5691
2761,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2762,Intercept,1,-2.4744,0.3098,-3.1480,-1.9217,63.81,<.0001
2762,x1,1,0.6539,0.4530,-0.3158,1.4897,2.08,0.1489
2762,x2,1,0.8399,0.3910,0.0902,1.6404,4.61,0.0317
2762,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2763,Intercept,1,-2.1763,0.2568,-2.7240,-1.7107,71.80,<.0001
2763,x1,1,0.5136,0.5675,-0.7099,1.5570,0.82,0.3655
2763,x2,1,-0.2321,0.4783,-1.2261,0.6689,0.24,0.6275
2763,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2764,Intercept,1,-3.2326,0.4707,-4.3201,-2.4316,47.17,<.0001
2764,x1,1,0.8042,0.5214,-0.3004,1.7867,2.38,0.1230
2764,x2,1,1.2033,0.5566,0.1742,2.4104,4.67,0.0306
2764,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2765,Intercept,1,-3.4059,0.4018,-4.2943,-2.7003,71.84,<.0001
2765,x1,1,2.4183,0.5147,1.4198,3.4607,22.07,<.0001
2765,x2,1,0.4743,0.5147,-0.5241,1.5168,0.85,0.3568
2765,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2766,Intercept,1,-2.7443,0.3688,-3.5605,-2.0957,55.38,<.0001
2766,x1,1,0.8538,0.5538,-0.3471,1.8757,2.38,0.1232
2766,x2,1,0.5252,0.4859,-0.4213,1.5153,1.17,0.2798
2766,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2767,Intercept,1,-2.7997,0.3643,-3.6094,-2.1613,59.07,<.0001
2767,x1,1,0.1125,0.8773,-2.1088,1.5773,0.02,0.8980
2767,x2,1,0.6925,0.5086,-0.3173,1.7151,1.85,0.1733
2767,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2768,Intercept,1,-2.8842,0.3717,-3.7060,-2.2302,60.22,<.0001
2768,x1,1,1.1008,0.5370,0.0064,2.1422,4.20,0.0404
2768,x2,1,0.4224,0.5253,-0.6122,1.4748,0.65,0.4213
2768,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2769,Intercept,1,-2.6511,0.3242,-3.3609,-2.0760,66.88,<.0001
2769,x1,1,0.7168,0.6038,-0.6394,1.8002,1.41,0.2351
2769,x2,1,0.8252,0.4443,-0.0474,1.7190,3.45,0.0633
2769,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2770,Intercept,1,-2.6592,0.3424,-3.4143,-2.0554,60.32,<.0001
2770,x1,1,-0.6371,0.8522,-2.8352,0.7460,0.56,0.4547
2770,x2,1,1.2119,0.4344,0.3779,2.1064,7.78,0.0053
2770,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2771,Intercept,1,-3.2764,0.4324,-4.2530,-2.5277,57.41,<.0001
2771,x1,1,1.4542,0.5151,0.4190,2.4686,7.97,0.0048
2771,x2,1,0.9665,0.5473,-0.0764,2.1084,3.12,0.0774
2771,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2772,Intercept,1,-2.6170,0.3257,-3.3287,-2.0383,64.58,<.0001
2772,x1,1,0.5584,0.5806,-0.7646,1.5808,0.93,0.3362
2772,x2,1,0.9808,0.4186,0.1719,1.8350,5.49,0.0191
2772,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2773,Intercept,1,-2.5924,0.3168,-3.2755,-2.0244,66.97,<.0001
2773,x1,1,1.2497,0.5025,0.1765,2.1872,6.18,0.0129
2773,x2,1,0.1074,0.4662,-0.8508,1.0078,0.05,0.8177
2773,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2774,Intercept,1,-2.4993,0.2974,-3.1422,-1.9663,70.65,<.0001
2774,x1,1,0.7571,0.4887,-0.2659,1.6792,2.40,0.1213
2774,x2,1,0.4603,0.4340,-0.4013,1.3180,1.12,0.2888
2774,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2775,Intercept,1,-2.8084,0.3648,-3.6193,-2.1690,59.27,<.0001
2775,x1,1,0.8465,0.5063,-0.2375,1.7882,2.79,0.0946
2775,x2,1,1.0331,0.4586,0.1577,1.9845,5.07,0.0243
2775,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2776,Intercept,1,-3.1196,0.4258,-4.0871,-2.3860,53.69,<.0001
2776,x1,1,0.5395,0.5566,-0.6677,1.5688,0.94,0.3324
2776,x2,1,1.3488,0.5214,0.3662,2.4535,6.69,0.0097
2776,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2777,Intercept,1,-2.9304,0.3961,-3.8153,-2.2387,54.73,<.0001
2777,x1,1,0.7719,0.5238,-0.3350,1.7596,2.17,0.1406
2777,x2,1,0.8841,0.5022,-0.0793,1.9243,3.10,0.0783
2777,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2778,Intercept,1,-3.3380,0.4716,-4.4249,-2.5336,50.09,<.0001
2778,x1,1,1.1669,0.5860,-0.0287,2.3155,3.97,0.0464
2778,x2,1,0.8136,0.6136,-0.3635,2.0984,1.76,0.1849
2778,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2779,Intercept,1,-2.1790,0.2728,-2.7647,-1.6873,63.82,<.0001
2779,x1,1,-0.5127,0.6661,-2.1040,0.6179,0.59,0.4414
2779,x2,1,0.6353,0.3855,-0.1289,1.3994,2.72,0.0993
2779,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2780,Intercept,1,-2.7333,0.3433,-3.4888,-2.1266,63.37,<.0001
2780,x1,1,0.5494,0.7193,-1.1042,1.8298,0.58,0.4450
2780,x2,1,0.1680,0.5378,-0.9324,1.2143,0.10,0.7548
2780,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2781,Intercept,1,-2.6980,0.3432,-3.4545,-2.0922,61.79,<.0001
2781,x1,1,0.3512,0.4078,-0.4883,1.1300,0.74,0.3891
2781,x2,1,1.3109,0.4216,0.5125,2.1872,9.67,0.0019
2781,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2782,Intercept,1,-2.4623,0.2941,-3.0998,-1.9362,70.08,<.0001
2782,x1,1,-0.8229,1.4461,-5.6342,1.2449,0.32,0.5693
2782,x2,1,0.3392,0.4876,-0.6753,1.2719,0.48,0.4866
2782,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2783,Intercept,1,-2.9339,0.3915,-3.8128,-2.2532,56.17,<.0001
2783,x1,1,-0.2522,0.6920,-1.8794,0.9512,0.13,0.7155
2783,x2,1,1.2839,0.4916,0.3454,2.3092,6.82,0.0090
2783,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2784,Intercept,1,-3.9296,0.6312,-5.4812,-2.9014,38.76,<.0001
2784,x1,1,1.0667,0.4449,0.1565,1.9273,5.75,0.0165
2784,x2,1,2.2440,0.6849,1.0617,3.8625,10.74,0.0011
2784,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2785,Intercept,1,-2.7715,0.3270,-3.4857,-2.1902,71.84,<.0001
2785,x1,1,1.0038,0.5184,-0.0968,1.9735,3.75,0.0528
2785,x2,1,0.6395,0.4572,-0.2618,1.5538,1.96,0.1619
2785,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2786,Intercept,1,-2.6017,0.3246,-3.3122,-2.0257,64.24,<.0001
2786,x1,1,0.4059,0.4977,-0.6656,1.3242,0.67,0.4148
2786,x2,1,0.9645,0.4215,0.1507,1.8245,5.24,0.0221
2786,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2787,Intercept,1,-2.4570,0.3090,-3.1293,-1.9058,63.21,<.0001
2787,x1,1,0.5449,0.5485,-0.6510,1.5495,0.99,0.3205
2787,x2,1,0.6254,0.4356,-0.2352,1.4940,2.06,0.1511
2787,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2788,Intercept,1,-2.7803,0.3658,-3.5918,-2.1380,57.76,<.0001
2788,x1,1,0.5630,0.5739,-0.6176,1.6725,0.96,0.3266
2788,x2,1,0.4766,0.5396,-0.5983,1.5481,0.78,0.3771
2788,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2789,Intercept,1,-2.3309,0.2945,-2.9692,-1.8039,62.63,<.0001
2789,x1,1,0.2373,0.6848,-1.3804,1.4190,0.12,0.7289
2789,x2,1,0.4818,0.4169,-0.3444,1.3107,1.34,0.2478
2789,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2790,Intercept,1,-3.3150,0.4704,-4.4016,-2.5143,49.67,<.0001
2790,x1,1,0.3996,0.5974,-0.9473,1.4680,0.45,0.5035
2790,x2,1,1.5795,0.5445,0.5815,2.7692,8.42,0.0037
2790,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2791,Intercept,1,-2.9109,0.3665,-3.7238,-2.2674,63.10,<.0001
2791,x1,1,0.9827,0.4622,0.0449,1.8808,4.52,0.0335
2791,x2,1,1.1223,0.4761,0.2070,2.1005,5.56,0.0184
2791,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2792,Intercept,1,-2.2675,0.2831,-2.8781,-1.7590,64.16,<.0001
2792,x1,1,0.4465,0.4474,-0.4889,1.2904,1.00,0.3182
2792,x2,1,0.5847,0.3899,-0.1792,1.3649,2.25,0.1337
2792,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2793,Intercept,1,-2.7338,0.3428,-3.4893,-2.1289,63.60,<.0001
2793,x1,1,0.0499,0.5393,-1.1337,1.0318,0.01,0.9262
2793,x2,1,1.2874,0.4394,0.4424,2.1897,8.58,0.0034
2793,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2794,Intercept,1,-3.0069,0.3952,-3.8902,-2.3171,57.89,<.0001
2794,x1,1,1.5408,0.5430,0.3552,2.5355,8.05,0.0045
2794,x2,1,0.9554,0.4863,0.0304,1.9717,3.86,0.0495
2794,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2795,Intercept,1,-2.6095,0.3104,-3.2841,-2.0554,70.67,<.0001
2795,x1,1,1.1805,0.5333,0.0576,2.1851,4.90,0.0268
2795,x2,1,0.4068,0.4677,-0.5293,1.3258,0.76,0.3845
2795,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2796,Intercept,1,-2.6450,0.3421,-3.3993,-2.0414,59.76,<.0001
2796,x1,1,0.0427,0.8815,-2.1807,1.5214,0.00,0.9613
2796,x2,1,0.3080,0.5102,-0.7249,1.3130,0.36,0.5460
2796,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2797,Intercept,1,-2.4140,0.3244,-3.1232,-1.8378,55.37,<.0001
2797,x1,1,-0.2951,0.8538,-2.4764,1.1056,0.12,0.7296
2797,x2,1,0.1693,0.4863,-0.8178,1.1227,0.12,0.7277
2797,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2798,Intercept,1,-3.1652,0.4244,-4.1298,-2.4342,55.62,<.0001
2798,x1,1,-0.9952,1.4458,-5.7956,1.0795,0.47,0.4912
2798,x2,1,0.9046,0.5747,-0.2303,2.0809,2.48,0.1155
2798,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2799,Intercept,1,-2.5606,0.3242,-3.2709,-1.9858,62.38,<.0001
2799,x1,1,0.5792,0.4981,-0.4565,1.5324,1.35,0.2450
2799,x2,1,0.8954,0.4493,0.0103,1.7968,3.97,0.0463
2799,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2800,Intercept,1,-2.9359,0.3916,-3.8147,-2.2545,56.20,<.0001
2800,x1,1,-0.0334,0.6079,-1.3948,1.0627,0.00,0.9562
2800,x2,1,1.3717,0.4957,0.4234,2.4030,7.66,0.0057
2800,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2801,Intercept,1,-2.5422,0.3167,-3.2293,-1.9764,64.43,<.0001
2801,x1,1,1.0147,0.5291,-0.0712,2.0281,3.68,0.0551
2801,x2,1,-0.0088,0.5042,-1.0255,0.9706,0.00,0.9860
2801,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2802,Intercept,1,-2.3922,0.2861,-3.0079,-1.8774,69.92,<.0001
2802,x1,1,0.6681,0.4540,-0.3027,1.5065,2.17,0.1411
2802,x2,1,0.8158,0.3820,0.0700,1.5831,4.56,0.0327
2802,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2803,Intercept,1,-2.1400,0.2629,-2.7027,-1.6649,66.27,<.0001
2803,x1,1,0.1486,0.6795,-1.4595,1.3161,0.05,0.8268
2803,x2,1,0.1999,0.4114,-0.6340,0.9980,0.24,0.6270
2803,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2804,Intercept,1,-2.6859,0.3440,-3.4427,-2.0779,60.95,<.0001
2804,x1,1,0.4276,0.6391,-0.9730,1.6033,0.45,0.5034
2804,x2,1,0.3495,0.5271,-0.7175,1.3819,0.44,0.5073
2804,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2805,Intercept,1,-2.3756,0.2954,-3.0152,-1.8467,64.67,<.0001
2805,x1,1,0.3504,0.5041,-0.7303,1.2838,0.48,0.4870
2805,x2,1,0.6931,0.4136,-0.1214,1.5181,2.81,0.0938
2805,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2806,Intercept,1,-3.3667,0.4733,-4.4558,-2.5581,50.60,<.0001
2806,x1,1,0.5958,0.5290,-0.5702,1.5547,1.27,0.2601
2806,x2,1,1.7152,0.5290,0.7564,2.8813,10.51,0.0012
2806,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2807,Intercept,1,-3.4252,0.4707,-4.5072,-2.6211,52.94,<.0001
2807,x1,1,0.3489,0.8548,-1.8256,1.7621,0.17,0.6831
2807,x2,1,1.5200,0.5738,0.4321,2.7427,7.02,0.0081
2807,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2808,Intercept,1,-2.8889,0.3925,-3.7686,-2.2051,54.16,<.0001
2808,x1,1,0.2523,0.5349,-0.9239,1.2237,0.22,0.6372
2808,x2,1,1.2945,0.4726,0.4064,2.2919,7.50,0.0062
2808,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2809,Intercept,1,-3.1782,0.4057,-4.0804,-2.4681,61.37,<.0001
2809,x1,1,1.4866,0.5617,0.2785,2.5358,7.01,0.0081
2809,x2,1,0.9674,0.5193,-0.0483,2.0287,3.47,0.0624
2809,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2810,Intercept,1,-2.5012,0.3245,-3.2118,-1.9256,59.42,<.0001
2810,x1,1,1.3409,0.4111,0.5279,2.1563,10.64,0.0011
2810,x2,1,0.5019,0.4380,-0.3505,1.3877,1.31,0.2518
2810,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2811,Intercept,1,-2.6329,0.3092,-3.3008,-2.0788,72.49,<.0001
2811,x1,1,2.0648,0.5111,1.0075,3.0409,16.32,<.0001
2811,x2,1,-0.4283,0.5333,-1.5505,0.5757,0.64,0.4219
2811,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2812,Intercept,1,-2.9393,0.3933,-3.8190,-2.2533,55.85,<.0001
2812,x1,1,0.8697,0.7168,-0.7780,2.1483,1.47,0.2250
2812,x2,1,0.3262,0.5630,-0.8032,1.4515,0.34,0.5623
2812,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2813,Intercept,1,-2.3984,0.2715,-2.9822,-1.9095,78.02,<.0001
2813,x1,1,-1.0939,1.4367,-5.9039,0.9322,0.58,0.4464
2813,x2,1,0.5407,0.4354,-0.3521,1.3801,1.54,0.2143
2813,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2814,Intercept,1,-2.3404,0.2768,-2.9336,-1.8406,71.48,<.0001
2814,x1,1,1.0975,0.4137,0.2590,1.8956,7.04,0.0080
2814,x2,1,0.4685,0.3964,-0.3120,1.2542,1.40,0.2373
2814,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2815,Intercept,1,-2.3660,0.2872,-2.9836,-1.8492,67.89,<.0001
2815,x1,1,0.0347,0.5736,-1.2774,1.0401,0.00,0.9518
2815,x2,1,0.7570,0.3979,-0.0324,1.5468,3.62,0.0571
2815,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2816,Intercept,1,-2.4007,0.3024,-3.0528,-1.8576,63.02,<.0001
2816,x1,1,1.0375,0.4474,0.0777,1.8616,5.38,0.0204
2816,x2,1,0.7374,0.3839,-0.0071,1.5151,3.69,0.0548
2816,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2817,Intercept,1,-3.0039,0.3679,-3.8187,-2.3572,66.68,<.0001
2817,x1,1,0.9522,0.4932,-0.1112,1.8610,3.73,0.0535
2817,x2,1,1.3165,0.4487,0.4656,2.2519,8.61,0.0033
2817,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2818,Intercept,1,-3.5833,0.5315,-4.8396,-2.6937,45.46,<.0001
2818,x1,1,0.0165,0.8934,-2.2120,1.5411,0.00,0.9853
2818,x2,1,1.2569,0.6661,-0.0115,2.6903,3.56,0.0592
2818,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2819,Intercept,1,-2.2131,0.2685,-2.7866,-1.7273,67.95,<.0001
2819,x1,1,0.4523,0.5759,-0.8617,1.4646,0.62,0.4322
2819,x2,1,0.2028,0.4154,-0.6450,1.0054,0.24,0.6254
2819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2820,Intercept,1,-2.4588,0.3006,-3.1079,-1.9196,66.90,<.0001
2820,x1,1,1.3106,0.4950,0.2780,2.2469,7.01,0.0081
2820,x2,1,0.1013,0.4515,-0.8024,0.9868,0.05,0.8224
2820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2821,Intercept,1,-2.4866,0.3241,-3.1966,-1.9119,58.87,<.0001
2821,x1,1,-0.1223,0.5906,-1.4624,0.9251,0.04,0.8360
