isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
3213,Intercept,1,-30.3668,0.5774,-31.4984,-29.2352,2766.43,<.0001
3213,x1,0,29.6377,0.0000,29.6377,29.6377,,
3213,x2,0,0.0579,0.0000,0.0579,0.0579,,
3213,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3214,Intercept,1,-2.8522,0.7071,-4.2381,-1.4662,16.27,<.0001
3214,x1,1,-24.3058,256971.2,-503679,503630.1,0.00,0.9999
3214,x2,1,0.5982,1.0000,-1.3617,2.5582,0.36,0.5497
3214,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3215,Intercept,1,-3.4815,1.0000,-5.4415,-1.5216,12.12,0.0005
3215,x1,1,1.3633,0.6455,0.0981,2.6284,4.46,0.0347
3215,x2,1,2.0005,1.1180,-0.1908,4.1918,3.20,0.0736
3215,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3216,Intercept,1,-3.8822,1.0042,-5.8503,-1.9140,14.95,0.0001
3216,x1,1,1.6129,0.7905,0.0635,3.1623,4.16,0.0413
3216,x2,1,2.1468,1.1180,-0.0444,4.3380,3.69,0.0548
3216,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3217,Intercept,1,-3.2596,0.7656,-4.7602,-1.7591,18.13,<.0001
3217,x1,1,2.9189,1.0719,0.8180,5.0198,7.42,0.0065
3217,x2,1,0.1495,1.0719,-1.9514,2.2504,0.02,0.8891
3217,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3218,Intercept,1,-2.8605,0.6353,-4.1056,-1.6154,20.27,<.0001
3218,x1,1,2.3858,0.8939,0.6338,4.1377,7.12,0.0076
3218,x2,1,-0.1894,0.8939,-1.9413,1.5626,0.04,0.8322
3218,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3219,Intercept,1,-2.9944,0.6209,-4.2113,-1.7774,23.26,<.0001
3219,x1,1,2.5551,0.9580,0.6775,4.4328,7.11,0.0076
3219,x2,1,0.0013,0.9580,-1.8763,1.8790,0.00,0.9989
3219,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3220,Intercept,1,-29.9553,1.0000,-31.9152,-27.9953,897.32,<.0001
3220,x1,1,2.5646,1.0801,0.4476,4.6816,5.64,0.0176
3220,x2,0,27.3957,0.0000,27.3957,27.3957,,
3220,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3221,Intercept,1,-29.5187,1.0000,-31.4786,-27.5587,871.35,<.0001
3221,x1,0,29.0487,0.0000,29.0487,29.0487,,
3221,x2,1,0.6051,1.0445,-1.4420,2.6522,0.34,0.5624
3221,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3222,Intercept,1,-2.8037,0.6065,-3.9924,-1.6150,21.37,<.0001
3222,x1,1,2.5125,0.7454,1.0515,3.9735,11.36,0.0008
3222,x2,1,0.5327,0.7857,-1.0073,2.0727,0.46,0.4978
3222,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3223,Intercept,1,-4.3453,1.2007,-6.6986,-1.9919,13.10,0.0003
3223,x1,1,3.1541,1.1511,0.8980,5.4102,7.51,0.0061
3223,x2,1,0.7908,1.1511,-1.4653,3.0469,0.47,0.4921
3223,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3224,Intercept,1,-29.2771,0.5774,-30.4087,-28.1455,2571.45,<.0001
3224,x1,0,29.2838,0.0000,29.2838,29.2838,,
3224,x2,1,-0.7098,0.8165,-2.3101,0.8905,0.76,0.3847
3224,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3225,Intercept,1,-29.5769,0.5000,-30.5568,-28.5969,3499.16,<.0001
3225,x1,0,29.1316,0.0000,29.1316,29.1316,,
3225,x2,0,0.0482,0.0000,0.0482,0.0482,,
3225,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3226,Intercept,1,-3.2576,0.7191,-4.6670,-1.8482,20.52,<.0001
3226,x1,1,3.4422,1.0087,1.4653,5.4192,11.65,0.0006
3226,x2,1,-0.6243,0.9510,-2.4883,1.2396,0.43,0.5115
3226,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3227,Intercept,1,-4.0501,1.0362,-6.0810,-2.0192,15.28,<.0001
3227,x1,1,3.6074,1.0623,1.5253,5.6896,11.53,0.0007
3227,x2,1,0.3739,0.6505,-0.9012,1.6489,0.33,0.5655
3227,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3228,Intercept,1,-3.1585,0.6966,-4.5239,-1.7931,20.56,<.0001
3228,x1,1,2.3890,0.6128,1.1879,3.5900,15.20,<.0001
3228,x2,1,0.7471,0.6671,-0.5605,2.0546,1.25,0.2628
3228,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3229,Intercept,1,-29.5945,1.0000,-31.5545,-27.6346,875.84,<.0001
3229,x1,0,28.3916,0.0000,28.3916,28.3916,,
3229,x2,1,0.7892,1.1180,-1.4021,2.9805,0.50,0.4803
3229,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3230,Intercept,1,-31.5389,1.0000,-33.4988,-29.5789,994.70,<.0001
3230,x1,0,30.2748,0.0000,30.2748,30.2748,,
3230,x2,1,1.8351,1.2247,-0.5654,4.2355,2.24,0.1341
3230,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3231,Intercept,1,-3.4628,0.7346,-4.9026,-2.0229,22.22,<.0001
3231,x1,1,3.2027,0.9402,1.3599,5.0454,11.60,0.0007
3231,x2,1,0.3505,0.8864,-1.3868,2.0879,0.16,0.6925
3231,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3232,Intercept,1,-2.9822,0.7178,-4.3890,-1.5754,17.26,<.0001
3232,x1,1,3.0914,0.9213,1.2857,4.8971,11.26,0.0008
3232,x2,1,0.3324,1.0092,-1.6457,2.3104,0.11,0.7419
3232,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3233,Intercept,1,-3.7598,1.0000,-5.7198,-1.7998,14.14,0.0002
3233,x1,1,3.7302,1.2247,1.3298,6.1307,9.28,0.0023
3233,x2,1,-26.6150,470502.3,-922194,922140.9,0.00,1.0000
3233,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3234,Intercept,1,-28.8262,1.0000,-30.7862,-26.8663,830.95,<.0001
3234,x1,1,2.8247,1.0690,0.7294,4.9200,6.98,0.0082
3234,x2,0,25.7784,0.0000,25.7784,25.7784,,
3234,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3235,Intercept,1,-3.1984,0.7523,-4.6729,-1.7240,18.08,<.0001
3235,x1,1,2.9552,0.8506,1.2881,4.6223,12.07,0.0005
3235,x2,1,0.5405,0.9022,-1.2277,2.3087,0.36,0.5491
3235,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3236,Intercept,1,-3.6521,1.0029,-5.6178,-1.6864,13.26,0.0003
3236,x1,1,2.1086,0.9985,0.1515,4.0657,4.46,0.0347
3236,x2,1,1.1520,1.3209,-1.4369,3.7410,0.76,0.3831
3236,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3237,Intercept,1,-4.5042,1.1740,-6.8052,-2.2031,14.72,0.0001
3237,x1,1,3.3884,1.1588,1.1171,5.6597,8.55,0.0035
3237,x2,1,1.3183,1.1588,-0.9530,3.5895,1.29,0.2553
3237,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3238,Intercept,1,-4.5381,1.1084,-6.7105,-2.3657,16.76,<.0001
3238,x1,1,3.7909,1.1551,1.5270,6.0548,10.77,0.0010
3238,x2,1,1.1773,1.0003,-0.7833,3.1379,1.39,0.2392
3238,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3239,Intercept,1,-3.3510,0.8071,-4.9330,-1.7691,17.24,<.0001
3239,x1,1,3.4910,0.9667,1.5964,5.3857,13.04,0.0003
3239,x2,1,0.0980,0.9667,-1.7967,1.9926,0.01,0.9193
3239,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3240,Intercept,1,-3.1019,0.7938,-4.6578,-1.5461,15.27,<.0001
3240,x1,1,2.6948,0.8959,0.9389,4.4508,9.05,0.0026
3240,x2,1,0.3430,0.8959,-1.4129,2.0990,0.15,0.7018
3240,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3241,Intercept,1,-3.1285,0.7536,-4.6055,-1.6514,17.23,<.0001
3241,x1,1,2.4779,1.3501,-0.1683,5.1241,3.37,0.0665
3241,x2,1,-0.4686,1.3501,-3.1149,2.1776,0.12,0.7285
3241,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3242,Intercept,1,-4.0610,1.0593,-6.1371,-1.9848,14.70,0.0001
3242,x1,1,3.3953,1.1495,1.1423,5.6484,8.72,0.0031
3242,x2,1,0.2015,0.9386,-1.6381,2.0410,0.05,0.8300
3242,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3243,Intercept,1,-29.7628,1.0000,-31.7227,-27.8028,885.82,<.0001
3243,x1,0,28.4464,0.0000,28.4464,28.4464,,
3243,x2,1,0.7799,1.2247,-1.6205,3.1804,0.41,0.5243
3243,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3244,Intercept,1,-60.7397,0.5774,-61.8713,-59.6081,11067.9,<.0001
3244,x1,0,31.2213,0.0000,31.2213,31.2213,,
3244,x2,0,29.7457,0.0000,29.7457,29.7457,,
3244,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3245,Intercept,1,-3.5144,0.7936,-5.0699,-1.9590,19.61,<.0001
3245,x1,1,2.8526,0.7200,1.4414,4.2638,15.70,<.0001
3245,x2,1,1.1692,0.8164,-0.4310,2.7694,2.05,0.1521
3245,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3246,Intercept,1,-29.6825,1.0000,-31.6425,-27.7226,881.05,<.0001
3246,x1,0,28.9598,0.0000,28.9598,28.9598,,
3246,x2,1,0.4996,1.1180,-1.6917,2.6909,0.20,0.6550
3246,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3247,Intercept,1,-2.5656,0.6012,-3.7440,-1.3872,18.21,<.0001
3247,x1,1,1.8822,1.3290,-0.7227,4.4870,2.01,0.1567
3247,x2,1,-1.1887,1.3290,-3.7935,1.4162,0.80,0.3711
3247,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3248,Intercept,1,-3.5148,1.0000,-5.4748,-1.5549,12.35,0.0004
3248,x1,1,3.4589,1.1180,1.2676,5.6502,9.57,0.0020
3248,x2,1,-27.1196,442965.2,-868223,868168.7,0.00,1.0000
3248,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3249,Intercept,1,-2.8205,0.7071,-4.2064,-1.4346,15.91,<.0001
3249,x1,1,-22.8883,294495.8,-577224,577178.3,0.00,0.9999
3249,x2,1,0.1512,1.2247,-2.2493,2.5516,0.02,0.9018
3249,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3250,Intercept,1,-30.2512,0.3333,-30.9045,-29.5979,8236.21,<.0001
3250,x1,0,30.4511,0.0000,30.4511,30.4511,,
3250,x2,0,0.2173,0.0000,0.2173,0.2173,,
3250,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3251,Intercept,1,-2.9905,0.6069,-4.1799,-1.8010,24.28,<.0001
3251,x1,1,2.6828,0.7063,1.2985,4.0671,14.43,0.0001
3251,x2,1,0.2147,0.6203,-1.0012,1.4305,0.12,0.7293
3251,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3252,Intercept,1,-4.6115,1.2415,-7.0449,-2.1781,13.80,0.0002
3252,x1,1,3.1764,1.2314,0.7629,5.5898,6.65,0.0099
3252,x2,1,0.9625,1.2314,-1.4510,3.3759,0.61,0.4344
3252,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3253,Intercept,1,-2.8862,0.6268,-4.1146,-1.6578,21.21,<.0001
3253,x1,1,3.1491,0.7800,1.6204,4.6778,16.30,<.0001
3253,x2,1,-0.2765,0.7800,-1.8052,1.2523,0.13,0.7230
3253,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3254,Intercept,1,-3.6064,0.7902,-5.1552,-2.0576,20.83,<.0001
3254,x1,1,3.2838,0.8186,1.6792,4.8883,16.09,<.0001
3254,x2,1,1.0528,0.7220,-0.3622,2.4679,2.13,0.1448
3254,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3255,Intercept,1,-4.5399,1.2025,-6.8967,-2.1831,14.25,0.0002
3255,x1,1,3.0752,1.1939,0.7351,5.4152,6.63,0.0100
3255,x2,1,1.5962,1.1939,-0.7438,3.9362,1.79,0.1812
3255,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3256,Intercept,1,-3.5356,0.7971,-5.0979,-1.9733,19.67,<.0001
3256,x1,1,2.5700,0.9861,0.6373,4.5026,6.79,0.0092
3256,x2,1,0.2875,0.9861,-1.6452,2.2202,0.09,0.7706
3256,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3257,Intercept,1,-4.3164,1.1980,-6.6646,-1.9683,12.98,0.0003
3257,x1,1,2.4283,1.2527,-0.0269,4.8835,3.76,0.0526
3257,x2,1,0.9172,1.2527,-1.5379,3.3724,0.54,0.4640
3257,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3258,Intercept,1,-4.1537,1.0999,-6.3094,-1.9980,14.26,0.0002
3258,x1,1,2.4918,1.0012,0.5295,4.4542,6.19,0.0128
3258,x2,1,1.4276,1.1561,-0.8384,3.6935,1.52,0.2169
3258,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3259,Intercept,1,-55.1544,0.3536,-55.8474,-54.4615,24336.1,<.0001
3259,x1,0,28.8321,0.0000,28.8321,28.8321,,
3259,x2,0,26.3136,0.0000,26.3136,26.3136,,
3259,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3260,Intercept,1,-3.6788,1.0000,-5.6388,-1.7189,13.53,0.0002
3260,x1,1,27.2109,1.0801,25.0939,29.3280,634.66,<.0001
3260,x2,0,-23.6044,0.0000,-23.6044,-23.6044,,
3260,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3261,Intercept,1,-28.5282,0.5000,-29.5081,-27.5482,3255.42,<.0001
3261,x1,1,1.5939,0.6268,0.3655,2.8224,6.47,0.0110
3261,x2,0,27.0037,0.0000,27.0037,27.0037,,
3261,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3262,Intercept,1,-3.7367,1.0000,-5.6967,-1.7768,13.96,0.0002
3262,x1,1,28.1511,1.1180,25.9598,30.3424,633.99,<.0001
3262,x2,0,-24.6494,0.0000,-24.6494,-24.6494,,
3262,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3263,Intercept,1,-2.9235,0.7316,-4.3574,-1.4896,15.97,<.0001
3263,x1,1,2.6273,0.9149,0.8341,4.4204,8.25,0.0041
3263,x2,1,-1.3927,1.1205,-3.5888,0.8035,1.54,0.2139
3263,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3264,Intercept,1,-2.3544,0.4570,-3.2502,-1.4587,26.54,<.0001
3264,x1,1,2.6095,0.7445,1.1503,4.0687,12.28,0.0005
3264,x2,1,0.2104,0.7551,-1.2695,1.6903,0.08,0.7805
3264,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3265,Intercept,1,-3.9654,1.0247,-5.9738,-1.9571,14.98,0.0001
3265,x1,1,1.9036,0.9875,-0.0318,3.8390,3.72,0.0539
3265,x2,1,1.7083,1.2094,-0.6621,4.0786,2.00,0.1578
3265,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3266,Intercept,1,-3.3881,1.0000,-5.3481,-1.4281,11.48,0.0007
3266,x1,1,2.5394,1.1547,0.2762,4.8026,4.84,0.0279
3266,x2,1,1.1522,1.2247,-1.2483,3.5527,0.89,0.3468
3266,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3267,Intercept,1,-4.1798,1.1386,-6.4113,-1.9482,13.48,0.0002
3267,x1,1,3.8195,1.2588,1.3524,6.2866,9.21,0.0024
3267,x2,1,0.4172,1.2588,-2.0499,2.8843,0.11,0.7403
3267,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3268,Intercept,1,-3.5969,1.0098,-5.5760,-1.6178,12.69,0.0004
3268,x1,1,1.4684,0.7270,0.0435,2.8933,4.08,0.0434
3268,x2,1,1.6786,1.0991,-0.4755,3.8328,2.33,0.1267
3268,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3269,Intercept,1,-29.9554,1.0000,-31.9154,-27.9955,897.33,<.0001
3269,x1,1,2.4833,1.2247,0.0828,4.8838,4.11,0.0426
3269,x2,0,27.4329,0.0000,27.4329,27.4329,,
3269,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3270,Intercept,1,-3.7605,1.0000,-5.7205,-1.8005,14.14,0.0002
3270,x1,1,4.3907,1.1180,2.1994,6.5820,15.42,<.0001
3270,x2,1,-24.4193,335385.0,-657367,657318.2,0.00,0.9999
3270,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3271,Intercept,1,-3.1527,0.7367,-4.5967,-1.7088,18.31,<.0001
3271,x1,1,3.9333,1.3536,1.2803,6.5863,8.44,0.0037
3271,x2,1,-0.9955,1.3536,-3.6485,1.6575,0.54,0.4621
3271,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3272,Intercept,1,-30.1847,1.0000,-32.1447,-28.2248,911.12,<.0001
3272,x1,1,2.8435,1.2247,0.4430,5.2439,5.39,0.0202
3272,x2,0,27.0712,0.0000,27.0712,27.0712,,
3272,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3273,Intercept,1,-3.9787,1.0487,-6.0341,-1.9233,14.39,0.0001
3273,x1,1,4.6356,1.8197,1.0690,8.2022,6.49,0.0109
3273,x2,1,-0.8107,1.8197,-4.3773,2.7560,0.20,0.6560
3273,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3274,Intercept,1,-3.1363,0.7342,-4.5753,-1.6972,18.25,<.0001
3274,x1,1,2.5464,0.7924,0.9933,4.0995,10.33,0.0013
3274,x2,1,0.6568,0.9078,-1.1225,2.4361,0.52,0.4694
3274,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3275,Intercept,1,-30.3988,1.0000,-32.3587,-28.4388,924.09,<.0001
3275,x1,0,29.1662,0.0000,29.1662,29.1662,,
3275,x2,1,1.6459,1.0690,-0.4494,3.7412,2.37,0.1237
3275,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3276,Intercept,1,-57.5057,0.4082,-58.3059,-56.7056,19841.4,<.0001
3276,x1,0,30.6528,0.0000,30.6528,30.6528,,
3276,x2,0,27.2313,0.0000,27.2313,27.2313,,
3276,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3277,Intercept,1,-3.3711,1.0000,-5.3310,-1.4111,11.36,0.0007
3277,x1,1,27.8059,1.0607,25.7271,29.8848,687.26,<.0001
3277,x2,0,-24.1218,0.0000,-24.1218,-24.1218,,
3277,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3278,Intercept,1,-3.7035,1.0000,-5.6635,-1.7436,13.72,0.0002
3278,x1,1,28.3056,1.0954,26.1585,30.4526,667.67,<.0001
3278,x2,0,-24.4810,0.0000,-24.4810,-24.4810,,
3278,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3279,Intercept,1,-3.2363,0.7178,-4.6431,-1.8296,20.33,<.0001
3279,x1,1,3.7085,0.8297,2.0824,5.3346,19.98,<.0001
3279,x2,1,-0.5077,0.6427,-1.7673,0.7519,0.62,0.4295
3279,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3280,Intercept,1,-29.4576,1.0000,-31.4176,-27.4977,867.75,<.0001
3280,x1,1,2.3829,1.1180,0.1916,4.5742,4.54,0.0331
3280,x2,0,26.8279,0.0000,26.8279,26.8279,,
3280,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3281,Intercept,1,-4.1251,1.0652,-6.2129,-2.0374,15.00,0.0001
3281,x1,1,3.1885,1.1291,0.9754,5.4016,7.97,0.0047
3281,x2,1,0.6521,0.8927,-1.0975,2.4017,0.53,0.4651
3281,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3282,Intercept,1,-28.4053,0.5000,-29.3853,-27.4253,3227.45,<.0001
3282,x1,1,1.3911,1.1180,-0.8002,3.5824,1.55,0.2134
3282,x2,0,26.4895,0.0000,26.4895,26.4895,,
3282,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3283,Intercept,1,-57.4696,0.3780,-58.2104,-56.7288,23119.3,<.0001
3283,x1,0,29.9690,0.0000,29.9690,29.9690,,
3283,x2,0,27.8512,0.0000,27.8512,27.8512,,
3283,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3284,Intercept,1,-3.3524,1.0000,-5.3123,-1.3924,11.24,0.0008
3284,x1,1,3.3230,0.7817,1.7908,4.8552,18.07,<.0001
3284,x2,1,0.7820,1.2247,-1.6184,3.1825,0.41,0.5231
3284,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3285,Intercept,1,-4.9747,1.2711,-7.4659,-2.4835,15.32,<.0001
3285,x1,1,3.5237,1.0732,1.4203,5.6270,10.78,0.0010
3285,x2,1,1.9245,1.0732,-0.1788,4.0279,3.22,0.0729
3285,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3286,Intercept,1,-3.5084,1.0136,-5.4950,-1.5219,11.98,0.0005
3286,x1,1,4.4037,1.2360,1.9812,6.8261,12.69,0.0004
3286,x2,1,-1.1141,0.9440,-2.9643,0.7361,1.39,0.2379
3286,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3287,Intercept,1,-29.1300,1.0000,-31.0900,-27.1701,848.56,<.0001
3287,x1,1,2.7184,1.1180,0.5271,4.9097,5.91,0.0150
3287,x2,0,25.9717,0.0000,25.9717,25.9717,,
3287,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3288,Intercept,1,-3.2417,1.0029,-5.2074,-1.2760,10.45,0.0012
3288,x1,1,2.7948,0.7469,1.3308,4.2587,14.00,0.0002
3288,x2,1,0.7796,1.1702,-1.5140,3.0732,0.44,0.5053
3288,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3289,Intercept,1,-2.4568,0.5190,-3.4739,-1.4396,22.41,<.0001
3289,x1,1,2.3274,0.7605,0.8369,3.8179,9.37,0.0022
3289,x2,1,-0.6001,0.7605,-2.0906,0.8904,0.62,0.4301
3289,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3290,Intercept,1,-3.9937,1.0089,-5.9710,-2.0164,15.67,<.0001
3290,x1,1,4.5589,1.1467,2.3115,6.8063,15.81,<.0001
3290,x2,1,-0.4907,0.8108,-2.0798,1.0985,0.37,0.5451
3290,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3291,Intercept,1,-2.5427,0.5774,-3.6742,-1.4111,19.40,<.0001
3291,x1,1,2.4820,0.7638,0.9851,3.9790,10.56,0.0012
3291,x2,1,-26.0993,309011.5,-605677,605625.2,0.00,0.9999
3291,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3292,Intercept,1,-3.1958,0.7462,-4.6584,-1.7332,18.34,<.0001
3292,x1,1,3.4295,0.8159,1.8305,5.0285,17.67,<.0001
3292,x2,1,0.1254,0.6661,-1.1802,1.4310,0.04,0.8507
3292,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3293,Intercept,1,-56.5590,0.4472,-57.4355,-55.6825,15994.6,<.0001
3293,x1,0,28.7449,0.0000,28.7449,28.7449,,
3293,x2,0,27.5110,0.0000,27.5110,27.5110,,
3293,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3294,Intercept,1,-3.2712,0.6544,-4.5537,-1.9887,24.99,<.0001
3294,x1,1,2.5649,0.7611,1.0731,4.0567,11.36,0.0008
3294,x2,1,0.8325,0.7611,-0.6593,2.3243,1.20,0.2741
3294,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3295,Intercept,1,-28.8870,1.0000,-30.8469,-26.9270,834.46,<.0001
3295,x1,1,2.7922,1.0801,0.6752,4.9092,6.68,0.0097
3295,x2,0,25.8636,0.0000,25.8636,25.8636,,
3295,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3296,Intercept,1,-3.1092,0.7208,-4.5220,-1.6964,18.60,<.0001
3296,x1,1,3.4375,0.8851,1.7027,5.1722,15.08,0.0001
3296,x2,1,-0.9895,0.8080,-2.5731,0.5941,1.50,0.2207
3296,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3297,Intercept,1,-3.6586,1.0152,-5.6482,-1.6689,12.99,0.0003
3297,x1,1,1.9618,1.0147,-0.0269,3.9505,3.74,0.0532
3297,x2,1,1.0081,1.2427,-1.4275,3.4437,0.66,0.4172
3297,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3298,Intercept,1,-3.4747,0.8315,-5.1045,-1.8450,17.46,<.0001
3298,x1,1,2.9757,0.8631,1.2841,4.6673,11.89,0.0006
3298,x2,1,0.4764,0.8631,-1.2152,2.1680,0.30,0.5809
3298,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3299,Intercept,1,-3.9817,1.0956,-6.1290,-1.8343,13.21,0.0003
3299,x1,1,3.3791,1.0959,1.2312,5.5270,9.51,0.0020
3299,x2,1,0.3188,0.8489,-1.3449,1.9826,0.14,0.7072
3299,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3300,Intercept,1,-3.8983,1.0315,-5.9200,-1.8766,14.28,0.0002
3300,x1,1,2.0009,1.0478,-0.0527,4.0545,3.65,0.0562
3300,x2,1,1.5496,1.2099,-0.8217,3.9209,1.64,0.2003
3300,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3301,Intercept,1,-3.0522,0.7424,-4.5073,-1.5970,16.90,<.0001
3301,x1,1,2.2887,0.7526,0.8135,3.7638,9.25,0.0024
3301,x2,1,0.8109,0.8745,-0.9031,2.5249,0.86,0.3538
3301,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3302,Intercept,1,-3.8481,1.0069,-5.8217,-1.8746,14.60,0.0001
3302,x1,1,4.7387,1.2793,2.2313,7.2460,13.72,0.0002
3302,x2,1,-0.8839,0.9771,-2.7989,1.0311,0.82,0.3657
3302,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3303,Intercept,1,-4.0007,1.0553,-6.0691,-1.9323,14.37,0.0002
3303,x1,1,2.7550,0.9015,0.9882,4.5219,9.34,0.0022
3303,x2,1,1.2640,1.1403,-0.9708,3.4989,1.23,0.2676
3303,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3304,Intercept,1,-2.6492,0.5774,-3.7808,-1.5177,21.06,<.0001
3304,x1,1,2.2846,1.1547,0.0214,4.5478,3.91,0.0479
3304,x2,1,-25.8724,308069.0,-603830,603778.3,0.00,0.9999
3304,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3305,Intercept,1,-4.2653,1.1895,-6.5967,-1.9339,12.86,0.0003
3305,x1,1,2.9758,1.2056,0.6128,5.3388,6.09,0.0136
3305,x2,1,0.9623,1.2056,-1.4007,3.3253,0.64,0.4248
3305,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3306,Intercept,1,-3.2808,0.7485,-4.7479,-1.8137,19.21,<.0001
3306,x1,1,3.1028,0.9083,1.3225,4.8831,11.67,0.0006
3306,x2,1,0.0638,0.8564,-1.6147,1.7423,0.01,0.9406
3306,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
3307,Intercept,1,-29.6629,0.7071,-31.0488,-28.2770,1759.78,<.0001
3307,x1,1,2.4585,1.2247,0.0580,4.8589,4.03,0.0447
