isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
3621,Intercept,1,-3.0027,0.4082,-3.8028,-2.2025,54.10,<.0001
3621,x1,1,-24.5498,122414.2,-239952,239902.8,0.00,0.9998
3621,x2,1,1.2212,0.5164,0.2091,2.2333,5.59,0.0180
3621,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3622,Intercept,1,-2.2959,0.2887,-2.8617,-1.7301,63.25,<.0001
3622,x1,1,-24.0543,117177.2,-229687,229639.0,0.00,0.9998
3622,x2,1,-0.2923,0.5774,-1.4238,0.8393,0.26,0.6127
3622,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3623,Intercept,1,-2.3788,0.3162,-2.9986,-1.7590,56.59,<.0001
3623,x1,1,-24.0203,116103.2,-227582,227534.1,0.00,0.9998
3623,x2,1,0.2244,0.4743,-0.7053,1.1541,0.22,0.6361
3623,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3624,Intercept,1,-2.2097,0.2774,-2.7533,-1.6661,63.48,<.0001
3624,x1,1,-24.7660,132749.7,-260209,260159.8,0.00,0.9999
3624,x2,1,0.3808,0.4206,-0.4436,1.2052,0.82,0.3653
3624,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3625,Intercept,1,-2.4055,0.2887,-2.9713,-1.8397,69.44,<.0001
3625,x1,1,-24.5804,147395.6,-288915,288865.4,0.00,0.9999
3625,x2,1,0.0457,0.5774,-1.0859,1.1773,0.01,0.9369
3625,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3626,Intercept,1,-2.3964,0.3015,-2.9873,-1.8054,63.17,<.0001
3626,x1,1,-24.4827,107973.0,-211648,211598.8,0.00,0.9998
3626,x2,1,0.6903,0.4495,-0.1906,1.5712,2.36,0.1246
3626,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3627,Intercept,1,-2.7081,0.3536,-3.4010,-2.0151,58.67,<.0001
3627,x1,1,-24.5811,100043.5,-196106,196057.2,0.00,0.9998
3627,x2,1,1.4060,0.4378,0.5480,2.2641,10.31,0.0013
3627,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3628,Intercept,1,-2.1787,0.2887,-2.7445,-1.6129,56.96,<.0001
3628,x1,1,-24.2799,98727.09,-193526,193477.3,0.00,0.9998
3628,x2,1,0.5330,0.4003,-0.2516,1.3176,1.77,0.1831
3628,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3629,Intercept,1,-2.3855,0.2920,-2.9577,-1.8132,66.75,<.0001
3629,x1,1,-0.5780,1.0324,-2.6015,1.4455,0.31,0.5756
3629,x2,1,0.2299,0.5017,-0.7533,1.2132,0.21,0.6467
3629,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3630,Intercept,1,-2.4442,0.3162,-3.0640,-1.8244,59.74,<.0001
3630,x1,1,-23.8177,116588.6,-228533,228485.6,0.00,0.9998
3630,x2,1,-0.0231,0.5164,-1.0353,0.9890,0.00,0.9643
3630,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3631,Intercept,1,-2.2069,0.2887,-2.7726,-1.6411,58.44,<.0001
3631,x1,1,-24.5211,138362.0,-271209,271160.1,0.00,0.9999
3631,x2,1,0.2718,0.4282,-0.5674,1.1110,0.40,0.5255
3631,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3632,Intercept,1,-2.9302,0.4082,-3.7304,-2.1301,51.52,<.0001
3632,x1,1,-24.0401,109934.8,-215492,215444.2,0.00,0.9998
3632,x2,1,0.8859,0.5401,-0.1726,1.9444,2.69,0.1009
3632,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3633,Intercept,1,-2.7584,0.3780,-3.4992,-2.0176,53.26,<.0001
3633,x1,1,-24.1952,115113.8,-225643,225594.7,0.00,0.9998
3633,x2,1,0.8769,0.4835,-0.0708,1.8245,3.29,0.0697
3633,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3634,Intercept,1,-2.5619,0.3333,-3.2153,-1.9086,59.07,<.0001
3634,x1,1,-23.6957,104508.1,-204856,204808.5,0.00,0.9998
3634,x2,1,0.4441,0.5040,-0.5436,1.4319,0.78,0.3782
3634,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3635,Intercept,1,-2.7035,0.3333,-3.3568,-2.0502,65.78,<.0001
3635,x1,1,-23.3895,104513.2,-204865,204818.7,0.00,0.9998
3635,x2,1,0.6841,0.4859,-0.2683,1.6364,1.98,0.1592
3635,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3636,Intercept,1,-2.5084,0.3333,-3.1617,-1.8551,56.63,<.0001
3636,x1,1,-24.5740,130397.2,-255598,255549.3,0.00,0.9998
3636,x2,1,0.6742,0.4410,-0.1901,1.5385,2.34,0.1263
3636,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3637,Intercept,1,-3.0255,0.4082,-3.8256,-2.2253,54.92,<.0001
3637,x1,1,-24.3977,147927.4,-289957,289908.1,0.00,0.9999
3637,x2,1,1.0881,0.5401,0.0296,2.1466,4.06,0.0439
3637,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3638,Intercept,1,-2.1133,0.2774,-2.6569,-1.5697,58.06,<.0001
3638,x1,1,-24.2238,113832.2,-223131,223082.7,0.00,0.9998
3638,x2,1,-0.0356,0.4688,-0.9545,0.8832,0.01,0.9394
3638,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3639,Intercept,1,-2.4961,0.3168,-3.1169,-1.8752,62.09,<.0001
3639,x1,1,-0.9073,1.0643,-2.9933,1.1787,0.73,0.3940
3639,x2,1,0.0645,0.5322,-0.9786,1.1075,0.01,0.9036
3639,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3640,Intercept,1,-2.6841,0.3334,-3.3377,-2.0306,64.80,<.0001
3640,x1,1,-1.0231,1.0326,-3.0468,1.0007,0.98,0.3218
3640,x2,1,1.0934,0.4315,0.2477,1.9390,6.42,0.0113
3640,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3641,Intercept,1,-2.7595,0.3536,-3.4524,-2.0665,60.92,<.0001
3641,x1,1,-25.2588,116983.3,-229308,229257.8,0.00,0.9998
3641,x2,1,1.3117,0.4647,0.4009,2.2224,7.97,0.0048
3641,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3642,Intercept,1,-2.3746,0.3015,-2.9655,-1.7836,62.02,<.0001
3642,x1,1,-24.5435,126903.6,-248751,248702.0,0.00,0.9998
3642,x2,1,0.8539,0.4097,0.0510,1.6569,4.34,0.0371
3642,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3643,Intercept,1,-2.1103,0.2673,-2.6343,-1.5864,62.32,<.0001
3643,x1,1,-1.2641,1.0300,-3.2828,0.7546,1.51,0.2197
3643,x2,1,0.7428,0.3761,0.0057,1.4800,3.90,0.0483
3643,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3644,Intercept,1,-2.7289,0.3536,-3.4219,-2.0360,59.58,<.0001
3644,x1,1,-23.6430,87132.92,-170801,170753.7,0.00,0.9998
3644,x2,1,1.3018,0.4378,0.4437,2.1598,8.84,0.0029
3644,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3645,Intercept,1,-2.4331,0.3162,-3.0529,-1.8133,59.20,<.0001
3645,x1,1,-23.7108,89436.84,-175317,175269.3,0.00,0.9998
3645,x2,1,0.9115,0.4140,0.1000,1.7230,4.85,0.0277
3645,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3646,Intercept,1,-1.8843,0.2294,-2.3339,-1.4346,67.46,<.0001
3646,x1,1,-23.7279,82380.93,-161487,161439.9,0.00,0.9998
3646,x2,1,0.1631,0.3599,-0.5424,0.8686,0.21,0.6504
3646,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3647,Intercept,1,-2.4586,0.3333,-3.1120,-1.8053,54.40,<.0001
3647,x1,1,-24.6656,119036.8,-233332,233283.1,0.00,0.9998
3647,x2,1,0.6240,0.4495,-0.2569,1.5050,1.93,0.1650
3647,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3648,Intercept,1,-2.4808,0.3015,-3.0718,-1.8899,67.70,<.0001
3648,x1,1,-24.3967,120338.7,-235884,235835.1,0.00,0.9998
3648,x2,1,0.9137,0.4174,0.0956,1.7319,4.79,0.0286
3648,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3649,Intercept,1,-2.3679,0.3333,-3.0212,-1.7146,50.46,<.0001
3649,x1,1,-23.7120,106973.1,-209687,209639.6,0.00,0.9998
3649,x2,1,0.1372,0.4859,-0.8152,1.0896,0.08,0.7777
3649,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3650,Intercept,1,-2.3750,0.3015,-2.9659,-1.7840,62.05,<.0001
3650,x1,1,-24.2239,131871.3,-258487,258438.7,0.00,0.9999
3650,x2,1,0.7794,0.4174,-0.0387,1.5976,3.49,0.0619
3650,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3651,Intercept,1,-2.1463,0.2673,-2.6702,-1.6225,64.50,<.0001
3651,x1,1,-24.0314,89548.24,-175535,175487.3,0.00,0.9998
3651,x2,1,0.5339,0.3780,-0.2069,1.2747,2.00,0.1578
3651,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3652,Intercept,1,-2.3320,0.3015,-2.9229,-1.7410,59.82,<.0001
3652,x1,1,-24.3120,117198.6,-229729,229680.7,0.00,0.9998
3652,x2,1,0.4039,0.4495,-0.4770,1.2848,0.81,0.3688
3652,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3653,Intercept,1,-2.1940,0.2500,-2.6840,-1.7040,77.02,<.0001
3653,x1,1,-24.6470,102832.0,-201572,201522.3,0.00,0.9998
3653,x2,1,0.9965,0.3917,0.2289,1.7642,6.47,0.0110
3653,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3654,Intercept,1,-2.2588,0.2774,-2.8024,-1.7152,66.33,<.0001
3654,x1,1,-24.2150,118405.1,-232094,232045.6,0.00,0.9998
3654,x2,1,0.8045,0.3852,0.0496,1.5594,4.36,0.0367
3654,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3655,Intercept,1,-2.2645,0.2774,-2.8081,-1.7209,66.67,<.0001
3655,x1,1,-24.6014,106522.5,-208805,208755.7,0.00,0.9998
3655,x2,1,0.4245,0.4336,-0.4254,1.2744,0.96,0.3276
3655,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3656,Intercept,1,-2.9859,0.3780,-3.7267,-2.2451,62.41,<.0001
3656,x1,1,-24.0180,129214.3,-253279,253231.3,0.00,0.9999
3656,x2,1,0.9687,0.5345,-0.0790,2.0163,3.28,0.0700
3656,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3657,Intercept,1,-3.6878,0.5774,-4.8193,-2.5562,40.80,<.0001
3657,x1,1,-25.0868,181808.8,-356364,356313.5,0.00,0.9999
3657,x2,1,1.8851,0.6667,0.5784,3.1917,8.00,0.0047
3657,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3658,Intercept,1,-2.4840,0.3166,-3.1045,-1.8635,61.56,<.0001
3658,x1,1,-1.5166,1.0359,-3.5469,0.5136,2.14,0.1432
3658,x2,1,0.7571,0.4417,-0.1086,1.6228,2.94,0.0865
3658,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3659,Intercept,1,-2.9860,0.4086,-3.7868,-2.1853,53.42,<.0001
3659,x1,1,-1.3357,1.0406,-3.3752,0.7038,1.65,0.1993
3659,x2,1,1.1973,0.5124,0.1931,2.2015,5.46,0.0194
3659,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3660,Intercept,1,-2.3129,0.2774,-2.8565,-1.7693,69.55,<.0001
3660,x1,1,-24.4421,129130.0,-253115,253065.8,0.00,0.9998
3660,x2,1,0.7288,0.4003,-0.0558,1.5134,3.31,0.0687
3660,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3661,Intercept,1,-2.7093,0.3333,-3.3626,-2.0560,66.06,<.0001
3661,x1,1,-24.6913,125747.0,-246484,246434.9,0.00,0.9998
3661,x2,1,1.1833,0.4167,0.3667,2.0000,8.07,0.0045
3661,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3662,Intercept,1,-3.0566,0.4082,-3.8568,-2.2565,56.06,<.0001
3662,x1,1,-24.0750,114993.4,-225407,225358.8,0.00,0.9998
3662,x2,1,1.3899,0.5164,0.3777,2.4020,7.24,0.0071
3662,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3663,Intercept,1,-2.7687,0.3333,-3.4220,-2.1154,68.99,<.0001
3663,x1,1,-24.8732,142786.1,-279881,279830.8,0.00,0.9999
3663,x2,1,1.1736,0.4714,0.2496,2.0975,6.20,0.0128
3663,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3664,Intercept,1,-3.9398,0.7072,-5.3260,-2.5537,31.04,<.0001
3664,x1,1,-1.4590,1.0277,-3.4733,0.5553,2.02,0.1557
3664,x2,1,2.5325,0.7466,1.0692,3.9959,11.51,0.0007
3664,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3665,Intercept,1,-2.3441,0.2774,-2.8877,-1.8005,71.43,<.0001
3665,x1,1,-24.6940,116621.0,-228598,228548.2,0.00,0.9998
3665,x2,1,0.6623,0.4494,-0.2184,1.5430,2.17,0.1405
3665,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3666,Intercept,1,-2.2084,0.2774,-2.7520,-1.6649,63.40,<.0001
3666,x1,1,-24.4711,122446.8,-240016,239966.8,0.00,0.9998
3666,x2,1,-0.0159,0.4935,-0.9832,0.9514,0.00,0.9743
3666,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3667,Intercept,1,-2.7483,0.3780,-3.4891,-2.0075,52.87,<.0001
3667,x1,1,-24.1246,103571.4,-203020,202972.2,0.00,0.9998
3667,x2,1,0.8710,0.5040,-0.1168,1.8587,2.99,0.0839
3667,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3668,Intercept,1,-2.7388,0.3536,-3.4317,-2.0458,60.01,<.0001
3668,x1,1,-24.9921,110717.2,-217027,216976.7,0.00,0.9998
3668,x2,1,1.3510,0.4494,0.4703,2.2317,9.04,0.0026
3668,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3669,Intercept,1,-2.2008,0.2774,-2.7444,-1.6572,62.97,<.0001
3669,x1,1,-23.6632,85541.83,-167683,167635.3,0.00,0.9998
3669,x2,1,0.5377,0.4003,-0.2469,1.3223,1.80,0.1792
3669,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3670,Intercept,1,-2.1736,0.2791,-2.7206,-1.6266,60.65,<.0001
3670,x1,1,-0.4969,0.7530,-1.9726,0.9789,0.44,0.5093
3670,x2,1,0.0353,0.4280,-0.8035,0.8741,0.01,0.9343
3670,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3671,Intercept,1,-3.3425,0.5000,-4.3225,-2.3626,44.69,<.0001
3671,x1,1,-24.7538,107885.9,-211477,211427.8,0.00,0.9998
3671,x2,1,2.0354,0.5501,0.9572,3.1136,13.69,0.0002
3671,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3672,Intercept,1,-2.9811,0.4082,-3.7813,-2.1810,53.32,<.0001
3672,x1,1,-24.0251,103085.0,-202067,202018.8,0.00,0.9998
3672,x2,1,1.2569,0.5075,0.2621,2.2516,6.13,0.0133
3672,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3673,Intercept,1,-2.5771,0.3333,-3.2304,-1.9238,59.77,<.0001
3673,x1,1,-24.3361,104253.6,-204358,204308.9,0.00,0.9998
3673,x2,1,0.8849,0.4336,0.0350,1.7348,4.16,0.0413
3673,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3674,Intercept,1,-2.9221,0.3780,-3.6629,-2.1813,59.77,<.0001
3674,x1,1,-24.7533,115917.4,-227219,227169.2,0.00,0.9998
3674,x2,1,1.3418,0.4928,0.3759,2.3076,7.41,0.0065
3674,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3675,Intercept,1,-2.6172,0.3162,-3.2370,-1.9974,68.50,<.0001
3675,x1,1,-24.3514,125674.7,-246342,246293.5,0.00,0.9998
3675,x2,1,0.8243,0.4369,-0.0321,1.6807,3.56,0.0592
3675,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3676,Intercept,1,-2.8121,0.3780,-3.5529,-2.0713,55.36,<.0001
3676,x1,1,-24.8001,115773.8,-226937,226887.7,0.00,0.9998
3676,x2,1,1.3464,0.4532,0.4582,2.2346,8.83,0.0030
3676,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3677,Intercept,1,-2.7286,0.3536,-3.4216,-2.0357,59.56,<.0001
3677,x1,1,-24.8284,136655.5,-267865,267815.1,0.00,0.9999
3677,x2,1,1.1634,0.4647,0.2527,2.0741,6.27,0.0123
3677,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3678,Intercept,1,-1.9418,0.2430,-2.4180,-1.4656,63.87,<.0001
3678,x1,1,-1.0529,1.0321,-3.0758,0.9701,1.04,0.3077
3678,x2,1,0.1613,0.4036,-0.6299,0.9524,0.16,0.6895
3678,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3679,Intercept,1,-2.6235,0.3333,-3.2768,-1.9701,61.94,<.0001
3679,x1,1,-24.3103,95880.76,-187947,187898.5,0.00,0.9998
3679,x2,1,0.9833,0.4410,0.1191,1.8476,4.97,0.0257
3679,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3680,Intercept,1,-1.9038,0.2294,-2.3534,-1.4541,68.86,<.0001
3680,x1,1,-23.3395,82981.84,-162665,162618.1,0.00,0.9998
3680,x2,1,0.1497,0.3907,-0.6160,0.9154,0.15,0.7016
3680,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3681,Intercept,1,-2.8076,0.3536,-3.5006,-2.1146,63.06,<.0001
3681,x1,1,-24.3311,111148.8,-217872,217823.4,0.00,0.9998
3681,x2,1,0.9223,0.5000,-0.0577,1.9023,3.40,0.0651
3681,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3682,Intercept,1,-2.2627,0.2774,-2.8063,-1.7192,66.56,<.0001
3682,x1,1,-24.8272,121148.6,-237472,237422.0,0.00,0.9998
3682,x2,1,0.5792,0.4206,-0.2452,1.4036,1.90,0.1685
3682,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3683,Intercept,1,-2.2089,0.2774,-2.7525,-1.6653,63.43,<.0001
3683,x1,1,-24.4530,125692.3,-246377,246327.9,0.00,0.9998
3683,x2,1,0.3980,0.4206,-0.4264,1.2224,0.90,0.3441
3683,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3684,Intercept,1,-3.1165,0.4481,-3.9948,-2.2381,48.36,<.0001
3684,x1,1,-1.0007,1.0462,-3.0511,1.0498,0.91,0.3388
3684,x2,1,1.1138,0.5623,0.0117,2.2159,3.92,0.0476
3684,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3685,Intercept,1,-2.5578,0.3015,-3.1487,-1.9668,71.97,<.0001
3685,x1,1,-24.4176,106895.9,-209537,209487.8,0.00,0.9998
3685,x2,1,1.1336,0.4174,0.3154,1.9517,7.37,0.0066
3685,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3686,Intercept,1,-2.4226,0.3162,-3.0424,-1.8028,58.69,<.0001
3686,x1,1,-24.0367,93385.63,-183057,183008.4,0.00,0.9998
3686,x2,1,0.4375,0.4743,-0.4922,1.3672,0.85,0.3564
3686,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3687,Intercept,1,-2.4696,0.3015,-3.0605,-1.8786,67.09,<.0001
3687,x1,1,-24.4169,122259.7,-239649,239600.1,0.00,0.9998
3687,x2,1,0.7915,0.4174,-0.0266,1.6096,3.60,0.0579
3687,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3688,Intercept,1,-2.3991,0.3162,-3.0189,-1.7793,57.55,<.0001
3688,x1,1,-24.0654,94370.25,-184986,184938.2,0.00,0.9998
3688,x2,1,0.4969,0.4743,-0.4328,1.4266,1.10,0.2948
3688,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3689,Intercept,1,-2.6951,0.3536,-3.3881,-2.0022,58.11,<.0001
3689,x1,1,-24.9278,121441.8,-238046,237996.6,0.00,0.9998
3689,x2,1,1.0906,0.4564,0.1960,1.9852,5.71,0.0169
3689,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3690,Intercept,1,-2.3847,0.2887,-2.9505,-1.8189,68.24,<.0001
3690,x1,1,-24.5013,119921.4,-235066,235017.2,0.00,0.9998
3690,x2,1,0.7912,0.4082,-0.0090,1.5913,3.76,0.0526
3690,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3691,Intercept,1,-2.1148,0.2582,-2.6209,-1.6087,67.09,<.0001
3691,x1,1,-24.3856,128029.3,-250957,250908.5,0.00,0.9998
3691,x2,1,-0.0533,0.4577,-0.9504,0.8439,0.01,0.9074
3691,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3692,Intercept,1,-2.9531,0.4082,-3.7533,-2.1530,52.33,<.0001
3692,x1,1,-24.2238,102235.5,-200402,200353.7,0.00,0.9998
3692,x2,1,0.8202,0.5563,-0.2702,1.9107,2.17,0.1404
3692,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3693,Intercept,1,-2.5723,0.3333,-3.2256,-1.9190,59.55,<.0001
3693,x1,1,-24.5453,111957.6,-219457,219408.4,0.00,0.9998
3693,x2,1,0.8366,0.4495,-0.0444,1.7175,3.46,0.0627
3693,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3694,Intercept,1,-2.3552,0.2887,-2.9209,-1.7894,66.56,<.0001
3694,x1,1,-24.0723,108423.0,-212529,212481.2,0.00,0.9998
3694,x2,1,0.2739,0.4756,-0.6583,1.2060,0.33,0.5647
3694,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3695,Intercept,1,-1.9873,0.2582,-2.4934,-1.4813,59.24,<.0001
3695,x1,1,-24.2221,127065.5,-249068,249019.6,0.00,0.9998
3695,x2,1,0.1077,0.4216,-0.7187,0.9341,0.07,0.7984
3695,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3696,Intercept,1,-2.4352,0.3179,-3.0583,-1.8120,58.67,<.0001
3696,x1,1,-0.5494,1.0272,-2.5628,1.4640,0.29,0.5928
3696,x2,1,0.5106,0.4380,-0.3479,1.3691,1.36,0.2437
3696,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3697,Intercept,1,-2.0664,0.2425,-2.5418,-1.5910,72.59,<.0001
3697,x1,1,-24.2623,114285.5,-224020,223971.2,0.00,0.9998
3697,x2,1,0.0130,0.4491,-0.8672,0.8932,0.00,0.9770
3697,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3698,Intercept,1,-2.2621,0.2887,-2.8279,-1.6963,61.40,<.0001
3698,x1,1,-24.8820,107004.6,-209750,209700.3,0.00,0.9998
3698,x2,1,1.2196,0.3770,0.4806,1.9585,10.46,0.0012
3698,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3699,Intercept,1,-2.2380,0.2774,-2.7816,-1.6944,65.11,<.0001
3699,x1,1,-23.4416,83591.94,-163861,163813.7,0.00,0.9998
3699,x2,1,0.2742,0.4097,-0.5287,1.0772,0.45,0.5032
3699,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3700,Intercept,1,-2.6038,0.3536,-3.2968,-1.9109,54.24,<.0001
3700,x1,1,-24.2412,101896.9,-199739,199690.1,0.00,0.9998
3700,x2,1,0.6538,0.5175,-0.3605,1.6682,1.60,0.2065
3700,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3701,Intercept,1,-2.4030,0.3015,-2.9940,-1.8121,63.52,<.0001
3701,x1,1,-24.8451,116881.1,-229108,229057.8,0.00,0.9998
3701,x2,1,0.8139,0.4174,-0.0043,1.6320,3.80,0.0512
3701,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3702,Intercept,1,-2.3794,0.2774,-2.9230,-1.8358,73.60,<.0001
3702,x1,1,-23.8407,109402.9,-214450,214402.0,0.00,0.9998
3702,x2,1,0.4722,0.4688,-0.4466,1.3911,1.01,0.3138
3702,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3703,Intercept,1,-2.6519,0.3347,-3.3079,-1.9960,62.79,<.0001
3703,x1,1,-0.7275,1.0326,-2.7514,1.2964,0.50,0.4811
3703,x2,1,0.8203,0.4618,-0.0849,1.7254,3.15,0.0757
3703,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3704,Intercept,1,-2.4048,0.3162,-3.0246,-1.7850,57.83,<.0001
3704,x1,1,-24.1520,132818.3,-260343,260294.9,0.00,0.9999
3704,x2,1,0.2802,0.4743,-0.6495,1.2099,0.35,0.5547
3704,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3705,Intercept,1,-2.3173,0.2887,-2.8831,-1.7515,64.44,<.0001
3705,x1,1,-23.8123,103109.3,-202114,202066.7,0.00,0.9998
3705,x2,1,0.3091,0.4756,-0.6230,1.2413,0.42,0.5157
3705,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3706,Intercept,1,-2.3663,0.2887,-2.9321,-1.8005,67.19,<.0001
3706,x1,1,-24.8137,110914.2,-217413,217363.0,0.00,0.9998
3706,x2,1,0.8806,0.3934,0.1095,1.6516,5.01,0.0252
3706,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3707,Intercept,1,-3.4096,0.5000,-4.3896,-2.4296,46.50,<.0001
3707,x1,1,-24.7006,106170.0,-208114,208064.7,0.00,0.9998
3707,x2,1,2.0330,0.5669,0.9218,3.1441,12.86,0.0003
3707,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3708,Intercept,1,-2.8051,0.3780,-3.5459,-2.0643,55.08,<.0001
3708,x1,1,-24.0582,128276.1,-251441,251392.4,0.00,0.9999
3708,x2,1,0.7191,0.5563,-0.3713,1.8095,1.67,0.1962
3708,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3709,Intercept,1,-2.6186,0.3015,-3.2095,-2.0276,75.43,<.0001
3709,x1,1,-24.2943,132472.1,-259665,259616.3,0.00,0.9999
3709,x2,1,0.8294,0.4495,-0.0515,1.7104,3.41,0.0650
3709,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3710,Intercept,1,-2.7629,0.3780,-3.5037,-2.0221,53.43,<.0001
3710,x1,1,-24.3731,132770.5,-260250,260200.9,0.00,0.9999
3710,x2,1,1.0661,0.4756,0.1339,1.9982,5.02,0.0250
3710,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3711,Intercept,1,-2.7992,0.3536,-3.4921,-2.1062,62.68,<.0001
3711,x1,1,-24.0188,122437.0,-239996,239948.0,0.00,0.9998
3711,x2,1,0.5536,0.5401,-0.5049,1.6121,1.05,0.3054
3711,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3712,Intercept,1,-2.4258,0.3162,-3.0456,-1.8060,58.84,<.0001
3712,x1,1,-24.8888,113954.2,-223371,223321.2,0.00,0.9998
3712,x2,1,0.8780,0.4369,0.0216,1.7344,4.04,0.0445
3712,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3713,Intercept,1,-2.3993,0.3015,-2.9902,-1.8083,63.32,<.0001
3713,x1,1,-23.3582,86806.90,-170162,170115.0,0.00,0.9998
3713,x2,1,0.2327,0.4647,-0.6780,1.1435,0.25,0.6164
3713,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
