isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
747,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
748,Intercept,1,-2.9239,0.4085,-3.7246,-2.1232,51.22,<.0001
748,x1,1,0.2784,0.5763,-0.8512,1.4079,0.23,0.6291
748,x2,1,1.3275,0.5009,0.3457,2.3093,7.02,0.0080
748,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
749,Intercept,1,-2.6167,0.3348,-3.2728,-1.9605,61.08,<.0001
749,x1,1,0.3118,0.5241,-0.7154,1.3391,0.35,0.5519
749,x2,1,0.9820,0.4397,0.1202,1.8437,4.99,0.0255
749,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
750,Intercept,1,-2.3932,0.3015,-2.9842,-1.8023,63.00,<.0001
750,x1,1,-24.0761,110564.4,-216726,216678.2,0.00,0.9998
750,x2,1,0.3145,0.5075,-0.6802,1.3092,0.38,0.5354
750,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
751,Intercept,1,-2.3281,0.2887,-2.8939,-1.7623,65.04,<.0001
751,x1,1,-23.4195,89613.37,-175662,175615.5,0.00,0.9998
751,x2,1,0.3793,0.4410,-0.4850,1.2435,0.74,0.3898
751,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
752,Intercept,1,-2.9587,0.3787,-3.7009,-2.2165,61.04,<.0001
752,x1,1,0.1167,0.6057,-1.0704,1.3039,0.04,0.8472
752,x2,1,1.0464,0.5165,0.0340,2.0588,4.10,0.0428
752,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
753,Intercept,1,-2.4448,0.2889,-3.0111,-1.8785,71.60,<.0001
753,x1,1,-0.8244,0.7570,-2.3082,0.6594,1.19,0.2762
753,x2,1,0.8911,0.4111,0.0854,1.6968,4.70,0.0302
753,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
754,Intercept,1,-2.7579,0.3552,-3.4540,-2.0617,60.29,<.0001
754,x1,1,0.7653,0.5841,-0.3794,1.9101,1.72,0.1901
754,x2,1,1.0041,0.4769,0.0694,1.9387,4.43,0.0353
754,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
755,Intercept,1,-3.0866,0.4529,-3.9744,-2.1989,46.44,<.0001
755,x1,1,0.1651,0.6461,-1.1014,1.4315,0.07,0.7984
755,x2,1,0.9588,0.5441,-0.1077,2.0252,3.10,0.0781
755,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
756,Intercept,1,-2.6357,0.3344,-3.2912,-1.9802,62.11,<.0001
756,x1,1,-0.0560,1.0338,-2.0823,1.9703,0.00,0.9568
756,x2,1,0.7115,0.4623,-0.1947,1.6177,2.37,0.1238
756,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
757,Intercept,1,-2.4944,0.3164,-3.1146,-1.8743,62.15,<.0001
757,x1,1,-0.4950,1.0641,-2.5807,1.5906,0.22,0.6418
757,x2,1,0.3087,0.5087,-0.6885,1.3058,0.37,0.5440
757,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
758,Intercept,1,-2.6047,0.3397,-3.2704,-1.9389,58.80,<.0001
758,x1,1,1.1848,0.5778,0.0524,2.3173,4.20,0.0403
758,x2,1,0.3489,0.4718,-0.5758,1.2735,0.55,0.4596
758,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
759,Intercept,1,-2.8075,0.3780,-3.5483,-2.0667,55.17,<.0001
759,x1,1,-24.1725,129775.5,-254379,254331.1,0.00,0.9999
759,x2,1,0.8121,0.5040,-0.1756,1.7998,2.60,0.1071
759,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
760,Intercept,1,-2.6804,0.3553,-3.3768,-1.9840,56.91,<.0001
760,x1,1,-0.5426,1.0401,-2.5812,1.4959,0.27,0.6019
760,x2,1,0.5484,0.5035,-0.4385,1.5353,1.19,0.2761
760,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
761,Intercept,1,-2.5942,0.3536,-3.2871,-1.9012,53.84,<.0001
761,x1,1,-23.7745,116539.4,-228437,228389.2,0.00,0.9998
761,x2,1,-0.3262,0.6770,-1.6531,1.0007,0.23,0.6300
761,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
762,Intercept,1,-2.5815,0.3537,-3.2749,-1.8882,53.26,<.0001
762,x1,1,-0.1806,0.6338,-1.4229,1.0617,0.08,0.7757
762,x2,1,1.0290,0.4447,0.1574,1.9005,5.35,0.0207
762,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
763,Intercept,1,-3.2495,0.4497,-4.1309,-2.3681,52.22,<.0001
763,x1,1,0.4599,0.5364,-0.5914,1.5112,0.74,0.3912
763,x2,1,1.4135,0.5364,0.3622,2.4647,6.94,0.0084
763,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
764,Intercept,1,-2.4670,0.3048,-3.0644,-1.8696,65.52,<.0001
764,x1,1,0.2402,0.7597,-1.2488,1.7291,0.10,0.7519
764,x2,1,0.0616,0.4722,-0.8639,0.9871,0.02,0.8962
764,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
765,Intercept,1,-2.3662,0.2903,-2.9353,-1.7972,66.42,<.0001
765,x1,1,0.3546,0.5073,-0.6397,1.3489,0.49,0.4846
765,x2,1,0.7120,0.3891,-0.0506,1.4746,3.35,0.0673
765,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
766,Intercept,1,-2.9833,0.4102,-3.7872,-2.1794,52.90,<.0001
766,x1,1,0.5730,0.7748,-0.9456,2.0916,0.55,0.4596
766,x2,1,0.7167,0.5376,-0.3370,1.7705,1.78,0.1825
766,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
767,Intercept,1,-2.1128,0.2535,-2.6096,-1.6160,69.48,<.0001
767,x1,1,0.5029,0.5754,-0.6249,1.6307,0.76,0.3821
767,x2,1,-0.0108,0.4395,-0.8721,0.8506,0.00,0.9805
767,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
768,Intercept,1,-2.6072,0.3057,-3.2064,-2.0080,72.72,<.0001
768,x1,1,0.8948,0.4814,-0.0487,1.8383,3.45,0.0631
768,x2,1,0.9773,0.4105,0.1727,1.7819,5.67,0.0173
768,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
769,Intercept,1,-2.8539,0.3780,-3.5947,-2.1131,57.01,<.0001
769,x1,1,-23.9626,105010.0,-205840,205791.8,0.00,0.9998
769,x2,1,0.7699,0.5175,-0.2444,1.7843,2.21,0.1368
769,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
770,Intercept,1,-2.6771,0.3188,-3.3019,-2.0522,70.51,<.0001
770,x1,1,1.3798,0.6207,0.1633,2.5963,4.94,0.0262
770,x2,1,-0.0002,0.5595,-1.0968,1.0963,0.00,0.9997
770,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
771,Intercept,1,-2.2595,0.2691,-2.7870,-1.7321,70.50,<.0001
771,x1,1,0.5598,0.5330,-0.4849,1.6045,1.10,0.2936
771,x2,1,0.2889,0.4586,-0.6100,1.1878,0.40,0.5288
771,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
772,Intercept,1,-2.9109,0.3711,-3.6381,-2.1836,61.54,<.0001
772,x1,1,1.6772,0.6703,0.3634,2.9910,6.26,0.0123
772,x2,1,-0.0660,0.5805,-1.2038,1.0717,0.01,0.9094
772,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
773,Intercept,1,-3.1862,0.4484,-4.0650,-2.3074,50.50,<.0001
773,x1,1,-0.3045,0.7670,-1.8078,1.1987,0.16,0.6913
773,x2,1,1.2846,0.5472,0.2120,2.3572,5.51,0.0189
773,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
774,Intercept,1,-2.6100,0.3206,-3.2384,-1.9816,66.26,<.0001
774,x1,1,0.8974,0.5706,-0.2209,2.0157,2.47,0.1158
774,x2,1,0.3004,0.5032,-0.6859,1.2866,0.36,0.5506
774,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
775,Intercept,1,-2.0153,0.2508,-2.5069,-1.5237,64.57,<.0001
775,x1,1,0.0081,0.7489,-1.4598,1.4760,0.00,0.9913
775,x2,1,0.1753,0.3898,-0.5886,0.9392,0.20,0.6529
775,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
776,Intercept,1,-2.4015,0.3142,-3.0173,-1.7857,58.43,<.0001
776,x1,1,0.4331,0.5284,-0.6025,1.4686,0.67,0.4124
776,x2,1,0.0755,0.4599,-0.8258,0.9769,0.03,0.8696
776,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
777,Intercept,1,-2.7774,0.3780,-3.5183,-2.0366,53.99,<.0001
777,x1,1,-0.6486,1.0383,-2.6836,1.3863,0.39,0.5321
777,x2,1,1.0873,0.4744,0.1575,2.0172,5.25,0.0219
777,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
778,Intercept,1,-2.3305,0.2682,-2.8562,-1.8049,75.51,<.0001
778,x1,1,0.1907,0.6525,-1.0881,1.4696,0.09,0.7700
778,x2,1,0.4262,0.4377,-0.4317,1.2841,0.95,0.3302
778,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
779,Intercept,1,-2.5315,0.3337,-3.1855,-1.8775,57.56,<.0001
779,x1,1,-0.4785,1.0459,-2.5284,1.5715,0.21,0.6474
779,x2,1,0.5178,0.4792,-0.4214,1.4569,1.17,0.2799
779,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
780,Intercept,1,-2.2054,0.2778,-2.7498,-1.6609,63.03,<.0001
780,x1,1,-0.6012,1.0450,-2.6494,1.4469,0.33,0.5651
780,x2,1,-0.0437,0.4583,-0.9419,0.8544,0.01,0.9239
780,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
781,Intercept,1,-2.9811,0.4094,-3.7836,-2.1786,53.01,<.0001
781,x1,1,0.3142,0.7712,-1.1972,1.8256,0.17,0.6837
781,x2,1,0.8615,0.5268,-0.1710,1.8940,2.67,0.1020
781,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
782,Intercept,1,-3.5355,0.5226,-4.5598,-2.5113,45.77,<.0001
782,x1,1,1.3053,0.6177,0.0946,2.5160,4.47,0.0346
782,x2,1,0.9660,0.6177,-0.2447,2.1767,2.45,0.1178
782,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
783,Intercept,1,-3.0016,0.3887,-3.7634,-2.2398,59.63,<.0001
783,x1,1,0.9335,0.4968,-0.0402,1.9073,3.53,0.0603
783,x2,1,0.8812,0.4773,-0.0543,1.8168,3.41,0.0649
783,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
784,Intercept,1,-3.1129,0.4489,-3.9927,-2.2330,48.08,<.0001
784,x1,1,-0.0714,0.7595,-1.5600,1.4172,0.01,0.9251
784,x2,1,1.1602,0.5371,0.1076,2.2128,4.67,0.0308
784,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
785,Intercept,1,-2.5321,0.3166,-3.1527,-1.9115,63.94,<.0001
785,x1,1,-0.5826,1.0492,-2.6391,1.4738,0.31,0.5787
785,x2,1,0.6438,0.4837,-0.3041,1.5918,1.77,0.1831
785,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
786,Intercept,1,-2.4231,0.2887,-2.9890,-1.8572,70.42,<.0001
786,x1,1,-0.0606,1.0813,-2.1800,2.0587,0.00,0.9553
786,x2,1,0.0061,0.5254,-1.0237,1.0359,0.00,0.9907
786,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
787,Intercept,1,-2.7259,0.3541,-3.4199,-2.0319,59.27,<.0001
787,x1,1,-0.3092,0.6446,-1.5726,0.9542,0.23,0.6315
787,x2,1,1.1266,0.4645,0.2162,2.0370,5.88,0.0153
787,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
788,Intercept,1,-2.4464,0.3017,-3.0378,-1.8550,65.73,<.0001
788,x1,1,0.1507,0.7059,-1.2329,1.5343,0.05,0.8309
788,x2,1,0.1184,0.5214,-0.9035,1.1402,0.05,0.8204
788,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
789,Intercept,1,-3.3269,0.4159,-4.1421,-2.5118,63.99,<.0001
789,x1,1,0.9914,0.4748,0.0608,1.9221,4.36,0.0368
789,x2,1,1.7227,0.4955,0.7516,2.6939,12.09,0.0005
789,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
790,Intercept,1,-2.3691,0.3027,-2.9623,-1.7759,61.27,<.0001
790,x1,1,-0.6183,1.0381,-2.6528,1.4163,0.35,0.5515
790,x2,1,0.1943,0.4695,-0.7259,1.1145,0.17,0.6789
790,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
791,Intercept,1,-2.4435,0.3016,-3.0346,-1.8525,65.66,<.0001
791,x1,1,-0.3210,0.7638,-1.8181,1.1761,0.18,0.6743
791,x2,1,0.7856,0.4237,-0.0448,1.6160,3.44,0.0637
791,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
792,Intercept,1,-2.6146,0.3197,-3.2413,-1.9879,66.87,<.0001
792,x1,1,0.0535,0.7617,-1.4394,1.5464,0.00,0.9440
792,x2,1,0.4207,0.4817,-0.5235,1.3649,0.76,0.3825
792,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
793,Intercept,1,-2.3647,0.2774,-2.9083,-1.8211,72.69,<.0001
793,x1,1,-0.6438,1.0565,-2.7144,1.4269,0.37,0.5423
793,x2,1,0.4847,0.4476,-0.3926,1.3619,1.17,0.2788
793,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
794,Intercept,1,-2.2868,0.2894,-2.8541,-1.7196,62.44,<.0001
794,x1,1,-0.8537,1.0255,-2.8637,1.1563,0.69,0.4052
794,x2,1,0.7083,0.4022,-0.0801,1.4966,3.10,0.0783
794,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
795,Intercept,1,-2.4897,0.3162,-3.1095,-1.8699,61.99,<.0001
795,x1,1,-24.0467,114866.6,-225159,225110.4,0.00,0.9998
795,x2,1,0.4738,0.4743,-0.4558,1.4035,1.00,0.3178
795,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
796,Intercept,1,-3.1374,0.4116,-3.9440,-2.3307,58.11,<.0001
796,x1,1,-0.0300,0.8306,-1.6580,1.5980,0.00,0.9712
796,x2,1,0.6449,0.6434,-0.6161,1.9060,1.00,0.3162
796,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
797,Intercept,1,-2.7001,0.3373,-3.3612,-2.0391,64.10,<.0001
797,x1,1,0.1729,0.7716,-1.3395,1.6852,0.05,0.8227
797,x2,1,0.2147,0.5144,-0.7935,1.2229,0.17,0.6763
797,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
798,Intercept,1,-2.7253,0.3273,-3.3668,-2.0838,69.32,<.0001
798,x1,1,0.8758,0.4891,-0.0829,1.8344,3.21,0.0734
798,x2,1,0.8840,0.4375,0.0266,1.7414,4.08,0.0433
798,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
799,Intercept,1,-2.5279,0.3333,-3.1812,-1.8746,57.51,<.0001
799,x1,1,-24.1131,118791.1,-232850,232802.1,0.00,0.9998
799,x2,1,0.3378,0.5040,-0.6499,1.3256,0.45,0.5026
799,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
800,Intercept,1,-2.4085,0.2780,-2.9534,-1.8636,75.05,<.0001
800,x1,1,-0.1772,0.7716,-1.6896,1.3351,0.05,0.8183
800,x2,1,0.4958,0.4512,-0.3885,1.3800,1.21,0.2718
800,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
801,Intercept,1,-2.5300,0.3162,-3.1498,-1.9102,64.01,<.0001
801,x1,1,-24.3628,130173.3,-255159,255110.7,0.00,0.9999
801,x2,1,0.9281,0.4472,0.0515,1.8046,4.31,0.0380
801,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
802,Intercept,1,-2.4797,0.3019,-3.0714,-1.8880,67.47,<.0001
802,x1,1,0.3464,0.7808,-1.1840,1.8769,0.20,0.6573
802,x2,1,0.3756,0.4709,-0.5473,1.2985,0.64,0.4251
802,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
803,Intercept,1,-2.4341,0.3342,-3.0891,-1.7790,53.04,<.0001
803,x1,1,-0.4808,0.7525,-1.9556,0.9941,0.41,0.5229
803,x2,1,0.6816,0.4400,-0.1807,1.5440,2.40,0.1213
803,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
804,Intercept,1,-3.4000,0.4473,-4.2767,-2.5233,57.78,<.0001
804,x1,1,0.7366,0.8567,-0.9425,2.4156,0.74,0.3899
804,x2,1,0.8769,0.6636,-0.4237,2.1775,1.75,0.1864
804,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
805,Intercept,1,-2.6503,0.3371,-3.3109,-1.9896,61.82,<.0001
805,x1,1,-0.3957,0.7460,-1.8578,1.0663,0.28,0.5958
805,x2,1,0.8782,0.4425,0.0109,1.7454,3.94,0.0472
805,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
806,Intercept,1,-2.4204,0.3015,-3.0113,-1.8294,64.44,<.0001
806,x1,1,-0.9538,1.0488,-3.0094,1.1019,0.83,0.3632
806,x2,1,0.6830,0.4369,-0.1734,1.5394,2.44,0.1180
806,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
807,Intercept,1,-3.7196,0.5777,-4.8518,-2.5874,41.46,<.0001
807,x1,1,-0.6936,1.0544,-2.7603,1.3730,0.43,0.5106
807,x2,1,1.7889,0.6730,0.4698,3.1080,7.07,0.0079
807,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
808,Intercept,1,-2.8529,0.3598,-3.5580,-2.1478,62.88,<.0001
808,x1,1,0.8136,0.5234,-0.2122,1.8394,2.42,0.1201
808,x2,1,0.8876,0.4590,-0.0121,1.7872,3.74,0.0532
808,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
809,Intercept,1,-2.5386,0.3344,-3.1940,-1.8832,57.63,<.0001
809,x1,1,-1.2013,1.0379,-3.2355,0.8329,1.34,0.2471
809,x2,1,0.6076,0.4755,-0.3243,1.5395,1.63,0.2013
809,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
810,Intercept,1,-2.9738,0.3813,-3.7212,-2.2264,60.82,<.0001
810,x1,1,-0.3985,1.0419,-2.4406,1.6436,0.15,0.7021
810,x2,1,0.9216,0.5367,-0.1302,1.9734,2.95,0.0859
810,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
811,Intercept,1,-2.7716,0.3562,-3.4697,-2.0735,60.55,<.0001
811,x1,1,0.4501,0.6617,-0.8469,1.7470,0.46,0.4964
811,x2,1,0.6488,0.5054,-0.3418,1.6393,1.65,0.1992
811,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
812,Intercept,1,-2.1112,0.2513,-2.6037,-1.6187,70.59,<.0001
812,x1,1,0.3678,0.6819,-0.9687,1.7043,0.29,0.5896
812,x2,1,-0.1930,0.4991,-1.1713,0.7852,0.15,0.6989
812,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
813,Intercept,1,-2.2198,0.2621,-2.7336,-1.7060,71.72,<.0001
813,x1,1,0.0700,0.5594,-1.0265,1.1664,0.02,0.9005
813,x2,1,0.5102,0.4085,-0.2905,1.3109,1.56,0.2117
813,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
814,Intercept,1,-2.5512,0.3163,-3.1712,-1.9313,65.05,<.0001
814,x1,1,-0.4164,0.7674,-1.9204,1.0877,0.29,0.5874
814,x2,1,0.8040,0.4431,-0.0643,1.6724,3.29,0.0696
814,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
815,Intercept,1,-2.8900,0.3785,-3.6319,-2.1480,58.29,<.0001
815,x1,1,-0.9952,1.0515,-3.0562,1.0658,0.90,0.3439
815,x2,1,1.1690,0.5258,0.1385,2.1995,4.94,0.0262
815,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
816,Intercept,1,-2.0278,0.2584,-2.5342,-1.5214,61.60,<.0001
816,x1,1,-0.2416,0.6309,-1.4780,0.9949,0.15,0.7018
816,x2,1,0.4276,0.3732,-0.3039,1.1591,1.31,0.2519
816,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
817,Intercept,1,-2.7547,0.3550,-3.4504,-2.0589,60.21,<.0001
817,x1,1,-0.6162,1.0478,-2.6699,1.4374,0.35,0.5564
817,x2,1,0.7100,0.5239,-0.3168,1.7368,1.84,0.1753
817,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
818,Intercept,1,-2.7861,0.3780,-3.5269,-2.0453,54.34,<.0001
818,x1,1,-24.3606,124262.0,-243573,243524.8,0.00,0.9998
818,x2,1,0.9730,0.4835,0.0253,1.9206,4.05,0.0442
818,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
819,Intercept,1,-3.4758,0.5000,-4.4558,-2.4957,48.31,<.0001
819,x1,1,-1.1591,1.0387,-3.1950,0.8767,1.25,0.2645
819,x2,1,1.9207,0.5762,0.7914,3.0500,11.11,0.0009
819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
820,Intercept,1,-2.6974,0.3544,-3.3921,-2.0028,57.93,<.0001
820,x1,1,-0.9785,1.0370,-3.0110,1.0541,0.89,0.3454
820,x2,1,0.9499,0.4780,0.0130,1.8869,3.95,0.0469
820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
821,Intercept,1,-2.9115,0.3791,-3.6546,-2.1685,58.98,<.0001
821,x1,1,0.3754,0.5679,-0.7377,1.4886,0.44,0.5086
821,x2,1,1.2266,0.4703,0.3049,2.1484,6.80,0.0091
821,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
822,Intercept,1,-2.3700,0.2957,-2.9495,-1.7905,64.25,<.0001
822,x1,1,0.2402,0.7755,-1.2797,1.7600,0.10,0.7568
822,x2,1,-0.6907,0.5923,-1.8515,0.4701,1.36,0.2435
822,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
823,Intercept,1,-2.5285,0.3059,-3.1281,-1.9290,68.33,<.0001
823,x1,1,0.8890,0.5382,-0.1659,1.9438,2.73,0.0986
823,x2,1,0.2743,0.4868,-0.6798,1.2284,0.32,0.5731
823,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
824,Intercept,1,-3.0031,0.3802,-3.7482,-2.2580,62.40,<.0001
824,x1,1,0.7185,0.6832,-0.6206,2.0576,1.11,0.2930
824,x2,1,0.8247,0.5478,-0.2490,1.8983,2.27,0.1322
824,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
825,Intercept,1,-3.2436,0.4472,-4.1201,-2.3671,52.61,<.0001
825,x1,1,-23.8733,128638.5,-252151,252102.9,0.00,0.9999
825,x2,1,1.4052,0.5855,0.2576,2.5529,5.76,0.0164
825,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
826,Intercept,1,-2.0938,0.2596,-2.6026,-1.5851,65.06,<.0001
826,x1,1,-0.4601,1.0385,-2.4955,1.5754,0.20,0.6578
826,x2,1,-0.4463,0.4896,-1.4059,0.5132,0.83,0.3619
826,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
827,Intercept,1,-3.0126,0.4084,-3.8131,-2.2122,54.41,<.0001
827,x1,1,-0.8399,1.0473,-2.8927,1.2128,0.64,0.4226
827,x2,1,1.0452,0.5237,0.0188,2.0716,3.98,0.0459
827,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
828,Intercept,1,-2.4218,0.2818,-2.9740,-1.8696,73.88,<.0001
828,x1,1,0.5027,0.6346,-0.7410,1.7464,0.63,0.4282
828,x2,1,0.3865,0.4429,-0.4816,1.2546,0.76,0.3829
828,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
829,Intercept,1,-2.2938,0.2917,-2.8655,-1.7222,61.85,<.0001
829,x1,1,-0.5879,1.0467,-2.6394,1.4636,0.32,0.5743
829,x2,1,-0.4419,0.5851,-1.5887,0.7050,0.57,0.4502
829,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
830,Intercept,1,-2.8687,0.4107,-3.6737,-2.0637,48.79,<.0001
830,x1,1,-0.3824,0.7394,-1.8315,1.0668,0.27,0.6050
830,x2,1,1.3799,0.4719,0.4549,2.3048,8.55,0.0035
830,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
831,Intercept,1,-2.3918,0.3018,-2.9832,-1.8003,62.82,<.0001
831,x1,1,-0.5514,1.0269,-2.5641,1.4613,0.29,0.5913
831,x2,1,0.6676,0.3997,-0.1158,1.4511,2.79,0.0949
831,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
832,Intercept,1,-3.4238,0.5016,-4.4069,-2.4408,46.60,<.0001
832,x1,1,0.0689,0.7677,-1.4357,1.5736,0.01,0.9285
832,x2,1,1.6328,0.5901,0.4762,2.7895,7.66,0.0057
832,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
833,Intercept,1,-2.6864,0.3163,-3.3063,-2.0665,72.14,<.0001
833,x1,1,0.3503,0.5220,-0.6728,1.3734,0.45,0.5022
833,x2,1,1.1870,0.4172,0.3692,2.0047,8.09,0.0044
833,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
834,Intercept,1,-2.2364,0.2887,-2.8022,-1.6706,60.02,<.0001
834,x1,1,-25.0474,138977.8,-272417,272366.4,0.00,0.9999
834,x2,1,0.5520,0.4282,-0.2872,1.3912,1.66,0.1973
834,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
835,Intercept,1,-2.9353,0.4087,-3.7363,-2.1342,51.58,<.0001
835,x1,1,-0.3220,1.0392,-2.3588,1.7149,0.10,0.7567
835,x2,1,0.9696,0.5117,-0.0333,1.9725,3.59,0.0581
835,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
836,Intercept,1,-2.4568,0.3166,-3.0773,-1.8363,60.22,<.0001
836,x1,1,-0.1443,0.7822,-1.6774,1.3888,0.03,0.8536
836,x2,1,0.3507,0.4808,-0.5915,1.2930,0.53,0.4657
836,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
837,Intercept,1,-2.4028,0.2924,-2.9758,-1.8297,67.53,<.0001
837,x1,1,-0.2524,0.7613,-1.7444,1.2397,0.11,0.7403
837,x2,1,0.0485,0.4843,-0.9008,0.9978,0.01,0.9202
837,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
838,Intercept,1,-2.4608,0.3165,-3.0811,-1.8405,60.45,<.0001
838,x1,1,-0.6558,1.0608,-2.7349,1.4233,0.38,0.5364
838,x2,1,0.2454,0.5072,-0.7487,1.2394,0.23,0.6285
838,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
839,Intercept,1,-2.2707,0.2774,-2.8145,-1.7269,66.98,<.0001
839,x1,1,0.0052,0.5757,-1.1233,1.1336,0.00,0.9928
839,x2,1,0.8292,0.4040,0.0375,1.6210,4.21,0.0401
839,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
840,Intercept,1,-3.1341,0.4170,-3.9514,-2.3167,56.48,<.0001
840,x1,1,0.7728,0.6000,-0.4033,1.9488,1.66,0.1978
840,x2,1,0.7280,0.5416,-0.3336,1.7895,1.81,0.1789
840,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
841,Intercept,1,-2.5209,0.3203,-3.1487,-1.8930,61.93,<.0001
841,x1,1,0.5340,0.6462,-0.7325,1.8005,0.68,0.4086
841,x2,1,0.2769,0.4719,-0.6480,1.2018,0.34,0.5574
841,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
842,Intercept,1,-2.9596,0.4101,-3.7633,-2.1558,52.09,<.0001
842,x1,1,0.8818,0.5361,-0.1690,1.9326,2.71,0.1000
