isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
2225,Intercept,1,-2.8263,0.6691,-4.4256,-1.7202,17.84,<.0001
2225,x1,1,2.0655,0.7122,0.6589,3.5463,8.41,0.0037
2225,x2,1,0.3779,0.7633,-1.0499,2.0673,0.25,0.6205
2225,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2226,Intercept,1,-2.6014,0.5334,-3.8654,-1.7104,23.78,<.0001
2226,x1,1,-0.1633,1.4696,-5.0147,1.9920,0.01,0.9115
2226,x2,1,1.6845,0.6817,0.3684,3.1415,6.11,0.0135
2226,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2227,Intercept,1,-3.7827,0.8979,-6.0080,-2.3417,17.75,<.0001
2227,x1,1,2.2675,0.8532,0.4980,4.0397,7.06,0.0079
2227,x2,1,1.0850,0.9309,-0.6361,3.2838,1.36,0.2438
2227,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2228,Intercept,1,-2.1548,0.4698,-3.2409,-1.3558,21.04,<.0001
2228,x1,1,-0.7711,0.9226,-3.0390,0.8421,0.70,0.4033
2228,x2,1,1.1964,0.6550,-0.1144,2.5342,3.34,0.0678
2228,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2229,Intercept,1,-1.9642,0.4264,-2.9344,-1.2303,21.22,<.0001
2229,x1,1,1.1024,0.8944,-0.7647,2.9696,1.52,0.2177
2229,x2,1,0.4150,0.7628,-1.3009,1.8366,0.30,0.5864
2229,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2230,Intercept,1,-2.7016,0.6325,-4.2593,-1.6732,18.25,<.0001
2230,x1,1,-0.3099,0.9428,-2.6096,1.3760,0.11,0.7424
2230,x2,1,1.2624,0.7888,-0.2434,3.0089,2.56,0.1095
2230,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2231,Intercept,1,-2.1423,0.4744,-3.2299,-1.3314,20.39,<.0001
2231,x1,1,1.4400,0.7900,-0.2719,2.9479,3.32,0.0683
2231,x2,1,-0.9378,0.9278,-3.1584,0.7091,1.02,0.3121
2231,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2232,Intercept,1,-2.5391,0.5324,-3.7973,-1.6477,22.75,<.0001
2232,x1,1,0.8513,0.7156,-0.6483,2.2477,1.42,0.2342
2232,x2,1,0.9053,0.7156,-0.4911,2.4049,1.60,0.2058
2232,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2233,Intercept,1,-2.8147,0.6325,-4.3724,-1.7863,19.81,<.0001
2233,x1,1,-0.4620,1.6330,-5.4450,2.4690,0.08,0.7772
2233,x2,1,1.1542,1.0328,-1.2371,3.1714,1.25,0.2638
2233,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2234,Intercept,1,-4.2214,1.4142,-9.0549,-2.3117,8.91,0.0028
2234,x1,1,-0.5526,1.5119,-5.4537,1.7805,0.13,0.7147
2234,x2,1,2.5205,1.5119,0.1875,7.4217,2.78,0.0955
2234,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2235,Intercept,1,-2.6637,0.6243,-4.1937,-1.6448,18.21,<.0001
2235,x1,1,-0.0093,1.4470,-4.7388,2.1193,0.00,0.9949
2235,x2,1,0.9769,0.7737,-0.4920,2.6892,1.59,0.2067
2235,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2236,Intercept,1,-1.9623,0.4368,-2.9511,-1.2085,20.18,<.0001
2236,x1,1,1.8122,0.8571,-0.0165,3.4057,4.47,0.0345
2236,x2,1,-0.7429,0.8571,-2.5716,0.8506,0.75,0.3861
2236,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2237,Intercept,1,-2.2823,0.5345,-3.5494,-1.3898,18.23,<.0001
2237,x1,1,1.2056,0.6132,-0.0786,2.3991,3.86,0.0493
2237,x2,1,0.8996,0.6630,-0.3596,2.3344,1.84,0.1748
2237,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2238,Intercept,1,-3.2299,0.8062,-5.3319,-1.9635,16.05,<.0001
2238,x1,1,0.3805,0.9199,-1.8426,2.0256,0.17,0.6792
2238,x2,1,1.5936,0.9199,-0.0515,3.8166,3.00,0.0832
2238,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2239,Intercept,1,-2.1469,0.5266,-3.3875,-1.2637,16.62,<.0001
2239,x1,1,-0.0955,1.4868,-4.6985,2.2456,0.00,0.9488
2239,x2,1,-0.3908,0.9415,-2.5415,1.3702,0.17,0.6781
2239,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2240,Intercept,1,-2.2711,0.4705,-3.3547,-1.4683,23.30,<.0001
2240,x1,1,0.6563,0.7599,-1.0449,2.0566,0.75,0.3878
2240,x2,1,1.0571,0.6586,-0.2530,2.3993,2.58,0.1085
2240,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2241,Intercept,1,-2.7938,0.6243,-4.3243,-1.7752,20.03,<.0001
2241,x1,1,0.1068,1.5517,-4.6415,2.6612,0.00,0.9451
2241,x2,1,0.8643,1.0102,-1.3780,2.8482,0.73,0.3922
2241,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2242,Intercept,1,-3.1061,0.8149,-5.2661,-1.8421,14.53,0.0001
2242,x1,1,-0.6227,0.9388,-2.9144,1.0496,0.44,0.5071
2242,x2,1,2.0028,0.9388,0.3305,4.2945,4.55,0.0329
2242,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2243,Intercept,1,-2.6181,0.6241,-4.1474,-1.5994,17.60,<.0001
2243,x1,1,-0.8879,1.4599,-5.6134,1.3003,0.37,0.5431
2243,x2,1,1.4776,0.8108,-0.1097,3.2333,3.32,0.0684
2243,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2244,Intercept,1,-2.8426,0.6307,-4.3713,-1.8058,20.31,<.0001
2244,x1,1,0.7682,0.9257,-1.4550,2.4302,0.69,0.4066
2244,x2,1,0.8977,0.8115,-0.6963,2.6431,1.22,0.2686
2244,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2245,Intercept,1,-3.3016,0.8178,-5.4199,-2.0108,16.30,<.0001
2245,x1,1,0.6691,0.7515,-0.8649,2.1970,0.79,0.3733
2245,x2,1,1.7221,0.9198,0.0956,3.9477,3.51,0.0612
2245,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2246,Intercept,1,-2.3758,0.5345,-3.6429,-1.4832,19.76,<.0001
2246,x1,1,-0.5778,1.5492,-5.5045,1.9310,0.14,0.7092
2246,x2,1,0.5475,0.8281,-1.2445,2.1839,0.44,0.5085
2246,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2247,Intercept,1,-2.2095,0.4702,-3.2915,-1.4073,22.08,<.0001
2247,x1,1,1.0895,0.8769,-0.7564,2.7728,1.54,0.2141
2247,x2,1,-0.1265,0.8123,-1.8170,1.4253,0.02,0.8762
2247,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2248,Intercept,1,-3.3390,0.8136,-5.4259,-2.0523,16.84,<.0001
2248,x1,1,0.7905,1.0002,-1.4864,2.7280,0.62,0.4293
2248,x2,1,1.1627,1.0002,-0.7747,3.4396,1.35,0.2450
2248,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2249,Intercept,1,-3.2377,0.8125,-5.3886,-1.9762,15.88,<.0001
2249,x1,1,0.0805,0.9643,-2.2318,1.8419,0.01,0.9335
2249,x2,1,1.8476,0.9643,0.0862,4.1599,3.67,0.0554
2249,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2250,Intercept,1,-2.0980,0.5014,-3.2483,-1.2430,17.51,<.0001
2250,x1,1,1.7541,0.7229,0.3100,3.1982,5.89,0.0152
2250,x2,1,-0.4385,0.7229,-1.8825,1.0056,0.37,0.5442
2250,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2251,Intercept,1,-1.9904,0.4282,-2.9604,-1.2515,21.61,<.0001
2251,x1,1,1.7929,1.0264,-0.2884,3.6542,3.05,0.0807
2251,x2,1,-0.6936,1.0264,-2.7749,1.1676,0.46,0.4992
2251,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2252,Intercept,1,-2.8482,0.6311,-4.3758,-1.8109,20.37,<.0001
2252,x1,1,1.4477,0.9781,-0.8226,3.2659,2.19,0.1389
2252,x2,1,0.5852,0.8928,-1.2485,2.4274,0.43,0.5122
2252,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2253,Intercept,1,-2.7152,0.6244,-4.2197,-1.6904,18.91,<.0001
2253,x1,1,0.4969,1.4342,-4.0130,2.7245,0.12,0.7290
2253,x2,1,0.1547,0.9789,-2.0915,2.0504,0.02,0.8745
2253,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2254,Intercept,1,-1.9030,0.4691,-2.9845,-1.1034,16.46,<.0001
2254,x1,1,0.0831,0.8948,-2.1398,1.6142,0.01,0.9260
2254,x2,1,0.3797,0.6387,-0.8848,1.6933,0.35,0.5521
2254,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2255,Intercept,1,-1.9737,0.4658,-3.0462,-1.1792,17.95,<.0001
2255,x1,1,-0.9284,1.4186,-5.6293,1.0898,0.43,0.5128
2255,x2,1,0.8602,0.6007,-0.3071,2.1170,2.05,0.1522
2255,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2256,Intercept,1,-2.3576,0.5300,-3.6069,-1.4687,19.79,<.0001
2256,x1,1,0.7827,1.0351,-1.5759,2.7136,0.57,0.4496
2256,x2,1,-0.1849,0.8933,-2.0875,1.5336,0.04,0.8360
2256,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2257,Intercept,1,-3.0436,0.8063,-5.1688,-1.7877,14.25,0.0002
2257,x1,1,0.5382,1.1090,-1.9069,2.7671,0.24,0.6275
2257,x2,1,0.8682,1.1090,-1.3606,3.3134,0.61,0.4337
2257,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2258,Intercept,1,-2.2690,0.5308,-3.5176,-1.3778,18.27,<.0001
2258,x1,1,2.0414,1.0061,-0.2786,3.8935,4.12,0.0425
2258,x2,1,-0.3487,0.8720,-2.1967,1.3431,0.16,0.6892
2258,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2259,Intercept,1,-2.2042,0.5217,-3.3977,-1.3145,17.85,<.0001
2259,x1,1,1.7797,0.7041,0.3116,3.1713,6.39,0.0115
2259,x2,1,-0.4135,0.7041,-1.8817,0.9781,0.34,0.5570
2259,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2260,Intercept,1,-2.1964,0.4780,-3.2913,-1.3782,21.12,<.0001
2260,x1,1,1.3997,0.6554,-0.0163,2.6331,4.56,0.0327
2260,x2,1,0.6571,0.6204,-0.5510,1.9459,1.12,0.2895
2260,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2261,Intercept,1,-3.2730,0.8165,-5.4389,-2.0071,16.07,<.0001
2261,x1,1,0.8512,0.6356,-0.4086,2.1647,1.79,0.1805
2261,x2,1,2.0815,0.9428,0.3956,4.3811,4.87,0.0273
2261,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2262,Intercept,1,-4.6969,1.4465,-9.0039,-2.6539,10.54,0.0012
2262,x1,1,2.9951,1.4232,0.6875,7.0270,4.43,0.0353
2262,x2,1,0.9776,1.4233,-1.3300,5.0096,0.47,0.4922
2262,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2263,Intercept,1,-2.6323,0.6291,-4.1744,-1.6048,17.51,<.0001
2263,x1,1,-0.2337,0.7092,-1.8747,1.0278,0.11,0.7418
2263,x2,1,1.6258,0.7092,0.3643,3.2667,5.25,0.0219
2263,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2264,Intercept,1,-2.3869,0.5303,-3.6412,-1.4999,20.26,<.0001
2264,x1,1,-1.1058,1.4725,-5.8841,1.1033,0.56,0.4527
2264,x2,1,0.8175,0.7455,-0.6969,2.3494,1.20,0.2728
2264,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2265,Intercept,1,-1.9176,0.3946,-2.7990,-1.2291,23.61,<.0001
2265,x1,1,1.1753,0.8818,-1.0113,2.6783,1.78,0.1826
2265,x2,1,-0.0583,0.6574,-1.4654,1.1928,0.01,0.9294
2265,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2266,Intercept,1,-2.1066,0.4254,-3.0706,-1.3721,24.52,<.0001
2266,x1,1,1.3410,0.8744,-0.5039,3.0067,2.35,0.1251
2266,x2,1,-0.1289,0.7941,-1.8034,1.3542,0.03,0.8711
2266,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2267,Intercept,1,-2.7252,0.6275,-4.2584,-1.6986,18.86,<.0001
2267,x1,1,1.5427,0.8784,-0.1635,3.3611,3.08,0.0791
2267,x2,1,0.2721,0.9231,-1.5537,2.1720,0.09,0.7682
2267,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2268,Intercept,1,-2.7072,0.6292,-4.2349,-1.6737,18.51,<.0001
2268,x1,1,1.1981,0.9315,-1.0350,2.8731,1.65,0.1984
2268,x2,1,0.6283,0.8162,-0.9749,2.3817,0.59,0.4414
2268,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2269,Intercept,1,-2.7463,0.6259,-4.2707,-1.7205,19.25,<.0001
2269,x1,1,0.9338,1.0226,-1.4004,2.8564,0.83,0.3612
2269,x2,1,0.4968,0.9293,-1.4160,2.3915,0.29,0.5929
2269,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2270,Intercept,1,-2.2141,0.4714,-3.3050,-1.4131,22.06,<.0001
2270,x1,1,-0.1008,1.5492,-5.0275,2.4080,0.00,0.9481
2270,x2,1,0.5928,0.7888,-1.1537,2.0986,0.56,0.4523
2270,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2271,Intercept,1,-2.0307,0.4713,-3.1162,-1.2284,18.57,<.0001
2271,x1,1,0.7727,1.4125,-3.7113,2.9147,0.30,0.5844
2271,x2,1,-1.7244,1.4125,-6.2084,0.4177,1.49,0.2221
2271,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2272,Intercept,1,-3.1650,0.8023,-5.2552,-1.9054,15.56,<.0001
2272,x1,1,2.2345,1.0502,0.1895,4.5922,4.53,0.0334
2272,x2,1,-0.7795,1.0502,-3.1373,1.2654,0.55,0.4579
2272,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2273,Intercept,1,-3.4713,0.8176,-5.5833,-2.1813,18.02,<.0001
2273,x1,1,2.0845,0.8198,0.5321,3.8527,6.47,0.0110
2273,x2,1,1.0141,0.9688,-0.7273,3.2897,1.10,0.2952
2273,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2274,Intercept,1,-4.2145,1.3936,-8.9185,-2.3152,9.15,0.0025
2274,x1,1,0.8382,0.7752,-0.8778,2.3099,1.17,0.2796
2274,x2,1,2.8806,1.4512,0.7431,7.6254,3.94,0.0472
2274,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2275,Intercept,1,-3.5272,0.8094,-5.6351,-2.2559,18.99,<.0001
2275,x1,1,1.3041,0.8479,-0.2852,3.1362,2.37,0.1240
2275,x2,1,1.6979,1.0086,-0.1440,4.0261,2.83,0.0923
2275,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2276,Intercept,1,-2.9194,0.8102,-5.0623,-1.6607,12.98,0.0003
2276,x1,1,-1.3084,1.4718,-6.1192,0.8847,0.79,0.3740
2276,x2,1,1.7146,0.9337,0.0502,3.9892,3.37,0.0663
2276,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2277,Intercept,1,-4.7789,1.3936,-9.2537,-2.7974,11.76,0.0006
2277,x1,1,2.2563,0.9253,0.0898,3.9773,5.95,0.0147
2277,x2,1,3.3865,1.4166,1.2321,7.8729,5.71,0.0168
2277,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2278,Intercept,1,-4.2406,1.3798,-8.8598,-2.3506,9.45,0.0021
2278,x1,1,0.4987,1.0032,-1.8199,2.4286,0.25,0.6191
2278,x2,1,2.4039,1.4838,0.0823,7.0973,2.62,0.1052
2278,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2279,Intercept,1,-2.4506,0.5345,-3.7178,-1.5581,21.02,<.0001
2279,x1,1,0.5905,0.9428,-1.7091,2.2764,0.39,0.5311
2279,x2,1,1.2389,0.7127,-0.1731,2.7361,3.02,0.0821
2279,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2280,Intercept,1,-2.2585,0.5046,-3.4082,-1.3955,20.04,<.0001
2280,x1,1,1.6762,0.7414,0.0190,3.0591,5.11,0.0238
2280,x2,1,0.1041,0.6927,-1.3446,1.4752,0.02,0.8806
2280,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2281,Intercept,1,-3.6295,0.8328,-5.7604,-2.3097,18.99,<.0001
2281,x1,1,1.5403,0.7947,0.0250,3.2603,3.76,0.0526
2281,x2,1,1.5165,0.9342,-0.1447,3.7456,2.64,0.1045
2281,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2282,Intercept,1,-2.8876,0.6277,-4.4038,-1.8604,21.16,<.0001
2282,x1,1,0.9513,1.4851,-3.7891,3.2327,0.41,0.5218
2282,x2,1,1.5615,0.8118,-0.0496,3.2856,3.70,0.0544
2282,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2283,Intercept,1,-2.5074,0.5345,-3.7746,-1.6149,22.01,<.0001
2283,x1,1,1.4381,0.9759,-0.3664,3.7718,2.17,0.1406
2283,x2,1,0.2786,0.9759,-2.0550,2.0832,0.08,0.7752
2283,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2284,Intercept,1,-2.3522,0.5401,-3.6179,-1.4436,18.97,<.0001
2284,x1,1,1.3548,0.7283,-0.0465,2.8441,3.46,0.0629
2284,x2,1,0.3608,0.7627,-1.1093,1.9293,0.22,0.6361
2284,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2285,Intercept,1,-1.9837,0.4138,-2.8984,-1.2594,22.98,<.0001
2285,x1,1,2.1270,0.5895,0.8833,3.2577,13.02,0.0003
2285,x2,1,-0.0082,0.6280,-1.3855,1.1563,0.00,0.9896
2285,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2286,Intercept,1,-1.8093,0.3913,-2.6866,-1.1280,21.38,<.0001
2286,x1,1,0.3783,0.7685,-1.3376,1.7958,0.24,0.6226
2286,x2,1,0.4092,0.6206,-0.8686,1.6168,0.43,0.5097
2286,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2287,Intercept,1,-1.8762,0.3922,-2.7574,-1.1945,22.88,<.0001
2287,x1,1,1.2192,1.1547,-1.2915,3.7298,1.11,0.2911
2287,x2,1,-0.1594,0.9058,-2.4205,1.3981,0.03,0.8603
2287,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2288,Intercept,1,-2.6547,0.6202,-4.1672,-1.6392,18.32,<.0001
2288,x1,1,0.0714,1.4485,-4.5434,2.2789,0.00,0.9607
2288,x2,1,0.7298,0.8621,-1.0407,2.5329,0.72,0.3973
2288,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2289,Intercept,1,-2.1740,0.4714,-3.2649,-1.3729,21.27,<.0001
2289,x1,1,3.0473,1.5492,0.5385,7.9740,3.87,0.0492
2289,x2,1,-1.6583,1.4907,-6.5450,0.5786,1.24,0.2659
2289,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2290,Intercept,1,-2.5130,0.5524,-3.8080,-1.5864,20.70,<.0001
2290,x1,1,1.2492,0.9740,-0.9866,3.0581,1.64,0.1997
2290,x2,1,-0.7839,0.9740,-3.0197,1.0250,0.65,0.4209
2290,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2291,Intercept,1,-2.6709,0.6228,-4.1960,-1.6537,18.39,<.0001
2291,x1,1,-0.0752,1.5343,-4.7759,2.4253,0.00,0.9609
2291,x2,1,0.1483,1.0050,-2.0779,2.1239,0.02,0.8827
2291,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2292,Intercept,1,-2.3847,0.5260,-3.6190,-1.5006,20.55,<.0001
2292,x1,1,0.5484,1.4219,-4.0277,2.6662,0.15,0.6997
2292,x2,1,0.2078,0.7954,-1.4939,1.7827,0.07,0.7939
2292,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2293,Intercept,1,-3.2532,0.8165,-5.4190,-1.9873,15.88,<.0001
2293,x1,1,0.3721,1.0328,-2.0192,2.3893,0.13,0.7186
2293,x2,1,1.6058,1.0328,-0.4114,3.9971,2.42,0.1200
2293,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2294,Intercept,1,-2.6695,0.6325,-4.2272,-1.6411,17.82,<.0001
2294,x1,1,-0.3271,1.5492,-5.2538,2.1817,0.04,0.8328
2294,x2,1,0.8399,0.8944,-1.0273,2.7070,0.88,0.3477
2294,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2295,Intercept,1,-2.8590,0.6272,-4.3998,-1.8371,20.78,<.0001
2295,x1,1,-0.3088,1.5835,-5.1463,2.3596,0.04,0.8454
2295,x2,1,0.9245,1.0193,-1.3569,2.9222,0.82,0.3644
2295,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2296,Intercept,1,-2.5781,0.6296,-4.1058,-1.5501,16.77,<.0001
2296,x1,1,0.8296,1.5074,-3.9743,3.1789,0.30,0.5821
2296,x2,1,0.6915,0.8176,-0.9291,2.4334,0.72,0.3977
2296,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2297,Intercept,1,-2.7430,0.6325,-4.3007,-1.7145,18.81,<.0001
2297,x1,1,0.3041,1.0328,-2.0871,2.3214,0.09,0.7684
2297,x2,1,0.9097,0.8944,-0.9575,2.7768,1.03,0.3091
2297,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2298,Intercept,1,-1.9464,0.4714,-3.0374,-1.1454,17.05,<.0001
2298,x1,1,1.6069,0.8281,-0.1851,3.2432,3.77,0.0523
2298,x2,1,0.1443,0.7127,-1.3528,1.5563,0.04,0.8395
2298,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2299,Intercept,1,-2.7959,0.6266,-4.3248,-1.7697,19.91,<.0001
2299,x1,1,-0.0381,0.9531,-2.3066,1.6889,0.00,0.9681
2299,x2,1,1.3519,0.8331,-0.2893,3.1329,2.63,0.1046
2299,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2300,Intercept,1,-3.0123,0.7906,-5.0582,-1.7675,14.52,0.0001
2300,x1,1,0.6360,1.4327,-3.8676,2.8614,0.20,0.6571
2300,x2,1,0.8837,0.9781,-1.0115,3.1268,0.82,0.3662
2300,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2301,Intercept,1,-2.6773,0.6196,-4.1751,-1.6594,18.67,<.0001
2301,x1,1,0.1198,1.4267,-4.3285,2.3488,0.01,0.9331
2301,x2,1,0.1577,0.9718,-2.0385,2.0620,0.03,0.8711
2301,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2302,Intercept,1,-2.8064,0.6473,-4.3599,-1.7399,18.80,<.0001
2302,x1,1,1.1225,0.9386,-1.0881,2.8586,1.43,0.2317
2302,x2,1,0.3456,0.8596,-1.4311,2.1321,0.16,0.6877
2302,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2303,Intercept,1,-3.8459,1.3505,-8.2967,-1.9803,8.11,0.0044
2303,x1,1,0.2238,1.4328,-4.2863,2.4466,0.02,0.8759
2303,x2,1,1.6555,1.4328,-0.5673,6.1655,1.33,0.2479
2303,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2304,Intercept,1,-2.5118,0.6255,-4.0464,-1.4917,16.13,<.0001
2304,x1,1,0.4826,1.4538,-4.2714,2.6257,0.11,0.7399
2304,x2,1,1.1304,0.7761,-0.3431,2.8485,2.12,0.1453
2304,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2305,Intercept,1,-2.7703,0.6201,-4.2821,-1.7548,19.96,<.0001
2305,x1,1,0.2890,1.4471,-4.3215,2.4934,0.04,0.8417
2305,x2,1,1.0455,0.8616,-0.7243,2.8475,1.47,0.2250
2305,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2306,Intercept,1,-2.0957,0.4239,-3.0547,-1.3639,24.44,<.0001
2306,x1,1,-0.1862,1.4141,-4.7771,1.8877,0.02,0.8953
2306,x2,1,-0.7773,0.8875,-2.9462,0.7793,0.77,0.3811
2306,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2307,Intercept,1,-2.3093,0.5499,-3.5625,-1.3720,17.64,<.0001
2307,x1,1,2.2382,0.6915,0.7903,3.6061,10.48,0.0012
2307,x2,1,-0.3321,0.6915,-1.7800,1.0358,0.23,0.6311
2307,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2308,Intercept,1,-2.7204,0.6300,-4.2581,-1.6882,18.65,<.0001
2308,x1,1,0.5382,0.7434,-1.1387,1.9050,0.52,0.4691
2308,x2,1,1.5339,0.7434,0.1671,3.2108,4.26,0.0391
2308,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2309,Intercept,1,-3.0284,0.8137,-5.1839,-1.7656,13.85,0.0002
2309,x1,1,-0.8709,0.8803,-3.0981,0.6054,0.98,0.3225
2309,x2,1,2.1203,0.8803,0.6440,4.3474,5.80,0.0160
2309,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2310,Intercept,1,-2.3582,0.5264,-3.5918,-1.4732,20.07,<.0001
2310,x1,1,-0.2065,1.4186,-4.7789,1.9013,0.02,0.8843
2310,x2,1,0.4275,0.7949,-1.2787,1.9980,0.29,0.5907
2310,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2311,Intercept,1,-2.3754,0.5566,-3.6802,-1.4416,18.22,<.0001
2311,x1,1,1.6101,0.8814,-0.2340,3.3289,3.34,0.0677
2311,x2,1,-0.9197,0.8814,-2.7638,0.7991,1.09,0.2967
2311,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2312,Intercept,1,-2.1531,0.5345,-3.4203,-1.2606,16.23,<.0001
2312,x1,1,1.7527,1.6330,-1.1782,6.7358,1.15,0.2831
2312,x2,1,-1.3480,1.5119,-6.2492,0.9850,0.80,0.3726
2312,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2313,Intercept,1,-3.0933,0.8137,-5.2490,-1.8305,14.45,0.0001
2313,x1,1,0.6877,0.8857,-1.1680,2.5072,0.60,0.4374
2313,x2,1,1.1191,1.0212,-0.8384,3.4931,1.20,0.2732
2313,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2314,Intercept,1,-2.0859,0.4696,-3.1699,-1.2862,19.73,<.0001
2314,x1,1,0.3960,0.7832,-1.3377,1.8631,0.26,0.6131
2314,x2,1,0.3301,0.6773,-1.0320,1.6982,0.24,0.6260
2314,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2315,Intercept,1,-2.4226,0.5345,-3.6898,-1.5301,20.54,<.0001
2315,x1,1,-1.5797,1.4606,-6.4455,0.5246,1.17,0.2795
2315,x2,1,1.4027,0.6473,0.1904,2.8176,4.70,0.0303
2315,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2316,Intercept,1,-2.0706,0.4721,-3.1555,-1.2642,19.24,<.0001
2316,x1,1,0.8074,0.7806,-0.9161,2.2623,1.07,0.3010
2316,x2,1,0.2308,0.6961,-1.1790,1.6234,0.11,0.7403
2316,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
