isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
3088,x1,1,1.3217,0.9235,-0.4884,3.1318,2.05,0.1524
3088,x2,1,1.0503,0.9235,-0.7598,2.8604,1.29,0.2554
3088,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3089,Intercept,1,-3.0651,0.7125,-4.4615,-1.6687,18.51,<.0001
3089,x1,1,0.4267,1.2716,-2.0656,2.9191,0.11,0.7372
3089,x2,1,0.6841,1.1013,-1.4744,2.8425,0.39,0.5345
3089,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3090,Intercept,1,-2.3635,0.5110,-3.3650,-1.3620,21.40,<.0001
3090,x1,1,2.5602,0.8058,0.9809,4.1395,10.09,0.0015
3090,x2,1,-0.9493,0.7895,-2.4967,0.5981,1.45,0.2292
3090,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3091,Intercept,1,-3.5269,1.0000,-5.4869,-1.5670,12.44,0.0004
3091,x1,1,1.3234,0.9129,-0.4657,3.1126,2.10,0.1471
3091,x2,1,1.5255,1.1547,-0.7377,3.7886,1.75,0.1865
3091,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3092,Intercept,1,-2.6920,0.5780,-3.8249,-1.5590,21.69,<.0001
3092,x1,1,0.1352,0.8213,-1.4745,1.7450,0.03,0.8692
3092,x2,1,1.4237,0.7169,0.0186,2.8288,3.94,0.0470
3092,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3093,Intercept,1,-3.1081,0.7093,-4.4983,-1.7179,19.20,<.0001
3093,x1,1,0.9552,0.9504,-0.9077,2.8180,1.01,0.3149
3093,x2,1,0.8940,0.9504,-0.9689,2.7568,0.88,0.3469
3093,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3094,Intercept,1,-28.5709,0.7071,-29.9568,-27.1850,1632.59,<.0001
3094,x1,1,0.8108,1.0000,-1.1492,2.7707,0.66,0.4175
3094,x2,0,26.4722,0.0000,26.4722,26.4722,,
3094,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3095,Intercept,1,-3.9011,1.0298,-5.9194,-1.8828,14.35,0.0002
3095,x1,1,1.0268,1.2514,-1.4259,3.4795,0.67,0.4119
3095,x2,1,1.3526,1.2514,-1.1001,3.8053,1.17,0.2797
3095,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3096,Intercept,1,-2.3371,0.5244,-3.3649,-1.3093,19.86,<.0001
3096,x1,1,0.3568,0.8240,-1.2581,1.9717,0.19,0.6650
3096,x2,1,0.4281,0.7136,-0.9705,1.8266,0.36,0.5486
3096,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3097,Intercept,1,-3.5864,1.0001,-5.5466,-1.6262,12.86,0.0003
3097,x1,1,-0.7753,1.1144,-2.9594,1.4089,0.48,0.4866
3097,x2,1,2.1179,1.1144,-0.0663,4.3020,3.61,0.0574
3097,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3098,Intercept,1,-3.0793,0.7263,-4.5028,-1.6559,17.98,<.0001
3098,x1,1,1.2428,0.9904,-0.6982,3.1839,1.57,0.2095
3098,x2,1,0.5220,0.9904,-1.4191,2.4630,0.28,0.5982
3098,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3099,Intercept,1,-28.2937,0.5774,-29.4253,-27.1621,2401.60,<.0001
3099,x1,1,0.8551,1.1547,-1.4080,3.1183,0.55,0.4590
3099,x2,0,26.3704,0.0000,26.3704,26.3704,,
3099,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3100,Intercept,1,-2.1337,0.4772,-3.0690,-1.1984,19.99,<.0001
3100,x1,1,0.1391,1.1001,-2.0171,2.2953,0.02,0.8994
3100,x2,1,-0.9291,1.1001,-3.0853,1.2271,0.71,0.3984
3100,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3101,Intercept,1,-3.0694,0.7398,-4.5194,-1.6193,17.21,<.0001
3101,x1,1,1.2524,0.8317,-0.3777,2.8826,2.27,0.1321
3101,x2,1,0.5823,0.9111,-1.2034,2.3680,0.41,0.5228
3101,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3102,Intercept,1,-2.2621,0.5001,-3.2423,-1.2819,20.46,<.0001
3102,x1,1,0.6986,1.3727,-1.9920,3.3891,0.26,0.6108
3102,x2,1,-0.4453,1.0852,-2.5723,1.6818,0.17,0.6816
3102,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3103,Intercept,1,-3.0863,0.7370,-4.5308,-1.6418,17.54,<.0001
3103,x1,1,1.6529,0.8378,0.0107,3.2950,3.89,0.0485
3103,x2,1,0.9744,0.8378,-0.6677,2.6165,1.35,0.2448
3103,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3104,Intercept,1,-3.7792,1.0000,-5.7391,-1.8192,14.28,0.0002
3104,x1,1,-24.4494,324193.6,-635432,635383.4,0.00,0.9999
3104,x2,1,1.7451,1.2247,-0.6553,4.1456,2.03,0.1542
3104,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3105,Intercept,1,-2.3828,0.6100,-3.5783,-1.1873,15.26,<.0001
3105,x1,1,1.0749,1.2405,-1.3564,3.5063,0.75,0.3862
3105,x2,1,-0.9771,1.2405,-3.4085,1.4542,0.62,0.4309
3105,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3106,Intercept,1,-3.6776,1.0009,-5.6393,-1.7160,13.50,0.0002
3106,x1,1,-0.1756,0.8104,-1.7639,1.4128,0.05,0.8285
3106,x2,1,2.6673,1.0721,0.5660,4.7685,6.19,0.0128
3106,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3107,Intercept,1,-3.7591,1.0041,-5.7271,-1.7911,14.02,0.0002
3107,x1,1,-0.1184,1.1308,-2.3347,2.0980,0.01,0.9166
3107,x2,1,2.4227,1.1308,0.2064,4.6391,4.59,0.0322
3107,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3108,Intercept,1,-2.5279,0.5861,-3.6768,-1.3791,18.60,<.0001
3108,x1,1,-0.1456,1.0885,-2.2789,1.9878,0.02,0.8936
3108,x2,1,0.9554,0.7697,-0.5531,2.4639,1.54,0.2145
3108,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3109,Intercept,1,-3.0225,0.7163,-4.4263,-1.6186,17.81,<.0001
3109,x1,1,1.0429,0.8222,-0.5686,2.6545,1.61,0.2046
3109,x2,1,0.9091,0.9007,-0.8562,2.6744,1.02,0.3128
3109,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3110,Intercept,1,-2.1969,0.5000,-3.1769,-1.2170,19.31,<.0001
3110,x1,1,-23.5174,249940.3,-489898,489850.5,0.00,0.9999
3110,x2,1,-0.3399,0.8660,-2.0373,1.3575,0.15,0.6947
3110,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3111,Intercept,1,-2.9124,0.7086,-4.3012,-1.5236,16.89,<.0001
3111,x1,1,0.1428,0.8857,-1.5931,1.8787,0.03,0.8719
3111,x2,1,1.4569,0.8857,-0.2789,3.1928,2.71,0.1000
3111,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3112,Intercept,1,-3.1037,0.7071,-4.4896,-1.7178,19.27,<.0001
3112,x1,1,-24.6103,217789.5,-426884,426835.0,0.00,0.9999
3112,x2,1,1.7168,0.8660,0.0194,3.4141,3.93,0.0474
3112,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3113,Intercept,1,-2.8936,0.7102,-4.2855,-1.5016,16.60,<.0001
3113,x1,1,0.5350,1.0923,-1.6058,2.6758,0.24,0.6243
3113,x2,1,1.5930,0.8461,-0.0653,3.2513,3.54,0.0597
3113,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3114,Intercept,1,-1.7870,0.4346,-2.6388,-0.9351,16.90,<.0001
3114,x1,1,1.3517,0.8085,-0.2329,2.9363,2.80,0.0946
3114,x2,1,-0.5735,0.7130,-1.9710,0.8240,0.65,0.4212
3114,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3115,Intercept,1,-2.6933,0.5860,-3.8418,-1.5448,21.13,<.0001
3115,x1,1,0.2116,0.8134,-1.3826,1.8059,0.07,0.7947
3115,x2,1,1.3793,0.7174,-0.0267,2.7853,3.70,0.0545
3115,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3116,Intercept,1,-2.4299,0.5064,-3.4224,-1.4374,23.02,<.0001
3116,x1,1,-0.1655,1.1107,-2.3425,2.0115,0.02,0.8815
3116,x2,1,0.6412,0.7854,-0.8982,2.1806,0.67,0.4143
3116,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3117,Intercept,1,-2.1313,0.4478,-3.0089,-1.2537,22.66,<.0001
3117,x1,1,-0.0582,1.0933,-2.2010,2.0846,0.00,0.9576
3117,x2,1,0.7339,0.6560,-0.5518,2.0196,1.25,0.2632
3117,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3118,Intercept,1,-3.2465,0.7178,-4.6534,-1.8396,20.46,<.0001
3118,x1,1,1.2233,1.0325,-0.8004,3.2469,1.40,0.2361
3118,x2,1,0.9795,1.0325,-1.0442,3.0032,0.90,0.3428
3118,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3119,Intercept,1,-2.5537,0.5845,-3.6993,-1.4081,19.09,<.0001
3119,x1,1,0.9704,1.2097,-1.4006,3.3414,0.64,0.4224
3119,x2,1,0.0519,0.9877,-1.8840,1.9878,0.00,0.9581
3119,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3120,Intercept,1,-2.9755,0.7071,-4.3614,-1.5896,17.71,<.0001
3120,x1,1,-23.5343,244610.3,-479451,479403.8,0.00,0.9999
3120,x2,1,1.1983,0.9129,-0.5909,2.9875,1.72,0.1893
3120,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3121,Intercept,1,-2.5180,0.5336,-3.5638,-1.4721,22.27,<.0001
3121,x1,1,1.8441,0.7100,0.4526,3.2356,6.75,0.0094
3121,x2,1,0.7369,0.7100,-0.6547,2.1284,1.08,0.2993
3121,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3122,Intercept,1,-3.6933,1.0077,-5.6683,-1.7183,13.43,0.0002
3122,x1,1,0.1035,1.1768,-2.2029,2.4099,0.01,0.9299
3122,x2,1,1.6734,1.1768,-0.6330,3.9798,2.02,0.1550
3122,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3123,Intercept,1,-3.1354,0.7133,-4.5334,-1.7373,19.32,<.0001
3123,x1,1,2.5608,1.0942,0.4163,4.7054,5.48,0.0193
3123,x2,1,-1.5090,1.2635,-3.9853,0.9674,1.43,0.2324
3123,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3124,Intercept,1,-2.9544,0.7071,-4.3403,-1.5685,17.46,<.0001
3124,x1,1,-25.1043,306034.6,-599842,599791.7,0.00,0.9999
3124,x2,1,0.9901,1.0000,-0.9699,2.9500,0.98,0.3221
3124,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3125,Intercept,1,-3.0943,0.7124,-4.4905,-1.6981,18.87,<.0001
3125,x1,1,2.2567,1.0791,0.1417,4.3717,4.37,0.0365
3125,x2,1,0.3095,1.0791,-1.8055,2.4245,0.08,0.7743
3125,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3126,Intercept,1,-3.6766,1.0000,-5.6365,-1.7166,13.52,0.0002
3126,x1,1,26.8629,1.1547,24.5997,29.1260,541.21,<.0001
3126,x2,0,-23.9456,0.0000,-23.9456,-23.9456,,
3126,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3127,Intercept,1,-2.6497,0.5899,-3.8058,-1.4936,20.18,<.0001
3127,x1,1,0.9479,0.7802,-0.5814,2.4771,1.48,0.2244
3127,x2,1,0.5703,0.7802,-0.9590,2.0995,0.53,0.4649
3127,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3128,Intercept,1,-3.0833,0.7274,-4.5090,-1.6576,17.97,<.0001
3128,x1,1,0.8838,1.0957,-1.2637,3.0313,0.65,0.4199
3128,x2,1,0.9676,0.8662,-0.7301,2.6653,1.25,0.2640
3128,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3129,Intercept,1,-2.4213,0.5000,-3.4012,-1.4413,23.45,<.0001
3129,x1,1,-23.6461,218300.5,-427885,427837.5,0.00,0.9999
3129,x2,1,1.1714,0.6708,-0.1434,2.4861,3.05,0.0808
3129,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3130,Intercept,1,-2.3901,0.5000,-3.3701,-1.4102,22.85,<.0001
3130,x1,1,1.6191,0.8640,-0.0744,3.3126,3.51,0.0609
3130,x2,1,0.2829,0.8640,-1.4106,1.9763,0.11,0.7434
3130,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3131,Intercept,1,-2.6418,0.7272,-4.0670,-1.2166,13.20,0.0003
3131,x1,1,0.0454,1.0709,-2.0535,2.1442,0.00,0.9662
3131,x2,1,1.0938,0.8179,-0.5092,2.6968,1.79,0.1811
3131,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3132,Intercept,1,-2.8246,0.7087,-4.2137,-1.4356,15.89,<.0001
3132,x1,1,0.0344,1.0980,-2.1177,2.1865,0.00,0.9750
3132,x2,1,1.3464,0.8505,-0.3206,3.0135,2.51,0.1134
3132,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3133,Intercept,1,-2.2269,0.5084,-3.2234,-1.2304,19.18,<.0001
3133,x1,1,1.2540,0.9561,-0.6199,3.1278,1.72,0.1897
3133,x2,1,-0.2419,0.8728,-1.9524,1.4687,0.08,0.7817
3133,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3134,Intercept,1,-2.5416,0.5815,-3.6812,-1.4020,19.11,<.0001
3134,x1,1,0.8438,0.7480,-0.6224,2.3099,1.27,0.2593
3134,x2,1,0.8055,0.8162,-0.7942,2.4051,0.97,0.3237
3134,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3135,Intercept,1,-2.2550,0.5000,-3.2350,-1.2750,20.34,<.0001
3135,x1,1,2.1024,1.2247,-0.2980,4.5029,2.95,0.0860
3135,x2,1,-0.8163,1.1180,-3.0076,1.3750,0.53,0.4653
3135,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3136,Intercept,1,-2.8065,0.6135,-4.0090,-1.6041,20.93,<.0001
3136,x1,1,1.5699,0.7266,0.1458,2.9940,4.67,0.0307
3136,x2,1,0.6353,0.7659,-0.8658,2.1365,0.69,0.4068
3136,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3137,Intercept,1,-2.1373,0.5774,-3.2689,-1.0057,13.70,0.0002
3137,x1,1,-25.0536,169147.9,-331549,331498.6,0.00,0.9999
3137,x2,1,0.5199,0.7303,-0.9114,1.9513,0.51,0.4765
3137,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3138,Intercept,1,-2.9020,0.7071,-4.2879,-1.5161,16.84,<.0001
3138,x1,1,-24.3792,331249.4,-649261,649212.4,0.00,0.9999
3138,x2,1,0.0133,1.2247,-2.3872,2.4137,0.00,0.9914
3138,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3139,Intercept,1,-2.6091,0.5774,-3.7407,-1.4775,20.42,<.0001
3139,x1,1,-22.1028,203211.9,-398310,398265.9,0.00,0.9999
3139,x2,1,-0.3634,1.1547,-2.6265,1.8998,0.10,0.7530
3139,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3140,Intercept,1,-1.8679,0.3972,-2.6463,-1.0894,22.12,<.0001
3140,x1,1,1.4691,0.7317,0.0350,2.9031,4.03,0.0447
3140,x2,1,-0.7036,0.7317,-2.1376,0.7304,0.92,0.3362
3140,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3141,Intercept,1,-3.1688,0.7379,-4.6151,-1.7225,18.44,<.0001
3141,x1,1,1.4915,1.1699,-0.8015,3.7845,1.63,0.2024
3141,x2,1,0.4691,1.0132,-1.5167,2.4549,0.21,0.6434
3141,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3142,Intercept,1,-29.2306,0.5774,-30.3622,-28.0990,2563.28,<.0001
3142,x1,1,-26.2622,693356.3,-1358980,1358927,0.00,1.0000
3142,x2,0,27.3644,0.0000,27.3644,27.3644,,
3142,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3143,Intercept,1,-2.4592,0.7071,-3.8451,-1.0733,12.09,0.0005
3143,x1,1,0.4377,0.8660,-1.2597,2.1351,0.26,0.6133
3143,x2,1,0.6178,0.8660,-1.0796,2.3152,0.51,0.4756
3143,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3144,Intercept,1,-3.5812,1.0011,-5.5433,-1.6191,12.80,0.0003
3144,x1,1,0.8827,0.8555,-0.7941,2.5596,1.06,0.3022
3144,x2,1,1.9313,1.1045,-0.2335,4.0961,3.06,0.0804
3144,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3145,Intercept,1,-2.6430,0.6163,-3.8508,-1.4351,18.39,<.0001
3145,x1,1,1.2742,1.2044,-1.0863,3.6348,1.12,0.2900
3145,x2,1,-0.8549,1.2044,-3.2154,1.5056,0.50,0.4778
3145,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3146,Intercept,1,-3.8273,1.0150,-5.8166,-1.8380,14.22,0.0002
3146,x1,1,1.3069,0.9386,-0.5326,3.1465,1.94,0.1638
3146,x2,1,2.1407,1.2289,-0.2678,4.5493,3.03,0.0815
3146,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3147,Intercept,1,-28.5967,0.5000,-29.5767,-27.6167,3271.09,<.0001
3147,x1,1,-26.5793,866949.9,-1699217,1699164,0.00,1.0000
3147,x2,0,26.9843,0.0000,26.9843,26.9843,,
3147,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3148,Intercept,1,-2.4707,0.5826,-3.6126,-1.3287,17.98,<.0001
3148,x1,1,0.5930,0.7531,-0.8829,2.0690,0.62,0.4310
3148,x2,1,0.9248,0.7531,-0.5512,2.4008,1.51,0.2194
3148,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3149,Intercept,1,-2.3529,0.5778,-3.4853,-1.2205,16.58,<.0001
3149,x1,1,0.5992,0.7482,-0.8673,2.0657,0.64,0.4233
3149,x2,1,1.3118,0.7482,-0.1547,2.7782,3.07,0.0796
3149,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3150,Intercept,1,-2.8391,0.7071,-4.2250,-1.4532,16.12,<.0001
3150,x1,1,-23.9753,250232.1,-490470,490421.9,0.00,0.9999
3150,x2,1,0.5486,1.0000,-1.4114,2.5085,0.30,0.5833
3150,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3151,Intercept,1,-2.8902,0.7326,-4.3261,-1.4543,15.56,<.0001
3151,x1,1,1.4127,0.8793,-0.3107,3.1361,2.58,0.1081
3151,x2,1,0.6981,0.8793,-1.0252,2.4215,0.63,0.4272
3151,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3152,Intercept,1,-2.6619,0.5774,-3.7935,-1.5303,21.26,<.0001
3152,x1,1,-23.5734,186600.8,-365754,365707.2,0.00,0.9999
3152,x2,1,0.5271,0.9129,-1.2621,2.3163,0.33,0.5636
3152,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3153,Intercept,1,-27.9859,0.4472,-28.8625,-27.1094,3916.06,<.0001
3153,x1,1,-0.2936,1.0954,-2.4406,1.8534,0.07,0.7887
3153,x2,0,26.5080,0.0000,26.5080,26.5080,,
3153,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3154,Intercept,1,-2.2789,0.5131,-3.2846,-1.2732,19.73,<.0001
3154,x1,1,1.3889,0.8380,-0.2535,3.0314,2.75,0.0974
3154,x2,1,-0.3751,0.8114,-1.9653,1.2152,0.21,0.6439
3154,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3155,Intercept,1,-2.8453,0.7263,-4.2689,-1.4218,15.35,<.0001
3155,x1,1,0.8294,0.7959,-0.7305,2.3893,1.09,0.2974
3155,x2,1,0.8073,0.8719,-0.9015,2.5162,0.86,0.3545
3155,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3156,Intercept,1,-3.0103,0.7151,-4.4120,-1.6087,17.72,<.0001
3156,x1,1,0.5524,1.1455,-1.6928,2.7976,0.23,0.6297
3156,x2,1,1.0454,0.9353,-0.7878,2.8786,1.25,0.2637
3156,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3157,Intercept,1,-28.2067,0.5774,-29.3383,-27.0751,2386.86,<.0001
3157,x1,1,-25.8622,729185.8,-1429204,1429152,0.00,1.0000
3157,x2,0,26.0616,0.0000,26.0616,26.0616,,
3157,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3158,Intercept,1,-3.7578,1.0915,-5.8971,-1.6185,11.85,0.0006
3158,x1,1,2.8328,1.4710,-0.0504,5.7160,3.71,0.0541
3158,x2,1,-0.5956,1.4710,-3.4788,2.2876,0.16,0.6856
3158,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3159,Intercept,1,-3.5418,1.0000,-5.5018,-1.5819,12.54,0.0004
3159,x1,1,1.2024,1.4142,-1.5694,3.9742,0.72,0.3952
3159,x2,1,0.5781,1.4142,-2.1937,3.3499,0.17,0.6827
3159,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3160,Intercept,1,-2.6651,0.7071,-4.0510,-1.2792,14.21,0.0002
3160,x1,1,-24.1282,287296.8,-563115,563067.2,0.00,0.9999
3160,x2,1,0.2488,1.0000,-1.7112,2.2087,0.06,0.8035
3160,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3161,Intercept,1,-2.5324,0.5774,-3.6640,-1.4008,19.24,<.0001
3161,x1,1,0.4892,1.4142,-2.2826,3.2610,0.12,0.7294
3161,x2,1,-0.0186,1.1547,-2.2818,2.2445,0.00,0.9871
3161,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3162,Intercept,1,-3.0874,0.7071,-4.4733,-1.7015,19.06,<.0001
3162,x1,1,-23.9959,274842.5,-538705,538657.4,0.00,0.9999
3162,x2,1,0.8601,1.0000,-1.0999,2.8200,0.74,0.3897
3162,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3163,Intercept,1,-1.9191,0.4082,-2.7193,-1.1190,22.10,<.0001
3163,x1,1,-24.7095,182839.6,-358384,358334.4,0.00,0.9999
3163,x2,1,0.9303,0.6055,-0.2565,2.1171,2.36,0.1244
3163,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3164,Intercept,1,-2.1102,0.4472,-2.9867,-1.2337,22.26,<.0001
3164,x1,1,-24.6637,190048.3,-372513,372463.2,0.00,0.9999
3164,x2,1,0.4664,0.8367,-1.1734,2.1062,0.31,0.5772
3164,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3165,Intercept,1,-3.5422,1.0008,-5.5038,-1.5807,12.53,0.0004
3165,x1,1,-0.2628,1.0884,-2.3961,1.8705,0.06,0.8092
3165,x2,1,2.2743,1.0884,0.1410,4.4076,4.37,0.0367
3165,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3166,Intercept,1,-2.7782,0.7071,-4.1641,-1.3923,15.44,<.0001
3166,x1,1,-25.1286,227222.8,-445374,445323.4,0.00,0.9999
3166,x2,1,1.5113,0.7906,-0.0382,3.0607,3.65,0.0559
3166,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3167,Intercept,1,-3.0890,0.7284,-4.5167,-1.6614,17.98,<.0001
3167,x1,1,0.6173,1.1226,-1.5830,2.8176,0.30,0.5824
3167,x2,1,0.9931,0.9166,-0.8034,2.7896,1.17,0.2786
3167,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3168,Intercept,1,-2.0573,0.5002,-3.0376,-1.0770,16.92,<.0001
3168,x1,1,0.0232,1.1387,-2.2086,2.2550,0.00,0.9837
3168,x2,1,0.4712,0.7532,-1.0049,1.9474,0.39,0.5315
3168,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3169,Intercept,1,-2.3460,0.5000,-3.3260,-1.3660,22.01,<.0001
3169,x1,1,-0.2907,0.8003,-1.8593,1.2779,0.13,0.7164
3169,x2,1,1.4006,0.6256,0.1744,2.6268,5.01,0.0252
3169,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3170,Intercept,1,-28.5729,0.5000,-29.5528,-27.5929,3265.63,<.0001
3170,x1,1,1.2981,0.8660,-0.3993,2.9955,2.25,0.1339
3170,x2,0,26.8430,0.0000,26.8430,26.8430,,
3170,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3171,Intercept,1,-28.6175,0.5774,-29.7491,-27.4859,2456.89,<.0001
3171,x1,1,0.5147,1.1547,-1.7484,2.7779,0.20,0.6558
3171,x2,0,26.6943,0.0000,26.6943,26.6943,,
3171,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3172,Intercept,1,-3.5630,1.0015,-5.5258,-1.6002,12.66,0.0004
3172,x1,1,0.5015,0.8541,-1.1725,2.1755,0.34,0.5571
3172,x2,1,2.0306,1.1026,-0.1306,4.1917,3.39,0.0655
3172,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3173,Intercept,1,-2.0936,0.5104,-3.0939,-1.0934,16.83,<.0001
3173,x1,1,0.5051,0.8563,-1.1732,2.1835,0.35,0.5553
3173,x2,1,0.1857,0.7416,-1.2679,1.6392,0.06,0.8023
3173,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3174,Intercept,1,-2.4027,0.5774,-3.5343,-1.2711,17.32,<.0001
3174,x1,1,-23.7161,205901.9,-403584,403536.6,0.00,0.9999
3174,x2,1,-0.6226,1.1547,-2.8857,1.6406,0.29,0.5898
3174,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3175,Intercept,1,-3.6881,1.0018,-5.6516,-1.7245,13.55,0.0002
3175,x1,1,0.6697,1.0857,-1.4583,2.7977,0.38,0.5374
3175,x2,1,2.5556,1.0857,0.4275,4.6836,5.54,0.0186
3175,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3176,Intercept,1,-1.9077,0.4186,-2.7282,-1.0873,20.77,<.0001
3176,x1,1,1.0854,0.8355,-0.5521,2.7229,1.69,0.1939
3176,x2,1,-1.3915,1.0939,-3.5355,0.7525,1.62,0.2034
3176,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3177,Intercept,1,-2.2875,0.5397,-3.3453,-1.2296,17.96,<.0001
3177,x1,1,1.5546,0.6404,0.2993,2.8098,5.89,0.0152
3177,x2,1,0.4215,0.6187,-0.7912,1.6342,0.46,0.4957
3177,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3178,Intercept,1,-3.0209,0.7071,-4.4068,-1.6350,18.25,<.0001
3178,x1,1,-23.9002,273007.9,-535109,535061.7,0.00,0.9999
3178,x2,1,1.4488,0.9129,-0.3404,3.2380,2.52,0.1125
3178,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3179,Intercept,1,-3.8506,1.0000,-5.8105,-1.8906,14.83,0.0001
3179,x1,1,-23.9041,292982.0,-574258,574210.2,0.00,0.9999
3179,x2,1,2.4363,1.1547,0.1732,4.6995,4.45,0.0349
3179,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
3180,Intercept,1,-29.1539,0.7071,-30.5398,-27.7680,1699.90,<.0001
3180,x1,1,1.2493,1.2247,-1.1512,3.6498,1.04,0.3077
3180,x2,0,26.8433,0.0000,26.8433,26.8433,,
3180,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
