isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
1405,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1406,Intercept,1,-2.6575,0.3250,-3.3683,-2.0803,66.85,<.0001
1406,x1,1,0.1754,0.5927,-1.1643,1.2297,0.09,0.7673
1406,x2,1,0.9429,0.4368,0.0890,1.8250,4.66,0.0309
1406,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1407,Intercept,1,-2.6352,0.3093,-3.3077,-2.0832,72.57,<.0001
1407,x1,1,0.1275,0.6676,-1.4648,1.2639,0.04,0.8485
1407,x2,1,1.1165,0.4107,0.3146,1.9456,7.39,0.0066
1407,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1408,Intercept,1,-2.5673,0.3421,-3.3217,-1.9641,56.33,<.0001
1408,x1,1,-1.8307,1.4310,-6.6460,0.1674,1.64,0.2008
1408,x2,1,0.9529,0.4426,0.0968,1.8591,4.64,0.0313
1408,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1409,Intercept,1,-2.2175,0.2539,-2.7596,-1.7576,76.28,<.0001
1409,x1,1,-0.0492,0.6948,-1.6779,1.1596,0.01,0.9435
1409,x2,1,0.3791,0.4264,-0.4969,1.1950,0.79,0.3739
1409,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1410,Intercept,1,-2.7622,0.3645,-3.5720,-2.1230,57.42,<.0001
1410,x1,1,-0.5136,0.6779,-2.1221,0.6496,0.57,0.4486
1410,x2,1,1.1145,0.4530,0.2519,2.0566,6.05,0.0139
1410,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1411,Intercept,1,-2.6943,0.3628,-3.5000,-2.0579,55.14,<.0001
1411,x1,1,-1.3763,1.4179,-6.1463,0.5919,0.94,0.3317
1411,x2,1,1.0844,0.4509,0.2242,2.0214,5.78,0.0162
1411,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1412,Intercept,1,-2.3153,0.2824,-2.9245,-1.8083,67.24,<.0001
1412,x1,1,-1.0093,0.8440,-3.1946,0.3505,1.43,0.2318
1412,x2,1,0.9041,0.3866,0.1444,1.6775,5.47,0.0194
1412,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1413,Intercept,1,-2.6769,0.3426,-3.4318,-2.0722,61.05,<.0001
1413,x1,1,-0.3147,0.6714,-1.9145,0.8304,0.22,0.6393
1413,x2,1,1.1693,0.4282,0.3510,2.0542,7.46,0.0063
1413,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1414,Intercept,1,-2.3464,0.2934,-2.9815,-1.8213,63.98,<.0001
1414,x1,1,-1.5310,1.4160,-6.2832,0.4404,1.17,0.2796
1414,x2,1,0.3260,0.4468,-0.5824,1.1971,0.53,0.4656
1414,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1415,Intercept,1,-3.4556,0.5336,-4.7200,-2.5643,41.94,<.0001
1415,x1,1,-0.0609,0.6991,-1.6984,1.1638,0.01,0.9306
1415,x2,1,1.7914,0.6133,0.6785,3.1613,8.53,0.0035
1415,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1416,Intercept,1,-2.6762,0.3425,-3.4314,-2.0721,61.06,<.0001
1416,x1,1,-0.0516,0.6821,-1.6671,1.1223,0.01,0.9397
1416,x2,1,1.3030,0.4385,0.4590,2.2037,8.83,0.0030
1416,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1417,Intercept,1,-2.2297,0.2720,-2.8140,-1.7396,67.21,<.0001
1417,x1,1,0.1787,0.8512,-2.0056,1.5659,0.04,0.8337
1417,x2,1,0.0213,0.4387,-0.8782,0.8662,0.00,0.9613
1417,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1418,Intercept,1,-2.6250,0.3412,-3.3767,-2.0229,59.20,<.0001
1418,x1,1,-1.3259,1.4212,-6.1022,0.6532,0.87,0.3509
1418,x2,1,0.8806,0.4481,0.0086,1.7937,3.86,0.0494
1418,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1419,Intercept,1,-2.0667,0.2540,-2.6092,-1.6066,66.19,<.0001
1419,x1,1,-0.0905,0.5533,-1.2941,0.9253,0.03,0.8701
1419,x2,1,0.3220,0.4066,-0.5020,1.1085,0.63,0.4284
1419,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1420,Intercept,1,-2.4682,0.3243,-3.1781,-1.8929,57.94,<.0001
1420,x1,1,0.6766,0.5813,-0.5651,1.7678,1.35,0.2444
1420,x2,1,0.2691,0.4840,-0.7018,1.2226,0.31,0.5781
1420,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1421,Intercept,1,-1.9661,0.2317,-2.4571,-1.5437,71.99,<.0001
1421,x1,1,-1.3579,1.4145,-6.1385,0.5880,0.92,0.3371
1421,x2,1,0.4111,0.3551,-0.3045,1.1017,1.34,0.2470
1421,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1422,Intercept,1,-2.4780,0.3083,-3.1486,-1.9282,64.61,<.0001
1422,x1,1,-0.2108,0.8528,-2.3954,1.1833,0.06,0.8047
1422,x2,1,0.3813,0.4609,-0.5502,1.2854,0.68,0.4080
1422,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1423,Intercept,1,-2.2697,0.2944,-2.9073,-1.7429,59.46,<.0001
1423,x1,1,-0.7253,0.8492,-2.9132,0.6527,0.73,0.3931
1423,x2,1,0.4350,0.4179,-0.3951,1.2648,1.08,0.2979
1423,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1424,Intercept,1,-2.8717,0.3913,-3.7503,-2.1913,53.85,<.0001
1424,x1,1,-0.8430,0.8582,-3.0462,0.5605,0.96,0.3260
1424,x2,1,1.0200,0.4861,0.0952,2.0373,4.40,0.0359
1424,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1425,Intercept,1,-2.2693,0.2767,-2.8626,-1.7700,67.24,<.0001
1425,x1,1,0.4429,0.5869,-0.8858,1.4833,0.57,0.4505
1425,x2,1,0.2226,0.4402,-0.6796,1.0704,0.26,0.6131
1425,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1426,Intercept,1,-2.3858,0.2940,-3.0231,-1.8599,65.83,<.0001
1426,x1,1,-1.7254,1.4389,-6.5300,0.3143,1.44,0.2305
1426,x2,1,0.3688,0.4662,-0.5886,1.2702,0.63,0.4289
1426,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1427,Intercept,1,-2.8275,0.3663,-3.6392,-2.1838,59.57,<.0001
1427,x1,1,0.1955,0.6918,-1.4230,1.4038,0.08,0.7775
1427,x2,1,0.5771,0.5024,-0.4163,1.5896,1.32,0.2507
1427,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1428,Intercept,1,-2.7025,0.3645,-3.5125,-2.0636,54.98,<.0001
1428,x1,1,-0.2917,0.6891,-1.9148,0.9034,0.18,0.6721
1428,x2,1,0.7809,0.4693,-0.1237,1.7471,2.77,0.0961
1428,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1429,Intercept,1,-2.4007,0.2951,-3.0395,-1.8724,66.20,<.0001
1429,x1,1,-0.0976,0.6826,-1.7092,1.0796,0.02,0.8864
1429,x2,1,0.4697,0.4322,-0.3954,1.3217,1.18,0.2771
1429,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1430,Intercept,1,-2.1838,0.2718,-2.7681,-1.6944,64.58,<.0001
1430,x1,1,-0.8024,0.8574,-3.0042,0.5976,0.88,0.3493
1430,x2,1,0.4678,0.4059,-0.3476,1.2634,1.33,0.2491
1430,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1431,Intercept,1,-2.2322,0.2623,-2.7939,-1.7584,72.44,<.0001
1431,x1,1,-0.4033,0.8582,-2.5985,1.0027,0.22,0.6384
1431,x2,1,0.3730,0.4360,-0.5251,1.2079,0.73,0.3923
1431,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1432,Intercept,1,-3.1348,0.4254,-4.1006,-2.4013,54.31,<.0001
1432,x1,1,0.0700,0.7046,-1.5688,1.3122,0.01,0.9209
1432,x2,1,1.2009,0.5434,0.1572,2.3351,4.88,0.0271
1432,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1433,Intercept,1,-2.3189,0.2937,-2.9553,-1.7933,62.32,<.0001
1433,x1,1,-1.9779,1.4257,-6.7627,0.0152,1.92,0.1653
1433,x2,1,0.5177,0.4348,-0.3576,1.3721,1.42,0.2338
1433,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1434,Intercept,1,-2.6181,0.3429,-3.3738,-2.0129,58.30,<.0001
1434,x1,1,0.6003,0.5233,-0.5077,1.5847,1.32,0.2513
1434,x2,1,0.7638,0.4644,-0.1434,1.7039,2.70,0.1000
1434,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1435,Intercept,1,-2.4357,0.3082,-3.1069,-1.8864,62.45,<.0001
1435,x1,1,-0.5229,0.6715,-2.1247,0.6209,0.61,0.4362
1435,x2,1,1.0107,0.3984,0.2411,1.8219,6.44,0.0112
1435,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1436,Intercept,1,-2.2038,0.2624,-2.7658,-1.7297,70.53,<.0001
1436,x1,1,-0.2624,0.7350,-1.9399,1.0562,0.13,0.7211
1436,x2,1,0.1226,0.5083,-0.9540,1.0677,0.06,0.8094
1436,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1437,Intercept,1,-2.7752,0.3637,-3.5836,-2.1378,58.22,<.0001
1437,x1,1,-1.7966,1.4309,-6.5977,0.2100,1.58,0.2093
1437,x2,1,1.2468,0.4750,0.3248,2.2203,6.89,0.0087
1437,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1438,Intercept,1,-2.4529,0.2943,-3.0907,-1.9263,69.46,<.0001
1438,x1,1,-0.4854,0.8638,-2.6912,0.9365,0.32,0.5742
1438,x2,1,0.4407,0.4438,-0.4554,1.3097,0.99,0.3207
1438,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1439,Intercept,1,-2.7780,0.3643,-3.5877,-2.1395,58.16,<.0001
1439,x1,1,-0.3619,0.8526,-2.5580,1.0243,0.18,0.6712
1439,x2,1,1.0070,0.4569,0.1338,1.9549,4.86,0.0275
1439,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1440,Intercept,1,-2.1906,0.2622,-2.7523,-1.7169,69.80,<.0001
1440,x1,1,-0.4113,0.8770,-2.6255,1.0515,0.22,0.6391
1440,x2,1,0.0686,0.4828,-0.9496,0.9738,0.02,0.8870
1440,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1441,Intercept,1,-1.8481,0.2318,-2.3393,-1.4256,63.58,<.0001
1441,x1,1,-2.1005,1.4174,-6.8814,-0.1423,2.20,0.1383
1441,x2,1,0.2040,0.3725,-0.5545,0.9219,0.30,0.5840
1441,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1442,Intercept,1,-2.2526,0.2823,-2.8619,-1.7457,63.66,<.0001
1442,x1,1,-0.6182,0.8690,-2.8287,0.8197,0.51,0.4769
1442,x2,1,0.2687,0.4519,-0.6567,1.1412,0.35,0.5521
1442,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1443,Intercept,1,-2.3847,0.2832,-2.9950,-1.8757,70.89,<.0001
1443,x1,1,-0.0039,0.8520,-2.1817,1.3908,0.00,0.9964
1443,x2,1,-0.0592,0.4824,-1.0668,0.8576,0.02,0.9023
1443,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1444,Intercept,1,-2.1934,0.2622,-2.7552,-1.7198,69.97,<.0001
1444,x1,1,-0.8615,0.8645,-3.0693,0.5614,0.99,0.3190
1444,x2,1,0.2852,0.4242,-0.5829,1.1022,0.45,0.5015
1444,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1445,Intercept,1,-2.7861,0.3433,-3.5417,-2.1795,65.85,<.0001
1445,x1,1,-0.2334,0.6621,-1.8196,0.8872,0.12,0.7245
1445,x2,1,1.2824,0.4160,0.4943,2.1481,9.50,0.0021
1445,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1446,Intercept,1,-2.3856,0.2943,-3.0233,-1.8590,65.70,<.0001
1446,x1,1,-0.4891,0.8608,-2.6902,0.9241,0.32,0.5699
1446,x2,1,0.6669,0.4426,-0.2262,1.5340,2.27,0.1319
1446,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1447,Intercept,1,-2.7137,0.3438,-3.4699,-2.1061,62.31,<.0001
1447,x1,1,0.0984,0.6925,-1.5222,1.3067,0.02,0.8870
1447,x2,1,0.7506,0.4892,-0.2256,1.7249,2.35,0.1249
1447,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1448,Intercept,1,-2.4395,0.3077,-3.1096,-1.8914,62.87,<.0001
1448,x1,1,-1.2200,1.4329,-6.0246,0.7930,0.72,0.3946
1448,x2,1,0.5326,0.4450,-0.3584,1.4132,1.43,0.2314
1448,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1449,Intercept,1,-2.2539,0.2824,-2.8630,-1.7468,63.72,<.0001
1449,x1,1,-0.3956,0.8670,-2.5991,1.0381,0.21,0.6482
1449,x2,1,0.1220,0.4678,-0.8446,1.0182,0.07,0.7943
1449,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1450,Intercept,1,-2.3152,0.3082,-2.9864,-1.7661,56.44,<.0001
1450,x1,1,-0.7450,0.6937,-2.3742,0.4622,1.15,0.2828
1450,x2,1,0.7050,0.4384,-0.1658,1.5769,2.59,0.1078
1450,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1451,Intercept,1,-2.5582,0.3082,-3.2296,-2.0093,68.90,<.0001
1451,x1,1,-1.1863,0.8445,-3.3777,0.1714,1.97,0.1601
1451,x2,1,1.3156,0.3881,0.5715,2.1113,11.49,0.0007
1451,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1452,Intercept,1,-2.4239,0.2947,-3.0622,-1.8964,67.65,<.0001
1452,x1,1,-0.2318,0.6955,-1.8604,0.9805,0.11,0.7389
1452,x2,1,0.5104,0.4500,-0.3992,1.3894,1.29,0.2567
1452,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1453,Intercept,1,-2.5858,0.3111,-3.2615,-2.0303,69.10,<.0001
1453,x1,1,0.6395,0.5067,-0.4442,1.5797,1.59,0.2069
1453,x2,1,0.6777,0.4332,-0.1758,1.5431,2.45,0.1177
1453,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1454,Intercept,1,-2.4652,0.2938,-3.1019,-1.9395,70.39,<.0001
1454,x1,1,-1.4714,1.4302,-6.2615,0.5384,1.06,0.3036
1454,x2,1,0.4152,0.4487,-0.4963,1.2905,0.86,0.3548
1454,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1455,Intercept,1,-2.6418,0.3644,-3.4518,-2.0030,52.55,<.0001
1455,x1,1,-0.2537,0.7238,-1.9192,1.0419,0.12,0.7260
1455,x2,1,0.6011,0.5230,-0.4448,1.6449,1.32,0.2504
1455,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1456,Intercept,1,-2.3693,0.2829,-2.9794,-1.8611,70.13,<.0001
1456,x1,1,-0.0488,0.6028,-1.4033,1.0306,0.01,0.9355
1456,x2,1,0.6626,0.4240,-0.1877,1.4944,2.44,0.1181
1456,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1457,Intercept,1,-2.8780,0.3910,-3.7560,-2.1981,54.17,<.0001
1457,x1,1,-1.5522,1.4358,-6.3684,0.4670,1.17,0.2796
1457,x2,1,1.2481,0.4967,0.2941,2.2800,6.31,0.0120
1457,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1458,Intercept,1,-2.5129,0.3245,-3.2227,-1.9368,59.97,<.0001
1458,x1,1,-0.0643,0.6851,-1.6786,1.1207,0.01,0.9252
1458,x2,1,0.6437,0.4524,-0.2512,1.5486,2.02,0.1548
1458,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1459,Intercept,1,-2.7967,0.3643,-3.6066,-2.1582,58.92,<.0001
1459,x1,1,-0.5131,0.8539,-2.7116,0.8766,0.36,0.5479
1459,x2,1,1.2204,0.4575,0.3458,2.1692,7.12,0.0076
1459,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1460,Intercept,1,-3.0793,0.4253,-4.0450,-2.3460,52.42,<.0001
1460,x1,1,0.3328,0.7156,-1.3194,1.6064,0.22,0.6418
1460,x2,1,0.7794,0.5592,-0.3065,1.9357,1.94,0.1634
1460,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1461,Intercept,1,-2.5793,0.3248,-3.2895,-2.0025,63.07,<.0001
1461,x1,1,0.1579,0.6821,-1.4519,1.3352,0.05,0.8170
1461,x2,1,0.6697,0.4506,-0.2212,1.5718,2.21,0.1372
1461,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1462,Intercept,1,-2.0051,0.2624,-2.5670,-1.5309,58.38,<.0001
1462,x1,1,-0.6089,0.8630,-2.8033,0.8139,0.50,0.4804
1462,x2,1,-0.2723,0.4770,-1.2761,0.6242,0.33,0.5681
1462,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1463,Intercept,1,-2.8996,0.3647,-3.7093,-2.2599,63.23,<.0001
1463,x1,1,1.0598,0.6960,-0.4170,2.3868,2.32,0.1278
1463,x2,1,0.1674,0.5996,-1.0687,1.3227,0.08,0.7802
1463,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1464,Intercept,1,-2.2546,0.2715,-2.8382,-1.7657,68.98,<.0001
1464,x1,1,-2.1367,1.4284,-6.9430,-0.1454,2.24,0.1347
1464,x2,1,0.7058,0.3991,-0.0937,1.4904,3.13,0.0770
1464,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1465,Intercept,1,-2.7718,0.3641,-3.5805,-2.1333,57.96,<.0001
1465,x1,1,-0.0698,0.8669,-2.2741,1.3658,0.01,0.9359
1465,x2,1,0.7892,0.5038,-0.2082,1.8044,2.45,0.1173
1465,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1466,Intercept,1,-2.7340,0.3424,-3.4891,-2.1299,63.74,<.0001
1466,x1,1,-0.0673,0.6897,-1.6916,1.1289,0.01,0.9223
1466,x2,1,0.9192,0.4533,0.0371,1.8417,4.11,0.0426
1466,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1467,Intercept,1,-2.3625,0.2949,-3.0010,-1.8346,64.19,<.0001
1467,x1,1,-0.2532,0.6991,-1.8852,0.9694,0.13,0.7172
1467,x2,1,0.1705,0.4650,-0.7771,1.0722,0.13,0.7139
1467,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1468,Intercept,1,-2.4380,0.3110,-3.1134,-1.8827,61.45,<.0001
1468,x1,1,-0.0401,0.6674,-1.6296,1.0983,0.00,0.9521
1468,x2,1,0.5753,0.4239,-0.2616,1.4234,1.84,0.1747
1468,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1469,Intercept,1,-2.5553,0.3086,-3.2267,-2.0048,68.54,<.0001
1469,x1,1,-0.2779,0.6724,-1.8778,0.8706,0.17,0.6794
1469,x2,1,0.8820,0.4133,0.0744,1.7155,4.55,0.0328
1469,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1470,Intercept,1,-2.2426,0.2751,-2.8331,-1.7467,66.44,<.0001
1470,x1,1,-0.3805,0.8399,-2.5421,0.9820,0.21,0.6506
1470,x2,1,-0.1271,0.4992,-1.1935,0.8042,0.06,0.7990
1470,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1471,Intercept,1,-2.8106,0.3631,-3.6173,-2.1739,59.92,<.0001
1471,x1,1,-1.5144,1.4256,-6.2902,0.4844,1.13,0.2881
1471,x2,1,0.9065,0.4837,-0.0399,1.8916,3.51,0.0609
1471,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1472,Intercept,1,-2.2845,0.2749,-2.8744,-1.7888,69.04,<.0001
1472,x1,1,0.0246,0.8385,-2.1384,1.3806,0.00,0.9766
1472,x2,1,0.0364,0.4714,-0.9547,0.9273,0.01,0.9384
1472,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1473,Intercept,1,-2.3588,0.3069,-3.0265,-1.8115,59.07,<.0001
1473,x1,1,-1.1093,1.4156,-5.8756,0.8512,0.61,0.4333
1473,x2,1,0.6440,0.4144,-0.1693,1.4774,2.42,0.1201
1473,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1474,Intercept,1,-2.8935,0.3911,-3.7715,-2.2132,54.72,<.0001
1474,x1,1,-0.8874,0.8641,-3.0943,0.5361,1.05,0.3044
1474,x2,1,1.2681,0.5022,0.3003,2.3080,6.38,0.0116
1474,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1475,Intercept,1,-2.2869,0.2945,-2.9246,-1.7596,60.29,<.0001
1475,x1,1,-0.5366,0.8596,-2.7286,0.8772,0.39,0.5325
1475,x2,1,0.1402,0.4715,-0.8285,1.0501,0.09,0.7663
1475,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1476,Intercept,1,-2.4113,0.2946,-3.0496,-1.8841,66.99,<.0001
1476,x1,1,-0.3885,0.6670,-1.9843,0.7425,0.34,0.5602
1476,x2,1,1.0889,0.3819,0.3500,1.8643,8.13,0.0044
1476,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1477,Intercept,1,-3.3762,0.4698,-4.4628,-2.5774,51.64,<.0001
1477,x1,1,-1.6833,1.4404,-6.5037,0.3549,1.37,0.2425
1477,x2,1,1.5552,0.5696,0.4861,2.7792,7.46,0.0063
1477,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1478,Intercept,1,-2.5171,0.3081,-3.1874,-1.9678,66.76,<.0001
1478,x1,1,-0.7144,0.8504,-2.9011,0.6691,0.71,0.4009
1478,x2,1,0.9381,0.4366,0.0701,1.8063,4.62,0.0316
1478,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1479,Intercept,1,-2.5248,0.3252,-3.2356,-1.9471,60.28,<.0001
1479,x1,1,0.0804,0.6844,-1.5310,1.2650,0.01,0.9065
1479,x2,1,0.3248,0.4615,-0.5945,1.2430,0.50,0.4816
1479,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1480,Intercept,1,-2.3855,0.2939,-3.0225,-1.8597,65.87,<.0001
1480,x1,1,-1.9043,1.4253,-6.7041,0.0777,1.78,0.1816
1480,x2,1,0.9426,0.4061,0.1415,1.7542,5.39,0.0203
1480,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1481,Intercept,1,-2.7269,0.3423,-3.4807,-2.1223,63.45,<.0001
1481,x1,1,-0.2356,0.8696,-2.4349,1.2121,0.07,0.7865
1481,x2,1,0.3824,0.5234,-0.6867,1.4057,0.53,0.4650
1481,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1482,Intercept,1,-2.9317,0.4238,-3.8944,-2.2014,47.86,<.0001
1482,x1,1,-1.8169,1.4265,-6.5972,0.1837,1.62,0.2028
1482,x2,1,1.1252,0.5215,0.1371,2.2272,4.66,0.0310
1482,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1483,Intercept,1,-2.4078,0.2828,-3.0174,-1.8997,72.50,<.0001
1483,x1,1,-0.6274,0.8455,-2.8052,0.7433,0.55,0.4581
1483,x2,1,0.6989,0.4291,-0.1695,1.5363,2.65,0.1034
1483,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1484,Intercept,1,-2.1479,0.2622,-2.7097,-1.6743,67.11,<.0001
1484,x1,1,0.1266,0.8770,-2.0925,1.5889,0.02,0.8852
1484,x2,1,0.0235,0.4608,-0.9383,0.8956,0.00,0.9594
1484,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1485,Intercept,1,-2.5900,0.3428,-3.3443,-1.9843,57.08,<.0001
1485,x1,1,-0.2044,0.8556,-2.3871,1.2027,0.06,0.8112
1485,x2,1,0.3901,0.4984,-0.6142,1.3764,0.61,0.4338
1485,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1486,Intercept,1,-2.2711,0.2824,-2.8806,-1.7644,64.69,<.0001
1486,x1,1,-2.0905,1.4370,-6.9159,-0.0720,2.12,0.1457
1486,x2,1,0.5739,0.4171,-0.2640,1.3936,1.89,0.1689
1486,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1487,Intercept,1,-2.4702,0.3237,-3.1788,-1.8957,58.22,<.0001
1487,x1,1,-0.6428,0.8473,-2.8283,0.7298,0.58,0.4480
1487,x2,1,0.9152,0.4301,0.0763,1.7866,4.53,0.0333
1487,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1488,Intercept,1,-2.1338,0.2617,-2.6943,-1.6611,66.50,<.0001
1488,x1,1,-1.7036,1.4278,-6.4717,0.3079,1.42,0.2328
1488,x2,1,0.2083,0.4669,-0.7745,1.0879,0.20,0.6555
1488,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1489,Intercept,1,-2.7655,0.3425,-3.5204,-2.1613,65.21,<.0001
1489,x1,1,0.3409,0.6819,-1.2730,1.5152,0.25,0.6172
1489,x2,1,1.2590,0.4432,0.4028,2.1666,8.07,0.0045
1489,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1490,Intercept,1,-2.9303,0.3894,-3.8032,-2.2525,56.64,<.0001
1490,x1,1,-1.4276,1.4177,-6.1890,0.5457,1.01,0.3139
1490,x2,1,1.2215,0.4782,0.3142,2.2242,6.52,0.0106
1490,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1491,Intercept,1,-2.8137,0.3425,-3.5686,-2.2094,67.50,<.0001
1491,x1,1,-0.1958,0.6772,-1.8037,0.9651,0.08,0.7724
1491,x2,1,1.4371,0.4357,0.6000,2.3334,10.88,0.0010
1491,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1492,Intercept,1,-2.6028,0.3426,-3.3581,-1.9982,57.70,<.0001
1492,x1,1,-0.0992,0.5832,-1.4285,0.9282,0.03,0.8649
1492,x2,1,1.1282,0.4237,0.3224,2.0068,7.09,0.0077
1492,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1493,Intercept,1,-2.5499,0.3080,-3.2203,-2.0009,68.55,<.0001
1493,x1,1,-0.7548,0.8535,-2.9465,0.6370,0.78,0.3765
1493,x2,1,0.8903,0.4378,0.0194,1.7605,4.14,0.0420
1493,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1494,Intercept,1,-2.3424,0.2825,-2.9516,-1.8349,68.75,<.0001
1494,x1,1,-0.4509,0.8550,-2.6403,0.9474,0.28,0.5980
1494,x2,1,0.2726,0.4463,-0.6391,1.1364,0.37,0.5414
1494,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1495,Intercept,1,-2.3802,0.2946,-3.0180,-1.8527,65.27,<.0001
1495,x1,1,-0.0444,0.8572,-2.2328,1.3627,0.00,0.9586
1495,x2,1,0.3772,0.4705,-0.5891,1.2855,0.64,0.4227
1495,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1496,Intercept,1,-3.0971,0.3919,-3.9763,-2.4152,62.47,<.0001
1496,x1,1,0.8969,0.5387,-0.2326,1.9228,2.77,0.0959
1496,x2,1,1.1145,0.5145,0.1196,2.1735,4.69,0.0303
1496,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1497,Intercept,1,-3.2297,0.4701,-4.3161,-2.4298,47.20,<.0001
1497,x1,1,-0.4954,0.6677,-2.0914,0.6389,0.55,0.4581
1497,x2,1,1.9113,0.5224,0.9726,3.0705,13.39,0.0003
