isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
2441,x2,1,0.7306,0.5637,-0.3744,1.8355,1.68,0.1950
2441,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2442,Intercept,1,-3.8155,0.5074,-4.8100,-2.8210,56.55,<.0001
2442,x1,1,3.6083,0.5465,2.5372,4.6794,43.59,<.0001
2442,x2,1,0.4295,0.5192,-0.5882,1.4472,0.68,0.4081
2442,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2443,Intercept,1,-4.2832,0.6337,-5.5252,-3.0412,45.69,<.0001
2443,x1,1,2.6609,0.5802,1.5237,3.7981,21.03,<.0001
2443,x2,1,1.4386,0.6700,0.1255,2.7517,4.61,0.0318
2443,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2444,Intercept,1,-4.5176,0.7524,-5.9922,-3.0430,36.05,<.0001
2444,x1,1,3.9530,0.8345,2.3175,5.5886,22.44,<.0001
2444,x2,1,0.2870,0.7000,-1.0851,1.6590,0.17,0.6819
2444,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2445,Intercept,1,-3.9953,0.5954,-5.1622,-2.8284,45.03,<.0001
2445,x1,1,2.5071,0.6093,1.3129,3.7014,16.93,<.0001
2445,x2,1,1.0437,0.7236,-0.3745,2.4619,2.08,0.1492
2445,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2446,Intercept,1,-3.4853,0.4662,-4.3992,-2.5715,55.88,<.0001
2446,x1,1,2.0420,0.4525,1.1551,2.9289,20.36,<.0001
2446,x2,1,1.1838,0.5306,0.1439,2.2238,4.98,0.0257
2446,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2447,Intercept,1,-4.0299,0.6039,-5.2134,-2.8463,44.53,<.0001
2447,x1,1,3.0603,0.5786,1.9263,4.1943,27.98,<.0001
2447,x2,1,0.7619,0.6954,-0.6010,2.1248,1.20,0.2732
2447,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2448,Intercept,1,-4.5453,0.7384,-5.9927,-3.0980,37.89,<.0001
2448,x1,1,2.8048,0.6127,1.6040,4.0057,20.96,<.0001
2448,x2,1,1.6516,0.8066,0.0706,3.2325,4.19,0.0406
2448,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2449,Intercept,1,-3.0287,0.3830,-3.7793,-2.2780,62.54,<.0001
2449,x1,1,2.2929,0.5016,1.3099,3.2760,20.90,<.0001
2449,x2,1,0.5921,0.5152,-0.4176,1.6018,1.32,0.2504
2449,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2450,Intercept,1,-3.6596,0.5119,-4.6629,-2.6563,51.11,<.0001
2450,x1,1,2.5967,0.6039,1.4132,3.7802,18.49,<.0001
2450,x2,1,0.2893,0.6039,-0.8943,1.4728,0.23,0.6319
2450,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2451,Intercept,1,-3.2244,0.4375,-4.0819,-2.3669,54.32,<.0001
2451,x1,1,2.9830,0.6674,1.6749,4.2912,19.98,<.0001
2451,x2,1,-0.6611,0.6674,-1.9693,0.6470,0.98,0.3219
2451,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2452,Intercept,1,-3.8808,0.5479,-4.9547,-2.8069,50.17,<.0001
2452,x1,1,2.3642,0.5885,1.2108,3.5176,16.14,<.0001
2452,x2,1,0.8739,0.6273,-0.3557,2.1034,1.94,0.1636
2452,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2453,Intercept,1,-3.7026,0.5097,-4.7015,-2.7036,52.77,<.0001
2453,x1,1,2.1237,0.5558,1.0343,3.2131,14.60,0.0001
2453,x2,1,1.1765,0.6449,-0.0875,2.4405,3.33,0.0681
2453,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2454,Intercept,1,-4.4540,0.7285,-5.8818,-3.0261,37.38,<.0001
2454,x1,1,2.4239,0.6899,1.0717,3.7761,12.34,0.0004
2454,x2,1,1.5574,0.8450,-0.0987,3.2135,3.40,0.0653
2454,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2455,Intercept,1,-3.5395,0.4831,-4.4863,-2.5927,53.68,<.0001
2455,x1,1,3.1838,0.5744,2.0580,4.3097,30.72,<.0001
2455,x2,1,-0.1128,0.5380,-1.1672,0.9416,0.04,0.8339
2455,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2456,Intercept,1,-3.5128,0.4609,-4.4162,-2.6094,58.08,<.0001
2456,x1,1,3.7462,0.5441,2.6798,4.8127,47.40,<.0001
2456,x2,1,-0.4600,0.4799,-1.4006,0.4805,0.92,0.3377
2456,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2457,Intercept,1,-4.0480,0.5842,-5.1930,-2.9030,48.01,<.0001
2457,x1,1,2.7127,0.6319,1.4742,3.9513,18.43,<.0001
2457,x2,1,0.7233,0.6319,-0.5152,1.9619,1.31,0.2524
2457,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2458,Intercept,1,-3.3575,0.4096,-4.1603,-2.5546,67.18,<.0001
2458,x1,1,2.6217,0.4151,1.8081,3.4354,39.88,<.0001
2458,x2,1,0.9170,0.4297,0.0747,1.7592,4.55,0.0329
2458,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2459,Intercept,1,-4.0012,0.5420,-5.0635,-2.9388,54.49,<.0001
2459,x1,1,2.7137,0.5021,1.7297,3.6978,29.21,<.0001
2459,x2,1,1.4134,0.5834,0.2700,2.5568,5.87,0.0154
2459,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2460,Intercept,1,-4.5404,0.7505,-6.0114,-3.0695,36.60,<.0001
2460,x1,1,3.7195,0.7100,2.3278,5.1111,27.44,<.0001
2460,x2,1,0.9242,0.8420,-0.7261,2.5745,1.20,0.2724
2460,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2461,Intercept,1,-3.7634,0.5187,-4.7800,-2.7467,52.64,<.0001
2461,x1,1,2.9000,0.7041,1.5199,4.2800,16.96,<.0001
2461,x2,1,0.2808,0.7364,-1.1625,1.7241,0.15,0.7030
2461,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2462,Intercept,1,-4.8756,1.0017,-6.8388,-2.9123,23.69,<.0001
2462,x1,1,3.7162,0.7368,2.2721,5.1603,25.44,<.0001
2462,x2,1,1.2816,1.1815,-1.0341,3.5972,1.18,0.2780
2462,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2463,Intercept,1,-3.3010,0.4197,-4.1235,-2.4784,61.87,<.0001
2463,x1,1,3.5176,0.5945,2.3524,4.6829,35.01,<.0001
2463,x2,1,-0.6317,0.5597,-1.7287,0.4653,1.27,0.2591
2463,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2464,Intercept,1,-3.2710,0.4106,-4.0757,-2.4662,63.46,<.0001
2464,x1,1,2.8071,0.5002,1.8266,3.7875,31.49,<.0001
2464,x2,1,0.2674,0.4801,-0.6736,1.2083,0.31,0.5776
2464,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2465,Intercept,1,-3.7366,0.5090,-4.7341,-2.7390,53.90,<.0001
2465,x1,1,3.9545,0.5542,2.8683,5.0408,50.92,<.0001
2465,x2,1,-0.3182,0.3765,-1.0561,0.4197,0.71,0.3980
2465,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2466,Intercept,1,-3.9289,0.5088,-4.9261,-2.9317,59.63,<.0001
2466,x1,1,3.1003,0.4891,2.1416,4.0590,40.17,<.0001
2466,x2,1,1.0788,0.5235,0.0528,2.1049,4.25,0.0393
2466,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2467,Intercept,1,-4.8047,0.8208,-6.4135,-3.1959,34.26,<.0001
2467,x1,1,3.2836,0.8461,1.6254,4.9419,15.06,0.0001
2467,x2,1,0.8817,0.8461,-0.7765,2.5400,1.09,0.2973
2467,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2468,Intercept,1,-3.2456,0.4214,-4.0716,-2.4195,59.31,<.0001
2468,x1,1,2.7889,0.6112,1.5910,3.9868,20.82,<.0001
2468,x2,1,-0.7039,0.6263,-1.9314,0.5235,1.26,0.2610
2468,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2469,Intercept,1,-4.3836,0.6573,-5.6719,-3.0953,44.48,<.0001
2469,x1,1,2.8523,0.5428,1.7884,3.9162,27.61,<.0001
2469,x2,1,1.4089,0.6446,0.1454,2.6723,4.78,0.0288
2469,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2470,Intercept,1,-3.9620,0.4942,-4.9305,-2.9934,64.28,<.0001
2470,x1,1,2.9307,0.5028,1.9454,3.9161,33.98,<.0001
2470,x2,1,1.1127,0.5028,0.1273,2.0981,4.90,0.0269
2470,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2471,Intercept,1,-3.8666,0.4667,-4.7813,-2.9519,68.64,<.0001
2471,x1,1,3.1217,0.4716,2.1974,4.0460,43.82,<.0001
2471,x2,1,1.1203,0.4196,0.2979,1.9428,7.13,0.0076
2471,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2472,Intercept,1,-4.4292,0.7195,-5.8394,-3.0190,37.90,<.0001
2472,x1,1,2.0824,0.5406,1.0228,3.1420,14.84,0.0001
2472,x2,1,1.9408,0.7914,0.3897,3.4919,6.01,0.0142
2472,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2473,Intercept,1,-4.1180,0.5528,-5.2016,-3.0344,55.48,<.0001
2473,x1,1,3.0091,0.4839,2.0607,3.9575,38.67,<.0001
2473,x2,1,1.3992,0.5663,0.2893,2.5091,6.11,0.0135
2473,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2474,Intercept,1,-4.1223,0.6163,-5.3302,-2.9144,44.74,<.0001
2474,x1,1,2.5841,0.5587,1.4892,3.6791,21.39,<.0001
2474,x2,1,1.1855,0.6714,-0.1306,2.5015,3.12,0.0775
2474,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2475,Intercept,1,-3.3042,0.4278,-4.1426,-2.4657,59.66,<.0001
2475,x1,1,1.9516,0.4598,1.0504,2.8527,18.02,<.0001
2475,x2,1,1.1782,0.5083,0.1820,2.1745,5.37,0.0205
2475,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2476,Intercept,1,-3.4657,0.4478,-4.3434,-2.5881,59.90,<.0001
2476,x1,1,2.1399,0.5282,1.1046,3.1752,16.41,<.0001
2476,x2,1,0.6793,0.5440,-0.3869,1.7455,1.56,0.2118
2476,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2477,Intercept,1,-3.8169,0.5224,-4.8407,-2.7931,53.39,<.0001
2477,x1,1,2.7944,0.4816,1.8505,3.7384,33.66,<.0001
2477,x2,1,1.0046,0.5142,-0.0033,2.0125,3.82,0.0508
2477,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2478,Intercept,1,-3.2330,0.3837,-3.9850,-2.4810,71.00,<.0001
2478,x1,1,2.9063,0.4696,1.9860,3.8266,38.31,<.0001
2478,x2,1,0.3238,0.4832,-0.6232,1.2708,0.45,0.5027
2478,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2479,Intercept,1,-3.7015,0.4757,-4.6339,-2.7690,60.53,<.0001
2479,x1,1,2.9512,0.5121,1.9474,3.9550,33.21,<.0001
2479,x2,1,0.7153,0.5121,-0.2885,1.7191,1.95,0.1625
2479,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2480,Intercept,1,-3.1427,0.3839,-3.8951,-2.3904,67.03,<.0001
2480,x1,1,2.6775,0.4787,1.7392,3.6157,31.28,<.0001
2480,x2,1,0.6472,0.5248,-0.3813,1.6758,1.52,0.2174
2480,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2481,Intercept,1,-29.8952,0.5000,-30.8751,-28.9152,3574.88,<.0001
2481,x1,1,3.1366,0.5477,2.0631,4.2101,32.79,<.0001
2481,x2,0,27.1590,0.0000,27.1590,27.1590,,
2481,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2482,Intercept,1,-4.7862,0.7490,-6.2543,-3.3182,40.83,<.0001
2482,x1,1,2.6501,0.5802,1.5130,3.7872,20.87,<.0001
2482,x2,1,1.9757,0.7823,0.4424,3.5089,6.38,0.0116
2482,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2483,Intercept,1,-4.1118,0.6247,-5.3361,-2.8875,43.33,<.0001
2483,x1,1,2.9288,0.6346,1.6849,4.1726,21.30,<.0001
2483,x2,1,0.8388,0.7041,-0.5411,2.2188,1.42,0.2335
2483,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2484,Intercept,1,-3.1006,0.3732,-3.8320,-2.3692,69.04,<.0001
2484,x1,1,2.4611,0.4623,1.5551,3.3671,28.35,<.0001
2484,x2,1,0.5049,0.4623,-0.4012,1.4109,1.19,0.2748
2484,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2485,Intercept,1,-3.6152,0.4819,-4.5597,-2.6707,56.28,<.0001
2485,x1,1,2.9077,0.5616,1.8070,4.0084,26.81,<.0001
2485,x2,1,0.1180,0.5199,-0.9011,1.1370,0.05,0.8205
2485,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2486,Intercept,1,-4.1340,0.5451,-5.2024,-3.0657,57.52,<.0001
2486,x1,1,3.2874,0.5594,2.1910,4.3838,34.54,<.0001
2486,x2,1,0.8619,0.4535,-0.0269,1.7507,3.61,0.0573
2486,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2487,Intercept,1,-4.1036,0.5585,-5.1982,-3.0089,53.98,<.0001
2487,x1,1,2.7882,0.5976,1.6169,3.9595,21.77,<.0001
2487,x2,1,0.9541,0.5533,-0.1303,2.0386,2.97,0.0846
2487,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2488,Intercept,1,-3.5235,0.4672,-4.4392,-2.6078,56.88,<.0001
2488,x1,1,3.1625,0.5272,2.1293,4.1958,35.99,<.0001
2488,x2,1,0.0318,0.4437,-0.8378,0.9015,0.01,0.9428
2488,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2489,Intercept,1,-4.0498,0.6136,-5.2523,-2.8472,43.57,<.0001
2489,x1,1,1.9848,0.5666,0.8744,3.0952,12.27,0.0005
2489,x2,1,1.2789,0.6704,-0.0349,2.5928,3.64,0.0564
2489,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2490,Intercept,1,-2.9214,0.3494,-3.6063,-2.2365,69.90,<.0001
2490,x1,1,2.5725,0.4164,1.7563,3.3887,38.16,<.0001
2490,x2,1,0.3022,0.4251,-0.5311,1.1354,0.51,0.4772
2490,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2491,Intercept,1,-2.8087,0.3346,-3.4646,-2.1529,70.46,<.0001
2491,x1,1,1.9560,0.3960,1.1799,2.7321,24.40,<.0001
2491,x2,1,0.8129,0.4223,-0.0149,1.6406,3.70,0.0543
2491,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2492,Intercept,1,-4.3769,0.6303,-5.6123,-3.1415,48.22,<.0001
2492,x1,1,2.7605,0.5300,1.7218,3.7992,27.13,<.0001
2492,x2,1,1.6105,0.6472,0.3421,2.8790,6.19,0.0128
2492,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2493,Intercept,1,-3.1311,0.3913,-3.8980,-2.3642,64.04,<.0001
2493,x1,1,1.8709,0.4617,0.9660,2.7759,16.42,<.0001
2493,x2,1,0.9345,0.4957,-0.0370,1.9060,3.55,0.0594
2493,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2494,Intercept,1,-3.4679,0.4696,-4.3884,-2.5475,54.53,<.0001
2494,x1,1,2.2162,0.5592,1.1202,3.3123,15.71,<.0001
2494,x2,1,0.7517,0.5776,-0.3803,1.8837,1.69,0.1931
2494,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2495,Intercept,1,-4.8154,0.7018,-6.1908,-3.4400,47.09,<.0001
2495,x1,1,3.9131,0.6290,2.6802,5.1459,38.70,<.0001
2495,x2,1,1.3281,0.5615,0.2276,2.4286,5.59,0.0180
2495,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2496,Intercept,1,-4.6351,0.7460,-6.0973,-3.1730,38.60,<.0001
2496,x1,1,2.9355,0.5310,1.8947,3.9762,30.56,<.0001
2496,x2,1,2.0586,0.7653,0.5587,3.5585,7.24,0.0071
2496,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2497,Intercept,1,-4.2669,0.6569,-5.5543,-2.9795,42.20,<.0001
2497,x1,1,3.4520,0.7148,2.0510,4.8529,23.32,<.0001
2497,x2,1,0.5443,0.7148,-0.8566,1.9453,0.58,0.4463
2497,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2498,Intercept,1,-3.4442,0.4357,-4.2981,-2.5902,62.49,<.0001
2498,x1,1,3.0301,0.4575,2.1334,3.9268,43.86,<.0001
2498,x2,1,0.6860,0.5097,-0.3131,1.6851,1.81,0.1784
2498,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2499,Intercept,1,-4.2315,0.5948,-5.3974,-3.0657,50.60,<.0001
2499,x1,1,2.9718,0.5869,1.8214,4.1222,25.64,<.0001
2499,x2,1,1.0374,0.5869,-0.1130,2.1878,3.12,0.0772
2499,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2500,Intercept,1,-3.5745,0.4788,-4.5131,-2.6360,55.73,<.0001
2500,x1,1,2.4230,0.5759,1.2942,3.5517,17.70,<.0001
2500,x2,1,0.6903,0.6040,-0.4935,1.8742,1.31,0.2531
2500,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2501,Intercept,1,-3.2215,0.3859,-3.9778,-2.4651,69.68,<.0001
2501,x1,1,2.3256,0.4388,1.4656,3.1855,28.09,<.0001
2501,x2,1,0.7938,0.4589,-0.1055,1.6932,2.99,0.0836
2501,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2502,Intercept,1,-3.5359,0.4504,-4.4187,-2.6530,61.62,<.0001
2502,x1,1,3.1111,0.4970,2.1369,4.0852,39.18,<.0001
2502,x2,1,0.2109,0.4582,-0.6872,1.1091,0.21,0.6453
2502,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2503,Intercept,1,-4.6013,0.6631,-5.9010,-3.3016,48.15,<.0001
2503,x1,1,2.9253,0.5494,1.8486,4.0021,28.36,<.0001
2503,x2,1,1.8209,0.6474,0.5519,3.0898,7.91,0.0049
2503,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2504,Intercept,1,-4.1202,0.6064,-5.3086,-2.9318,46.17,<.0001
2504,x1,1,3.2146,0.7576,1.7298,4.6994,18.01,<.0001
2504,x2,1,0.2418,0.6852,-1.1013,1.5848,0.12,0.7242
2504,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2505,Intercept,1,-3.4296,0.4578,-4.3268,-2.5324,56.13,<.0001
2505,x1,1,1.6484,0.5698,0.5316,2.7652,8.37,0.0038
2505,x2,1,0.8339,0.6030,-0.3480,2.0159,1.91,0.1667
2505,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2506,Intercept,1,-4.9745,0.7997,-6.5418,-3.4071,38.69,<.0001
2506,x1,1,4.0364,0.7628,2.5413,5.5316,28.00,<.0001
2506,x2,1,1.0500,0.6352,-0.1949,2.2950,2.73,0.0983
2506,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2507,Intercept,1,-3.3387,0.4335,-4.1884,-2.4890,59.31,<.0001
2507,x1,1,3.2656,0.5731,2.1424,4.3889,32.47,<.0001
2507,x2,1,-0.1894,0.5492,-1.2658,0.8871,0.12,0.7302
2507,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2508,Intercept,1,-3.0406,0.3675,-3.7610,-2.3203,68.44,<.0001
2508,x1,1,2.2994,0.4506,1.4163,3.1824,26.04,<.0001
2508,x2,1,0.3119,0.4576,-0.5851,1.2089,0.46,0.4955
2508,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2509,Intercept,1,-3.5260,0.4264,-4.3618,-2.6902,68.37,<.0001
2509,x1,1,2.9957,0.4480,2.1175,3.8738,44.70,<.0001
2509,x2,1,0.6948,0.4135,-0.1157,1.5053,2.82,0.0929
2509,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2510,Intercept,1,-3.9704,0.5891,-5.1249,-2.8158,45.43,<.0001
2510,x1,1,2.4419,0.5463,1.3712,3.5126,19.98,<.0001
2510,x2,1,1.2297,0.6813,-0.1057,2.5651,3.26,0.0711
2510,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2511,Intercept,1,-4.0561,0.5606,-5.1549,-2.9574,52.35,<.0001
2511,x1,1,2.6184,0.5795,1.4827,3.7541,20.42,<.0001
2511,x2,1,0.9531,0.6146,-0.2515,2.1578,2.41,0.1209
2511,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2512,Intercept,1,-4.2915,0.7109,-5.6848,-2.8982,36.44,<.0001
2512,x1,1,1.7986,0.5855,0.6511,2.9461,9.44,0.0021
2512,x2,1,1.9182,0.7894,0.3709,3.4654,5.90,0.0151
2512,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2513,Intercept,1,-4.4668,0.6584,-5.7571,-3.1764,46.03,<.0001
2513,x1,1,3.0476,0.5678,1.9347,4.1605,28.81,<.0001
2513,x2,1,1.3106,0.6413,0.0538,2.5674,4.18,0.0410
2513,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2514,Intercept,1,-4.3865,0.6394,-5.6396,-3.1334,47.07,<.0001
2514,x1,1,2.8984,0.5140,1.8909,3.9058,31.80,<.0001
2514,x2,1,1.6037,0.6341,0.3610,2.8465,6.40,0.0114
2514,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2515,Intercept,1,-3.2674,0.4441,-4.1379,-2.3968,54.12,<.0001
2515,x1,1,3.0305,0.5474,1.9576,4.1034,30.65,<.0001
2515,x2,1,-0.2579,0.5293,-1.2954,0.7796,0.24,0.6261
2515,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2516,Intercept,1,-5.0657,0.8095,-6.6523,-3.4791,39.16,<.0001
2516,x1,1,2.9641,0.6585,1.6736,4.2547,20.26,<.0001
2516,x2,1,1.9012,0.7748,0.3825,3.4198,6.02,0.0141
2516,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2517,Intercept,1,-3.0864,0.3610,-3.7939,-2.3788,73.09,<.0001
2517,x1,1,2.4203,0.5146,1.4117,3.4289,22.12,<.0001
2517,x2,1,0.2912,0.5146,-0.7174,1.2998,0.32,0.5715
2517,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2518,Intercept,1,-3.3655,0.4560,-4.2592,-2.4717,54.47,<.0001
2518,x1,1,1.9214,0.6194,0.7074,3.1355,9.62,0.0019
2518,x2,1,0.5630,0.6194,-0.6510,1.7770,0.83,0.3634
2518,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2519,Intercept,1,-4.2838,0.6588,-5.5751,-2.9925,42.28,<.0001
2519,x1,1,3.1874,0.6877,1.8396,4.5352,21.48,<.0001
2519,x2,1,0.4884,0.6367,-0.7595,1.7362,0.59,0.4430
2519,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2520,Intercept,1,-4.9866,0.8436,-6.6400,-3.3331,34.94,<.0001
2520,x1,1,3.8395,0.8005,2.2706,5.4084,23.01,<.0001
2520,x2,1,1.0747,0.8005,-0.4942,2.6436,1.80,0.1794
2520,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2521,Intercept,1,-3.9006,0.5584,-4.9950,-2.8062,48.80,<.0001
2521,x1,1,2.4500,0.5818,1.3096,3.5904,17.73,<.0001
2521,x2,1,0.7707,0.6171,-0.4388,1.9802,1.56,0.2117
2521,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2522,Intercept,1,-4.4657,0.7235,-5.8838,-3.0476,38.09,<.0001
2522,x1,1,2.5998,0.6412,1.3432,3.8565,16.44,<.0001
2522,x2,1,1.5549,0.8441,-0.0996,3.2093,3.39,0.0655
2522,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2523,Intercept,1,-4.4922,0.6466,-5.7596,-3.2248,48.26,<.0001
2523,x1,1,2.8640,0.5967,1.6946,4.0334,23.04,<.0001
2523,x2,1,1.3595,0.6656,0.0549,2.6640,4.17,0.0411
2523,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2524,Intercept,1,-3.6612,0.4870,-4.6158,-2.7066,56.51,<.0001
2524,x1,1,3.2700,0.5862,2.1210,4.4189,31.12,<.0001
2524,x2,1,0.2655,0.5613,-0.8345,1.3656,0.22,0.6361
2524,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2525,Intercept,1,-3.8594,0.5355,-4.9090,-2.8099,51.94,<.0001
2525,x1,1,3.9026,0.6382,2.6518,5.1535,37.39,<.0001
2525,x2,1,0.1683,0.5865,-0.9811,1.3178,0.08,0.7741
2525,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2526,Intercept,1,-3.7288,0.4857,-4.6808,-2.7768,58.93,<.0001
2526,x1,1,2.5261,0.5147,1.5173,3.5348,24.09,<.0001
2526,x2,1,1.0164,0.5559,-0.0732,2.1060,3.34,0.0675
2526,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2527,Intercept,1,-5.6384,1.0468,-7.6901,-3.5867,29.01,<.0001
2527,x1,1,4.5245,1.0338,2.4982,6.5507,19.15,<.0001
2527,x2,1,1.1882,0.5543,0.1018,2.2747,4.59,0.0321
2527,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2528,Intercept,1,-3.5629,0.5097,-4.5620,-2.5638,48.85,<.0001
2528,x1,1,2.4144,0.4946,1.4449,3.3839,23.83,<.0001
2528,x2,1,0.9742,0.6117,-0.2247,2.1732,2.54,0.1113
2528,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2529,Intercept,1,-3.3820,0.4066,-4.1789,-2.5850,69.18,<.0001
2529,x1,1,2.9299,0.4649,2.0186,3.8411,39.71,<.0001
2529,x2,1,0.4857,0.4202,-0.3378,1.3092,1.34,0.2477
2529,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2530,Intercept,1,-4.1480,0.5795,-5.2839,-3.0121,51.23,<.0001
2530,x1,1,3.1211,0.6039,1.9374,4.3048,26.71,<.0001
2530,x2,1,0.8599,0.6039,-0.3237,2.0436,2.03,0.1545
2530,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2531,Intercept,1,-4.7495,0.7813,-6.2808,-3.2183,36.96,<.0001
2531,x1,1,2.8711,0.6946,1.5098,4.2324,17.09,<.0001
2531,x2,1,1.2400,0.8070,-0.3417,2.8217,2.36,0.1244
2531,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2532,Intercept,1,-3.5511,0.4394,-4.4122,-2.6899,65.32,<.0001
2532,x1,1,2.5268,0.5026,1.5416,3.5119,25.27,<.0001
2532,x2,1,0.8824,0.5298,-0.1560,1.9208,2.77,0.0958
2532,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2533,Intercept,1,-3.5923,0.4699,-4.5134,-2.6713,58.44,<.0001
2533,x1,1,2.2831,0.4706,1.3607,3.2055,23.53,<.0001
2533,x2,1,1.0846,0.5463,0.0139,2.1553,3.94,0.0471
2533,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
2534,Intercept,1,-3.8711,0.5243,-4.8987,-2.8436,54.52,<.0001
2534,x1,1,2.9727,0.5338,1.9266,4.0188,31.02,<.0001
