isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
5577,x1,1,1.2378,0.4874,0.2825,2.1932,6.45,0.0111
5577,x2,1,0.7741,0.4534,-0.1147,1.6628,2.91,0.0878
5577,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5578,Intercept,1,-3.5475,0.5004,-4.5283,-2.5667,50.25,<.0001
5578,x1,1,-0.1012,0.7911,-1.6518,1.4494,0.02,0.8982
5578,x2,1,1.6979,0.6185,0.4857,2.9101,7.54,0.0060
5578,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5579,Intercept,1,-2.8917,0.3793,-3.6352,-2.1482,58.12,<.0001
5579,x1,1,0.1352,0.5577,-0.9577,1.2282,0.06,0.8084
5579,x2,1,1.4069,0.4572,0.5108,2.3031,9.47,0.0021
5579,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5580,Intercept,1,-2.5068,0.3032,-3.1012,-1.9125,68.34,<.0001
5580,x1,1,0.5756,0.5632,-0.5282,1.6794,1.04,0.3068
5580,x2,1,0.5965,0.4159,-0.2187,1.4117,2.06,0.1515
5580,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5581,Intercept,1,-2.5117,0.3097,-3.1188,-1.9047,65.76,<.0001
5581,x1,1,0.5385,0.6559,-0.7469,1.8240,0.67,0.4116
5581,x2,1,-0.1612,0.5232,-1.1866,0.8643,0.09,0.7580
5581,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5582,Intercept,1,-3.0749,0.4088,-3.8761,-2.2737,56.58,<.0001
5582,x1,1,0.8913,0.6778,-0.4371,2.2198,1.73,0.1885
5582,x2,1,0.5708,0.6187,-0.6419,1.7834,0.85,0.3563
5582,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5583,Intercept,1,-3.1391,0.4123,-3.9472,-2.3311,57.98,<.0001
5583,x1,1,1.0997,0.6007,-0.0777,2.2771,3.35,0.0671
5583,x2,1,0.8488,0.5373,-0.2043,1.9018,2.50,0.1142
5583,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5584,Intercept,1,-2.7798,0.3275,-3.4216,-2.1380,72.06,<.0001
5584,x1,1,1.1286,0.5276,0.0945,2.1627,4.58,0.0324
5584,x2,1,0.6722,0.4569,-0.2234,1.5678,2.16,0.1413
5584,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5585,Intercept,1,-2.5161,0.3035,-3.1110,-1.9212,68.72,<.0001
5585,x1,1,0.5139,0.5311,-0.5271,1.5548,0.94,0.3333
5585,x2,1,0.7128,0.4329,-0.1356,1.5613,2.71,0.0996
5585,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5586,Intercept,1,-2.7508,0.3551,-3.4468,-2.0548,60.01,<.0001
5586,x1,1,0.2379,0.5642,-0.8680,1.3438,0.18,0.6733
5586,x2,1,1.1683,0.4490,0.2882,2.0484,6.77,0.0093
5586,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5587,Intercept,1,-2.7050,0.3336,-3.3588,-2.0512,65.75,<.0001
5587,x1,1,1.0873,0.6115,-0.1112,2.2858,3.16,0.0754
5587,x2,1,-0.2042,0.5736,-1.3285,0.9201,0.13,0.7219
5587,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5588,Intercept,1,-2.8895,0.3550,-3.5853,-2.1938,66.26,<.0001
5588,x1,1,0.6647,0.5263,-0.3668,1.6963,1.60,0.2066
5588,x2,1,1.1564,0.4558,0.2631,2.0498,6.44,0.0112
5588,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5589,Intercept,1,-2.6831,0.3414,-3.3523,-2.0139,61.76,<.0001
5589,x1,1,0.7349,0.6715,-0.5812,2.0509,1.20,0.2738
5589,x2,1,0.0353,0.5482,-1.0393,1.1098,0.00,0.9487
5589,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5590,Intercept,1,-2.6713,0.3335,-3.3250,-2.0176,64.15,<.0001
5590,x1,1,0.2592,0.8008,-1.3103,1.8287,0.10,0.7462
5590,x2,1,0.4477,0.5169,-0.5654,1.4608,0.75,0.3864
5590,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5591,Intercept,1,-2.4434,0.2888,-3.0095,-1.8774,71.59,<.0001
5591,x1,1,-0.4260,1.0949,-2.5720,1.7199,0.15,0.6972
5591,x2,1,-0.1359,0.5654,-1.2441,0.9722,0.06,0.8100
5591,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5592,Intercept,1,-3.3727,0.4592,-4.2728,-2.4726,53.94,<.0001
5592,x1,1,1.1853,0.6434,-0.0757,2.4463,3.39,0.0654
5592,x2,1,0.7362,0.6152,-0.4695,1.9420,1.43,0.2314
5592,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5593,Intercept,1,-2.8335,0.3561,-3.5313,-2.1356,63.32,<.0001
5593,x1,1,0.8832,0.6624,-0.4152,2.1815,1.78,0.1825
5593,x2,1,0.7025,0.5059,-0.2892,1.6941,1.93,0.1650
5593,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5594,Intercept,1,-2.6859,0.3396,-3.3516,-2.0203,62.55,<.0001
5594,x1,1,0.4612,0.5699,-0.6557,1.5782,0.66,0.4183
5594,x2,1,0.6702,0.4582,-0.2278,1.5683,2.14,0.1435
5594,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5595,Intercept,1,-3.0878,0.3896,-3.8514,-2.3242,62.81,<.0001
5595,x1,1,1.4395,0.5171,0.4261,2.4530,7.75,0.0054
5595,x2,1,0.8280,0.5000,-0.1519,1.8080,2.74,0.0977
5595,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5596,Intercept,1,-2.6062,0.3179,-3.2292,-1.9831,67.22,<.0001
5596,x1,1,0.5682,0.6444,-0.6949,1.8313,0.78,0.3779
5596,x2,1,0.6893,0.4515,-0.1957,1.5742,2.33,0.1269
5596,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5597,Intercept,1,-2.7873,0.3561,-3.4853,-2.0894,61.27,<.0001
5597,x1,1,0.5755,0.4529,-0.3122,1.4633,1.61,0.2039
5597,x2,1,1.1616,0.4347,0.3096,2.0136,7.14,0.0075
5597,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5598,Intercept,1,-2.6604,0.3375,-3.3219,-1.9988,62.12,<.0001
5598,x1,1,0.7019,0.5860,-0.4466,1.8505,1.43,0.2310
5598,x2,1,0.3967,0.4785,-0.5411,1.3345,0.69,0.4070
5598,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5599,Intercept,1,-3.9284,0.5814,-5.0679,-2.7888,45.65,<.0001
5599,x1,1,1.5218,0.5325,0.4781,2.5655,8.17,0.0043
5599,x2,1,1.9223,0.6605,0.6278,3.2169,8.47,0.0036
5599,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5600,Intercept,1,-2.6245,0.3340,-3.2791,-1.9698,61.74,<.0001
5600,x1,1,0.7822,0.5273,-0.2512,1.8157,2.20,0.1379
5600,x2,1,0.5805,0.4995,-0.3985,1.5595,1.35,0.2452
5600,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5601,Intercept,1,-2.5505,0.3037,-3.1457,-1.9554,70.55,<.0001
5601,x1,1,0.5715,0.5816,-0.5683,1.7114,0.97,0.3257
5601,x2,1,0.6052,0.4486,-0.2741,1.4844,1.82,0.1774
5601,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5602,Intercept,1,-2.5099,0.3165,-3.1303,-1.8896,62.88,<.0001
5602,x1,1,-1.3056,1.0340,-3.3323,0.7210,1.59,0.2067
5602,x2,1,0.8353,0.4326,-0.0125,1.6831,3.73,0.0535
5602,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5603,Intercept,1,-2.6030,0.3205,-3.2311,-1.9749,65.97,<.0001
5603,x1,1,0.3538,0.7659,-1.1473,1.8550,0.21,0.6441
5603,x2,1,0.0841,0.5014,-0.8986,1.0668,0.03,0.8668
5603,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5604,Intercept,1,-3.0652,0.4095,-3.8678,-2.2626,56.03,<.0001
5604,x1,1,0.8008,0.5917,-0.3588,1.9605,1.83,0.1759
5604,x2,1,1.1151,0.5218,0.0924,2.1379,4.57,0.0326
5604,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5605,Intercept,1,-3.0715,0.4094,-3.8740,-2.2691,56.28,<.0001
5605,x1,1,-0.1394,0.7795,-1.6671,1.3883,0.03,0.8581
5605,x2,1,1.1586,0.5409,0.0985,2.2186,4.59,0.0322
5605,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5606,Intercept,1,-2.1767,0.2731,-2.7119,-1.6415,63.54,<.0001
5606,x1,1,0.7872,0.5503,-0.2913,1.8657,2.05,0.1526
5606,x2,1,0.2582,0.3983,-0.5223,1.0388,0.42,0.5167
5606,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5607,Intercept,1,-3.0520,0.3931,-3.8224,-2.2816,60.29,<.0001
5607,x1,1,2.1024,0.4905,1.1410,3.0639,18.37,<.0001
5607,x2,1,0.4494,0.5142,-0.5584,1.4573,0.76,0.3821
5607,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5608,Intercept,1,-2.6415,0.3078,-3.2447,-2.0382,73.65,<.0001
5608,x1,1,0.8073,0.4578,-0.0899,1.7045,3.11,0.0778
5608,x2,1,0.7633,0.4110,-0.0422,1.5688,3.45,0.0633
5608,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5609,Intercept,1,-2.6346,0.3061,-3.2346,-2.0346,74.07,<.0001
5609,x1,1,0.7009,0.5760,-0.4281,1.8299,1.48,0.2237
5609,x2,1,0.6298,0.4529,-0.2579,1.5175,1.93,0.1643
5609,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5610,Intercept,1,-2.2150,0.2618,-2.7281,-1.7018,71.57,<.0001
5610,x1,1,0.6563,0.5179,-0.3589,1.6714,1.61,0.2051
5610,x2,1,0.2478,0.4049,-0.5458,1.0414,0.37,0.5405
5610,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5611,Intercept,1,-3.1176,0.4176,-3.9360,-2.2992,55.75,<.0001
5611,x1,1,1.3363,0.4500,0.4544,2.2182,8.82,0.0030
5611,x2,1,1.1168,0.4967,0.1432,2.0904,5.05,0.0246
5611,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5612,Intercept,1,-3.1106,0.3887,-3.8725,-2.3488,64.04,<.0001
5612,x1,1,0.9877,0.5190,-0.0296,2.0049,3.62,0.0570
5612,x2,1,1.0432,0.5019,0.0596,2.0268,4.32,0.0377
5612,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5613,Intercept,1,-2.8348,0.3386,-3.4984,-2.1711,70.09,<.0001
5613,x1,1,1.6361,0.5247,0.6078,2.6644,9.72,0.0018
5613,x2,1,0.5149,0.5030,-0.4710,1.5007,1.05,0.3060
5613,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5614,Intercept,1,-2.6725,0.3361,-3.3312,-2.0139,63.24,<.0001
5614,x1,1,0.2401,0.6092,-0.9540,1.4341,0.16,0.6935
5614,x2,1,0.7181,0.5066,-0.2747,1.7109,2.01,0.1563
5614,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5615,Intercept,1,-2.8989,0.3561,-3.5969,-2.2009,66.27,<.0001
5615,x1,1,1.6519,0.4752,0.7205,2.5833,12.08,0.0005
5615,x2,1,0.6364,0.4556,-0.2565,1.5294,1.95,0.1624
5615,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5616,Intercept,1,-2.9148,0.3682,-3.6364,-2.1932,62.68,<.0001
5616,x1,1,1.6204,0.4569,0.7249,2.5159,12.58,0.0004
5616,x2,1,0.5930,0.4729,-0.3339,1.5200,1.57,0.2098
5616,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5617,Intercept,1,-2.9554,0.3901,-3.7200,-2.1909,57.40,<.0001
5617,x1,1,1.8580,0.4768,0.9235,2.7925,15.18,<.0001
5617,x2,1,0.0407,0.4768,-0.8939,0.9752,0.01,0.9320
5617,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5618,Intercept,1,-2.4998,0.3344,-3.1553,-1.8443,55.87,<.0001
5618,x1,1,-0.2606,0.6439,-1.5226,1.0013,0.16,0.6856
5618,x2,1,0.6674,0.4553,-0.2249,1.5597,2.15,0.1427
5618,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5619,Intercept,1,-2.7324,0.3559,-3.4301,-2.0348,58.93,<.0001
5619,x1,1,-0.1040,0.7511,-1.5761,1.3681,0.02,0.8899
5619,x2,1,0.7954,0.4599,-0.1061,1.6968,2.99,0.0838
5619,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5620,Intercept,1,-2.4245,0.2899,-2.9926,-1.8564,69.97,<.0001
5620,x1,1,0.8094,0.5607,-0.2896,1.9083,2.08,0.1489
5620,x2,1,0.3260,0.4630,-0.5814,1.2334,0.50,0.4813
5620,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5621,Intercept,1,-3.0450,0.3862,-3.8019,-2.2881,62.18,<.0001
5621,x1,1,1.0012,0.5944,-0.1638,2.1662,2.84,0.0921
5621,x2,1,0.7425,0.5188,-0.2744,1.7595,2.05,0.1524
5621,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5622,Intercept,1,-2.5217,0.2957,-3.1013,-1.9421,72.73,<.0001
5622,x1,1,0.9352,0.4679,0.0181,1.8522,3.99,0.0456
5622,x2,1,0.4886,0.4205,-0.3356,1.3127,1.35,0.2453
5622,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5623,Intercept,1,-2.6634,0.3547,-3.3586,-1.9683,56.39,<.0001
5623,x1,1,-0.4597,0.7489,-1.9276,1.0082,0.38,0.5394
5623,x2,1,1.0428,0.4476,0.1655,1.9200,5.43,0.0198
5623,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5624,Intercept,1,-2.2138,0.2675,-2.7382,-1.6895,68.48,<.0001
5624,x1,1,1.3804,0.5659,0.2712,2.4896,5.95,0.0147
5624,x2,1,-0.7216,0.5335,-1.7674,0.3241,1.83,0.1762
5624,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5625,Intercept,1,-2.6749,0.3545,-3.3697,-1.9802,56.94,<.0001
5625,x1,1,-0.7499,0.7501,-2.2200,0.7202,1.00,0.3174
5625,x2,1,1.0069,0.4482,0.1284,1.8855,5.05,0.0247
5625,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5626,Intercept,1,-2.5800,0.3204,-3.2080,-1.9521,64.85,<.0001
5626,x1,1,0.6166,0.5262,-0.4147,1.6479,1.37,0.2413
5626,x2,1,0.3842,0.4759,-0.5486,1.3170,0.65,0.4195
5626,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5627,Intercept,1,-2.0424,0.2518,-2.5358,-1.5489,65.81,<.0001
5627,x1,1,0.1806,0.4395,-0.6809,1.0420,0.17,0.6812
5627,x2,1,0.7270,0.3501,0.0409,1.4131,4.31,0.0378
5627,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5628,Intercept,1,-2.9922,0.3728,-3.7229,-2.2615,64.42,<.0001
5628,x1,1,1.5797,0.4886,0.6220,2.5373,10.45,0.0012
5628,x2,1,0.6211,0.4886,-0.3366,1.5788,1.62,0.2037
5628,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5629,Intercept,1,-3.0250,0.4087,-3.8260,-2.2240,54.79,<.0001
5629,x1,1,0.4017,0.4555,-0.4910,1.2944,0.78,0.3778
5629,x2,1,1.5795,0.4801,0.6385,2.5205,10.82,0.0010
5629,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5630,Intercept,1,-3.0017,0.3822,-3.7508,-2.2525,61.67,<.0001
5630,x1,1,0.3805,0.5086,-0.6163,1.3773,0.56,0.4544
5630,x2,1,1.4946,0.4544,0.6040,2.3852,10.82,0.0010
5630,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5631,Intercept,1,-2.7976,0.3338,-3.4518,-2.1434,70.24,<.0001
5631,x1,1,-0.2119,0.6593,-1.5041,1.0803,0.10,0.7479
5631,x2,1,1.1121,0.4732,0.1847,2.0395,5.52,0.0188
5631,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5632,Intercept,1,-2.9796,0.3792,-3.7228,-2.2363,61.74,<.0001
5632,x1,1,0.3961,0.7764,-1.1257,1.9179,0.26,0.6099
5632,x2,1,0.9026,0.5176,-0.1119,1.9171,3.04,0.0812
5632,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5633,Intercept,1,-2.7683,0.3390,-3.4327,-2.1040,66.70,<.0001
5633,x1,1,1.2683,0.5220,0.2451,2.2915,5.90,0.0151
5633,x2,1,0.3465,0.5005,-0.6345,1.3275,0.48,0.4887
5633,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5634,Intercept,1,-2.2999,0.2679,-2.8250,-1.7748,73.70,<.0001
5634,x1,1,1.4730,0.5876,0.3215,2.6246,6.29,0.0122
5634,x2,1,-0.2521,0.5161,-1.2635,0.7594,0.24,0.6252
5634,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5635,Intercept,1,-2.7509,0.3393,-3.4160,-2.0859,65.73,<.0001
5635,x1,1,0.9870,0.5665,-0.1233,2.0973,3.04,0.0815
5635,x2,1,0.3011,0.5075,-0.6935,1.2957,0.35,0.5529
5635,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5636,Intercept,1,-2.3029,0.2803,-2.8523,-1.7534,67.49,<.0001
5636,x1,1,0.6347,0.4225,-0.1933,1.4628,2.26,0.1330
5636,x2,1,0.5831,0.3705,-0.1431,1.3093,2.48,0.1156
5636,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5637,Intercept,1,-2.7220,0.3416,-3.3916,-2.0524,63.48,<.0001
5637,x1,1,1.4799,0.5121,0.4762,2.4836,8.35,0.0039
5637,x2,1,0.3864,0.4717,-0.5381,1.3109,0.67,0.4127
5637,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5638,Intercept,1,-2.8418,0.3434,-3.5149,-2.1687,68.48,<.0001
5638,x1,1,1.7739,0.5211,0.7525,2.7953,11.59,0.0007
5638,x2,1,0.3529,0.4851,-0.5980,1.3037,0.53,0.4670
5638,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5639,Intercept,1,-2.2615,0.2792,-2.8087,-1.7144,65.63,<.0001
5639,x1,1,0.5287,0.4588,-0.3706,1.4280,1.33,0.2493
5639,x2,1,0.5437,0.3916,-0.2239,1.3113,1.93,0.1651
5639,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5640,Intercept,1,-2.6560,0.3031,-3.2501,-2.0620,76.79,<.0001
5640,x1,1,1.0270,0.4620,0.1216,1.9325,4.94,0.0262
5640,x2,1,0.6632,0.4432,-0.2055,1.5319,2.24,0.1346
5640,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5641,Intercept,1,-3.7504,0.5777,-4.8828,-2.6181,42.14,<.0001
5641,x1,1,0.6769,0.5274,-0.3568,1.7106,1.65,0.1993
5641,x2,1,2.1168,0.6396,0.8632,3.3703,10.95,0.0009
5641,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5642,Intercept,1,-2.3944,0.3165,-3.0147,-1.7742,57.25,<.0001
5642,x1,1,-0.7404,1.0321,-2.7634,1.2825,0.51,0.4732
5642,x2,1,0.5494,0.4246,-0.2828,1.3816,1.67,0.1957
5642,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5643,Intercept,1,-2.2286,0.2673,-2.7524,-1.7047,69.53,<.0001
5643,x1,1,-24.2737,130640.1,-256074,256025.7,0.00,0.9999
5643,x2,1,0.2290,0.4629,-0.6783,1.1363,0.24,0.6208
5643,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5644,Intercept,1,-3.4901,0.5016,-4.4733,-2.5069,48.40,<.0001
5644,x1,1,1.0509,0.5766,-0.0792,2.1811,3.32,0.0684
5644,x2,1,1.0711,0.6388,-0.1809,2.3231,2.81,0.0936
5644,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5645,Intercept,1,-3.2643,0.4484,-4.1431,-2.3856,53.01,<.0001
5645,x1,1,-0.2456,1.0451,-2.2939,1.8027,0.06,0.8142
5645,x2,1,1.2300,0.5617,0.1291,2.3309,4.79,0.0285
5645,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5646,Intercept,1,-2.5071,0.3020,-3.0990,-1.9151,68.90,<.0001
5646,x1,1,-0.4360,1.0530,-2.4999,1.6280,0.17,0.6789
5646,x2,1,0.4770,0.4948,-0.4928,1.4467,0.93,0.3351
5646,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5647,Intercept,1,-3.2048,0.4096,-4.0076,-2.4019,61.21,<.0001
5647,x1,1,1.3299,0.4519,0.4442,2.2155,8.66,0.0032
5647,x2,1,1.3566,0.5145,0.3482,2.3649,6.95,0.0084
5647,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5648,Intercept,1,-3.6188,0.5780,-4.7516,-2.4860,39.20,<.0001
5648,x1,1,-0.9750,1.0288,-2.9913,1.0413,0.90,0.3433
5648,x2,1,2.0532,0.6300,0.8185,3.2880,10.62,0.0011
5648,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5649,Intercept,1,-2.5860,0.3197,-3.2125,-1.9594,65.44,<.0001
5649,x1,1,0.0586,0.6299,-1.1759,1.2932,0.01,0.9259
5649,x2,1,0.7100,0.4341,-0.1409,1.5608,2.67,0.1020
5649,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5650,Intercept,1,-2.8364,0.3348,-3.4926,-2.1802,71.77,<.0001
5650,x1,1,0.3301,0.6412,-0.9267,1.5869,0.26,0.6067
5650,x2,1,1.0371,0.4534,0.1484,1.9258,5.23,0.0222
5650,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5651,Intercept,1,-2.3888,0.2891,-2.9555,-1.8221,68.27,<.0001
5651,x1,1,0.1489,0.5304,-0.8907,1.1885,0.08,0.7789
5651,x2,1,0.8632,0.4146,0.0505,1.6759,4.33,0.0374
5651,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5652,Intercept,1,-3.4506,0.5023,-4.4350,-2.4662,47.20,<.0001
5652,x1,1,0.8693,0.5093,-0.1290,1.8676,2.91,0.0879
5652,x2,1,1.3701,0.5807,0.2319,2.5083,5.57,0.0183
5652,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5653,Intercept,1,-2.1017,0.2631,-2.6173,-1.5861,63.82,<.0001
5653,x1,1,0.3279,0.5612,-0.7720,1.4278,0.34,0.5590
5653,x2,1,-0.0685,0.4200,-0.8915,0.7546,0.03,0.8705
5653,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5654,Intercept,1,-2.1227,0.2687,-2.6493,-1.5961,62.41,<.0001
5654,x1,1,-0.3695,0.7382,-1.8163,1.0773,0.25,0.6167
5654,x2,1,0.4644,0.3743,-0.2693,1.1980,1.54,0.2148
5654,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5655,Intercept,1,-2.6626,0.3356,-3.3203,-2.0048,62.95,<.0001
5655,x1,1,0.5478,0.6430,-0.7124,1.8080,0.73,0.3942
5655,x2,1,0.5110,0.4615,-0.3935,1.4155,1.23,0.2682
5655,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5656,Intercept,1,-2.2365,0.2711,-2.7678,-1.7052,68.08,<.0001
5656,x1,1,0.4734,0.4818,-0.4709,1.4177,0.97,0.3258
5656,x2,1,0.4541,0.3954,-0.3208,1.2291,1.32,0.2507
5656,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5657,Intercept,1,-2.7118,0.3267,-3.3520,-2.0715,68.91,<.0001
5657,x1,1,1.1943,0.5714,0.0744,2.3142,4.37,0.0366
5657,x2,1,0.5110,0.4665,-0.4034,1.4255,1.20,0.2734
5657,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5658,Intercept,1,-2.8952,0.3559,-3.5928,-2.1976,66.17,<.0001
5658,x1,1,-0.4336,1.0488,-2.4892,1.6221,0.17,0.6793
5658,x2,1,0.8065,0.5458,-0.2633,1.8763,2.18,0.1395
5658,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5659,Intercept,1,-2.9402,0.3789,-3.6827,-2.1976,60.23,<.0001
5659,x1,1,0.4031,0.6492,-0.8694,1.6755,0.39,0.5347
5659,x2,1,1.0744,0.4908,0.1126,2.0363,4.79,0.0286
5659,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5660,Intercept,1,-3.3542,0.4629,-4.2614,-2.4469,52.51,<.0001
5660,x1,1,0.5140,0.5787,-0.6202,1.6482,0.79,0.3744
5660,x2,1,1.5104,0.5406,0.4509,2.5700,7.81,0.0052
5660,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5661,Intercept,1,-2.8315,0.3840,-3.5841,-2.0788,54.37,<.0001
5661,x1,1,0.3037,0.6222,-0.9157,1.5232,0.24,0.6254
5661,x2,1,1.1891,0.4584,0.2907,2.0876,6.73,0.0095
5661,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5662,Intercept,1,-2.4532,0.3188,-3.0780,-1.8283,59.21,<.0001
5662,x1,1,0.0978,0.7502,-1.3726,1.5681,0.02,0.8963
5662,x2,1,0.4442,0.4409,-0.4200,1.3084,1.01,0.3138
5662,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5663,Intercept,1,-3.0926,0.4479,-3.9704,-2.2147,47.68,<.0001
5663,x1,1,0.0313,0.5683,-1.0826,1.1452,0.00,0.9561
5663,x2,1,1.4938,0.5240,0.4669,2.5208,8.13,0.0044
5663,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5664,Intercept,1,-2.7010,0.3351,-3.3578,-2.0443,64.97,<.0001
5664,x1,1,1.2721,0.4957,0.3005,2.2436,6.59,0.0103
5664,x2,1,0.4069,0.4838,-0.5412,1.3551,0.71,0.4002
5664,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5665,Intercept,1,-2.3560,0.3020,-2.9479,-1.7640,60.85,<.0001
5665,x1,1,-0.6564,1.0217,-2.6589,1.3462,0.41,0.5206
5665,x2,1,0.8190,0.3882,0.0580,1.5799,4.45,0.0349
5665,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5666,Intercept,1,-2.3933,0.3015,-2.9843,-1.8024,63.01,<.0001
5666,x1,1,-24.3262,129925.2,-254673,254624.4,0.00,0.9999
5666,x2,1,0.1807,0.5075,-0.8140,1.1754,0.13,0.7218
5666,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5667,Intercept,1,-2.5710,0.3175,-3.1933,-1.9488,65.58,<.0001
5667,x1,1,0.5461,0.5400,-0.5122,1.6044,1.02,0.3118
5667,x2,1,0.7178,0.4493,-0.1628,1.5983,2.55,0.1101
5667,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5668,Intercept,1,-2.4692,0.3168,-3.0901,-1.8482,60.74,<.0001
5668,x1,1,-0.0913,0.7423,-1.5461,1.3635,0.02,0.9021
5668,x2,1,0.8786,0.4026,0.0896,1.6676,4.76,0.0291
5668,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5669,Intercept,1,-2.6921,0.3377,-3.3539,-2.0303,63.57,<.0001
5669,x1,1,0.5882,0.5979,-0.5837,1.7601,0.97,0.3253
5669,x2,1,0.4548,0.4972,-0.5196,1.4292,0.84,0.3603
