isim,Parameter,DF,Estimate,StdErr,LowerWaldCL,UpperWaldCL,ChiSq,ProbChiSq
1601,Intercept,1,-2.8303,0.6455,-4.0953,-1.5652,19.23,<.0001
1601,x1,1,0.9124,0.9383,-0.9265,2.7514,0.95,0.3308
1601,x2,1,0.0917,0.9383,-1.7473,1.9306,0.01,0.9222
1601,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1602,Intercept,1,-2.7578,0.7073,-4.1441,-1.3714,15.20,<.0001
1602,x1,1,0.5136,0.7520,-0.9602,1.9874,0.47,0.4946
1602,x2,1,1.0229,0.8988,-0.7386,2.7845,1.30,0.2551
1602,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1603,Intercept,1,-2.8437,0.7071,-4.2296,-1.4578,16.17,<.0001
1603,x1,1,-24.8013,178126.1,-349145,349095.9,0.00,0.9999
1603,x2,1,1.6137,0.8018,0.0422,3.1852,4.05,0.0442
1603,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1604,Intercept,1,-2.8576,0.7071,-4.2435,-1.4717,16.33,<.0001
1604,x1,1,0.4072,1.1547,-1.8560,2.6704,0.12,0.7243
1604,x2,1,1.1102,0.9129,-0.6790,2.8994,1.48,0.2239
1604,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1605,Intercept,1,-2.5484,0.5774,-3.6800,-1.4168,19.48,<.0001
1605,x1,1,-24.8146,220762.4,-432711,432661.5,0.00,0.9999
1605,x2,1,0.6263,0.9129,-1.1628,2.4155,0.47,0.4926
1605,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1606,Intercept,1,-2.5364,0.5833,-3.6797,-1.3931,18.91,<.0001
1606,x1,1,-0.1599,1.0552,-2.2280,1.9083,0.02,0.8796
1606,x2,1,0.9910,0.6908,-0.3630,2.3449,2.06,0.1514
1606,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1607,Intercept,1,-3.7275,1.0029,-5.6932,-1.7618,13.81,0.0002
1607,x1,1,0.5761,1.3459,-2.0618,3.2140,0.18,0.6686
1607,x2,1,0.9997,1.3459,-1.6382,3.6376,0.55,0.4576
1607,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1608,Intercept,1,-2.4579,0.5943,-3.6227,-1.2931,17.10,<.0001
1608,x1,1,0.3748,1.1509,-1.8810,2.6306,0.11,0.7447
1608,x2,1,-0.1699,0.9397,-2.0118,1.6719,0.03,0.8565
1608,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1609,Intercept,1,-2.3335,0.5774,-3.4651,-1.2019,16.34,<.0001
1609,x1,1,0.1358,0.8639,-1.5574,1.8290,0.02,0.8751
1609,x2,1,0.7648,0.7619,-0.7284,2.2581,1.01,0.3154
1609,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1610,Intercept,1,-2.0820,0.4556,-2.9751,-1.1890,20.88,<.0001
1610,x1,1,1.0477,0.8464,-0.6112,2.7066,1.53,0.2158
1610,x2,1,0.2695,0.7082,-1.1185,1.6574,0.14,0.7036
1610,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1611,Intercept,1,-3.3450,1.0000,-5.3049,-1.3850,11.19,0.0008
1611,x1,1,-23.7931,228138.7,-447168,447119.9,0.00,0.9999
1611,x2,1,0.9193,1.2247,-1.4812,3.3197,0.56,0.4529
1611,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1612,Intercept,1,-3.7108,1.0052,-5.6810,-1.7407,13.63,0.0002
1612,x1,1,0.1754,1.1832,-2.1437,2.4945,0.02,0.8822
1612,x2,1,1.6618,1.1832,-0.6573,3.9809,1.97,0.1602
1612,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1613,Intercept,1,-2.8787,0.7085,-4.2674,-1.4900,16.51,<.0001
1613,x1,1,-0.9150,1.0990,-3.0690,1.2389,0.69,0.4051
1613,x2,1,1.6570,0.8513,-0.0114,3.3254,3.79,0.0516
1613,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1614,Intercept,1,-2.0177,0.4473,-2.8944,-1.1409,20.34,<.0001
1614,x1,1,-0.2701,1.1382,-2.5009,1.9608,0.06,0.8124
1614,x2,1,0.1163,0.7199,-1.2946,1.5272,0.03,0.8716
1614,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1615,Intercept,1,-2.8951,0.7071,-4.2810,-1.5092,16.76,<.0001
1615,x1,1,-22.8522,145367.7,-284938,284892.5,0.00,0.9999
1615,x2,1,1.8423,0.8018,0.2708,3.4137,5.28,0.0216
1615,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1616,Intercept,1,-3.6712,1.0000,-5.6312,-1.7113,13.48,0.0002
1616,x1,1,-24.6620,266738.0,-522822,522772.2,0.00,0.9999
1616,x2,1,1.9879,1.1547,-0.2753,4.2511,2.96,0.0851
1616,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1617,Intercept,1,-2.8097,0.7071,-4.1956,-1.4238,15.79,<.0001
1617,x1,1,-24.1972,318581.5,-624432,624384.0,0.00,0.9999
1617,x2,1,-0.1279,1.2247,-2.5283,2.2726,0.01,0.9168
1617,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1618,Intercept,1,-3.4892,1.0000,-5.4492,-1.5292,12.17,0.0005
1618,x1,1,-24.1583,222219.7,-435567,435518.4,0.00,0.9999
1618,x2,1,1.5996,1.1547,-0.6636,3.8628,1.92,0.1660
1618,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1619,Intercept,1,-2.8821,0.7337,-4.3200,-1.4441,15.43,<.0001
1619,x1,1,0.4899,0.8166,-1.1105,2.0904,0.36,0.5485
1619,x2,1,1.3528,0.8166,-0.2476,2.9533,2.74,0.0976
1619,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1620,Intercept,1,-2.9441,0.7111,-4.3377,-1.5505,17.14,<.0001
1620,x1,1,0.2552,1.2881,-2.2694,2.7798,0.04,0.8429
1620,x2,1,0.5518,1.1155,-1.6346,2.7382,0.24,0.6209
1620,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1621,Intercept,1,-2.5758,0.5858,-3.7239,-1.4276,19.33,<.0001
1621,x1,1,1.1532,0.8875,-0.5862,2.8927,1.69,0.1938
1621,x2,1,0.3976,0.8102,-1.1903,1.9855,0.24,0.6236
1621,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1622,Intercept,1,-1.9568,0.4082,-2.7570,-1.1567,22.97,<.0001
1622,x1,1,0.8237,1.4142,-1.9481,3.5955,0.34,0.5603
1622,x2,1,-0.5289,1.0801,-2.6459,1.5881,0.24,0.6243
1622,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1623,Intercept,1,-2.9811,0.7071,-4.3670,-1.5952,17.77,<.0001
1623,x1,1,-24.1979,232532.4,-455779,455730.9,0.00,0.9999
1623,x2,1,1.0579,0.9129,-0.7313,2.8470,1.34,0.2465
1623,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1624,Intercept,1,-2.4111,0.5774,-3.5427,-1.2796,17.44,<.0001
1624,x1,1,-24.4573,250319.1,-490641,490592.0,0.00,0.9999
1624,x2,1,-0.2315,1.1547,-2.4947,2.0317,0.04,0.8411
1624,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1625,Intercept,1,-2.6016,0.5498,-3.6792,-1.5241,22.39,<.0001
1625,x1,1,2.2693,0.7369,0.8249,3.7136,9.48,0.0021
1625,x2,1,0.3039,0.7135,-1.0946,1.7024,0.18,0.6702
1625,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1626,Intercept,1,-2.6849,0.5774,-3.8165,-1.5533,21.63,<.0001
1626,x1,1,-23.4342,247997.5,-486090,486042.7,0.00,0.9999
1626,x2,1,0.0889,1.1547,-2.1743,2.3521,0.01,0.9386
1626,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1627,Intercept,1,-3.2601,1.0012,-5.2224,-1.2978,10.60,0.0011
1627,x1,1,0.1577,1.0735,-1.9463,2.2618,0.02,0.8832
1627,x2,1,1.7001,1.0735,-0.4039,3.8041,2.51,0.1133
1627,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1628,Intercept,1,-1.9073,0.5000,-2.8873,-0.9273,14.55,0.0001
1628,x1,1,-24.6281,178492.4,-349863,349814.0,0.00,0.9999
1628,x2,1,0.2443,0.7071,-1.1416,1.6302,0.12,0.7297
1628,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1629,Intercept,1,-2.3984,0.5131,-3.4041,-1.3926,21.85,<.0001
1629,x1,1,0.8703,1.3721,-1.8189,3.5595,0.40,0.5259
1629,x2,1,-0.8017,1.3721,-3.4908,1.8875,0.34,0.5590
1629,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1630,Intercept,1,-3.1689,0.7642,-4.6668,-1.6710,17.19,<.0001
1630,x1,1,1.5529,1.2971,-0.9895,4.0952,1.43,0.2312
1630,x2,1,-0.4444,1.2971,-2.9867,2.0980,0.12,0.7319
1630,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1631,Intercept,1,-2.5467,0.7072,-3.9327,-1.1607,12.97,0.0003
1631,x1,1,-0.8839,1.0669,-2.9749,1.2071,0.69,0.4074
1631,x2,1,1.4583,0.8001,-0.1099,3.0266,3.32,0.0684
1631,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1632,Intercept,1,-3.0267,0.7071,-4.4127,-1.6408,18.32,<.0001
1632,x1,1,-23.9922,164063.2,-321582,321534.0,0.00,0.9999
1632,x2,1,1.1296,0.9129,-0.6596,2.9188,1.53,0.2159
1632,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1633,Intercept,1,-2.8845,0.7097,-4.2755,-1.4935,16.52,<.0001
1633,x1,1,1.0186,0.9466,-0.8366,2.8738,1.16,0.2819
1633,x2,1,0.6537,0.9466,-1.2016,2.5089,0.48,0.4898
1633,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1634,Intercept,1,-2.1325,0.4689,-3.0517,-1.2134,20.68,<.0001
1634,x1,1,1.2732,1.0818,-0.8471,3.3936,1.39,0.2392
1634,x2,1,-0.5401,0.8380,-2.1825,1.1023,0.42,0.5192
1634,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1635,Intercept,1,-3.4806,1.0000,-5.4406,-1.5207,12.11,0.0005
1635,x1,1,-24.3602,222333.0,-435789,435740.4,0.00,0.9999
1635,x2,1,1.6631,1.1547,-0.6001,3.9263,2.07,0.1498
1635,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1636,Intercept,1,-2.5820,0.5774,-3.7136,-1.4504,20.00,<.0001
1636,x1,1,-24.8095,225159.5,-441329,441279.7,0.00,0.9999
1636,x2,1,1.0376,0.7638,-0.4593,2.5346,1.85,0.1743
1636,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1637,Intercept,1,-3.0214,0.7071,-4.4073,-1.6355,18.26,<.0001
1637,x1,1,-23.9918,206713.0,-405174,405126.1,0.00,0.9999
1637,x2,1,0.7602,1.0000,-1.1998,2.7201,0.58,0.4472
1637,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1638,Intercept,1,-2.1981,0.5000,-3.1780,-1.2181,19.33,<.0001
1638,x1,1,0.8715,1.0000,-1.0885,2.8315,0.76,0.3835
1638,x2,1,-0.0869,0.8660,-1.7843,1.6105,0.01,0.9201
1638,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1639,Intercept,1,-2.9938,0.7309,-4.4262,-1.5613,16.78,<.0001
1639,x1,1,1.0064,0.8813,-0.7210,2.7337,1.30,0.2535
1639,x2,1,0.7405,0.8813,-0.9869,2.4678,0.71,0.4008
1639,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1640,Intercept,1,-3.4584,1.0085,-5.4350,-1.4819,11.76,0.0006
1640,x1,1,0.5271,1.3077,-2.0359,3.0900,0.16,0.6869
1640,x2,1,0.8891,1.3077,-1.6739,3.4520,0.46,0.4966
1640,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1641,Intercept,1,-2.3712,0.5000,-3.3512,-1.3912,22.49,<.0001
1641,x1,1,-23.8887,217263.9,-425853,425805.5,0.00,0.9999
1641,x2,1,0.0949,1.1180,-2.0964,2.2862,0.01,0.9323
1641,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1642,Intercept,1,-2.2118,0.5000,-3.1918,-1.2319,19.57,<.0001
1642,x1,1,-24.3422,176864.6,-346673,346623.9,0.00,0.9999
1642,x2,1,0.9612,0.7071,-0.4247,2.3471,1.85,0.1740
1642,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1643,Intercept,1,-2.3122,0.5036,-3.2992,-1.3251,21.08,<.0001
1643,x1,1,-0.1077,1.1305,-2.3236,2.1081,0.01,0.9241
1643,x2,1,0.2439,0.7994,-1.3229,1.8108,0.09,0.7603
1643,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1644,Intercept,1,-3.6030,1.0000,-5.5630,-1.6431,12.98,0.0003
1644,x1,1,-24.9468,256854.5,-503451,503400.6,0.00,0.9999
1644,x2,1,1.9810,1.1547,-0.2821,4.2442,2.94,0.0862
1644,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1645,Intercept,1,-28.4313,0.5000,-29.4113,-27.4514,3233.37,<.0001
1645,x1,1,-0.7118,1.1180,-2.9031,1.4795,0.41,0.5244
1645,x2,0,27.1163,0.0000,27.1163,27.1163,,
1645,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1646,Intercept,1,-2.9216,0.7096,-4.3124,-1.5308,16.95,<.0001
1646,x1,1,1.5158,0.9477,-0.3418,3.3733,2.56,0.1097
1646,x2,1,0.6186,0.9477,-1.2390,2.4761,0.43,0.5140
1646,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1647,Intercept,1,-2.6015,0.5774,-3.7330,-1.4699,20.30,<.0001
1647,x1,1,-24.2224,199589.1,-391212,391163.3,0.00,0.9999
1647,x2,1,0.4485,0.9129,-1.3407,2.2377,0.24,0.6232
1647,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1648,Intercept,1,-2.4807,0.5774,-3.6123,-1.3491,18.46,<.0001
1648,x1,1,-24.1403,251723.9,-493394,493345.7,0.00,0.9999
1648,x2,1,0.2491,0.9129,-1.5401,2.0383,0.07,0.7849
1648,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1649,Intercept,1,-3.6381,1.0000,-5.5981,-1.6781,13.24,0.0003
1649,x1,1,-24.0923,243602.6,-477476,477428.2,0.00,0.9999
1649,x2,1,2.2042,1.1180,0.0129,4.3955,3.89,0.0487
1649,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1650,Intercept,1,-2.1476,0.4325,-2.9953,-1.2999,24.66,<.0001
1650,x1,1,1.7169,0.8173,0.1150,3.3187,4.41,0.0357
1650,x2,1,-0.9203,1.0701,-3.0176,1.1771,0.74,0.3898
1650,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1651,Intercept,1,-28.3938,0.5774,-29.5254,-27.2622,2418.63,<.0001
1651,x1,1,-26.5535,721392.2,-1413929,1413876,0.00,1.0000
1651,x2,0,26.2149,0.0000,26.2149,26.2149,,
1651,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1652,Intercept,1,-2.0323,0.4472,-2.9089,-1.1558,20.65,<.0001
1652,x1,1,0.4096,0.8165,-1.1907,2.0099,0.25,0.6159
1652,x2,1,0.6886,0.6055,-0.4982,1.8754,1.29,0.2555
1652,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1653,Intercept,1,-2.3337,0.5777,-3.4660,-1.2015,16.32,<.0001
1653,x1,1,-0.0540,1.1042,-2.2182,2.1103,0.00,0.9610
1653,x2,1,0.8481,0.7543,-0.6304,2.3266,1.26,0.2609
1653,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1654,Intercept,1,-2.9413,0.7071,-4.3272,-1.5554,17.30,<.0001
1654,x1,1,-24.1664,214524.7,-420485,420436.5,0.00,0.9999
1654,x2,1,0.9911,0.9129,-0.7981,2.7803,1.18,0.2776
1654,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1655,Intercept,1,-2.8682,0.7071,-4.2541,-1.4823,16.45,<.0001
1655,x1,1,-24.6231,279201.3,-547249,547199.9,0.00,0.9999
1655,x2,1,0.5269,1.0000,-1.4331,2.4868,0.28,0.5983
1655,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1656,Intercept,1,-2.4757,0.5774,-3.6073,-1.3441,18.39,<.0001
1656,x1,1,-24.0976,210398.5,-412398,412349.3,0.00,0.9999
1656,x2,1,0.9950,0.7303,-0.4364,2.4264,1.86,0.1731
1656,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1657,Intercept,1,-2.1889,0.5000,-3.1688,-1.2089,19.16,<.0001
1657,x1,1,-25.5747,666571.3,-1306481,1306430,0.00,1.0000
1657,x2,1,-26.1950,320019.9,-627254,627201.3,0.00,0.9999
1657,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1658,Intercept,1,-3.5155,1.0110,-5.4970,-1.5341,12.09,0.0005
1658,x1,1,0.2049,1.0962,-1.9436,2.3534,0.03,0.8517
1658,x2,1,1.9414,1.0962,-0.2072,4.0899,3.14,0.0766
1658,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1659,Intercept,1,-2.0607,0.5023,-3.0452,-1.0763,16.83,<.0001
1659,x1,1,-0.3035,1.2550,-2.7632,2.1562,0.06,0.8089
1659,x2,1,-0.2303,0.9922,-2.1749,1.7143,0.05,0.8165
1659,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1660,Intercept,1,-2.7139,0.7116,-4.1086,-1.3192,14.54,0.0001
1660,x1,1,0.2249,1.1136,-1.9578,2.4076,0.04,0.8399
1660,x2,1,0.8501,0.8804,-0.8754,2.5757,0.93,0.3342
1660,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1661,Intercept,1,-2.4746,0.5774,-3.6062,-1.3430,18.37,<.0001
1661,x1,1,-24.0790,222551.8,-436218,436169.4,0.00,0.9999
1661,x2,1,0.5865,0.8165,-1.0138,2.1868,0.52,0.4726
1661,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1662,Intercept,1,-3.9042,1.0320,-5.9269,-1.8814,14.31,0.0002
1662,x1,1,1.3048,1.2483,-1.1419,3.7515,1.09,0.2959
1662,x2,1,1.2458,1.2483,-1.2009,3.6925,1.00,0.3183
1662,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1663,Intercept,1,-1.7814,0.4082,-2.5816,-0.9813,19.04,<.0001
1663,x1,1,-23.4409,176203.7,-345376,345329.5,0.00,0.9999
1663,x2,1,-0.4751,0.8165,-2.0754,1.1252,0.34,0.5606
1663,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1664,Intercept,1,-1.8821,0.3780,-2.6229,-1.1413,24.80,<.0001
1664,x1,1,-22.9207,288555.5,-565581,565535.6,0.00,0.9999
1664,x2,1,-25.0500,206658.1,-405068,405017.4,0.00,0.9999
1664,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1665,Intercept,1,-3.3432,1.0000,-5.3032,-1.3833,11.18,0.0008
1665,x1,1,-23.7607,191570.8,-375496,375448.1,0.00,0.9999
1665,x2,1,1.8679,1.1180,-0.3234,4.0592,2.79,0.0948
1665,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1666,Intercept,1,-3.4913,1.0000,-5.4513,-1.5314,12.19,0.0005
1666,x1,1,-23.4481,312930.7,-613356,613309.5,0.00,0.9999
1666,x2,1,0.9977,1.2247,-1.4027,3.3982,0.66,0.4153
1666,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1667,Intercept,1,-2.1172,0.4472,-2.9937,-1.2407,22.41,<.0001
1667,x1,1,-23.4545,219481.2,-430199,430151.8,0.00,0.9999
1667,x2,1,-0.5118,1.0954,-2.6588,1.6352,0.22,0.6404
1667,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1668,Intercept,1,-2.6210,0.7081,-4.0089,-1.2331,13.70,0.0002
1668,x1,1,-0.6533,1.1902,-2.9861,1.6795,0.30,0.5831
1668,x2,1,0.7564,0.9718,-1.1484,2.6611,0.61,0.4364
1668,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1669,Intercept,1,-2.3357,0.5774,-3.4673,-1.2041,16.37,<.0001
1669,x1,1,-24.7284,206269.2,-404305,404255.5,0.00,0.9999
1669,x2,1,1.0371,0.7303,-0.3942,2.4685,2.02,0.1556
1669,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1670,Intercept,1,-1.9321,0.4093,-2.7343,-1.1299,22.29,<.0001
1670,x1,1,0.2965,1.2643,-2.1815,2.7746,0.06,0.8146
1670,x2,1,-0.5852,0.9656,-2.4778,1.3074,0.37,0.5445
1670,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1671,Intercept,1,-2.5754,0.5774,-3.7070,-1.4438,19.90,<.0001
1671,x1,1,-23.1049,179844.8,-352512,352466.2,0.00,0.9999
1671,x2,1,0.5492,0.9129,-1.2400,2.3384,0.36,0.5474
1671,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1672,Intercept,1,-2.4929,0.5282,-3.5282,-1.4576,22.27,<.0001
1672,x1,1,1.5063,0.7305,0.0744,2.9381,4.25,0.0392
1672,x2,1,0.3974,0.7305,-1.0345,1.8292,0.30,0.5865
1672,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1673,Intercept,1,-2.7049,0.5774,-3.8365,-1.5733,21.95,<.0001
1673,x1,1,0.5061,1.2247,-1.8943,2.9066,0.17,0.6794
1673,x2,1,0.7448,0.9129,-1.0444,2.5340,0.67,0.4145
1673,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1674,Intercept,1,-2.4324,0.5774,-3.5640,-1.3009,17.75,<.0001
1674,x1,1,-23.7653,179732.5,-352293,352245.5,0.00,0.9999
1674,x2,1,0.5126,0.9129,-1.2766,2.3018,0.32,0.5745
1674,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1675,Intercept,1,-2.7875,0.7071,-4.1734,-1.4016,15.54,<.0001
1675,x1,1,-24.2879,299727.6,-587480,587431.0,0.00,0.9999
1675,x2,1,0.5897,1.0000,-1.3703,2.5497,0.35,0.5554
1675,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1676,Intercept,1,-3.0047,0.7489,-4.4725,-1.5368,16.10,<.0001
1676,x1,1,0.8720,1.3833,-1.8393,3.5832,0.40,0.5285
1676,x2,1,-0.5168,1.3833,-3.2280,2.1944,0.14,0.7087
1676,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1677,Intercept,1,-2.9878,0.7124,-4.3840,-1.5916,17.59,<.0001
1677,x1,1,0.5735,1.1565,-1.6932,2.8402,0.25,0.6200
1677,x2,1,0.8788,0.9443,-0.9720,2.7296,0.87,0.3520
1677,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1678,Intercept,1,-28.0744,0.5000,-29.0544,-27.0944,3152.69,<.0001
1678,x1,1,-0.1721,1.1180,-2.3634,2.0192,0.02,0.8777
1678,x2,0,26.5527,0.0000,26.5527,26.5527,,
1678,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1679,Intercept,1,-28.3350,0.5774,-29.4666,-27.2035,2408.62,<.0001
1679,x1,1,1.9746,1.1547,-0.2886,4.2378,2.92,0.0873
1679,x2,0,26.2835,0.0000,26.2835,26.2835,,
1679,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1680,Intercept,1,-2.4441,0.5774,-3.5757,-1.3125,17.92,<.0001
1680,x1,1,-23.8377,214459.0,-420356,420308.0,0.00,0.9999
1680,x2,1,-0.4323,1.1547,-2.6955,1.8309,0.14,0.7081
1680,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1681,Intercept,1,-3.1010,0.7583,-4.5872,-1.6148,16.72,<.0001
1681,x1,1,1.0351,1.1084,-1.1374,3.2075,0.87,0.3504
1681,x2,1,1.4678,0.8763,-0.2497,3.1853,2.81,0.0939
1681,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1682,Intercept,1,-1.9846,0.4472,-2.8611,-1.1081,19.69,<.0001
1682,x1,1,-23.9177,148278.0,-290643,290595.6,0.00,0.9999
1682,x2,1,-0.0566,0.8367,-1.6965,1.5832,0.00,0.9460
1682,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1683,Intercept,1,-2.0734,0.4472,-2.9499,-1.1969,21.50,<.0001
1683,x1,1,-22.6746,179381.6,-351604,351558.8,0.00,0.9999
1683,x2,1,0.1594,0.8367,-1.4804,1.7993,0.04,0.8489
1683,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1684,Intercept,1,-2.9760,0.7071,-4.3619,-1.5901,17.71,<.0001
1684,x1,1,-23.3074,194113.6,-380479,380432.4,0.00,0.9999
1684,x2,1,1.8228,0.8165,0.2225,3.4231,4.98,0.0256
1684,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1685,Intercept,1,-2.7505,0.7071,-4.1364,-1.3646,15.13,0.0001
1685,x1,1,-24.8802,189594.2,-371623,371573.0,0.00,0.9999
1685,x2,1,1.4066,0.8367,-0.2333,3.0464,2.83,0.0927
1685,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1686,Intercept,1,-3.0425,0.7077,-4.4294,-1.6555,18.48,<.0001
1686,x1,1,-0.4741,1.1375,-2.7036,1.7554,0.17,0.6768
1686,x2,1,1.7220,0.8993,-0.0406,3.4846,3.67,0.0555
1686,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1687,Intercept,1,-3.0763,0.7173,-4.4823,-1.6703,18.39,<.0001
1687,x1,1,0.7936,1.2333,-1.6235,3.2107,0.41,0.5199
1687,x2,1,0.6910,1.0680,-1.4023,2.7843,0.42,0.5177
1687,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1688,Intercept,1,-2.8046,0.7071,-4.1905,-1.4187,15.73,<.0001
1688,x1,1,-23.5969,178198.9,-349287,349239.8,0.00,0.9999
1688,x2,1,0.9103,0.8660,-0.7870,2.6077,1.10,0.2932
1688,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1689,Intercept,1,-2.3671,0.5841,-3.5119,-1.2222,16.42,<.0001
1689,x1,1,-0.7357,1.0547,-2.8030,1.3315,0.49,0.4855
1689,x2,1,1.4412,0.6905,0.0879,2.7946,4.36,0.0369
1689,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1690,Intercept,1,-1.9488,0.4472,-2.8253,-1.0722,18.99,<.0001
1690,x1,1,-25.2667,196449.9,-385060,385009.5,0.00,0.9999
1690,x2,1,0.9960,0.5855,-0.1516,2.1436,2.89,0.0889
1690,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1691,Intercept,1,-2.2709,0.4472,-3.1474,-1.3944,25.78,<.0001
1691,x1,1,-24.1173,177999.5,-348897,348848.4,0.00,0.9999
1691,x2,1,0.2708,0.8367,-1.3691,1.9106,0.10,0.7462
1691,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1692,Intercept,1,-1.9497,0.4110,-2.7553,-1.1441,22.50,<.0001
1692,x1,1,1.1669,0.7376,-0.2788,2.6125,2.50,0.1136
1692,x2,1,0.0398,0.6388,-1.2121,1.2918,0.00,0.9503
1692,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
1693,Intercept,1,-3.0678,0.7110,-4.4613,-1.6744,18.62,<.0001
1693,x1,1,0.2775,1.1159,-1.9095,2.4646,0.06,0.8036
