isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
5633,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5634,Intercept,1,-2.4481,0.3073,-3.1171,-1.9005,63.47,<.0001
5634,x1,1,-1.0614,1.4272,-5.8414,0.9415,0.55,0.4571
5634,x2,1,0.3148,0.4571,-0.6087,1.2128,0.47,0.4911
5634,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5635,Intercept,1,-2.3802,0.3235,-3.0888,-1.8066,54.14,<.0001
5635,x1,1,-2.3047,1.4232,-7.1152,-0.3391,2.62,0.1054
5635,x2,1,0.9241,0.3974,0.1684,1.7465,5.41,0.0201
5635,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5636,Intercept,1,-2.4732,0.3232,-3.1809,-1.9000,58.57,<.0001
5636,x1,1,-1.4572,1.4390,-6.2465,0.5922,1.03,0.3112
5636,x2,1,0.4863,0.5045,-0.5508,1.4661,0.93,0.3351
5636,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5637,Intercept,1,-2.2775,0.2824,-2.8866,-1.7703,65.04,<.0001
5637,x1,1,-0.3805,0.8503,-2.5683,1.0014,0.20,0.6545
5637,x2,1,0.3588,0.4198,-0.4847,1.1827,0.73,0.3926
5637,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5638,Intercept,1,-2.8027,0.3639,-3.6117,-2.1650,59.31,<.0001
5638,x1,1,-2.4079,1.4248,-7.2163,-0.4336,2.86,0.0910
5638,x2,1,1.4959,0.4383,0.6705,2.4161,11.65,0.0006
5638,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5639,Intercept,1,-2.7131,0.3639,-3.5219,-2.0754,55.60,<.0001
5639,x1,1,-1.8486,1.4351,-6.6559,0.1730,1.66,0.1977
5639,x2,1,0.8925,0.4855,-0.0575,1.8814,3.38,0.0660
5639,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5640,Intercept,1,-2.0449,0.2454,-2.5676,-1.5995,69.44,<.0001
5640,x1,1,-1.8221,1.4252,-6.5966,0.1742,1.63,0.2011
5640,x2,1,-0.1358,0.4361,-1.0483,0.6876,0.10,0.7555
5640,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5641,Intercept,1,-2.4050,0.3076,-3.0750,-1.8569,61.12,<.0001
5641,x1,1,-2.0348,1.4246,-6.8392,-0.0588,2.04,0.1532
5641,x2,1,0.8475,0.4030,0.0648,1.6653,4.42,0.0355
5641,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5642,Intercept,1,-1.9389,0.2336,-2.4335,-1.5129,68.91,<.0001
5642,x1,1,-0.5648,0.6742,-2.1638,0.5884,0.70,0.4022
5642,x2,1,-0.0131,0.4193,-0.8854,0.7790,0.00,0.9752
5642,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5643,Intercept,1,-2.5818,0.3234,-3.2902,-2.0083,63.74,<.0001
5643,x1,1,-1.4304,1.4333,-6.2351,0.5846,1.00,0.3183
5643,x2,1,0.7191,0.4560,-0.1880,1.6287,2.49,0.1148
5643,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5644,Intercept,1,-3.0096,0.3912,-3.8880,-2.3295,59.20,<.0001
5644,x1,1,-1.8197,1.4372,-6.6409,0.2029,1.60,0.2054
5644,x2,1,1.3143,0.4970,0.3596,2.3468,6.99,0.0082
5644,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5645,Intercept,1,-2.4954,0.2934,-3.1307,-1.9703,72.34,<.0001
5645,x1,1,-0.6260,1.4176,-5.3821,1.3498,0.20,0.6588
5645,x2,1,0.4966,0.4470,-0.4119,1.3683,1.23,0.2665
5645,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5646,Intercept,1,-3.3676,0.4690,-4.4514,-2.5699,51.57,<.0001
5646,x1,1,-1.1464,1.4297,-5.9433,0.8581,0.64,0.4226
5646,x2,1,1.6786,0.5521,0.6571,2.8776,9.24,0.0024
5646,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5647,Intercept,1,-3.1069,0.4250,-4.0729,-2.3747,53.44,<.0001
5647,x1,1,-0.8214,0.8553,-3.0182,0.5753,0.92,0.3369
5647,x2,1,1.4143,0.5120,0.4540,2.5047,7.63,0.0057
5647,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5648,Intercept,1,-2.7346,0.3421,-3.4883,-2.1309,63.92,<.0001
5648,x1,1,-0.3871,0.8938,-2.6154,1.1310,0.19,0.6650
5648,x2,1,0.4690,0.5596,-0.6955,1.5446,0.70,0.4020
5648,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5649,Intercept,1,-2.7893,0.3633,-3.5964,-2.1523,58.95,<.0001
5649,x1,1,-1.5760,1.4244,-6.3610,0.4118,1.22,0.2686
5649,x2,1,1.0877,0.4655,0.1902,2.0468,5.46,0.0194
5649,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5650,Intercept,1,-2.3870,0.2945,-3.0247,-1.8598,65.70,<.0001
5650,x1,1,-0.6461,0.8509,-2.8315,0.7398,0.58,0.4477
5650,x2,1,0.3897,0.4386,-0.4940,1.2505,0.79,0.3743
5650,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5651,Intercept,1,-2.3531,0.2824,-2.9622,-1.8461,69.46,<.0001
5651,x1,1,-0.5797,0.8580,-2.7769,0.8252,0.46,0.4993
5651,x2,1,0.5198,0.4340,-0.3597,1.3653,1.43,0.2310
5651,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5652,Intercept,1,-2.3296,0.2821,-2.9385,-1.8232,68.19,<.0001
5652,x1,1,-2.3947,1.4295,-7.2035,-0.3999,2.81,0.0939
5652,x2,1,0.9679,0.4065,0.1572,1.7713,5.67,0.0173
5652,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5653,Intercept,1,-2.3298,0.2815,-2.9369,-1.8242,68.49,<.0001
5653,x1,1,-2.0648,1.4183,-6.8176,-0.0842,2.12,0.1454
5653,x2,1,0.5353,0.4562,-0.4062,1.4120,1.38,0.2406
5653,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5654,Intercept,1,-2.1908,0.2534,-2.7321,-1.7320,74.74,<.0001
5654,x1,1,-2.3722,1.4317,-7.1779,-0.3657,2.75,0.0975
5654,x2,1,0.6648,0.4096,-0.1737,1.4534,2.63,0.1046
5654,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5655,Intercept,1,-2.7486,0.3632,-3.5555,-2.1117,57.26,<.0001
5655,x1,1,-1.7988,1.4410,-6.5718,0.2695,1.56,0.2119
5655,x2,1,0.5601,0.5549,-0.5809,1.6463,1.02,0.3128
5655,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5656,Intercept,1,-2.6466,0.3413,-3.3989,-2.0443,60.11,<.0001
5656,x1,1,-1.3492,1.4237,-6.1341,0.6354,0.90,0.3433
5656,x2,1,0.9471,0.4486,0.0743,1.8612,4.46,0.0348
5656,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5657,Intercept,1,-2.6599,0.3230,-3.3672,-2.0869,67.80,<.0001
5657,x1,1,-1.4459,1.4240,-6.2337,0.5380,1.03,0.3099
5657,x2,1,1.1938,0.4350,0.3410,2.0719,7.53,0.0061
5657,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5658,Intercept,1,-2.7064,0.3429,-3.4608,-2.1005,62.28,<.0001
5658,x1,1,0.2013,0.9016,-2.0162,1.7443,0.05,0.8234
5658,x2,1,-0.3834,0.6487,-1.7906,0.8181,0.35,0.5545
5658,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5659,Intercept,1,-2.1027,0.2536,-2.6445,-1.6434,68.73,<.0001
5659,x1,1,-0.9618,0.8530,-3.1572,0.4251,1.27,0.2595
5659,x2,1,0.4393,0.3928,-0.3549,1.2027,1.25,0.2634
5659,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5660,Intercept,1,-2.3502,0.3071,-3.0185,-1.8028,58.58,<.0001
5660,x1,1,-1.7392,1.4221,-6.5047,0.2503,1.50,0.2213
5660,x2,1,0.2954,0.4564,-0.6267,1.1918,0.42,0.5175
5660,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5661,Intercept,1,-2.5790,0.3069,-3.2466,-2.0318,70.63,<.0001
5661,x1,1,-1.4672,1.4160,-6.2221,0.5026,1.07,0.3001
5661,x2,1,1.1373,0.4424,0.2508,2.0124,6.61,0.0102
5661,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5662,Intercept,1,-2.3657,0.2820,-2.9743,-1.8594,70.36,<.0001
5662,x1,1,-1.7363,1.4252,-6.5407,0.2419,1.48,0.2231
5662,x2,1,0.7685,0.3904,-0.0015,1.5473,3.87,0.0490
5662,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5663,Intercept,1,-2.0221,0.2454,-2.5448,-1.5766,67.88,<.0001
5663,x1,1,-1.7401,1.4253,-6.5228,0.2516,1.49,0.2221
5663,x2,1,0.1125,0.4186,-0.7544,0.9096,0.07,0.7881
5663,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5664,Intercept,1,-2.5198,0.3075,-3.1895,-1.9719,67.15,<.0001
5664,x1,1,-1.7196,1.4390,-6.5106,0.3286,1.43,0.2321
5664,x2,1,0.5410,0.4948,-0.4824,1.4943,1.20,0.2742
5664,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5665,Intercept,1,-2.7468,0.3646,-3.5576,-2.1081,56.76,<.0001
5665,x1,1,-2.4359,1.4318,-7.2667,-0.4443,2.89,0.0889
5665,x2,1,1.3958,0.4438,0.5566,2.3249,9.89,0.0017
5665,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5666,Intercept,1,-2.3522,0.2934,-2.9873,-1.8270,64.29,<.0001
5666,x1,1,-1.0587,1.4166,-5.8055,0.9188,0.56,0.4549
5666,x2,1,0.1812,0.4632,-0.7706,1.0766,0.15,0.6956
5666,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5667,Intercept,1,-2.3221,0.2824,-2.9314,-1.8152,67.64,<.0001
5667,x1,1,-0.9474,0.8541,-3.1436,0.4436,1.23,0.2673
5667,x2,1,0.6391,0.4117,-0.1836,1.4509,2.41,0.1206
5667,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5668,Intercept,1,-2.6511,0.3434,-3.4061,-2.0442,59.62,<.0001
5668,x1,1,-0.4969,0.8446,-2.6686,0.8764,0.35,0.5563
5668,x2,1,0.6757,0.4672,-0.2473,1.6159,2.09,0.1481
5668,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5669,Intercept,1,-2.0607,0.2539,-2.6027,-1.6008,65.90,<.0001
5669,x1,1,-1.1412,0.8380,-3.3164,0.2024,1.85,0.1733
5669,x2,1,0.5693,0.3714,-0.1722,1.2991,2.35,0.1253
5669,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5670,Intercept,1,-2.7157,0.3232,-3.4237,-2.1425,70.59,<.0001
5670,x1,1,-0.8751,1.4545,-5.6650,1.2415,0.36,0.5474
5670,x2,1,0.2751,0.5666,-0.9334,1.3428,0.24,0.6273
5670,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5671,Intercept,1,-2.0475,0.2530,-2.5876,-1.5891,65.48,<.0001
5671,x1,1,-1.9850,1.4169,-6.7472,-0.0170,1.96,0.1612
5671,x2,1,0.1797,0.4222,-0.6925,0.9865,0.18,0.6704
5671,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5672,Intercept,1,-2.2081,0.2714,-2.7915,-1.7194,66.21,<.0001
5672,x1,1,-1.7822,1.4250,-6.5831,0.1974,1.56,0.2110
5672,x2,1,0.6161,0.3902,-0.1609,1.3870,2.49,0.1144
5672,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5673,Intercept,1,-2.4188,0.2944,-3.0564,-1.8919,67.52,<.0001
5673,x1,1,-0.7422,0.8518,-2.9318,0.6444,0.76,0.3836
5673,x2,1,0.6993,0.4281,-0.1568,1.5445,2.67,0.1023
5673,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5674,Intercept,1,-3.8128,0.6292,-5.3601,-2.7886,36.72,<.0001
5674,x1,1,-1.3882,1.4295,-6.1922,0.6111,0.94,0.3315
5674,x2,1,2.2122,0.6843,1.0275,3.8277,10.45,0.0012
5674,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5675,Intercept,1,-2.3319,0.3069,-2.9992,-1.7846,57.75,<.0001
5675,x1,1,-1.4530,1.4146,-6.1583,0.5420,1.05,0.3044
5675,x2,1,-0.3727,0.5528,-1.5614,0.6606,0.45,0.5002
5675,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5676,Intercept,1,-2.8551,0.3637,-3.6634,-2.2176,61.63,<.0001
5676,x1,1,-1.9334,1.4286,-6.7333,0.0637,1.83,0.1759
5676,x2,1,1.2898,0.4663,0.3907,2.2506,7.65,0.0057
5676,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5677,Intercept,1,-2.1245,0.2534,-2.6660,-1.6657,70.27,<.0001
5677,x1,1,-1.8381,1.4386,-6.6450,0.1980,1.63,0.2013
5677,x2,1,0.1805,0.4420,-0.7419,1.0179,0.17,0.6830
5677,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5678,Intercept,1,-2.2964,0.2815,-2.9032,-1.7906,66.55,<.0001
5678,x1,1,-1.2351,1.4145,-5.9969,0.7234,0.76,0.3826
5678,x2,1,0.6381,0.4141,-0.1944,1.4513,2.37,0.1233
5678,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5679,Intercept,1,-2.1356,0.2535,-2.6773,-1.6767,70.96,<.0001
5679,x1,1,-1.8365,1.4315,-6.6530,0.1622,1.65,0.1995
5679,x2,1,0.5143,0.3875,-0.2680,1.2692,1.76,0.1845
5679,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5680,Intercept,1,-2.4007,0.3074,-3.0702,-1.8529,60.98,<.0001
5680,x1,1,-1.9426,1.4284,-6.7337,0.0587,1.85,0.1738
5680,x2,1,0.5790,0.4443,-0.3105,1.4583,1.70,0.1926
5680,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5681,Intercept,1,-2.3313,0.2940,-2.9685,-1.8053,62.87,<.0001
5681,x1,1,-1.4666,1.4324,-6.2707,0.5442,1.05,0.3059
5681,x2,1,0.4792,0.4357,-0.3981,1.3355,1.21,0.2714
5681,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5682,Intercept,1,-2.1515,0.2719,-2.7355,-1.6616,62.63,<.0001
5682,x1,1,-0.4947,0.8547,-2.6842,0.9021,0.33,0.5627
5682,x2,1,0.1688,0.4401,-0.7338,1.0160,0.15,0.7012
5682,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5683,Intercept,1,-2.3376,0.2823,-2.9471,-1.8309,68.55,<.0001
5683,x1,1,-1.9217,1.4324,-6.7445,0.0777,1.80,0.1797
5683,x2,1,0.7341,0.3986,-0.0564,1.5258,3.39,0.0655
5683,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5684,Intercept,1,-1.9719,0.2390,-2.4795,-1.5369,68.05,<.0001
5684,x1,1,-0.2847,0.8759,-2.4858,1.1748,0.11,0.7451
5684,x2,1,-0.7551,0.5407,-1.9384,0.2226,1.95,0.1626
5684,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5685,Intercept,1,-2.6402,0.3425,-3.3958,-2.0362,59.41,<.0001
5685,x1,1,-1.9641,1.4349,-6.7976,0.0399,1.87,0.1710
5685,x2,1,1.0789,0.4369,0.2379,1.9772,6.10,0.0135
5685,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5686,Intercept,1,-2.3287,0.2823,-2.9380,-1.8220,68.05,<.0001
5686,x1,1,-0.8881,1.4448,-5.7097,1.1678,0.38,0.5388
5686,x2,1,0.3624,0.4597,-0.5866,1.2455,0.62,0.4304
5686,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5687,Intercept,1,-2.5089,0.3233,-3.2170,-1.9356,60.23,<.0001
5687,x1,1,-1.8629,1.4279,-6.6635,0.1303,1.70,0.1920
5687,x2,1,0.7684,0.4357,-0.0857,1.6479,3.11,0.0778
5687,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5688,Intercept,1,-3.2524,0.4682,-4.3340,-2.4557,48.26,<.0001
5688,x1,1,-1.9622,1.4293,-6.7406,0.0526,1.88,0.1698
5688,x2,1,1.5572,0.5666,0.4939,2.7746,7.55,0.0060
5688,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5689,Intercept,1,-2.8735,0.3916,-3.7530,-2.1928,53.85,<.0001
5689,x1,1,-1.5068,1.4306,-6.3365,0.4801,1.11,0.2922
5689,x2,1,1.3055,0.4620,0.4443,2.2884,7.98,0.0047
5689,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5690,Intercept,1,-2.5097,0.3230,-3.2171,-1.9367,60.36,<.0001
5690,x1,1,-1.8182,1.4355,-6.5978,0.2215,1.60,0.2053
5690,x2,1,0.4787,0.5039,-0.5571,1.4575,0.90,0.3422
5690,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5691,Intercept,1,-2.3241,0.2938,-2.9609,-1.7984,62.56,<.0001
5691,x1,1,-1.3907,1.4334,-6.1801,0.6334,0.94,0.3319
5691,x2,1,0.2343,0.4654,-0.7212,1.1343,0.25,0.6147
5691,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5692,Intercept,1,-3.2418,0.4687,-4.3249,-2.4445,47.84,<.0001
5692,x1,1,-1.5314,1.4356,-6.3227,0.5034,1.14,0.2861
5692,x2,1,1.3896,0.5780,0.2951,2.6232,5.78,0.0162
5692,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5693,Intercept,1,-2.4796,0.3237,-3.1887,-1.9057,58.68,<.0001
5693,x1,1,-2.0421,1.4260,-6.8600,-0.0687,2.05,0.1521
5693,x2,1,1.1641,0.4016,0.3980,1.9930,8.40,0.0037
5693,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5694,Intercept,1,-2.4057,0.3071,-3.0740,-1.8583,61.38,<.0001
5694,x1,1,-1.3317,1.4221,-6.0971,0.6576,0.88,0.3490
5694,x2,1,0.4151,0.4564,-0.5069,1.3116,0.83,0.3630
5694,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5695,Intercept,1,-2.1726,0.2456,-2.6959,-1.7268,78.22,<.0001
5695,x1,1,-1.7671,1.4347,-6.5737,0.2518,1.52,0.2181
5695,x2,1,0.4600,0.4197,-0.4094,1.2590,1.20,0.2730
5695,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5696,Intercept,1,-2.5790,0.3422,-3.3327,-1.9747,56.78,<.0001
5696,x1,1,-0.5520,0.8477,-2.7348,0.8244,0.42,0.5149
5696,x2,1,0.8158,0.4508,-0.0619,1.7332,3.28,0.0703
5696,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5697,Intercept,1,-2.4168,0.2943,-3.0547,-1.8905,67.44,<.0001
5697,x1,1,-2.2283,1.4290,-7.0481,-0.2425,2.43,0.1189
5697,x2,1,0.9817,0.3935,0.2131,1.7745,6.23,0.0126
5697,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5698,Intercept,1,-2.3669,0.2710,-2.9490,-1.8787,76.31,<.0001
5698,x1,1,-1.2660,1.4165,-6.0172,0.7075,0.80,0.3715
5698,x2,1,0.3479,0.4498,-0.5846,1.2076,0.60,0.4393
5698,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5699,Intercept,1,-3.2428,0.4236,-4.2052,-2.5128,58.59,<.0001
5699,x1,1,-1.0693,1.4299,-5.8442,0.9503,0.56,0.4546
5699,x2,1,1.3618,0.5415,0.3183,2.4915,6.32,0.0119
5699,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5700,Intercept,1,-2.5001,0.3232,-3.2077,-1.9269,59.85,<.0001
5700,x1,1,-1.3375,1.4275,-6.1308,0.6583,0.88,0.3488
5700,x2,1,0.6197,0.4445,-0.2576,1.5121,1.94,0.1633
5700,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5701,Intercept,1,-2.4902,0.3079,-3.1608,-1.9418,65.42,<.0001
5701,x1,1,-2.4285,1.4401,-7.2458,-0.3909,2.84,0.0917
5701,x2,1,0.7791,0.4591,-0.1488,1.6806,2.88,0.0897
5701,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5702,Intercept,1,-2.1196,0.2717,-2.7036,-1.6301,60.84,<.0001
5702,x1,1,-0.9422,0.8530,-3.1347,0.4468,1.22,0.2694
5702,x2,1,0.2571,0.4141,-0.5790,1.0650,0.39,0.5347
5702,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5703,Intercept,1,-2.0292,0.2457,-2.5527,-1.5833,68.19,<.0001
5703,x1,1,-1.9017,1.4295,-6.7178,0.0886,1.77,0.1834
5703,x2,1,0.5408,0.3734,-0.2110,1.2690,2.10,0.1476
5703,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5704,Intercept,1,-2.3212,0.2941,-2.9586,-1.7952,62.30,<.0001
5704,x1,1,-1.7561,1.4362,-6.5632,0.2701,1.50,0.2214
5704,x2,1,0.4220,0.4496,-0.4915,1.2989,0.88,0.3479
5704,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5705,Intercept,1,-2.9390,0.3917,-3.8188,-2.2582,56.31,<.0001
5705,x1,1,-2.3328,1.4312,-7.1650,-0.3445,2.66,0.1031
5705,x2,1,1.6396,0.4622,0.7781,2.6229,12.58,0.0004
5705,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5706,Intercept,1,-2.4735,0.2944,-3.1117,-1.9471,70.61,<.0001
5706,x1,1,-2.0165,1.4316,-6.8406,-0.0217,1.98,0.1590
5706,x2,1,1.2003,0.4000,0.4152,2.0032,9.00,0.0027
5706,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5707,Intercept,1,-3.1786,0.4252,-4.1454,-2.4463,55.88,<.0001
5707,x1,1,-0.8232,0.8515,-3.0183,0.5595,0.93,0.3336
5707,x2,1,1.8052,0.5013,0.8742,2.8810,12.97,0.0003
5707,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5708,Intercept,1,-2.7934,0.3899,-3.6680,-2.1150,51.33,<.0001
5708,x1,1,-0.6327,1.4265,-5.4085,1.3706,0.20,0.6574
5708,x2,1,0.6897,0.5040,-0.2857,1.7304,1.87,0.1712
5708,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5709,Intercept,1,-2.9999,0.3907,-3.8768,-2.3204,58.96,<.0001
5709,x1,1,-1.5567,1.4347,-6.3610,0.4655,1.18,0.2779
5709,x2,1,1.2350,0.5057,0.2561,2.2794,5.96,0.0146
5709,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5710,Intercept,1,-2.3898,0.2933,-3.0248,-1.8646,66.37,<.0001
5710,x1,1,-1.5550,1.4149,-6.3180,0.4043,1.21,0.2718
5710,x2,1,0.6786,0.4126,-0.1409,1.4986,2.71,0.1000
5710,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5711,Intercept,1,-2.3742,0.3079,-3.0449,-1.8257,59.46,<.0001
5711,x1,1,-2.0049,1.4298,-6.8227,-0.0141,1.97,0.1608
5711,x2,1,0.8892,0.4099,0.0893,1.7175,4.71,0.0300
5711,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5712,Intercept,1,-2.6464,0.3410,-3.3977,-2.0445,60.22,<.0001
5712,x1,1,-1.0172,1.4280,-5.7736,1.0043,0.51,0.4763
5712,x2,1,0.6574,0.5144,-0.3922,1.6662,1.63,0.2012
5712,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5713,Intercept,1,-2.0415,0.2534,-2.5828,-1.5827,64.90,<.0001
5713,x1,1,-1.8070,1.4270,-6.6153,0.1768,1.60,0.2054
5713,x2,1,0.3691,0.3782,-0.3899,1.1096,0.95,0.3292
5713,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5714,Intercept,1,-3.0401,0.3918,-3.9200,-2.3591,60.22,<.0001
5714,x1,1,-0.6959,0.8564,-2.9012,0.6993,0.66,0.4165
5714,x2,1,1.4903,0.4755,0.5941,2.4929,9.82,0.0017
5714,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5715,Intercept,1,-2.1923,0.2530,-2.7324,-1.7340,75.08,<.0001
5715,x1,1,-0.9756,1.4173,-5.6955,1.0189,0.47,0.4912
5715,x2,1,-0.1335,0.5265,-1.2859,0.8267,0.06,0.7999
5715,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5716,Intercept,1,-2.8772,0.3915,-3.7565,-2.1965,54.00,<.0001
5716,x1,1,-0.3430,0.8702,-2.5609,1.0979,0.16,0.6935
5716,x2,1,1.1496,0.5051,0.1741,2.1942,5.18,0.0229
5716,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5717,Intercept,1,-2.4591,0.2949,-3.0986,-1.9319,69.54,<.0001
5717,x1,1,-2.1345,1.4343,-6.9820,-0.1421,2.21,0.1367
5717,x2,1,1.1597,0.3796,0.4263,1.9317,9.33,0.0023
5717,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5718,Intercept,1,-2.4570,0.2938,-3.0935,-1.9315,69.96,<.0001
5718,x1,1,-1.6789,1.4282,-6.4632,0.3253,1.38,0.2398
5718,x2,1,0.6194,0.4484,-0.2914,1.4942,1.91,0.1672
5718,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5719,Intercept,1,-2.3031,0.2815,-2.9099,-1.7974,66.94,<.0001
5719,x1,1,-1.5627,1.4146,-6.3008,0.4114,1.22,0.2693
5719,x2,1,0.3472,0.4767,-0.6503,1.2533,0.53,0.4664
5719,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5720,Intercept,1,-2.0929,0.2625,-2.6555,-1.6190,63.57,<.0001
5720,x1,1,-2.4744,1.4377,-7.3185,-0.4642,2.96,0.0852
5720,x2,1,0.6930,0.3779,-0.0592,1.4390,3.36,0.0667
5720,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5721,Intercept,1,-2.5110,0.3224,-3.2159,-1.9385,60.66,<.0001
5721,x1,1,-1.3021,1.4164,-6.0050,0.7021,0.85,0.3579
5721,x2,1,-0.0074,0.5611,-1.2065,1.0500,0.00,0.9895
5721,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5722,Intercept,1,-2.4726,0.3077,-3.1429,-1.9244,64.57,<.0001
5722,x1,1,-1.5168,1.4342,-6.3252,0.4995,1.12,0.2902
5722,x2,1,0.5345,0.4452,-0.3569,1.4155,1.44,0.2299
5722,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5723,Intercept,1,-2.3743,0.2939,-3.0112,-1.8485,65.26,<.0001
5723,x1,1,-2.0626,1.4264,-6.8611,-0.0749,2.09,0.1482
5723,x2,1,0.6926,0.4143,-0.1296,1.5166,2.79,0.0946
5723,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5724,Intercept,1,-2.5093,0.3079,-3.1799,-1.9608,66.42,<.0001
5724,x1,1,-1.7038,1.4328,-6.5211,0.3008,1.41,0.2344
5724,x2,1,0.8702,0.4250,0.0314,1.7213,4.19,0.0406
5724,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
5725,Intercept,1,-2.1227,0.2620,-2.6841,-1.6496,65.65,<.0001
5725,x1,1,-1.7037,1.4304,-6.5111,0.2957,1.42,0.2336
