isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
2652,x2,1,0.5208,1.0089,-1.3220,2.8493,0.27,0.6057
2652,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2653,Intercept,1,-3.0645,0.6467,-4.6240,-1.9962,22.45,<.0001
2653,x1,1,3.5909,0.7250,2.2754,5.2403,24.53,<.0001
2653,x2,1,0.0454,0.6304,-1.2530,1.2915,0.01,0.9425
2653,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2654,Intercept,1,-2.1806,0.5264,-3.4198,-1.2972,17.16,<.0001
2654,x1,1,0.1045,1.4420,-4.5190,2.2720,0.01,0.9422
2654,x2,1,0.0739,0.8004,-1.6284,1.6631,0.01,0.9264
2654,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2655,Intercept,1,-3.0836,0.6295,-4.6115,-2.0495,24.00,<.0001
2655,x1,1,2.9858,0.8153,1.3843,4.7377,13.41,0.0003
2655,x2,1,-0.4895,0.9304,-2.7207,1.1831,0.28,0.5989
2655,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2656,Intercept,1,-4.0907,1.4142,-8.9242,-2.1810,8.37,0.0038
2656,x1,1,2.4082,0.7628,0.9865,4.1241,9.97,0.0016
2656,x2,1,1.8504,1.5492,-0.6584,6.7771,1.43,0.2323
2656,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2657,Intercept,1,-2.3719,0.5470,-3.6475,-1.4508,18.80,<.0001
2657,x1,1,1.3698,0.9146,-0.8242,3.0122,2.24,0.1342
2657,x2,1,-0.3151,0.8023,-2.0308,1.2699,0.15,0.6945
2657,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2658,Intercept,1,-3.4930,0.8203,-5.6273,-2.2000,18.13,<.0001
2658,x1,1,1.9922,0.6139,0.7984,3.2685,10.53,0.0012
2658,x2,1,1.6312,0.8848,0.1288,3.8336,3.40,0.0652
2658,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2659,Intercept,1,-3.0493,0.8122,-5.1975,-1.7873,14.10,0.0002
2659,x1,1,2.1174,0.6944,0.8742,3.6792,9.30,0.0023
2659,x2,1,1.0504,1.0000,-0.8043,3.3995,1.10,0.2935
2659,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2660,Intercept,1,-4.0228,1.4142,-8.8563,-2.1131,8.09,0.0044
2660,x1,1,2.5105,0.8786,1.0446,4.7429,8.16,0.0043
2660,x2,1,1.6830,1.6330,-1.2480,6.6660,1.06,0.3027
2660,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2661,Intercept,1,-2.7936,0.6325,-4.3513,-1.7652,19.51,<.0001
2661,x1,1,1.7273,1.0328,-0.2899,4.1186,2.80,0.0944
2661,x2,1,0.2369,1.0328,-2.1544,2.2541,0.05,0.8186
2661,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2662,Intercept,1,-2.9206,0.6308,-4.4727,-1.8939,21.44,<.0001
2662,x1,1,1.2862,0.6256,0.0390,2.5602,4.23,0.0398
2662,x2,1,1.8538,0.7749,0.4019,3.5820,5.72,0.0167
2662,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2663,Intercept,1,-3.1995,0.8165,-5.3653,-1.9335,15.36,<.0001
2663,x1,1,3.2355,1.5492,0.7267,8.1622,4.36,0.0368
2663,x2,1,-0.3257,1.6330,-5.3088,2.6052,0.04,0.8419
2663,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2664,Intercept,1,-4.8180,1.3946,-9.2935,-2.8475,11.93,0.0006
2664,x1,1,3.0086,0.9281,1.2730,5.1531,10.51,0.0012
2664,x2,1,2.6813,1.4354,0.4718,7.1792,3.49,0.0618
2664,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2665,Intercept,1,-4.3997,1.3740,-8.9693,-2.5089,10.25,0.0014
2665,x1,1,2.0668,1.0026,0.0950,4.2868,4.25,0.0393
2665,x2,1,1.6522,1.5265,-0.8258,6.3322,1.17,0.2791
2665,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2666,Intercept,1,-3.1643,0.8137,-5.3199,-1.9014,15.12,0.0001
2666,x1,1,2.5726,0.8193,0.9464,4.3146,9.86,0.0017
2666,x2,1,0.9812,1.0194,-0.9657,3.3535,0.93,0.3358
2666,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2667,Intercept,1,-4.2138,1.3814,-8.8349,-2.3201,9.30,0.0023
2667,x1,1,1.8510,0.9240,0.1831,4.0022,4.01,0.0451
2667,x2,1,1.7475,1.5368,-0.7242,6.4809,1.29,0.2555
2667,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2668,Intercept,1,-3.3555,0.8151,-5.4689,-2.0721,16.95,<.0001
2668,x1,1,3.0215,0.7966,1.5739,4.7777,14.38,0.0001
2668,x2,1,0.8198,0.9755,-0.9161,3.1109,0.71,0.4007
2668,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2669,Intercept,1,-3.5543,0.8283,-5.6757,-2.2423,18.41,<.0001
2669,x1,1,3.1693,0.9484,1.4536,5.4099,11.17,0.0008
2669,x2,1,-0.0126,0.8285,-1.6423,1.7451,0.00,0.9879
2669,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2670,Intercept,1,-2.5600,0.6325,-4.1177,-1.5316,16.38,<.0001
2670,x1,1,3.1609,0.9211,1.5509,5.4381,11.78,0.0006
2670,x2,1,-0.1287,1.0328,-2.5200,1.8885,0.02,0.9008
2670,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2671,Intercept,1,-2.5994,0.5511,-3.8851,-1.6704,22.25,<.0001
2671,x1,1,1.8579,0.7030,0.4523,3.2738,6.98,0.0082
2671,x2,1,0.1182,0.7218,-1.2797,1.6244,0.03,0.8699
2671,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2672,Intercept,1,-4.0214,1.4142,-8.8549,-2.1117,8.09,0.0045
2672,x1,1,1.7211,0.7559,0.1709,3.2712,5.18,0.0228
2672,x2,1,1.9721,1.5119,-0.3610,6.8732,1.70,0.1921
2672,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2673,Intercept,1,-3.4212,0.8092,-5.5190,-2.1471,17.87,<.0001
2673,x1,1,1.8159,0.9167,-0.0615,3.6994,3.92,0.0476
2673,x2,1,1.0408,1.0072,-0.8438,3.3531,1.07,0.3015
2673,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2674,Intercept,1,-2.9142,0.8165,-5.0800,-1.6482,12.74,0.0004
2674,x1,1,3.0712,0.9211,1.4612,5.3484,11.12,0.0009
2674,x2,1,0.2751,1.1547,-2.2355,2.7857,0.06,0.8117
2674,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2675,Intercept,1,-4.0599,1.3974,-8.7969,-2.1633,8.44,0.0037
2675,x1,1,2.4222,0.9676,0.6267,4.6677,6.27,0.0123
2675,x2,1,1.4225,1.5942,-1.2807,6.2974,0.80,0.3723
2675,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2676,Intercept,1,-3.4126,0.8226,-5.5212,-2.1106,17.21,<.0001
2676,x1,1,1.8663,0.8845,0.0370,3.6844,4.45,0.0349
2676,x2,1,0.9074,0.9682,-0.8894,3.1629,0.88,0.3487
2676,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2677,Intercept,1,-3.5628,0.8394,-5.7177,-2.2442,18.02,<.0001
2677,x1,1,3.0670,1.0594,1.2228,5.4390,8.38,0.0038
2677,x2,1,0.3234,1.0594,-1.5208,2.6954,0.09,0.7602
2677,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2678,Intercept,1,-2.9471,0.6511,-4.5125,-1.8736,20.49,<.0001
2678,x1,1,1.4648,0.7675,-0.0922,3.0234,3.64,0.0563
2678,x2,1,0.7876,0.8021,-0.7460,2.5266,0.96,0.3261
2678,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2679,Intercept,1,-4.5011,1.3988,-9.2470,-2.6039,10.35,0.0013
2679,x1,1,5.7385,1.6005,2.9963,10.6252,12.86,0.0003
2679,x2,1,-2.1037,1.0241,-4.1084,0.2060,4.22,0.0400
2679,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2680,Intercept,1,-4.7655,1.3843,-9.2824,-2.8312,11.85,0.0006
2680,x1,1,4.0325,1.4565,1.8063,8.5998,7.67,0.0056
2680,x2,1,0.5306,0.8875,-1.0448,2.6301,0.36,0.5500
2680,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2681,Intercept,1,-2.4460,0.5512,-3.7394,-1.5212,19.69,<.0001
2681,x1,1,3.1603,0.8845,1.4109,4.9097,12.77,0.0004
2681,x2,1,-0.8443,0.8845,-2.5937,0.9051,0.91,0.3398
2681,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2682,Intercept,1,-3.3048,0.8304,-5.4404,-2.0007,15.84,<.0001
2682,x1,1,3.8379,1.0862,2.0065,6.2561,12.48,0.0004
2682,x2,1,-0.3563,1.0862,-2.1876,2.0620,0.11,0.7429
2682,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2683,Intercept,1,-3.1704,0.8143,-5.3285,-1.9070,15.16,<.0001
2683,x1,1,2.1341,0.9686,0.3362,4.3891,4.85,0.0276
2683,x2,1,0.4373,1.1435,-1.9718,2.9341,0.15,0.7021
2683,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2684,Intercept,1,-3.4324,0.8317,-5.5666,-2.1159,17.03,<.0001
2684,x1,1,2.2999,0.7545,0.9327,3.9810,9.29,0.0023
2684,x2,1,1.1489,0.9255,-0.4585,3.3777,1.54,0.2144
2684,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2685,Intercept,1,-2.4626,0.5034,-3.6092,-1.5998,23.93,<.0001
2685,x1,1,1.7839,0.6389,0.5211,3.0951,7.80,0.0052
2685,x2,1,0.4628,0.6389,-0.8485,1.7256,0.52,0.4688
2685,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2686,Intercept,1,-3.3910,0.8103,-5.5294,-2.1292,17.51,<.0001
2686,x1,1,1.3324,0.7331,-0.1869,2.7953,3.30,0.0692
2686,x2,1,1.8453,0.9408,0.1716,4.1244,3.85,0.0498
2686,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2687,Intercept,1,-4.6478,1.3721,-9.1159,-2.7305,11.47,0.0007
2687,x1,1,2.2837,0.9851,0.3434,4.4737,5.37,0.0204
2687,x2,1,2.0429,1.4706,-0.2905,6.5807,1.93,0.1648
2687,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2688,Intercept,1,-3.2946,0.8045,-5.4020,-2.0353,16.77,<.0001
2688,x1,1,0.8701,0.9737,-1.4194,2.6768,0.80,0.3716
2688,x2,1,1.6137,0.9737,-0.1929,3.9032,2.75,0.0975
2688,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2689,Intercept,1,-3.3429,0.8100,-5.4706,-2.0768,17.03,<.0001
2689,x1,1,1.4125,0.7194,0.0403,2.9421,3.86,0.0496
2689,x2,1,1.4899,0.9579,-0.2219,3.7791,2.42,0.1198
2689,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2690,Intercept,1,-2.5098,0.5311,-3.7227,-1.6027,22.33,<.0001
2690,x1,1,2.2952,0.6240,1.0824,3.5891,13.53,0.0002
2690,x2,1,0.2479,0.6240,-0.9649,1.5418,0.16,0.6912
2690,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2691,Intercept,1,-2.6175,0.5802,-3.9605,-1.6389,20.35,<.0001
2691,x1,1,1.7971,0.7305,0.3040,3.2909,6.05,0.0139
2691,x2,1,0.3187,0.7623,-1.3593,1.7730,0.17,0.6758
2691,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2692,Intercept,1,-2.1132,0.4795,-3.1943,-1.2867,19.43,<.0001
2692,x1,1,1.7147,0.6673,0.2950,3.0049,6.60,0.0102
2692,x2,1,-0.2395,0.6673,-1.6592,1.0507,0.13,0.7197
2692,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2693,Intercept,1,-3.4116,0.8165,-5.5774,-2.1456,17.46,<.0001
2693,x1,1,3.2332,1.4771,1.0568,8.1104,4.79,0.0286
2693,x2,1,0.1375,1.6330,-4.8456,3.0684,0.01,0.9329
2693,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2694,Intercept,1,-3.5073,0.8080,-5.6193,-2.2411,18.84,<.0001
2694,x1,1,3.7214,1.0260,1.8405,6.0749,13.15,0.0003
2694,x2,1,-0.1977,0.8422,-1.7330,1.6521,0.06,0.8145
2694,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2695,Intercept,1,-3.6805,0.7542,-5.4736,-2.4367,23.82,<.0001
2695,x1,1,2.7148,0.7313,1.3704,4.3600,13.78,0.0002
2695,x2,1,1.4705,0.7313,0.1262,3.1157,4.04,0.0443
2695,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2696,Intercept,1,-3.6594,0.8491,-5.8185,-2.3036,18.57,<.0001
2696,x1,1,3.1038,0.8841,1.5760,5.2841,12.33,0.0004
2696,x2,1,0.2249,0.6949,-1.1520,1.6748,0.10,0.7462
2696,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2697,Intercept,1,-3.2223,0.8189,-5.3324,-1.9288,15.48,<.0001
2697,x1,1,2.0971,0.8440,0.4441,3.8841,6.17,0.0130
2697,x2,1,0.9147,0.9686,-0.8467,3.1835,0.89,0.3450
2697,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2698,Intercept,1,-3.0869,0.6552,-4.6748,-2.0141,22.20,<.0001
2698,x1,1,2.4675,0.9058,0.8325,4.3798,7.42,0.0064
2698,x2,1,0.3449,0.9058,-1.2900,2.2573,0.15,0.7034
2698,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2699,Intercept,1,-3.7071,0.8150,-5.8239,-2.4229,20.69,<.0001
2699,x1,1,3.8482,0.9264,2.2059,6.0838,17.26,<.0001
2699,x2,1,0.1556,0.7561,-1.3856,1.6932,0.04,0.8369
2699,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2700,Intercept,1,-2.6668,0.5503,-3.9579,-1.7436,23.49,<.0001
2700,x1,1,3.6669,0.9188,1.7645,5.4471,15.93,<.0001
2700,x2,1,-0.5480,0.9188,-2.4504,1.2322,0.36,0.5509
2700,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2701,Intercept,1,-2.8786,0.6326,-4.3472,-1.8207,20.71,<.0001
2701,x1,1,2.6730,0.8014,0.9505,4.2511,11.13,0.0009
2701,x2,1,0.4159,0.8014,-1.3067,1.9940,0.27,0.6038
2701,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2702,Intercept,1,-3.3291,0.8160,-5.4418,-2.0432,16.64,<.0001
2702,x1,1,3.7096,0.9726,1.9720,5.9942,14.55,0.0001
2702,x2,1,-0.4030,0.8063,-1.8937,1.3581,0.25,0.6172
2702,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2703,Intercept,1,-2.4851,0.5345,-3.7523,-1.5926,21.62,<.0001
2703,x1,1,1.8621,0.7888,0.3563,3.6086,5.57,0.0182
2703,x2,1,0.7921,0.8281,-0.9999,2.4285,0.91,0.3388
2703,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2704,Intercept,1,-4.3840,1.4142,-9.2175,-2.4743,9.61,0.0019
2704,x1,1,1.8535,0.7628,0.4319,3.5694,5.90,0.0151
2704,x2,1,2.2515,1.5492,-0.2573,7.1782,2.11,0.1461
2704,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2705,Intercept,1,-3.1137,0.6613,-4.6976,-2.0217,22.17,<.0001
2705,x1,1,2.4612,0.7860,0.9602,4.1760,9.80,0.0017
2705,x2,1,0.2223,0.7526,-1.3107,1.7529,0.09,0.7677
2705,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2706,Intercept,1,-3.4027,0.8550,-5.5896,-2.0586,15.84,<.0001
2706,x1,1,3.4286,1.0372,1.5130,5.7487,10.93,0.0009
2706,x2,1,-0.0699,1.0372,-1.9855,2.2502,0.00,0.9463
2706,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2707,Intercept,1,-2.3006,0.5345,-3.5677,-1.4080,18.52,<.0001
2707,x1,1,1.3107,0.7108,0.0514,2.9646,3.40,0.0652
2707,x2,1,0.7841,0.8281,-1.0078,2.4205,0.90,0.3437
2707,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2708,Intercept,1,-3.0700,0.6300,-4.5289,-2.0079,23.74,<.0001
2708,x1,1,2.4910,0.6432,1.2835,3.8843,15.00,0.0001
2708,x2,1,0.8222,0.6432,-0.3853,2.2155,1.63,0.2012
2708,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2709,Intercept,1,-3.6601,0.8753,-5.8608,-2.2513,17.49,<.0001
2709,x1,1,3.4086,0.8709,1.9246,5.5788,15.32,<.0001
2709,x2,1,0.4502,0.6656,-0.8376,1.8659,0.46,0.4988
2709,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2710,Intercept,1,-3.6278,0.8322,-5.7635,-2.3107,19.01,<.0001
2710,x1,1,3.7869,0.9226,2.1923,6.0140,16.85,<.0001
2710,x2,1,0.3656,0.7464,-0.9739,2.0382,0.24,0.6242
2710,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2711,Intercept,1,-3.0654,0.6683,-4.6816,-1.9706,21.04,<.0001
2711,x1,1,2.6059,0.8599,1.0078,4.4388,9.18,0.0024
2711,x2,1,0.1806,0.8599,-1.4175,2.0135,0.04,0.8336
2711,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2712,Intercept,1,-3.0639,0.6650,-4.6735,-1.9749,21.23,<.0001
2712,x1,1,2.4913,0.8553,0.9515,4.3303,8.48,0.0036
2712,x2,1,0.4962,0.8553,-1.0436,2.3352,0.34,0.5618
2712,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2713,Intercept,1,-2.7214,0.5723,-4.0603,-1.7613,22.61,<.0001
2713,x1,1,2.2525,0.8281,0.4922,3.8807,7.40,0.0065
2713,x2,1,0.3059,0.8281,-1.4545,1.9340,0.14,0.7119
2713,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2714,Intercept,1,-3.1894,0.8165,-5.3552,-1.9234,15.26,<.0001
2714,x1,1,1.5465,0.9759,-0.2580,3.8802,2.51,0.1130
2714,x2,1,0.8968,1.1547,-1.6138,3.4074,0.60,0.4373
2714,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2715,Intercept,1,-3.3770,0.8143,-5.4771,-2.0916,17.20,<.0001
2715,x1,1,1.6028,0.9006,-0.2513,3.4521,3.17,0.0751
2715,x2,1,1.1767,0.9877,-0.6626,3.4608,1.42,0.2335
2715,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2716,Intercept,1,-4.4829,1.4182,-9.0824,-2.4734,9.99,0.0016
2716,x1,1,4.6525,1.4172,2.5690,9.2461,10.78,0.0010
2716,x2,1,-0.1088,0.7603,-1.5647,1.5568,0.02,0.8862
2716,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2717,Intercept,1,-2.7920,0.6285,-4.3267,-1.7629,19.73,<.0001
2717,x1,1,1.3104,0.8217,-0.4624,2.8968,2.54,0.1107
2717,x2,1,0.8519,0.8217,-0.7345,2.6247,1.07,0.2998
2717,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2718,Intercept,1,-3.5439,0.8179,-5.6552,-2.2508,18.77,<.0001
2718,x1,1,2.2362,0.8102,0.4932,3.8277,7.62,0.0058
2718,x2,1,1.5014,0.9240,-0.1570,3.7217,2.64,0.1042
2718,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2719,Intercept,1,-4.3549,1.3768,-8.8994,-2.4481,10.00,0.0016
2719,x1,1,2.4365,0.9138,0.7812,4.5620,7.11,0.0077
2719,x2,1,1.7238,1.4913,-0.6107,6.3515,1.34,0.2477
2719,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2720,Intercept,1,-2.8192,0.6325,-4.3769,-1.7908,19.87,<.0001
2720,x1,1,2.7932,1.5119,0.4601,7.6944,3.41,0.0647
2720,x2,1,-0.4979,1.5492,-5.4246,2.0109,0.10,0.7479
2720,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2721,Intercept,1,-4.4923,1.3891,-9.1705,-2.5971,10.46,0.0012
2721,x1,1,1.3562,0.8771,-0.4791,3.1564,2.39,0.1220
2721,x2,1,2.7223,1.4939,0.4020,7.4750,3.32,0.0684
2721,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2722,Intercept,1,-3.5855,0.9249,-5.9239,-2.1272,15.03,0.0001
2722,x1,1,2.6954,0.9154,1.0741,4.8764,8.67,0.0032
2722,x2,1,0.6012,0.9154,-1.0202,2.7822,0.43,0.5113
2722,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2723,Intercept,1,-2.7964,0.6278,-4.3330,-1.7702,19.84,<.0001
2723,x1,1,1.6217,0.8354,-0.1702,3.2469,3.77,0.0522
2723,x2,1,1.0806,0.8354,-0.5446,2.8726,1.67,0.1958
2723,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2724,Intercept,1,-3.5607,0.8346,-5.7048,-2.2496,18.20,<.0001
2724,x1,1,3.5885,1.0781,1.7154,5.9854,11.08,0.0009
2724,x2,1,0.4364,1.0781,-1.4367,2.8334,0.16,0.6856
2724,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2725,Intercept,1,-2.4004,0.4728,-3.4876,-1.5934,25.78,<.0001
2725,x1,1,2.7922,0.7568,1.3115,4.2844,13.61,0.0002
2725,x2,1,-0.0922,0.7248,-1.4389,1.4001,0.02,0.8988
2725,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2726,Intercept,1,-4.8760,1.4560,-9.2218,-2.8226,11.21,0.0008
2726,x1,1,4.4695,1.4007,2.3039,8.5152,10.18,0.0014
2726,x2,1,1.0101,1.4008,-1.1556,5.0558,0.52,0.4708
2726,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2727,Intercept,1,-3.1593,0.8373,-5.2982,-1.8267,14.24,0.0002
2727,x1,1,1.6422,0.7359,0.1356,3.1414,4.98,0.0256
2727,x2,1,1.0371,0.8977,-0.5386,3.2281,1.33,0.2480
2727,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2728,Intercept,1,-2.4979,0.5358,-3.7595,-1.5979,21.73,<.0001
2728,x1,1,3.4591,0.6749,2.1913,4.9079,26.27,<.0001
2728,x2,1,-0.7926,0.5826,-1.9249,0.3970,1.85,0.1737
2728,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2729,Intercept,1,-2.5879,0.6487,-4.1441,-1.5189,15.91,<.0001
2729,x1,1,0.8143,0.9371,-1.3940,2.5475,0.76,0.3849
2729,x2,1,0.0952,0.8584,-1.6798,1.8792,0.01,0.9117
2729,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2730,Intercept,1,-3.8644,0.9257,-6.2058,-2.4050,17.43,<.0001
2730,x1,1,2.8850,0.9060,1.3018,5.0591,10.14,0.0015
2730,x2,1,1.0545,0.9060,-0.5287,3.2287,1.35,0.2445
2730,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2731,Intercept,1,-4.6269,1.3940,-9.2426,-2.6892,11.02,0.0009
2731,x1,1,1.9744,0.7327,0.4706,3.4655,7.26,0.0070
2731,x2,1,2.9952,1.4263,0.8999,7.6328,4.41,0.0357
2731,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2732,Intercept,1,-3.3744,0.8165,-5.5402,-2.1085,17.08,<.0001
2732,x1,1,2.2657,0.9759,0.4611,4.5994,5.39,0.0203
2732,x2,1,0.7401,1.1547,-1.7705,3.2507,0.41,0.5216
2732,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2733,Intercept,1,-4.3018,1.3903,-8.9894,-2.4071,9.57,0.0020
2733,x1,1,5.5295,1.5644,2.9755,10.3413,12.49,0.0004
2733,x2,1,-1.1656,0.8843,-2.6791,0.9660,1.74,0.1874
2733,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2734,Intercept,1,-3.5476,0.8170,-5.6815,-2.2630,18.85,<.0001
2734,x1,1,3.2957,0.8778,1.8134,5.4944,14.10,0.0002
2734,x2,1,0.1424,0.6002,-1.0666,1.3488,0.06,0.8124
2734,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2735,Intercept,1,-3.1590,0.6759,-4.7924,-2.0517,21.84,<.0001
2735,x1,1,2.5472,0.8170,1.0722,4.3278,9.72,0.0018
2735,x2,1,0.3786,0.8170,-1.0963,2.1592,0.21,0.6431
2735,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2736,Intercept,1,-3.4050,0.8424,-5.5524,-2.0675,16.34,<.0001
2736,x1,1,2.1821,0.7658,0.7510,3.8661,8.12,0.0044
2736,x2,1,0.8489,0.9151,-0.7536,3.0580,0.86,0.3536
2736,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2737,Intercept,1,-4.2728,1.4062,-9.0589,-2.3684,9.23,0.0024
2737,x1,1,2.3132,0.5690,1.2420,3.5295,16.52,<.0001
2737,x2,1,2.3597,1.4702,0.1938,7.1908,2.58,0.1085
2737,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2738,Intercept,1,-3.7537,0.8484,-5.9276,-2.4204,19.57,<.0001
2738,x1,1,2.7581,1.0421,0.8860,5.0956,7.00,0.0081
2738,x2,1,0.9984,1.0421,-0.8737,3.3359,0.92,0.3381
2738,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2739,Intercept,1,-5.7160,1.7179,-10.7089,-3.2675,11.07,0.0009
2739,x1,1,3.6554,1.3681,1.6279,7.9804,7.14,0.0075
2739,x2,1,2.0732,1.3681,0.0457,6.3983,2.30,0.1297
2739,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2740,Intercept,1,-2.5294,0.5361,-3.7876,-1.6282,22.26,<.0001
2740,x1,1,2.5777,0.8018,0.9631,4.1711,10.34,0.0013
2740,x2,1,0.1918,0.8018,-1.4016,1.8064,0.06,0.8109
2740,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2741,Intercept,1,-2.7904,0.6275,-4.3235,-1.7637,19.77,<.0001
2741,x1,1,1.4710,0.8778,-0.2344,3.2875,2.81,0.0938
2741,x2,1,0.5444,0.9224,-1.2792,2.4434,0.35,0.5551
2741,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2742,Intercept,1,-3.5162,0.7412,-5.2496,-2.2749,22.51,<.0001
2742,x1,1,3.0448,0.7036,1.7849,4.6640,18.73,<.0001
2742,x2,1,1.3336,0.6330,0.1471,2.7120,4.44,0.0351
2742,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2743,Intercept,1,-2.3921,0.5323,-3.6418,-1.4991,20.19,<.0001
2743,x1,1,1.5350,1.3870,-2.6487,3.7414,1.22,0.2684
2743,x2,1,-1.3347,1.3870,-5.5183,0.8717,0.93,0.3359
2743,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2744,Intercept,1,-3.6756,0.8389,-5.8166,-2.3396,19.19,<.0001
2744,x1,1,3.0335,0.7352,1.5282,4.5317,17.02,<.0001
2744,x2,1,1.6935,0.8968,0.1198,3.8831,3.57,0.0590
2744,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
2745,Intercept,1,-3.0821,0.6356,-4.6201,-2.0370,23.51,<.0001
