isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
4814,Intercept,1,-2.5568,0.3086,-3.2293,-2.0072,68.64,<.0001
4814,x1,1,0.1948,0.7037,-1.4505,1.4326,0.08,0.7820
4814,x2,1,0.7524,0.4364,-0.1161,1.6209,2.97,0.0847
4814,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4815,Intercept,1,-2.7826,0.3494,-3.5490,-2.1637,63.42,<.0001
4815,x1,1,0.9324,0.4831,-0.0804,1.8452,3.72,0.0536
4815,x2,1,0.7772,0.4548,-0.1056,1.7025,2.92,0.0874
4815,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4816,Intercept,1,-2.4500,0.3084,-3.1221,-1.9007,63.09,<.0001
4816,x1,1,0.4211,0.5147,-0.6380,1.4204,0.67,0.4133
4816,x2,1,0.7153,0.4560,-0.2016,1.6133,2.46,0.1167
4816,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4817,Intercept,1,-3.3700,0.4711,-4.4560,-2.5665,51.17,<.0001
4817,x1,1,0.7015,0.6175,-0.6695,1.8272,1.29,0.2559
4817,x2,1,1.4037,0.5696,0.3365,2.6262,6.07,0.0137
4817,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4818,Intercept,1,-2.9220,0.3673,-3.7265,-2.2718,63.29,<.0001
4818,x1,1,1.6291,0.4884,0.6625,2.5988,11.13,0.0009
4818,x2,1,0.1933,0.4912,-0.7690,1.1788,0.15,0.6939
4818,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4819,Intercept,1,-2.3639,0.2980,-3.0079,-1.8296,62.93,<.0001
4819,x1,1,0.6639,0.5007,-0.4110,1.5889,1.76,0.1848
4819,x2,1,0.2643,0.4206,-0.5679,1.1001,0.39,0.5298
4819,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4820,Intercept,1,-2.3031,0.2652,-2.8702,-1.8235,75.44,<.0001
4820,x1,1,0.6014,0.6043,-0.7521,1.6830,0.99,0.3196
4820,x2,1,-0.1359,0.4646,-1.1002,0.7454,0.09,0.7700
4820,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4821,Intercept,1,-2.4917,0.3110,-3.1672,-1.9364,64.19,<.0001
4821,x1,1,0.3853,0.5348,-0.7903,1.3557,0.52,0.4713
4821,x2,1,0.5181,0.4254,-0.3183,1.3705,1.48,0.2233
4821,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4822,Intercept,1,-2.4257,0.3240,-3.1356,-1.8512,56.04,<.0001
4822,x1,1,-0.7463,0.6768,-2.3562,0.4119,1.22,0.2702
4822,x2,1,0.9442,0.4131,0.1496,1.7910,5.22,0.0223
4822,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4823,Intercept,1,-2.9478,0.3663,-3.7594,-2.3043,64.76,<.0001
4823,x1,1,0.7032,0.7599,-0.9978,2.0878,0.86,0.3548
4823,x2,1,0.2324,0.6326,-1.0938,1.4350,0.13,0.7133
4823,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4824,Intercept,1,-2.3262,0.2832,-2.9367,-1.8174,67.49,<.0001
4824,x1,1,0.5738,0.6148,-0.7962,1.6842,0.87,0.3507
4824,x2,1,0.2682,0.4516,-0.6502,1.1424,0.35,0.5526
4824,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4825,Intercept,1,-2.6998,0.3641,-3.5085,-2.0613,54.99,<.0001
4825,x1,1,-0.3205,0.8675,-2.5257,1.1166,0.14,0.7118
4825,x2,1,0.5660,0.5041,-0.4319,1.5817,1.26,0.2615
4825,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4826,Intercept,1,-2.2272,0.2718,-2.8116,-1.7377,67.13,<.0001
4826,x1,1,0.1602,0.7331,-1.5170,1.4788,0.05,0.8271
4826,x2,1,0.0030,0.4891,-1.0228,0.9243,0.00,0.9952
4826,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4827,Intercept,1,-3.1337,0.4262,-4.1012,-2.3987,54.07,<.0001
4827,x1,1,0.1164,0.5511,-1.0824,1.1310,0.04,0.8328
4827,x2,1,1.4152,0.5163,0.4459,2.5120,7.51,0.0061
4827,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4828,Intercept,1,-2.4389,0.3091,-3.1112,-1.8877,62.27,<.0001
4828,x1,1,0.5984,0.5568,-0.6091,1.6241,1.16,0.2825
4828,x2,1,0.5256,0.4482,-0.3659,1.4135,1.38,0.2409
4828,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4829,Intercept,1,-3.0191,0.3939,-3.9005,-2.3321,58.76,<.0001
4829,x1,1,0.6599,0.5470,-0.5321,1.6643,1.46,0.2277
4829,x2,1,1.0344,0.4899,0.1012,2.0564,4.46,0.0347
4829,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4830,Intercept,1,-2.5623,0.3082,-3.2337,-2.0132,69.10,<.0001
4830,x1,1,0.7732,0.6416,-0.6334,1.9606,1.45,0.2281
4830,x2,1,0.5618,0.4844,-0.4260,1.5024,1.35,0.2461
4830,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4831,Intercept,1,-3.2764,0.4428,-4.2741,-2.5100,54.76,<.0001
4831,x1,1,2.1731,0.6167,0.9686,3.4199,12.42,0.0004
4831,x2,1,-0.2681,0.6091,-1.4714,0.9476,0.19,0.6598
4831,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4832,Intercept,1,-2.5284,0.3243,-3.2382,-1.9529,60.79,<.0001
4832,x1,1,0.4562,0.5955,-0.8888,1.5172,0.59,0.4437
4832,x2,1,0.5636,0.4333,-0.2810,1.4408,1.69,0.1933
4832,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4833,Intercept,1,-2.6328,0.3237,-3.3419,-2.0587,66.14,<.0001
4833,x1,1,-0.0880,0.8737,-2.3046,1.3652,0.01,0.9198
4833,x2,1,0.6440,0.4797,-0.3233,1.5891,1.80,0.1794
4833,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4834,Intercept,1,-2.4179,0.2957,-3.0578,-1.8882,66.86,<.0001
4834,x1,1,0.4069,0.5608,-0.8062,1.4416,0.53,0.4681
4834,x2,1,0.4267,0.4512,-0.4807,1.3095,0.89,0.3443
4834,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4835,Intercept,1,-2.5463,0.3237,-3.2548,-1.9718,61.87,<.0001
4835,x1,1,-0.1851,0.8678,-2.3880,1.2533,0.05,0.8311
4835,x2,1,0.3554,0.4925,-0.6457,1.3189,0.52,0.4706
4835,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4836,Intercept,1,-3.0886,0.4258,-4.0568,-2.3552,52.61,<.0001
4836,x1,1,0.8952,0.5099,-0.1937,1.8470,3.08,0.0791
4836,x2,1,1.2007,0.5099,0.2488,2.2895,5.55,0.0185
4836,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4837,Intercept,1,-2.7112,0.3282,-3.4273,-2.1275,68.24,<.0001
4837,x1,1,0.7858,0.5957,-0.5548,1.8510,1.74,0.1871
4837,x2,1,0.5769,0.4612,-0.3414,1.4946,1.56,0.2110
4837,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4838,Intercept,1,-2.3772,0.2969,-3.0193,-1.8452,64.10,<.0001
4838,x1,1,0.9802,0.5950,-0.2820,2.0940,2.71,0.0995
4838,x2,1,-0.3784,0.5152,-1.4376,0.6041,0.54,0.4627
4838,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4839,Intercept,1,-2.6537,0.3445,-3.4113,-2.0447,59.32,<.0001
4839,x1,1,1.0213,0.6551,-0.4006,2.2355,2.43,0.1190
4839,x2,1,-0.0397,0.5564,-1.1787,1.0365,0.01,0.9431
4839,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4840,Intercept,1,-2.6087,0.3267,-3.3225,-2.0281,63.77,<.0001
4840,x1,1,1.0414,0.4512,0.1196,1.9105,5.33,0.0210
4840,x2,1,0.6098,0.4402,-0.2461,1.4995,1.92,0.1660
4840,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4841,Intercept,1,-2.9416,0.3701,-3.7502,-2.2851,63.16,<.0001
4841,x1,1,1.8423,0.4490,0.9519,2.7341,16.84,<.0001
4841,x2,1,0.4111,0.4574,-0.4755,1.3416,0.81,0.3688
4841,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4842,Intercept,1,-2.7120,0.3444,-3.4698,-2.1034,62.02,<.0001
4842,x1,1,1.1744,0.4757,0.1715,2.0678,6.09,0.0136
4842,x2,1,0.7891,0.4418,-0.0602,1.6954,3.19,0.0741
4842,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4843,Intercept,1,-3.3249,0.4268,-4.2919,-2.5877,60.68,<.0001
4843,x1,1,0.6055,0.6790,-0.8469,1.8902,0.80,0.3725
4843,x2,1,0.9807,0.6174,-0.2517,2.2194,2.52,0.1122
4843,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4844,Intercept,1,-2.7227,0.3646,-3.5335,-2.0841,55.78,<.0001
4844,x1,1,-1.2043,1.4523,-6.0445,0.8761,0.69,0.4070
4844,x2,1,0.5643,0.5149,-0.4651,1.5957,1.20,0.2731
4844,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4845,Intercept,1,-3.0368,0.3977,-3.9245,-2.3418,58.31,<.0001
4845,x1,1,0.8302,0.4764,-0.1721,1.7283,3.04,0.0814
4845,x2,1,1.0670,0.4764,0.1688,2.0693,5.02,0.0251
4845,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4846,Intercept,1,-2.9543,0.3912,-3.8324,-2.2740,57.04,<.0001
4846,x1,1,-0.3321,0.8596,-2.5347,1.0771,0.15,0.6992
4846,x2,1,1.1359,0.4929,0.1929,2.1626,5.31,0.0212
4846,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4847,Intercept,1,-2.7597,0.3645,-3.5696,-2.1207,57.33,<.0001
4847,x1,1,-0.3583,0.6876,-1.9790,0.8327,0.27,0.6023
4847,x2,1,1.1052,0.4683,0.2030,2.0700,5.57,0.0183
4847,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4848,Intercept,1,-2.9070,0.3918,-3.7862,-2.2253,55.05,<.0001
4848,x1,1,0.4425,0.5415,-0.7439,1.4308,0.67,0.4138
4848,x2,1,1.1093,0.4783,0.2071,2.1156,5.38,0.0204
4848,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4849,Intercept,1,-3.1351,0.4252,-4.1017,-2.4028,54.37,<.0001
4849,x1,1,-0.4923,0.8725,-2.7090,0.9580,0.32,0.5726
4849,x2,1,1.3576,0.5406,0.3203,2.4884,6.31,0.0120
4849,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4850,Intercept,1,-2.5533,0.2957,-3.1932,-2.0236,74.55,<.0001
4850,x1,1,0.5719,0.5937,-0.7692,1.6282,0.93,0.3354
4850,x2,1,0.6765,0.4254,-0.1700,1.5186,2.53,0.1118
4850,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4851,Intercept,1,-3.0187,0.3923,-3.8981,-2.3355,59.21,<.0001
4851,x1,1,0.4083,0.5364,-0.7703,1.3836,0.58,0.4465
4851,x2,1,1.3726,0.4739,0.4814,2.3722,8.39,0.0038
4851,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4852,Intercept,1,-3.0795,0.3738,-3.9050,-2.4212,67.88,<.0001
4852,x1,1,1.4645,0.4779,0.5024,2.3996,9.39,0.0022
4852,x2,1,1.0625,0.4881,0.1196,2.0592,4.74,0.0295
4852,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4853,Intercept,1,-2.4829,0.3036,-3.1377,-1.9379,66.87,<.0001
4853,x1,1,0.6551,0.5225,-0.5008,1.5968,1.57,0.2099
4853,x2,1,0.5987,0.4144,-0.2242,1.4221,2.09,0.1485
4853,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4854,Intercept,1,-2.5296,0.2847,-3.1428,-2.0177,78.94,<.0001
4854,x1,1,1.2550,0.5729,0.0245,2.3164,4.80,0.0285
4854,x2,1,0.4757,0.4770,-0.5001,1.3908,0.99,0.3186
4854,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4855,Intercept,1,-2.6590,0.3647,-3.4695,-2.0197,53.16,<.0001
4855,x1,1,-0.0063,0.5812,-1.3330,1.0158,0.00,0.9913
4855,x2,1,1.1067,0.4373,0.2850,2.0262,6.40,0.0114
4855,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4856,Intercept,1,-2.7063,0.3292,-3.4243,-2.1206,67.57,<.0001
4856,x1,1,0.5064,0.5826,-0.8167,1.5375,0.76,0.3848
4856,x2,1,0.8713,0.4361,0.0158,1.7505,3.99,0.0457
4856,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4857,Intercept,1,-3.4010,0.4755,-4.4940,-2.5882,51.17,<.0001
4857,x1,1,1.6685,0.4504,0.7654,2.5551,13.72,0.0002
4857,x2,1,1.1835,0.5473,0.1811,2.3767,4.68,0.0306
4857,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4858,Intercept,1,-2.6222,0.3433,-3.3784,-2.0160,58.34,<.0001
4858,x1,1,0.9589,0.5175,-0.1407,1.9279,3.43,0.0639
4858,x2,1,0.7718,0.4595,-0.1223,1.7045,2.82,0.0930
4858,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4859,Intercept,1,-2.7116,0.3448,-3.4701,-2.1022,61.86,<.0001
4859,x1,1,0.7538,0.4467,-0.1800,1.5970,2.85,0.0915
4859,x2,1,1.0495,0.4313,0.2266,1.9401,5.92,0.0150
4859,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4860,Intercept,1,-2.6303,0.3217,-3.3263,-2.0545,66.86,<.0001
4860,x1,1,0.6292,0.4497,-0.3075,1.4819,1.96,0.1617
4860,x2,1,0.7738,0.4231,-0.0570,1.6226,3.35,0.0674
4860,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4861,Intercept,1,-2.6175,0.3443,-3.3749,-2.0090,57.80,<.0001
4861,x1,1,0.7350,0.5442,-0.4031,1.7693,1.82,0.1768
4861,x2,1,0.3540,0.4953,-0.6274,1.3410,0.51,0.4748
4861,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4862,Intercept,1,-2.9778,0.3705,-3.7972,-2.3257,64.58,<.0001
4862,x1,1,0.7991,0.5150,-0.2950,1.7641,2.41,0.1208
4862,x2,1,1.2164,0.4776,0.2921,2.1945,6.49,0.0109
4862,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4863,Intercept,1,-2.4316,0.3091,-3.1040,-1.8802,61.87,<.0001
4863,x1,1,0.5673,0.5921,-0.7719,1.6194,0.92,0.3380
4863,x2,1,0.4447,0.4260,-0.3936,1.2980,1.09,0.2965
4863,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4864,Intercept,1,-2.7255,0.3648,-3.5367,-2.0865,55.83,<.0001
4864,x1,1,-0.0190,0.5943,-1.3644,1.0390,0.00,0.9745
4864,x2,1,1.2217,0.4515,0.3635,2.1625,7.32,0.0068
4864,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4865,Intercept,1,-3.0191,0.3917,-3.8986,-2.3378,59.40,<.0001
4865,x1,1,0.2657,0.5326,-0.8553,1.2771,0.25,0.6179
4865,x2,1,1.4030,0.5073,0.4254,2.4515,7.65,0.0057
4865,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4866,Intercept,1,-2.6752,0.3249,-3.3858,-2.0981,67.78,<.0001
4866,x1,1,-0.2230,0.6066,-1.5812,0.8680,0.14,0.7132
4866,x2,1,0.8761,0.4601,-0.0363,1.7935,3.63,0.0569
4866,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4867,Intercept,1,-2.5500,0.3083,-3.2215,-2.0009,68.43,<.0001
4867,x1,1,-0.1436,0.6886,-1.7681,1.0488,0.04,0.8349
4867,x2,1,0.9466,0.4219,0.1172,1.7937,5.03,0.0249
4867,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4868,Intercept,1,-2.7124,0.3355,-3.4430,-2.1152,65.37,<.0001
4868,x1,1,1.3031,0.5028,0.2604,2.2624,6.72,0.0095
4868,x2,1,0.2379,0.4767,-0.7112,1.1826,0.25,0.6178
4868,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4869,Intercept,1,-2.8477,0.3661,-3.6594,-2.2047,60.52,<.0001
4869,x1,1,0.4287,0.5842,-0.8990,1.4617,0.54,0.4631
4869,x2,1,1.2275,0.4505,0.3708,2.1652,7.42,0.0064
4869,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4870,Intercept,1,-2.8243,0.3652,-3.6351,-2.1836,59.82,<.0001
4870,x1,1,1.1898,0.5365,0.0107,2.1646,4.92,0.0266
4870,x2,1,1.1407,0.4535,0.2782,2.0840,6.33,0.0119
4870,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4871,Intercept,1,-3.3873,0.4709,-4.4739,-2.5849,51.74,<.0001
4871,x1,1,0.4731,0.5709,-0.7525,1.5414,0.69,0.4073
4871,x2,1,1.3447,0.5709,0.2764,2.5703,5.55,0.0185
4871,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4872,Intercept,1,-2.3227,0.2944,-2.9607,-1.7962,62.27,<.0001
4872,x1,1,-0.8611,0.8499,-3.0543,0.5160,1.03,0.3110
4872,x2,1,0.7432,0.4034,-0.0499,1.5512,3.39,0.0654
4872,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4873,Intercept,1,-2.7683,0.3421,-3.5216,-2.1641,65.47,<.0001
4873,x1,1,0.6534,0.9292,-1.6012,2.2709,0.49,0.4819
4873,x2,1,-0.1260,0.6643,-1.5695,1.0977,0.04,0.8496
4873,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4874,Intercept,1,-3.0956,0.3842,-3.9424,-2.4188,64.94,<.0001
4874,x1,1,1.8283,0.4788,0.8888,2.7858,14.58,0.0001
4874,x2,1,0.4872,0.4942,-0.4653,1.4953,0.97,0.3242
4874,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4875,Intercept,1,-2.9673,0.3725,-3.7905,-2.3118,63.47,<.0001
4875,x1,1,1.7089,0.5335,0.6200,2.7424,10.26,0.0014
4875,x2,1,0.4109,0.5219,-0.6161,1.4578,0.62,0.4311
4875,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4876,Intercept,1,-2.2388,0.2745,-2.8277,-1.7434,66.51,<.0001
4876,x1,1,0.1786,0.4476,-0.7829,1.0007,0.16,0.6898
4876,x2,1,0.8482,0.3644,0.1384,1.5804,5.42,0.0199
4876,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4877,Intercept,1,-2.3935,0.2830,-3.0039,-1.8853,71.54,<.0001
4877,x1,1,0.8296,0.4921,-0.1982,1.7627,2.84,0.0918
4877,x2,1,0.6717,0.4207,-0.1674,1.4995,2.55,0.1104
4877,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4878,Intercept,1,-2.3254,0.3086,-2.9963,-1.7749,56.78,<.0001
4878,x1,1,-0.0565,0.8456,-2.2327,1.3165,0.00,0.9467
4878,x2,1,0.2472,0.4452,-0.6444,1.1275,0.31,0.5786
4878,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4879,Intercept,1,-2.9939,0.3739,-3.8063,-2.3299,64.12,<.0001
4879,x1,1,1.4904,0.5157,0.3985,2.4630,8.35,0.0039
4879,x2,1,0.7290,0.4858,-0.2582,1.6806,2.25,0.1334
4879,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4880,Intercept,1,-2.3072,0.2836,-2.9183,-1.7973,66.16,<.0001
4880,x1,1,0.2796,0.6800,-1.3270,1.4502,0.17,0.6809
4880,x2,1,0.3162,0.4343,-0.5632,1.1625,0.53,0.4666
4880,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4881,Intercept,1,-2.3295,0.2701,-2.9064,-1.8406,74.39,<.0001
4881,x1,1,1.4204,0.4673,0.4527,2.3063,9.24,0.0024
4881,x2,1,-0.0457,0.4334,-0.9216,0.7926,0.01,0.9160
4881,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4882,Intercept,1,-3.3050,0.4700,-4.3910,-2.5050,49.44,<.0001
4882,x1,1,0.5600,0.6850,-1.0567,1.7451,0.67,0.4137
4882,x2,1,1.6326,0.5465,0.6282,2.8249,8.92,0.0028
4882,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4883,Intercept,1,-2.7206,0.3343,-3.4480,-2.1248,66.25,<.0001
4883,x1,1,1.2445,0.4282,0.3593,2.0607,8.44,0.0037
4883,x2,1,0.7867,0.4179,-0.0183,1.6406,3.54,0.0598
4883,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4884,Intercept,1,-2.8481,0.3915,-3.7269,-2.1672,52.93,<.0001
4884,x1,1,-0.0435,0.6701,-1.6438,1.0965,0.00,0.9482
4884,x2,1,1.3537,0.4578,0.5038,2.3302,8.74,0.0031
4884,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4885,Intercept,1,-2.7953,0.3645,-3.6054,-2.1565,58.82,<.0001
4885,x1,1,-0.2388,0.7029,-1.8790,0.9962,0.12,0.7340
4885,x2,1,1.0268,0.4908,0.0659,2.0244,4.38,0.0364
4885,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4886,Intercept,1,-2.5908,0.3105,-3.2652,-2.0366,69.62,<.0001
4886,x1,1,0.1192,0.8388,-2.0464,1.4746,0.02,0.8870
4886,x2,1,0.8101,0.4424,-0.0767,1.6846,3.35,0.0671
4886,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4887,Intercept,1,-2.5974,0.3087,-3.2686,-2.0466,70.79,<.0001
4887,x1,1,-0.1691,0.8398,-2.3404,1.1853,0.04,0.8404
4887,x2,1,0.9118,0.4235,0.0758,1.7593,4.64,0.0313
4887,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4888,Intercept,1,-2.9648,0.3920,-3.8443,-2.2825,57.19,<.0001
4888,x1,1,0.9287,0.4904,-0.0957,1.8610,3.59,0.0583
4888,x2,1,1.1343,0.4904,0.2020,2.1587,5.35,0.0207
4888,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4889,Intercept,1,-3.3586,0.4188,-4.2879,-2.6252,64.32,<.0001
4889,x1,1,2.0185,0.5097,0.9934,3.0259,15.68,<.0001
4889,x2,1,0.6994,0.5180,-0.3055,1.7617,1.82,0.1770
4889,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4890,Intercept,1,-2.9667,0.3921,-3.8463,-2.2844,57.26,<.0001
4890,x1,1,1.2541,0.4827,0.3018,2.2198,6.75,0.0094
4890,x2,1,0.8821,0.5253,-0.1372,1.9577,2.82,0.0931
4890,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4891,Intercept,1,-2.5500,0.3241,-3.2601,-1.9754,61.91,<.0001
4891,x1,1,0.2615,0.6354,-1.1375,1.4343,0.17,0.6807
4891,x2,1,0.5546,0.4802,-0.4126,1.5011,1.33,0.2481
4891,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4892,Intercept,1,-2.3644,0.2829,-2.9745,-1.8563,69.86,<.0001
4892,x1,1,1.8628,0.5934,0.6866,3.0398,9.85,0.0017
4892,x2,1,-0.2807,0.5434,-1.4124,0.7347,0.27,0.6055
4892,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4893,Intercept,1,-4.0602,0.6308,-5.6058,-3.0294,41.43,<.0001
4893,x1,1,1.2964,0.5756,0.0661,2.3814,5.07,0.0243
4893,x2,1,2.0391,0.7029,0.7993,3.6740,8.41,0.0037
4893,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4894,Intercept,1,-2.3957,0.2829,-3.0054,-1.8872,71.69,<.0001
4894,x1,1,0.0304,0.8469,-2.1469,1.4069,0.00,0.9714
4894,x2,1,0.5951,0.4431,-0.3096,1.4535,1.80,0.1792
4894,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4895,Intercept,1,-2.7553,0.3439,-3.5120,-2.1478,64.21,<.0001
4895,x1,1,1.3128,0.6242,0.0108,2.5051,4.42,0.0355
4895,x2,1,0.0361,0.5598,-1.1041,1.1191,0.00,0.9486
4895,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4896,Intercept,1,-3.5185,0.4878,-4.6300,-2.6810,52.04,<.0001
4896,x1,1,1.4049,0.6246,0.0335,2.5622,5.06,0.0245
4896,x2,1,1.1894,0.5863,0.0649,2.4275,4.11,0.0425
4896,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4897,Intercept,1,-2.4751,0.3241,-3.1846,-1.9002,58.34,<.0001
4897,x1,1,-0.5161,0.6638,-2.1078,0.6062,0.60,0.4369
4897,x2,1,1.1994,0.3965,0.4464,2.0207,9.15,0.0025
4897,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4898,Intercept,1,-2.3985,0.2908,-3.0203,-1.8729,68.01,<.0001
4898,x1,1,1.2623,0.4037,0.4417,2.0418,9.78,0.0018
4898,x2,1,0.1169,0.3936,-0.6629,0.8958,0.09,0.7664
4898,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4899,Intercept,1,-2.6437,0.3480,-3.4078,-2.0278,57.70,<.0001
4899,x1,1,1.4134,0.5150,0.3518,2.4013,7.53,0.0061
4899,x2,1,0.2107,0.4910,-0.7571,1.1923,0.18,0.6677
4899,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4900,Intercept,1,-2.9116,0.3512,-3.6815,-2.2895,68.72,<.0001
4900,x1,1,1.0052,0.5467,-0.1841,2.0108,3.38,0.0660
4900,x2,1,0.9453,0.4739,0.0087,1.8969,3.98,0.0461
4900,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4901,Intercept,1,-2.3956,0.2959,-3.0359,-1.8655,65.53,<.0001
4901,x1,1,0.3853,0.5582,-0.8240,1.4133,0.48,0.4900
4901,x2,1,0.3963,0.4493,-0.5063,1.2761,0.78,0.3777
4901,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4902,Intercept,1,-2.7382,0.3463,-3.4986,-2.1258,62.52,<.0001
4902,x1,1,0.2113,0.8472,-1.9549,1.6001,0.06,0.8030
4902,x2,1,0.4145,0.5128,-0.6341,1.4185,0.65,0.4189
4902,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4903,Intercept,1,-2.6204,0.3244,-3.3305,-2.0447,65.25,<.0001
4903,x1,1,0.3242,0.5422,-0.8633,1.3133,0.36,0.5498
4903,x2,1,1.0868,0.4318,0.2467,1.9620,6.33,0.0118
4903,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4904,Intercept,1,-2.3355,0.2645,-2.8990,-1.8559,77.97,<.0001
4904,x1,1,1.2339,0.4780,0.2268,2.1280,6.66,0.0098
4904,x2,1,0.1318,0.4438,-0.7810,0.9788,0.09,0.7665
4904,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4905,Intercept,1,-3.9985,0.6291,-5.5421,-2.9722,40.40,<.0001
4905,x1,1,0.9589,0.7240,-0.7019,2.2623,1.75,0.1854
4905,x2,1,1.7432,0.7240,0.4398,3.4040,5.80,0.0161
4905,Skala,0,1.0000,0.0000,1.0000,1.0000,_,_
4906,Intercept,1,-2.9686,0.3961,-3.8530,-2.2770,56.16,<.0001
4906,x1,1,1.1421,0.7177,-0.5025,2.4268,2.53,0.1115
