isim,Parameter,DF,Estimate,StdErr,LowerLRCL,UpperLRCL,ChiSq,ProbChiSq
455,Intercept,1,-2.3513,0.5285,-3.5993,-1.4662,19.79,<.0001
455,x1,1,0.1881,1.4419,-4.5375,2.2941,0.02,0.8962
455,x2,1,0.7798,0.6992,-0.5966,2.2500,1.24,0.2647
455,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
456,Intercept,1,-3.0401,0.8165,-5.2059,-1.7742,13.86,0.0002
456,x1,1,-0.1113,1.5119,-5.0125,2.2217,0.01,0.9413
456,x2,1,1.3351,0.9759,-0.4694,3.6688,1.87,0.1713
456,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
457,Intercept,1,-1.7875,0.4236,-2.7468,-1.0563,17.80,<.0001
457,x1,1,-0.1349,1.3876,-4.1978,2.0252,0.01,0.9226
457,x2,1,-1.5136,1.3876,-5.5765,0.6464,1.19,0.2753
457,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
458,Intercept,1,-2.3194,0.5303,-3.5642,-1.4292,19.13,<.0001
458,x1,1,1.0588,1.3930,-3.0220,3.3013,0.58,0.4472
458,x2,1,-1.5555,1.3930,-5.6364,0.6870,1.25,0.2641
458,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
459,Intercept,1,-3.0281,0.8165,-5.1939,-1.7621,13.75,0.0002
459,x1,1,0.5858,0.9428,-1.7138,2.2717,0.39,0.5344
459,x2,1,1.3191,0.9428,-0.3667,3.6188,1.96,0.1618
459,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
460,Intercept,1,-2.6428,0.6274,-4.1807,-1.6186,17.74,<.0001
460,x1,1,-0.1602,0.9098,-2.4006,1.4227,0.03,0.8602
460,x2,1,1.2491,0.7640,-0.1793,2.9546,2.67,0.1021
460,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
461,Intercept,1,-2.1082,0.4714,-3.1992,-1.3072,20.00,<.0001
461,x1,1,-0.0218,0.9211,-2.2989,1.5883,0.00,0.9811
461,x2,1,0.8356,0.6356,-0.4241,2.1491,1.73,0.1886
461,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
462,Intercept,1,-2.2389,0.4733,-3.3241,-1.4298,22.38,<.0001
462,x1,1,0.4862,0.8980,-1.7138,2.0465,0.29,0.5882
462,x2,1,0.3325,0.7040,-1.1323,1.7263,0.22,0.6367
462,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
463,Intercept,1,-3.0374,0.8066,-5.1662,-1.7824,14.18,0.0002
463,x1,1,-0.7321,1.4415,-5.4889,1.3548,0.26,0.6115
463,x2,1,1.5983,0.8925,0.0653,3.8196,3.21,0.0733
463,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
464,Intercept,1,-2.8651,0.8015,-4.9729,-1.6149,12.78,0.0004
464,x1,1,0.1376,1.4606,-4.5661,2.3486,0.01,0.9249
464,x2,1,0.8869,0.9515,-0.8600,3.1552,0.87,0.3513
464,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
465,Intercept,1,-3.1852,0.8047,-5.3066,-1.9323,15.67,<.0001
465,x1,1,-0.4858,1.5029,-5.2469,1.8808,0.10,0.7465
465,x2,1,1.1586,1.0120,-0.7907,3.4997,1.31,0.2523
465,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
466,Intercept,1,-4.1096,1.3869,-8.7896,-2.2230,8.78,0.0030
466,x1,1,-0.3020,1.4794,-5.0474,1.9763,0.04,0.8383
466,x2,1,2.4941,1.4794,0.2158,7.2395,2.84,0.0918
466,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
467,Intercept,1,-2.2022,0.4714,-3.2931,-1.4012,21.82,<.0001
467,x1,1,0.7319,0.7888,-1.0146,2.2377,0.86,0.3535
467,x2,1,0.8237,0.6667,-0.5299,2.1773,1.53,0.2166
467,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
468,Intercept,1,-2.0869,0.4682,-3.1687,-1.2902,19.87,<.0001
468,x1,1,-1.4051,1.4709,-6.1854,0.7933,0.91,0.3395
468,x2,1,0.7441,0.7034,-0.7187,2.1415,1.12,0.2901
468,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
469,Intercept,1,-2.6374,0.6325,-4.1951,-1.6090,17.39,<.0001
469,x1,1,0.6047,1.5492,-4.3220,3.1135,0.15,0.6963
469,x2,1,0.3492,0.8944,-1.5179,2.2164,0.15,0.6962
469,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
470,Intercept,1,-2.6956,0.6275,-4.2372,-1.6733,18.45,<.0001
470,x1,1,-0.6371,1.4819,-5.4371,1.6059,0.18,0.6672
470,x2,1,1.1708,0.8182,-0.4339,2.9428,2.05,0.1525
470,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
471,Intercept,1,-3.2484,0.7914,-5.3021,-2.0041,16.85,<.0001
471,x1,1,0.1516,1.4386,-4.3757,2.3860,0.01,0.9161
471,x2,1,1.3175,0.9812,-0.5800,3.5719,1.80,0.1794
471,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
472,Intercept,1,-2.1120,0.4219,-3.0672,-1.3834,25.06,<.0001
472,x1,1,0.1400,1.4198,-4.5144,2.1928,0.01,0.9214
472,x2,1,0.6666,0.6652,-0.7438,1.9565,1.00,0.3163
472,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
473,Intercept,1,-2.1706,0.5269,-3.4123,-1.2869,16.97,<.0001
473,x1,1,-0.8558,1.4522,-5.5060,1.3372,0.35,0.5557
473,x2,1,0.1271,0.8031,-1.5787,1.7221,0.03,0.8742
473,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
474,Intercept,1,-4.2821,1.4087,-9.0854,-2.3775,9.24,0.0024
474,x1,1,-0.9787,1.4615,-5.8189,1.1475,0.45,0.5031
474,x2,1,3.1187,1.4615,0.9925,7.9589,4.55,0.0329
474,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
475,Intercept,1,-2.9792,0.7931,-5.0420,-1.7332,14.11,0.0002
475,x1,1,0.3833,1.4078,-4.1967,2.4335,0.07,0.7854
475,x2,1,1.9728,0.8724,0.4637,4.1204,5.11,0.0237
475,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
476,Intercept,1,-2.2622,0.4664,-3.3374,-1.4674,23.53,<.0001
476,x1,1,-0.5479,1.4278,-5.2642,1.5006,0.15,0.7012
476,x2,1,1.0299,0.6236,-0.2009,2.3194,2.73,0.0986
476,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
477,Intercept,1,-3.1399,0.8059,-5.2662,-1.8857,15.18,<.0001
477,x1,1,-0.4532,1.5080,-5.2327,1.9266,0.09,0.7638
477,x2,1,1.6120,1.0144,-0.3432,3.9590,2.53,0.1120
477,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
478,Intercept,1,-2.8908,0.8165,-5.0566,-1.6249,12.54,0.0004
478,x1,1,1.6362,0.8944,-0.2310,3.5033,3.35,0.0674
478,x2,1,0.7392,1.0328,-1.2780,3.1305,0.51,0.4742
478,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
479,Intercept,1,-2.1657,0.5406,-3.4279,-1.2548,16.05,<.0001
479,x1,1,0.4001,0.8964,-1.7889,1.9730,0.20,0.6554
479,x2,1,0.2917,0.7350,-1.2061,1.7965,0.16,0.6914
479,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
480,Intercept,1,-2.8060,0.6325,-4.3637,-1.7775,19.68,<.0001
480,x1,1,-0.9654,1.4676,-5.8361,1.1693,0.43,0.5107
480,x2,1,1.8390,0.7442,0.4762,3.5329,6.11,0.0135
480,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
481,Intercept,1,-3.1035,0.7971,-5.1907,-1.8565,15.16,<.0001
481,x1,1,-0.4459,1.4445,-5.0844,1.7359,0.10,0.7576
481,x2,1,1.2600,0.9434,-0.4739,3.5040,1.78,0.1817
481,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
482,Intercept,1,-3.0263,0.8165,-5.1921,-1.7604,13.74,0.0002
482,x1,1,0.0229,1.5492,-4.9038,2.5317,0.00,0.9882
482,x2,1,1.0627,1.0328,-0.9545,3.4540,1.06,0.3035
482,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
483,Intercept,1,-2.4164,0.5312,-3.6736,-1.5283,20.69,<.0001
483,x1,1,-0.7882,1.4412,-5.5821,1.2711,0.30,0.5844
483,x2,1,1.4493,0.6416,0.2500,2.8518,5.10,0.0239
483,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
484,Intercept,1,-2.4302,0.6187,-3.9340,-1.4156,15.43,<.0001
484,x1,1,-0.3592,1.4583,-4.8683,1.9454,0.06,0.8055
484,x2,1,-0.3611,0.9812,-2.5484,1.5709,0.14,0.7129
484,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
485,Intercept,1,-2.1922,0.4658,-3.2614,-1.3967,22.15,<.0001
485,x1,1,-0.1215,1.4169,-4.7590,1.9332,0.01,0.9317
485,x2,1,0.4300,0.6914,-1.0176,1.7979,0.39,0.5340
485,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
486,Intercept,1,-1.9992,0.4250,-2.9654,-1.2672,22.13,<.0001
486,x1,1,0.6372,0.9480,-1.6561,2.3296,0.45,0.5015
486,x2,1,0.6064,0.6684,-0.7898,1.9100,0.82,0.3643
486,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
487,Intercept,1,-2.6515,0.6325,-4.2092,-1.6231,17.58,<.0001
487,x1,1,-0.1679,1.5119,-5.0690,2.1652,0.01,0.9116
487,x2,1,0.9216,0.8281,-0.7147,2.7136,1.24,0.2657
487,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
488,Intercept,1,-2.8370,0.8074,-4.9352,-1.5675,12.35,0.0004
488,x1,1,1.4193,0.9257,-0.4706,3.3235,2.35,0.1253
488,x2,1,0.4152,1.0183,-1.4964,2.7432,0.17,0.6835
488,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
489,Intercept,1,-2.3896,0.5322,-3.6499,-1.5002,20.16,<.0001
489,x1,1,0.2247,1.5235,-4.6257,2.6290,0.02,0.8827
489,x2,1,0.3339,0.8217,-1.4241,1.9608,0.17,0.6845
489,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
490,Intercept,1,-2.5624,0.5321,-3.8120,-1.6682,23.19,<.0001
490,x1,1,0.3877,0.9836,-1.9018,2.1843,0.16,0.6935
490,x2,1,0.4708,0.8553,-1.3395,2.1400,0.30,0.5820
490,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
491,Intercept,1,-2.5259,0.6264,-4.0558,-1.5007,16.26,<.0001
491,x1,1,0.1598,0.9582,-2.1169,1.9002,0.03,0.8675
491,x2,1,0.5872,0.8371,-1.0641,2.3744,0.49,0.4830
491,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
492,Intercept,1,-2.8033,0.6211,-4.3213,-1.7876,20.37,<.0001
492,x1,1,-0.6962,1.5106,-5.3341,1.7377,0.21,0.6449
492,x2,1,1.0800,0.9977,-1.1288,3.0436,1.17,0.2791
492,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
493,Intercept,1,-1.8889,0.4670,-2.9665,-1.0934,16.36,<.0001
493,x1,1,-1.6284,1.4348,-6.3680,0.4359,1.29,0.2564
493,x2,1,0.5703,0.6254,-0.6635,1.8639,0.83,0.3618
493,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
494,Intercept,1,-2.3931,0.5330,-3.6556,-1.5025,20.16,<.0001
494,x1,1,0.5267,0.8124,-1.2450,2.0960,0.42,0.5168
494,x2,1,0.8721,0.7424,-0.6195,2.4055,1.38,0.2401
494,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
495,Intercept,1,-2.4575,0.5314,-3.7089,-1.5654,21.38,<.0001
495,x1,1,-0.0007,0.9086,-2.2279,1.5825,0.00,0.9994
495,x2,1,1.0494,0.7117,-0.3563,2.5363,2.17,0.1404
495,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
496,Intercept,1,-3.2418,0.7995,-5.3406,-1.9931,16.44,<.0001
496,x1,1,0.5165,1.4388,-4.1559,2.6487,0.13,0.7196
496,x2,1,1.8398,0.9170,0.2048,4.0648,4.03,0.0448
496,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
497,Intercept,1,-2.1932,0.4714,-3.2841,-1.3921,21.64,<.0001
497,x1,1,-0.4944,1.4907,-5.3810,1.7425,0.11,0.7402
497,x2,1,0.3878,0.6667,-0.9658,1.7414,0.34,0.5608
497,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
498,Intercept,1,-2.3132,0.4674,-3.3925,-1.5175,24.49,<.0001
498,x1,1,-0.1122,1.5415,-4.8570,2.3750,0.01,0.9420
498,x2,1,0.5092,0.9250,-1.6456,2.1782,0.30,0.5820
498,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
499,Intercept,1,-1.7318,0.3414,-2.4842,-1.1295,25.74,<.0001
499,x1,1,-1.0360,1.4597,-5.8013,1.1149,0.50,0.4779
499,x2,1,0.3429,0.6265,-1.0212,1.5082,0.30,0.5842
499,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
500,Intercept,1,-2.2882,0.5307,-3.5406,-1.3989,18.59,<.0001
500,x1,1,1.5588,0.9636,-0.7327,3.3008,2.62,0.1057
500,x2,1,0.1735,0.7819,-1.4281,1.7523,0.05,0.8244
500,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
501,Intercept,1,-2.1889,0.5267,-3.4291,-1.3053,17.27,<.0001
501,x1,1,0.5397,1.4322,-4.1156,2.6482,0.14,0.7063
501,x2,1,0.3068,0.7344,-1.1859,1.8151,0.17,0.6761
501,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
502,Intercept,1,-2.2460,0.5304,-3.5007,-1.3588,17.93,<.0001
502,x1,1,-1.1575,1.4738,-5.9400,1.0553,0.62,0.4322
502,x2,1,0.6688,0.7459,-0.8466,2.2013,0.80,0.3699
502,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
503,Intercept,1,-2.7517,0.6307,-4.3041,-1.7255,19.03,<.0001
503,x1,1,-1.5238,1.4602,-6.3659,0.5934,1.09,0.2967
503,x2,1,1.9812,0.7416,0.6247,3.6690,7.14,0.0075
503,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
504,Intercept,1,-2.0843,0.4649,-3.1536,-1.2911,20.10,<.0001
504,x1,1,0.7716,1.5074,-3.2786,3.1626,0.26,0.6087
504,x2,1,-1.3483,1.5073,-5.3983,1.0427,0.80,0.3711
504,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
505,Intercept,1,-2.0292,0.4710,-3.1190,-1.2287,18.56,<.0001
505,x1,1,-0.0460,0.9174,-2.3170,1.5508,0.00,0.9600
505,x2,1,0.9732,0.6335,-0.2789,2.2837,2.36,0.1245
505,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
506,Intercept,1,-3.3148,0.7957,-5.3961,-2.0690,17.35,<.0001
506,x1,1,-0.2970,1.4631,-4.9158,1.9813,0.04,0.8391
506,x2,1,1.7886,0.9934,-0.1239,4.0806,3.24,0.0718
506,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
507,Intercept,1,-1.7933,0.3904,-2.6667,-1.1133,21.10,<.0001
507,x1,1,0.9745,0.8756,-1.1873,2.4861,1.24,0.2657
507,x2,1,-1.7871,1.4121,-6.3965,0.2639,1.60,0.2057
507,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
508,Intercept,1,-2.7723,0.6269,-4.3118,-1.7507,19.56,<.0001
508,x1,1,-0.1574,1.4781,-4.9443,2.0756,0.01,0.9152
508,x2,1,1.0768,0.8169,-0.5245,2.8461,1.74,0.1875
508,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
509,Intercept,1,-2.0811,0.4668,-3.1544,-1.2847,19.87,<.0001
509,x1,1,0.8300,1.4184,-3.2053,3.0803,0.34,0.5585
509,x2,1,-1.5678,1.4184,-5.6030,0.6826,1.22,0.2690
509,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
510,Intercept,1,-3.3950,0.8081,-5.5298,-2.1387,17.65,<.0001
510,x1,1,-0.7821,1.5167,-5.5925,1.6211,0.27,0.6061
510,x2,1,2.0041,1.0183,0.0381,4.3607,3.87,0.0491
510,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
511,Intercept,1,-1.9038,0.4226,-2.8594,-1.1738,20.30,<.0001
511,x1,1,-0.3697,1.4143,-4.9895,1.6842,0.07,0.7938
511,x2,1,0.2653,0.7383,-1.3831,1.6441,0.13,0.7193
511,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
512,Intercept,1,-1.9730,0.4257,-2.9414,-1.2401,21.48,<.0001
512,x1,1,-0.8132,1.4814,-5.6721,1.3928,0.30,0.5830
512,x2,1,0.5829,0.6337,-0.7232,1.8397,0.85,0.3577
512,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
513,Intercept,1,-2.0042,0.4654,-3.0747,-1.2100,18.54,<.0001
513,x1,1,0.1330,1.4292,-4.4792,2.2509,0.01,0.9258
513,x2,1,-0.2721,0.7622,-1.9330,1.1913,0.13,0.7211
513,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
514,Intercept,1,-2.4533,0.5345,-3.7205,-1.5608,21.07,<.0001
514,x1,1,-0.0303,1.6330,-5.0134,2.9006,0.00,0.9852
514,x2,1,0.1663,0.9759,-2.1674,1.9708,0.03,0.8647
514,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
515,Intercept,1,-2.3987,0.5293,-3.6495,-1.5128,20.54,<.0001
515,x1,1,-0.8986,1.4486,-5.6465,1.2230,0.38,0.5350
515,x2,1,1.0323,0.7011,-0.3478,2.5068,2.17,0.1409
515,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
516,Intercept,1,-3.1282,0.8115,-5.2741,-1.8671,14.86,0.0001
516,x1,1,0.5081,0.8127,-1.2611,2.0839,0.39,0.5318
516,x2,1,1.5733,0.9554,-0.1528,3.8733,2.71,0.0996
516,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
517,Intercept,1,-4.3601,1.3281,-8.5761,-2.4833,10.78,0.0010
517,x1,1,0.8669,1.3794,-3.3841,2.9973,0.39,0.5297
517,x2,1,2.8829,1.3794,0.7525,7.1339,4.37,0.0366
517,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
518,Intercept,1,-4.2035,1.4014,-8.9660,-2.3053,9.00,0.0027
518,x1,1,-0.5271,1.4760,-5.3419,1.6866,0.13,0.7210
518,x2,1,2.7689,1.4760,0.5552,7.5838,3.52,0.0607
518,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
519,Intercept,1,-2.4457,0.5259,-3.6800,-1.5621,21.63,<.0001
519,x1,1,0.6612,1.4349,-3.8360,2.8696,0.21,0.6450
519,x2,1,-0.1215,0.9280,-2.2662,1.6139,0.02,0.8958
519,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
520,Intercept,1,-2.6140,0.6318,-4.1697,-1.5864,17.12,<.0001
520,x1,1,-0.5049,1.4648,-5.3648,1.6230,0.12,0.7303
520,x2,1,1.3803,0.7432,0.0199,3.0719,3.45,0.0633
520,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
521,Intercept,1,-3.4115,0.8165,-5.5774,-2.1456,17.46,<.0001
521,x1,1,-0.0860,0.9428,-2.3857,1.5998,0.01,0.9273
521,x2,1,2.1256,0.9428,0.4398,4.4253,5.08,0.0242
521,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
522,Intercept,1,-1.7347,0.3783,-2.5741,-1.0719,21.03,<.0001
522,x1,1,1.0226,0.8708,-1.1254,2.5162,1.38,0.2403
522,x2,1,-0.9696,0.8708,-3.1176,0.5239,1.24,0.2655
522,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
523,Intercept,1,-2.3310,0.5327,-3.5927,-1.4408,19.15,<.0001
523,x1,1,0.2847,1.0120,-2.0771,2.1981,0.08,0.7784
523,x2,1,0.5515,0.8144,-1.1669,2.1719,0.46,0.4983
523,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
524,Intercept,1,-1.9921,0.4251,-2.9553,-1.2582,21.97,<.0001
524,x1,1,0.1221,0.8994,-2.0993,1.6675,0.02,0.8921
524,x2,1,0.7685,0.6408,-0.5481,2.0341,1.44,0.2304
524,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
525,Intercept,1,-2.4647,0.5345,-3.7319,-1.5722,21.26,<.0001
525,x1,1,1.8144,0.9759,0.0099,4.1481,3.46,0.0630
525,x2,1,0.0898,0.9759,-2.2439,1.8943,0.01,0.9267
525,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
526,Intercept,1,-2.3374,0.5303,-3.5821,-1.4473,19.43,<.0001
526,x1,1,0.2848,1.3935,-3.7941,2.5287,0.04,0.8381
526,x2,1,-0.7375,1.3934,-4.8163,1.5064,0.28,0.5966
526,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
527,Intercept,1,-2.3305,0.5426,-3.6040,-1.4201,18.45,<.0001
527,x1,1,1.4414,1.0394,-0.8816,3.3605,1.92,0.1655
527,x2,1,-0.9984,1.0394,-3.3214,0.9207,0.92,0.3367
527,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
528,Intercept,1,-2.6750,0.6309,-4.2070,-1.6393,17.98,<.0001
528,x1,1,1.0879,0.8822,-0.7553,2.8315,1.52,0.2175
528,x2,1,0.2537,0.8822,-1.4899,2.0969,0.08,0.7736
528,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
529,Intercept,1,-2.7737,0.6252,-4.3004,-1.7506,19.68,<.0001
529,x1,1,0.2360,1.0458,-2.1304,2.2209,0.05,0.8215
529,x2,1,0.9502,0.9480,-1.0111,2.8696,1.00,0.3162
529,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
530,Intercept,1,-1.4560,0.3224,-2.1614,-0.8838,20.40,<.0001
530,x1,1,0.0261,1.4595,-4.5695,2.2318,0.00,0.9857
530,x2,1,-0.9541,0.8518,-3.0192,0.4919,1.25,0.2627
530,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
531,Intercept,1,-2.3992,0.5324,-3.6597,-1.5094,20.31,<.0001
531,x1,1,1.8565,1.0071,-0.4983,3.7491,3.40,0.0653
531,x2,1,0.2740,0.8112,-1.4300,1.8905,0.11,0.7356
531,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
532,Intercept,1,-2.7749,0.6296,-4.3057,-1.7419,19.42,<.0001
532,x1,1,1.0606,0.8914,-0.7950,2.8262,1.42,0.2341
532,x2,1,0.3875,0.8914,-1.3781,2.2431,0.19,0.6638
532,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
533,Intercept,1,-2.7822,0.6236,-4.3098,-1.7639,19.90,<.0001
533,x1,1,-1.2755,1.4435,-5.9919,0.8457,0.78,0.3769
533,x2,1,1.7607,0.7724,0.2941,3.4697,5.20,0.0226
533,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
534,Intercept,1,-2.3999,0.5263,-3.6361,-1.5161,20.79,<.0001
534,x1,1,1.0250,1.4741,-3.0047,3.4178,0.48,0.4868
534,x2,1,-1.4920,1.4741,-5.5216,0.9008,1.02,0.3115
534,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
535,Intercept,1,-3.2477,0.8165,-5.4136,-1.9818,15.82,<.0001
535,x1,1,-0.1361,1.4907,-5.0227,2.1009,0.01,0.9273
535,x2,1,1.8774,0.9428,0.1915,4.1770,3.97,0.0465
535,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
536,Intercept,1,-1.1055,0.3891,-1.9776,-0.4279,8.07,0.0045
536,x1,1,-1.6042,1.4323,-6.3266,0.4576,1.25,0.2627
536,x2,1,-0.4993,0.6022,-1.7511,0.6761,0.69,0.4070
536,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
537,Intercept,1,-1.7473,0.3645,-2.5580,-1.1087,22.98,<.0001
537,x1,1,-0.9692,1.4781,-5.8201,1.2242,0.43,0.5120
537,x2,1,0.5389,0.5941,-0.7138,1.6800,0.82,0.3644
537,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
538,Intercept,1,-2.8982,0.6256,-4.4229,-1.8733,21.46,<.0001
538,x1,1,0.3723,1.0290,-1.9708,2.3115,0.13,0.7175
538,x2,1,0.8487,0.9345,-1.0770,2.7504,0.82,0.3638
538,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
539,Intercept,1,-3.0035,0.8018,-5.0233,-1.7382,14.03,0.0002
539,x1,1,0.1840,1.4794,-4.4353,2.4631,0.02,0.9010
539,x2,1,1.8329,0.8790,0.2983,3.9240,4.35,0.0371
539,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
540,Intercept,1,-2.6179,0.6259,-4.1541,-1.5973,17.49,<.0001
540,x1,1,-0.7504,1.4562,-5.5135,1.3982,0.27,0.6063
540,x2,1,1.4594,0.7770,-0.0159,3.1797,3.53,0.0603
540,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
541,Intercept,1,-2.3512,0.5345,-3.6184,-1.4587,19.35,<.0001
541,x1,1,1.4223,1.6330,-3.5608,4.3532,0.76,0.3838
541,x2,1,-0.4184,0.9759,-2.7520,1.3862,0.18,0.6682
541,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
542,Intercept,1,-2.2421,0.4991,-3.3873,-1.3912,20.18,<.0001
542,x1,1,1.2050,0.7980,-0.5234,2.7280,2.28,0.1310
542,x2,1,-0.5584,0.7980,-2.2869,0.9646,0.49,0.4840
542,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
543,Intercept,1,-2.3115,0.5342,-3.5687,-1.4141,18.72,<.0001
543,x1,1,0.2713,0.7062,-1.3619,1.5269,0.15,0.7009
543,x2,1,1.0569,0.6307,-0.1124,2.4409,2.81,0.0938
543,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
544,Intercept,1,-2.8550,0.6254,-4.3850,-1.8329,20.84,<.0001
544,x1,1,1.5427,1.0654,-0.8504,3.5864,2.10,0.1476
544,x2,1,0.2684,0.9637,-1.7393,2.2075,0.08,0.7806
544,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
545,Intercept,1,-2.7700,0.6265,-4.3081,-1.7488,19.55,<.0001
545,x1,1,-0.5614,1.4416,-5.3305,1.5166,0.15,0.6969
545,x2,1,1.4759,0.7348,0.1334,3.1469,4.03,0.0446
545,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
546,Intercept,1,-1.8741,0.3906,-2.7500,-1.1941,23.02,<.0001
546,x1,1,-0.1571,0.9560,-2.4454,1.5450,0.03,0.8694
546,x2,1,0.2745,0.7015,-1.2340,1.5898,0.15,0.6956
546,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
547,Intercept,1,-2.5990,0.6199,-4.1099,-1.5836,17.58,<.0001
547,x1,1,0.0706,1.4454,-4.5349,2.2712,0.00,0.9611
547,x2,1,0.7181,0.8611,-1.0511,2.5186,0.70,0.4043
547,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
548,Intercept,1,-2.6614,0.6322,-4.2182,-1.6333,17.72,<.0001
548,x1,1,-0.3114,0.8934,-2.5585,1.2045,0.12,0.7274
548,x2,1,1.7939,0.7295,0.4767,3.4698,6.05,0.0139
548,Scale,0,1.0000,0.0000,1.0000,1.0000,_,_
549,Intercept,1,-2.0987,0.4673,-3.1772,-1.3030,20.17,<.0001
549,x1,1,-0.8471,1.4446,-5.5909,1.2573,0.34,0.5576
